model,graph_type,seed,reliability_components,reliability_encoder,best_val_acc,test_acc_at_best_val,qk_strength_init,fixed_qk_strength,elapsed_sec,qk_strength_mean,qk_strength_layer1,qk_strength_layer2,qk_gamma_q_abs_dev_mean,qk_gamma_k_abs_dev_mean,qk_gamma_q_std,qk_gamma_k_std,qk_gamma_q_abs_dev_max,qk_gamma_k_abs_dev_max,gate_corr_degree,gate_corr_local_similarity,gate_corr_neighbor_variance,gate_corr_rwse_mean,gate_corr_layer1_local_similarity,gate_corr_layer2_local_similarity
gate_gt,homophily,5,"degree,local_similarity,rwse",separate,0.9611111283302307,0.958730161190033,-5.0,nan,5.250418663024902,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.13317337471636534,0.3400458472498759,0.007928362525381493,0.7014735745365807,0.3378188275537606,-0.040877354338321494
gate_gt,homophily,6,"degree,local_similarity,rwse",separate,0.9888889193534851,0.9730159044265747,-5.0,nan,6.491737604141235,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.14147483003710207,-0.057356864706951546,0.11647053425667056,0.09076067790854316,0.004080054001608465,-0.05738280673564572
gate_gt,homophily,7,"degree,local_similarity,rwse",separate,1.0,0.9761905074119568,-5.0,nan,7.33821964263916,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.05752932340711034,-0.1072326726373189,-0.022865493222734706,0.3645317193720085,-0.09169090529572954,-0.053662940419913756
gate_gt,homophily,8,"degree,local_similarity,rwse",separate,0.9888889193534851,0.9873015880584717,-5.0,nan,5.870450258255005,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.2305872729798483,-0.19333791494835142,0.01700031926287291,0.21651125847176114,-0.19547722441968654,0.010045633049100213
gate_gt,homophily,9,"degree,local_similarity,rwse",separate,0.9888889193534851,0.9714285731315613,-5.0,nan,6.088906764984131,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.2699668850967075,0.21107272741701089,-0.11636220460799432,-0.32808688574395123,0.28336680681244936,-0.10101300792473027
reliability_gt,homophily,0,"degree,local_similarity,rwse",separate,0.9944444894790649,0.9650793671607971,-5.0,nan,9.848109722137451,0.006831438513472676,0.006706562824547291,0.006956314202398062,0.00023257691645994782,0.00039896793896332383,0.0002987604239024222,0.0004884906811639667,0.0019607841968536377,0.002483963966369629,-0.1596521833842705,-0.11238663747995743,-0.11414581467861187,-0.18140262210040123,0.19459808836400017,-0.12927880229988017
reliability_gt,homophily,1,"degree,local_similarity,rwse",separate,0.9666666984558105,0.9761905074119568,-5.0,nan,10.697008609771729,0.006845001829788089,0.006611755583435297,0.007078248076140881,0.00028899230528622866,0.00039716647006571293,0.00036926392931491137,0.0004896721220575273,0.002123415470123291,0.002598702907562256,-0.11185702267948384,-0.10265885109271529,0.06425975591057867,-0.08051803314705945,0.15219117715486066,-0.1031029657344185
reliability_gt,homophily,2,"degree,local_similarity,rwse",separate,0.9833333492279053,0.9809523820877075,-5.0,nan,15.958884954452515,0.006728968350216746,0.006559661123901606,0.006898275576531887,0.0002632646355777979,0.00043345088488422334,0.00035916207707487047,0.0005387292476370931,0.002655208110809326,0.0029555857181549072,0.047355518473264586,-0.021676755920417297,-0.05323981866870914,-0.056162760868095095,-0.5494271490905424,-0.008805461110038559
reliability_gt,homophily,3,"degree,local_similarity,rwse",separate,0.9944444894790649,0.9682539701461792,-5.0,nan,8.729091882705688,0.006715262774378061,0.006620882079005241,0.006809643469750881,0.00023646245244890451,0.0002960253623314202,0.0003132762503810227,0.00037417199928313494,0.002068161964416504,0.002079606056213379,-0.19734438424335227,0.045957653239337044,-0.11692141833151122,0.03359695823573949,-0.16796447481525706,0.04656823338693163
reliability_gt,homophily,4,"degree,local_similarity,rwse",separate,0.9777777791023254,0.9507936835289001,-5.0,nan,11.430984497070312,0.006677117897197604,0.006638146936893463,0.006716088857501745,0.00029020814690738916,0.0004962614038959146,0.00038267861236818135,0.0006059100851416588,0.002293527126312256,0.0026589035987854004,-0.014882812396552139,-0.0914445863232522,0.04658323561510714,0.12869893634031687,0.21872497697883833,-0.10721122471320813
reliability_gt,homophily,5,"degree,local_similarity,rwse",separate,0.9666666984558105,0.9746031761169434,-5.0,nan,11.436407327651978,0.006749061634764075,0.006603733636438847,0.006894389633089304,0.0002559373388066888,0.0003336001536808908,0.00034152541775256395,0.0004425954248290509,0.0023840665817260742,0.0025473833084106445,-0.01880504404273961,-0.07235264282628656,0.08832311941087499,0.028578626483590785,-0.028725021744038067,-0.060810285137746195
reliability_gt,homophily,6,"degree,local_similarity,rwse",separate,0.9888889193534851,0.9746031761169434,-5.0,nan,11.593722343444824,0.006781181786209345,0.006697255652397871,0.006865107920020819,0.00022443316993303597,0.00034210580633953214,0.00029254151741042733,0.00043301424011588097,0.001720428466796875,0.0021915435791015625,-0.04522343627955055,-0.04250181105863535,0.013147387617931244,0.0428956728240991,-0.0020395347090706776,-0.058265958463757477
