dataset,model,family,control_mode,edge_protocol,run,split,seed,best_epoch,primary_metric,best_val_primary,test_primary_at_best_val,best_val_acc,test_acc_at_best_val,best_val_roc_auc,test_roc_auc_at_best_val,test_macro_f1_at_best_val,backbone_training_mode,base_alpha,baseline_val_acc,baseline_test_acc,baseline_val_primary,baseline_test_primary,baseline_val_roc_auc,baseline_test_roc_auc,baseline_macro_f1,initial_max_abs_logit_delta,declared_trainable_parameters,active_controller_parameters,backbone_trainable_parameters,max_adjustment,lambda_init,relation_steps,causal_interventions,save_external_expert_logits,reuse_compatible_backbone_cache,compatible_backbone_cache_config,reliability_components,reliability_encoder_mode,reliability_component_dim,component_missing_mode,alpha_type,alpha_groups,normalize_features,rw_steps,rw_samples,rw_seed,hidden_dim,num_layers,num_heads,dropout,lr,weight_decay,expert_epochs,control_epochs,patience,fixed_alphas,data_fingerprint,preprocess_code_hash,elapsed_sec,alpha_mean,alpha_std,alpha_min,alpha_max,proposal_mean,adjustment_mean,adjustment_max,relation_abs_mean,relation_norm_mean,relation_to_base_norm,relation_relative_strength,relation_to_branch_disagreement,relation_state_norm_mean,relation_update_gate_mean,relation_update_gate_std,alpha_corr_raw_degree,alpha_corr_raw_local_similarity,alpha_corr_raw_neighbor_variance,alpha_corr_raw_rwse,alpha_corr_control_input_mean
Roman-empire,iterative_relation_finetune_constant_reliability,iterative_relation_finetune,constant_reliability,undirected,0:0,0,0,197,accuracy,0.8335392475128174,0.8194493055343628,0.8335392475128174,0.8194493055343628,nan,nan,0.7696696431019084,finetuned,0.75,0.8227713704109192,0.8168019652366638,0.8227713704109192,0.8168019652366638,nan,nan,0.7617314794778828,4.76837158203125e-06,255026,150752,95698,0.1,0.001,1,False,False,False,,"degree,local_similarity,neighbor_variance,rwse",component_concat,16,zero_slot,channel,4,True,4,128,0,64,2,4,0.3,0.003,0.0001,300,200,60,"0.0,0.25,0.5,0.75,1.0",6c90251bafa0f69081c84b9e964786d57aac3b7be62fa376f64393b6cb87e624,9869881b689d2422,10.667635679244995,0.803530216217041,0.05271302908658981,0.6615133285522461,0.8494364619255066,nan,0.06841152161359787,0.09943646192550659,0.060555119067430496,0.7009165287017822,0.6384750604629517,0.033421073108911514,0.03420334309339523,7.74224328994751,0.533052921295166,0.4527948498725891,0.13878073364273005,0.03754220758386383,0.05021342096353561,-0.16443283157986766,nan
Roman-empire,iterative_relation_finetune_constant_reliability,iterative_relation_finetune,constant_reliability,undirected,1:0,1,0,182,accuracy,0.833009660243988,0.8318037390708923,0.833009660243988,0.8318037390708923,nan,nan,0.78216875609457,finetuned,0.75,0.8247131109237671,0.8243910670280457,0.8247131109237671,0.8243910670280457,nan,nan,0.7712128520525384,5.7220458984375e-06,255026,150752,95698,0.1,0.001,1,False,False,False,,"degree,local_similarity,neighbor_variance,rwse",component_concat,16,zero_slot,channel,4,True,4,128,0,64,2,4,0.3,0.003,0.0001,300,200,60,"0.0,0.25,0.5,0.75,1.0",6c90251bafa0f69081c84b9e964786d57aac3b7be62fa376f64393b6cb87e624,9869881b689d2422,9.86897611618042,0.7892068028450012,0.06035231426358223,0.6625891923904419,0.8483400344848633,nan,0.06561513990163803,0.09834003448486328,0.07605759799480438,0.9225948452949524,0.6663615703582764,0.04335222393274307,0.04438813030719757,7.198050498962402,0.4779537618160248,0.39760449528694153,0.328569438080168,-0.005821288901929577,0.15681765816565468,0.11553075871172258,nan
Roman-empire,iterative_relation_finetune_constant_reliability,iterative_relation_finetune,constant_reliability,undirected,2:0,2,0,186,accuracy,0.8308914303779602,0.8263325095176697,0.8308914303779602,0.8263325095176697,nan,nan,0.7810569936429901,finetuned,0.75,0.8215357065200806,0.8173314332962036,0.8215357065200806,0.8173314332962036,nan,nan,0.7701882662561065,5.7220458984375e-06,255026,150752,95698,0.1,0.001,1,False,False,False,,"degree,local_similarity,neighbor_variance,rwse",component_concat,16,zero_slot,channel,4,True,4,128,0,64,2,4,0.3,0.003,0.0001,300,200,60,"0.0,0.25,0.5,0.75,1.0",6c90251bafa0f69081c84b9e964786d57aac3b7be62fa376f64393b6cb87e624,9869881b689d2422,9.573460817337036,0.7929924726486206,0.04251173511147499,0.6834644675254822,0.8474789261817932,nan,0.05166737362742424,0.09747892618179321,0.05293776094913483,0.5865590572357178,0.4004513621330261,0.02850995399057865,0.029215864837169647,6.246960163116455,0.4879390597343445,0.3802677094936371,-0.018556866876261964,-0.1590443730717288,0.045149917559904565,-0.038940020496106106,nan
