dataset,family,control_mode,primary_metric,n,test_primary_mean,test_primary_std,test_acc_mean,test_acc_std,macro_f1_mean,backbone_training_mode,baseline_test_primary_mean,gain_over_own_baseline,base_alpha_mean,alpha_mean,alpha_std,adjustment_mean,adjustment_max,relation_abs_mean,relation_norm_mean,relation_to_base_norm,relation_relative_strength,relation_to_branch_disagreement,relation_state_norm_mean,relation_update_gate_mean,relation_update_gate_std,alpha_corr_local_similarity,alpha_corr_degree,alpha_corr_neighbor_variance,alpha_corr_rwse,alpha_corr_control_input_mean,declared_trainable_parameters,active_controller_parameters,backbone_trainable_parameters
Roman-empire,iterative_relation_finetune,combined,accuracy,3,0.843569795290629,0.0022525230526311327,0.843569795290629,0.0022525230526311327,0.8013229080523012,finetuned,0.8195081551869711,0.02406164010365804,0.75,0.7827221155166626,0.04794366781910261,0.05089436595638593,0.09938917557398479,0.05900269622604052,0.678683340549469,0.5695836941401163,0.03574210653702418,0.03680218756198883,7.137923876444499,0.48592278361320496,0.44354591766993207,0.26379007135585797,0.34480286987858627,0.2550618311953638,-0.10959172860101281,0.182135952549516,255026.0,159328.0,95698.0
Roman-empire,iterative_relation_finetune,constant_reliability,accuracy,3,0.8258618513743082,0.005054644485887262,0.8258618513743082,0.005054644485887262,0.7776317976131562,finetuned,0.8195081551869711,0.006353696187337239,0.75,0.7952431639035543,0.05185902615388235,0.06189801171422005,0.0984184741973877,0.06318349267045657,0.7366901437441508,0.5684293309847513,0.035094417010744415,0.035935779412587486,7.062417984008789,0.4996485809485118,0.4102223515510559,-0.04244115146326485,0.14959776828221202,0.08406033222969829,-0.029280697788083728,nan,255026.0,150752.0,95698.0
Roman-empire,iterative_relation_finetune,fixed,accuracy,3,0.8235674699147543,0.0065947855094712566,0.8235674699147543,0.0065947855094712566,0.7734616922414407,fixed_finetuned,0.8195081551869711,0.004059314727783203,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,95698.0,0.0,95698.0
Roman-empire,iterative_relation_finetune,reliability_only,accuracy,3,0.8440992832183838,0.0015873143643033534,0.8440992832183838,0.0015873143643033534,0.800653416198513,finetuned,0.8195081551869711,0.02459112803141276,0.75,0.7786458730697632,0.04741309583187103,0.04830975458025932,0.09953898191452026,0.05949037397901217,0.6864643494288126,0.550886352856954,0.03654389952619871,0.037679931769768395,6.823989232381185,0.5087553362051646,0.436285803715388,0.26331161861175234,0.10053820047377554,0.00878916607319031,-0.3663883190588254,-0.12189774731803003,255026.0,150752.0,95698.0
Roman-empire,iterative_relation_finetune,shuffled_reliability,accuracy,3,0.826391319433848,0.0036861728151058623,0.826391319433848,0.0036861728151058623,0.7767133559607673,finetuned,0.8195081551869711,0.006883164246877034,0.75,0.7944616278012594,0.049884008864561714,0.05995064973831177,0.09886519114176433,0.06310887386401494,0.7326703270276388,0.5666908423105875,0.03554727944235007,0.03643802925944328,6.821130434672038,0.4937342305978139,0.4082690080006917,-0.02134524664907646,-0.06928275158669896,-0.06903126576567753,-0.034245345520409316,-0.35945730071936555,255026.0,150752.0,95698.0
Roman-empire,iterative_relation_frozen,combined,accuracy,3,0.8310389320055643,0.004066551574605939,0.8310389320055643,0.004066551574605939,0.7815743885334174,frozen,0.8195081551869711,0.011530776818593344,0.75,0.7668068806330363,0.06462088475624721,0.05908100555340449,0.09991465012232463,0.08978830029567082,1.0691917141278584,0.6612984736760458,0.05711986621220907,0.058659832924604416,6.460176944732666,0.49023111661275226,0.42540499567985535,0.024999164035786992,0.2676220604932324,0.30060153952513624,0.17301794487624061,0.27696917758546025,159328.0,159328.0,0.0
Roman-empire,iterative_relation_frozen,constant_reliability,accuracy,3,0.8256853620211283,0.006774956703077962,0.8256853620211283,0.006774956703077962,0.7754051552436477,frozen,0.8195081551869711,0.006177206834157308,0.75,0.7788600126902262,0.06380899002154668,0.06103878344098727,0.09981191158294678,0.08207123974959056,0.9629616141319275,0.48506127794583637,0.052025275925795235,0.053433685253063835,5.447871049245198,0.47311558326085407,0.35947025815645856,0.10411952631518008,-0.012196137324569603,0.013284712673649968,0.07024466305484343,nan,159328.0,150752.0,0.0
Roman-empire,iterative_relation_frozen,fixed,accuracy,3,0.8195081551869711,0.0034594994958132602,0.8195081551869711,0.0034594994958132602,0.7677108659288425,fixed_frozen,0.8195081551869711,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0
Roman-empire,iterative_relation_frozen,reliability_only,accuracy,3,0.8337451219558716,0.004252917195257315,0.8337451219558716,0.004252917195257315,0.7864404990860344,frozen,0.8195081551869711,0.014236966768900553,0.75,0.7676519751548767,0.06750017404556274,0.062164107958475746,0.09999326864878337,0.08943034460147221,1.0499385197957356,0.7043189605077108,0.05651645362377167,0.05805962160229683,6.613418738047282,0.5228495399157206,0.43893898526827496,0.015725943651448488,0.21027749602530169,0.1858502841479602,-0.017932491014978298,0.10369754022369183,159328.0,150752.0,0.0
Roman-empire,iterative_relation_frozen,shuffled_reliability,accuracy,3,0.8237439592679342,0.006707184993326981,0.8237439592679342,0.006707184993326981,0.7741730125694,frozen,0.8195081551869711,0.004235804080963135,0.75,0.774708072344462,0.05496881281336149,0.0514753150443236,0.09949225187301636,0.07658280680576961,0.8868028124173483,0.5012960831324259,0.048442969719568886,0.04976748923460642,5.494305928548177,0.49142544468243915,0.3763943711916606,0.07768024339391283,0.060281765059887686,0.05064335792109615,0.01814954218482492,0.09679615660622304,159328.0,150752.0,0.0
