dataset,model,family,control_mode,edge_protocol,run,split,seed,best_epoch,primary_metric,best_val_primary,test_primary_at_best_val,best_val_acc,test_acc_at_best_val,best_val_roc_auc,test_roc_auc_at_best_val,test_macro_f1_at_best_val,backbone_training_mode,base_alpha,baseline_val_acc,baseline_test_acc,baseline_val_primary,baseline_test_primary,baseline_val_roc_auc,baseline_test_roc_auc,baseline_macro_f1,initial_max_abs_logit_delta,declared_trainable_parameters,active_controller_parameters,backbone_trainable_parameters,max_adjustment,lambda_init,relation_steps,causal_interventions,save_external_expert_logits,reuse_compatible_backbone_cache,compatible_backbone_cache_config,reliability_components,reliability_encoder_mode,reliability_component_dim,component_missing_mode,alpha_type,alpha_groups,normalize_features,rw_steps,rw_samples,rw_seed,hidden_dim,num_layers,num_heads,dropout,lr,weight_decay,expert_epochs,control_epochs,patience,fixed_alphas,data_fingerprint,preprocess_code_hash,elapsed_sec,alpha_mean,alpha_std,alpha_min,alpha_max,proposal_mean,adjustment_mean,adjustment_max,relation_abs_mean,relation_norm_mean,relation_to_base_norm,relation_relative_strength,relation_to_branch_disagreement,relation_state_norm_mean,relation_update_gate_mean,relation_update_gate_std,alpha_corr_raw_degree,alpha_corr_raw_local_similarity,alpha_corr_raw_neighbor_variance,alpha_corr_raw_rwse,alpha_corr_control_input_mean
Roman-empire,iterative_relation_finetune_shuffled_reliability,iterative_relation_finetune,shuffled_reliability,undirected,0:0,0,0,153,accuracy,0.8321270942687988,0.8212142586708069,0.8321270942687988,0.8212142586708069,nan,nan,0.7671284528872934,finetuned,0.75,0.8227713704109192,0.8168019652366638,0.8227713704109192,0.8168019652366638,nan,nan,0.7617314794778828,4.76837158203125e-06,255026,150752,95698,0.1,0.001,1,False,False,False,,"degree,local_similarity,neighbor_variance,rwse",component_concat,16,zero_slot,channel,4,True,4,128,0,64,2,4,0.3,0.003,0.0001,300,200,60,"0.0,0.25,0.5,0.75,1.0",6c90251bafa0f69081c84b9e964786d57aac3b7be62fa376f64393b6cb87e624,9869881b689d2422,14.989774703979492,0.8010953068733215,0.04911510646343231,0.6658242344856262,0.8491122722625732,nan,0.06429539620876312,0.09911227226257324,0.057872969657182693,0.6454558372497559,0.6131662726402283,0.03133011981844902,0.03209643438458443,7.312094211578369,0.5108681321144104,0.4272151291370392,-0.15160250079960727,-0.05454410444538182,-0.14415329364266147,-0.01953164859522959,-0.5345677283813545
Roman-empire,iterative_relation_finetune_shuffled_reliability,iterative_relation_finetune,shuffled_reliability,undirected,1:0,1,0,189,accuracy,0.8326566219329834,0.8295093178749084,0.8326566219329834,0.8295093178749084,nan,nan,0.7793456495733183,finetuned,0.75,0.8247131109237671,0.8243910670280457,0.8247131109237671,0.8243910670280457,nan,nan,0.7712128520525384,4.76837158203125e-06,255026,150752,95698,0.1,0.001,1,False,False,False,,"degree,local_similarity,neighbor_variance,rwse",component_concat,16,zero_slot,channel,4,True,4,128,0,64,2,4,0.3,0.003,0.0001,300,200,60,"0.0,0.25,0.5,0.75,1.0",6c90251bafa0f69081c84b9e964786d57aac3b7be62fa376f64393b6cb87e624,9869881b689d2422,9.931202411651611,0.7902796268463135,0.0592520534992218,0.6611560583114624,0.8487018346786499,nan,0.06547825783491135,0.0987018346786499,0.07947362214326859,0.9641991257667542,0.6887246370315552,0.04626995697617531,0.04745028167963028,6.933731555938721,0.4697968065738678,0.39951178431510925,-0.001348623460131116,0.006227509441202835,-0.006711675743764391,-0.003348853671141544,-0.49709816093029696
Roman-empire,iterative_relation_finetune_shuffled_reliability,iterative_relation_finetune,shuffled_reliability,undirected,2:0,2,0,187,accuracy,0.8293027281761169,0.8284503817558289,0.8293027281761169,0.8284503817558289,nan,nan,0.7836659654216903,finetuned,0.75,0.8215357065200806,0.8173314332962036,0.8215357065200806,0.8173314332962036,nan,nan,0.7701882662561065,3.814697265625e-06,255026,150752,95698,0.1,0.001,1,False,False,False,,"degree,local_similarity,neighbor_variance,rwse",component_concat,16,zero_slot,channel,4,True,4,128,0,64,2,4,0.3,0.003,0.0001,300,200,60,"0.0,0.25,0.5,0.75,1.0",6c90251bafa0f69081c84b9e964786d57aac3b7be62fa376f64393b6cb87e624,9869881b689d2422,9.824950695037842,0.7920099496841431,0.041284866631031036,0.6765691041946411,0.8487814664840698,nan,0.050078295171260834,0.09878146648406982,0.05198002979159355,0.5883560180664062,0.39818161725997925,0.02904176153242588,0.029767371714115143,6.217565536499023,0.5005377531051636,0.39808011054992676,-0.054897130500358486,-0.0157191449430504,-0.056228827910606724,-0.07985553429485681,-0.046706012846445204
