graph_type,model,reliability_components,reliability_encoder,n,test_acc_mean,test_acc_std,best_val_acc_mean,qk_strength_mean,qk_gamma_q_abs_dev_mean,qk_gamma_k_abs_dev_mean,qk_gamma_q_std_mean,qk_gamma_k_std_mean,qk_gamma_q_abs_dev_max_mean,qk_gamma_k_abs_dev_max_mean,gate_corr_degree_mean,gate_corr_local_similarity_mean,gate_corr_neighbor_variance_mean,gate_corr_rwse_mean,gate_corr_layer1_local_similarity_mean,gate_corr_layer2_local_similarity_mean,elapsed_sec_mean,delta_vs_linear_gt
heterophily,gate_gt,"degree,local_similarity,neighbor_variance",separate,10,0.8576190710067749,0.020476196533029824,0.8750000298023224,nan,nan,nan,nan,nan,nan,nan,-0.12788946207590915,0.05253941173642782,-0.21064062182014695,-0.049217275201525815,0.019047655319719123,-0.0061274834849335685,10.398369121551514,nan
heterophily,reliability_gt,"degree,local_similarity,neighbor_variance",separate,10,0.8612698554992676,0.02918391490297995,0.8716666877269745,0.00675468381959945,0.00028015732823405415,0.00041312814864795654,0.0003547736763721332,0.0004946860019117594,0.0020231276750564573,0.0023628294467926024,-0.04438098582693623,-0.03745189438859577,-0.02065015444056611,0.00960824358067727,-0.011268845310295525,0.017982589597647067,15.60448648929596,nan
homophily,gate_gt,"degree,local_similarity,neighbor_variance",separate,10,0.9680952489376068,0.009130778152332103,0.9783333599567413,nan,nan,nan,nan,nan,nan,nan,-0.06408773396112181,0.03726246819748653,0.01023464932161405,-0.016441185061371218,0.08298282330427464,-0.06384635638098263,6.280579781532287,nan
homophily,reliability_gt,"degree,local_similarity,neighbor_variance",separate,10,0.9715873181819916,0.008292026275584001,0.9811111390590668,0.006738860835321247,0.0001856731716543436,0.0002775310364086181,0.000238225756038446,0.0003342279058415443,0.001526409387588501,0.0018034487962722777,0.02791496583537506,-0.030777892855539446,-0.0447194433638063,-0.0008012052751700975,0.038689297938371676,-0.033899291350099205,12.288564014434815,nan
noisy,gate_gt,"degree,local_similarity,neighbor_variance",separate,10,0.6068254083395004,0.05592642503614096,0.6438888967037201,nan,nan,nan,nan,nan,nan,nan,-0.11576198334377857,-0.10482901038619728,-0.11202601358468248,-0.07386589230716818,-0.02140906581658738,-0.08970310718663292,6.718344259262085,nan
noisy,reliability_gt,"degree,local_similarity,neighbor_variance",separate,10,0.6152381122112274,0.0497218292042586,0.6455555737018586,0.006744907074607909,0.0003083633608184755,0.0003894709603628144,0.0003902764059603214,0.00046297667431645096,0.002099907398223877,0.0022216975688934327,-0.08449028547894293,0.08231921288029997,0.015222532804061925,-0.055994100332965986,0.09068543816822809,0.06665798318670653,10.721046686172485,nan
