dataset,family,comparison,n,mean_delta,ci95_low,ci95_high,wins,ties,losses,pvalue
Squirrel,hidden_mixing_frozen,true reliability - constant reliability,5,-0.0007684946060180664,-0.005183312056246825,0.0036463228442106923,2,0,3,0.6541457590308448
Squirrel,hidden_mixing_frozen,true reliability - zero reliability,5,-0.0005763709545135498,-0.005007271763462544,0.0038545298544354445,2,1,2,0.7362474630989635
Squirrel,hidden_mixing_frozen,combined - feature_only,5,-0.0017291069030761718,-0.00503888174792053,0.001580667941768186,1,1,3,0.22053705301995913
Squirrel,hidden_mixing_frozen,combined - combined_shuffled,5,-0.001921224594116211,-0.005294854149880379,0.0014524049616479572,0,3,2,0.18900379507417167
Squirrel,hidden_mixing_frozen,combined - combined_constant,5,-0.0013448596000671387,-0.0046760560151613735,0.0019863368150270966,1,2,2,0.32507778556799943
Squirrel,hidden_mixing_finetune,feature_only - fixed,5,0.0003842473030090332,-0.008075115393024117,0.008843609999042185,1,2,2,0.9057268264820919
Squirrel,hidden_mixing_finetune,reliability_only - fixed,5,-0.0001921236515045166,-0.011201778271271811,0.01081753096826278,2,2,1,0.9636800551876237
Squirrel,hidden_mixing_finetune,combined - fixed,5,-0.0017291069030761718,-0.013244048886473592,0.009785835080321248,1,2,2,0.6981420496972052
Squirrel,hidden_mixing_finetune,shuffled_reliability - fixed,5,-0.0017291069030761718,-0.013057205732270498,0.009598991926118154,1,2,2,0.6935129437203281
Squirrel,hidden_mixing_finetune,constant_reliability - fixed,5,-0.0017291069030761718,-0.013057205732270498,0.009598991926118154,1,2,2,0.6935129437203281
Squirrel,hidden_mixing_finetune,zero_reliability - fixed,5,-0.0001921236515045166,-0.010739810446359098,0.010355563143350066,1,3,1,0.9620909717059728
Squirrel,hidden_mixing_finetune,combined_shuffled - fixed,5,-0.0013448536396026612,-0.012896790153251963,0.010207082874046642,1,2,2,0.7627145625141178
Squirrel,hidden_mixing_finetune,combined_constant - fixed,5,-0.0009606122970581054,-0.011695469473256354,0.009774244879140144,1,2,2,0.8160197707709315
Squirrel,hidden_mixing_finetune,reliability_only - feature_only,5,-0.0005763709545135498,-0.008648466006451128,0.007495724097424029,1,3,1,0.8525203118889135
Squirrel,hidden_mixing_finetune,true reliability - shuffled reliability,5,0.0015369832515716552,-0.003424100244378116,0.006498066747521427,1,3,1,0.43819891472416095
Squirrel,hidden_mixing_finetune,true reliability - constant reliability,5,0.0015369832515716552,-0.003424100244378116,0.006498066747521427,1,3,1,0.43819891472416095
Squirrel,hidden_mixing_finetune,true reliability - zero reliability,5,0.0,-0.0008434122950861314,0.0008434122950861314,1,3,1,1.0
Squirrel,hidden_mixing_finetune,combined - feature_only,5,-0.002113354206085205,-0.007980966147119652,0.0037542577349492425,0,4,1,0.373900966300059
Squirrel,hidden_mixing_finetune,combined - combined_shuffled,5,-0.00038425326347351073,-0.002193162570662818,0.0014246560437157964,1,3,1,0.5870423741410264
Squirrel,hidden_mixing_finetune,combined - combined_constant,5,-0.0007684946060180664,-0.0023236700360928695,0.0007866808240567366,0,3,2,0.24198153056802083
Actor,hidden_mixing_frozen,feature_only - fixed,5,-0.0023684263229370116,-0.00639526845855776,0.0016584158126837366,0,3,2,0.17780780835622126
Actor,hidden_mixing_frozen,reliability_only - fixed,5,-5.960464477539063e-09,-0.0008168889039818843,0.0008168769830529292,2,1,2,0.999984806052183
Actor,hidden_mixing_frozen,combined - fixed,5,-0.001052635908126831,-0.0035437968051482936,0.0014385249888946314,0,3,2,0.3058148896493728
Actor,hidden_mixing_frozen,shuffled_reliability - fixed,5,-0.0005263209342956543,-0.0024766126931719283,0.0014239708245806196,1,3,1,0.4953518968767337
Actor,hidden_mixing_frozen,constant_reliability - fixed,5,0.0002631545066833496,-0.0006682491440197551,0.0011945581573864542,2,2,1,0.47663141892805067
Actor,hidden_mixing_frozen,zero_reliability - fixed,5,0.0002631545066833496,-0.0006682491440197551,0.0011945581573864542,2,2,1,0.47663141892805067
Actor,hidden_mixing_frozen,combined_shuffled - fixed,5,-0.001447373628616333,-0.004632181514178451,0.001737434256945785,0,3,2,0.2755883059507456
Actor,hidden_mixing_frozen,combined_constant - fixed,5,0.0001315772533416748,-0.0007632883777049224,0.001026442884388272,1,3,1,0.7040078276674974
Actor,hidden_mixing_frozen,reliability_only - feature_only,5,0.002368420362472534,-0.0009296153204137745,0.005666456045358843,4,1,0,0.11693502080468304
Actor,hidden_mixing_frozen,true reliability - shuffled reliability,5,0.0005263149738311768,-0.0012446386455581362,0.00229726859322049,3,1,1,0.4556580300434963
Actor,hidden_mixing_frozen,true reliability - constant reliability,5,-0.00026316046714782717,-0.0015020266195965087,0.0009757056853008543,1,3,1,0.587046103507199
Actor,hidden_mixing_frozen,true reliability - zero reliability,5,-0.00026316046714782717,-0.0015020266195965087,0.0009757056853008543,1,3,1,0.587046103507199
Actor,hidden_mixing_frozen,combined - feature_only,5,0.0013157904148101806,-0.00151397510881983,0.004145555938440191,2,3,0,0.266263709888944
Actor,hidden_mixing_frozen,combined - combined_shuffled,5,0.000394737720489502,-0.003419324371613679,0.004208799812592683,1,3,1,0.7881167350694511
Actor,hidden_mixing_frozen,combined - combined_constant,5,-0.0011842131614685058,-0.004472115997138549,0.002103689674201538,0,4,1,0.373900966300059
Actor,hidden_mixing_finetune,feature_only - fixed,5,-0.0002631664276123047,-0.0011945635873018415,0.0006682307320772321,1,2,2,0.4766099157737333
Actor,hidden_mixing_finetune,reliability_only - fixed,5,-0.0002631664276123047,-0.0011945635873018415,0.0006682307320772321,1,2,2,0.4766099157737333
