dataset,family,control_mode,n,test_acc_mean,test_acc_std,macro_f1_mean,baseline_test_acc_mean,gain_over_own_baseline,base_alpha_mean,alpha_mean,alpha_std,adjustment_mean,adjustment_max,alpha_corr_local_similarity,alpha_corr_rwse,alpha_corr_control_input_mean,declared_trainable_parameters,active_controller_parameters,backbone_trainable_parameters
Citeseer,hidden_mixing_finetune,shuffled_reliability,5,0.6184000372886658,0.016608438550765346,0.5720690567992943,0.614400041103363,0.0039999961853027345,0.75,0.749779999256134,6.0345316160237414e-05,0.0010035123210400342,0.0011023583589121698,0.0009857934931141402,-0.006482919789169737,-0.3354662858204622,347658.0,26372.0,312710.0
Citeseer,hidden_mixing_finetune,zero_reliability,5,0.6176000356674194,0.017315897726201884,0.5712385177823832,0.614400041103363,0.0031999945640563965,0.75,0.7497952938079834,7.784412482578774e-05,0.0010691643925383686,0.001097337482497096,nan,nan,nan,347658.0,26372.0,312710.0
Citeseer,hidden_mixing_frozen,combined,5,0.6142000436782837,0.02291200852270672,0.5775971350099134,0.614400041103363,-0.0001999974250793457,0.75,0.7432912707328796,0.0028385124751366675,0.009615523717366159,0.011872142413631081,-0.024489841396673522,-0.005583124531473087,-0.24254108984134978,34948.0,34948.0,0.0
Citeseer,hidden_mixing_frozen,combined_constant,5,0.6146000385284424,0.0233717747214534,0.5779526752377513,0.614400041103363,0.0001999974250793457,0.75,0.7491948962211609,0.0002825939329341054,0.0018352155690081417,0.002515489421784878,0.0022118707018746095,-0.007951591907199402,nan,34948.0,34948.0,0.0
Citeseer,hidden_mixing_frozen,combined_shuffled,5,0.6146000385284424,0.0233717747214534,0.5779790446853155,0.614400041103363,0.0001999974250793457,0.75,0.7432645320892334,0.0022477599792182445,0.00970423948019743,0.011795302527025342,0.029069521529954234,0.0514483407181346,-0.24916411336466687,34948.0,34948.0,0.0
Citeseer,hidden_mixing_frozen,constant_reliability,5,0.614400041103363,0.0238041929109898,0.5780574366195741,0.614400041103363,0.0,0.75,0.7502330541610718,0.0015652110872906634,0.004608939727768302,0.007035365048795939,nan,nan,nan,34948.0,26372.0,0.0
Citeseer,hidden_mixing_frozen,feature_only,5,0.6148000359535217,0.02347253275816072,0.578382442089501,0.614400041103363,0.0003999948501586914,0.75,0.7504687786102295,0.0015017769415862857,0.004098336980678141,0.0071606304263696074,0.01069624127611574,-0.002874960233769671,nan,34948.0,25348.0,0.0
Citeseer,hidden_mixing_frozen,fixed,5,0.614400041103363,0.023139576448313035,0.5777604287466269,0.614400041103363,0.0,0.75,0.75,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0
Citeseer,hidden_mixing_frozen,reliability_only,5,0.6136000514030456,0.02301825547651753,0.5767211579601004,0.614400041103363,-0.0007999897003173828,0.75,0.7444023489952087,0.0035039900438277984,0.008163649472407997,0.012273105280473828,0.06687263092440253,0.11598920385551734,-0.06539744954914918,34948.0,26372.0,0.0
Citeseer,hidden_mixing_frozen,shuffled_reliability,5,0.6140000343322753,0.023605072695891238,0.5776354993721965,0.614400041103363,-0.0004000067710876465,0.75,0.7504130959510803,0.0016074177212431096,0.004636487981770188,0.008382157911546529,0.009138433295469966,-0.007476983461472821,0.09365911656698761,34948.0,26372.0,0.0
Citeseer,hidden_mixing_frozen,zero_reliability,5,0.6142000436782837,0.0235745571916101,0.5778691902640317,0.614400041103363,-0.0001999974250793457,0.75,0.7502224087715149,0.0015618662320775912,0.0046551737585105,0.007074331003241241,nan,nan,nan,34948.0,26372.0,0.0
Cora,hidden_mixing_finetune,combined,5,0.7026000261306763,0.015054577413344813,0.6880856796906291,0.6872000336647034,0.0153999924659729,0.8,0.7995788931846619,0.0004811933067685459,0.0010810181265696883,0.003704937465954572,0.015455776887427972,-0.014699177513114212,-0.1687005202707034,202443.0,34948.0,167495.0
Cora,hidden_mixing_finetune,combined_constant,5,0.6996000289916993,0.01479999568012253,0.6800998509081715,0.6872000336647034,0.01239999532699585,0.8,0.7996577024459839,0.0002493544532626402,0.0009786569513380527,0.0018840302480384707,-0.0031550930755736024,0.0209839770400835,nan,202443.0,34948.0,167495.0
Cora,hidden_mixing_finetune,combined_shuffled,5,0.7024000287055969,0.0161691021020201,0.6860782492948254,0.6872000336647034,0.015199995040893555,0.8,0.799383533000946,0.000774650558741996,0.0013466752250678837,0.005510426894761622,0.00403665845101717,0.029212945786081447,-0.03577256540399651,202443.0,34948.0,167495.0
Cora,hidden_mixing_finetune,constant_reliability,5,0.7010000348091125,0.014099643944927473,0.6837587598858492,0.6872000336647034,0.01380000114440918,0.8,0.7997443318367005,0.00014941466506570577,0.000867696781642735,0.0011468312703073024,nan,nan,nan,202443.0,26372.0,167495.0
