dataset,router,status,status_detail,edge_protocol,run,split,seed,oof_folds,best_epoch,best_val_balanced_accuracy,best_val_preference_auc,train_preference_count,train_local_preference_count,train_global_preference_count,train_preference_auc,train_balanced_accuracy,train_routing_accuracy,val_preference_count,val_local_preference_count,val_global_preference_count,val_preference_auc,val_balanced_accuracy,val_routing_accuracy,test_preference_count,test_local_preference_count,test_global_preference_count,test_preference_auc,test_balanced_accuracy,test_routing_accuracy,test_routed_node_accuracy,local_expert_test_accuracy,global_expert_test_accuracy,reliability_components,normalize_features,rw_steps,rw_samples,rw_seed,hidden_dim,num_layers,num_heads,dropout,lr,weight_decay,expert_epochs,router_epochs,patience,data_fingerprint,preprocess_code_hash,oof_cache_hit,elapsed_sec
Chameleon,reliability_only,ok,,undirected,0:0,0,0,3,1,0.661965811965812,0.673048433048433,426,251,175,0.645862265224815,0.623494593056346,0.6338028169014085,267,150,117,0.673048433048433,0.661965811965812,0.6666666666666666,175,105,70,0.6160544217687076,0.5857142857142856,0.6,0.5482456088066101,0.5482456088066101,0.4714912176132202,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,100,80,30,abec22f7a6e6818e16d1c945b3e711867850e016842f545f7a0b18cdff6376fd,9f9d1ce40cab8e6e,False,23.183766841888428
Chameleon,node_feature_only,ok,,undirected,0:0,0,0,3,7,0.630940170940171,0.6626210826210827,426,251,175,0.9891633466135458,0.9322709163346614,0.92018779342723,267,150,117,0.6626210826210827,0.630940170940171,0.6254681647940075,175,105,70,0.5224489795918368,0.5142857142857142,0.5085714285714286,0.5131579041481018,0.5482456088066101,0.4714912176132202,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,100,80,30,abec22f7a6e6818e16d1c945b3e711867850e016842f545f7a0b18cdff6376fd,9f9d1ce40cab8e6e,False,24.15376615524292
Chameleon,combined,ok,,undirected,0:0,0,0,3,33,0.6867521367521368,0.7145299145299145,426,251,175,0.9989982925441093,0.9843255549231644,0.9835680751173709,267,150,117,0.7145299145299145,0.6867521367521368,0.6966292134831461,175,105,70,0.5751020408163265,0.5571428571428572,0.5657142857142857,0.5350877046585083,0.5482456088066101,0.4714912176132202,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,100,80,30,abec22f7a6e6818e16d1c945b3e711867850e016842f545f7a0b18cdff6376fd,9f9d1ce40cab8e6e,False,25.83480215072632
