graph_type,model,reliability_components,reliability_encoder,n,test_acc_mean,test_acc_std,best_val_acc_mean,qk_strength_mean,qk_gamma_q_abs_dev_mean,qk_gamma_k_abs_dev_mean,qk_gamma_q_std_mean,qk_gamma_k_std_mean,qk_gamma_q_abs_dev_max_mean,qk_gamma_k_abs_dev_max_mean,gate_corr_degree_mean,gate_corr_local_similarity_mean,gate_corr_neighbor_variance_mean,gate_corr_rwse_mean,gate_corr_layer1_local_similarity_mean,gate_corr_layer2_local_similarity_mean,elapsed_sec_mean,delta_vs_linear_gt
heterophily,gate_gt,local_similarity,separate,10,0.8574603378772736,0.027362431013183936,0.8794444561004638,nan,nan,nan,nan,nan,nan,nan,-0.03501696451043606,0.18276179044448917,-0.042968764423508304,-0.04012400932053484,0.028993917829157882,-0.004196702851527352,9.709035325050355,nan
heterophily,reliability_gt,local_similarity,separate,10,0.8665079653263092,0.016699886251823,0.8788888990879059,0.006736538326367736,0.0002236286731204018,0.00030693687731400134,0.00027017374522984026,0.00037091939884703606,0.000771939754486084,0.001022830605506897,0.012430265587518745,0.0871766217575885,0.046708498056210815,0.01679087135832783,0.019074121680421198,0.03449267663953355,16.67514533996582,nan
homophily,gate_gt,local_similarity,separate,10,0.9692063629627228,0.009529092336495688,0.9800000250339508,nan,nan,nan,nan,nan,nan,nan,-0.02799982931858717,-0.005091097933584959,0.05092180709931589,-0.020855321906754522,0.043758326633485646,-0.07866268303509379,6.388514423370362,nan
homophily,reliability_gt,local_similarity,separate,10,0.9715873181819916,0.008231040140726691,0.9805555760860443,0.006735441903583705,0.00015383786812890322,0.00021873158984817565,0.000188039468775969,0.000262549972103443,0.0005184322595596314,0.0007211744785308837,-0.0787034541252939,-0.03614064824801694,-0.0027606938892046767,-0.03661433148665538,-0.001731869818743207,-0.05997273477794023,11.69392249584198,nan
noisy,gate_gt,local_similarity,separate,10,0.6165079474449158,0.05096795330619707,0.6483333468437195,nan,nan,nan,nan,nan,nan,nan,0.029032393448282474,-0.07336607131580943,0.008721534988950393,0.013423774453904646,0.020400111678012183,-0.0885799721297464,6.545922088623047,nan
noisy,reliability_gt,local_similarity,separate,10,0.6204761981964111,0.04493185099538389,0.651666671037674,0.006654785992577672,0.0002766870558843948,0.0003536132600856945,0.00033890154591063035,0.00039942100702319296,0.0008859813213348388,0.0010448485612869264,0.006251613790674177,0.13214563106537003,0.00024681044818219977,-0.0010773562286041489,0.07450332922626014,0.08555740605887806,12.017865109443665,nan
