model,graph_type,seed,best_val_acc,test_acc_at_best_val,gate_local_similarity_corr,elapsed_sec
linear_gt,heterophily,0,0.3055555522441864,0.29629629850387573,nan,0.04505324363708496
qk_gt,heterophily,0,0.4166666567325592,0.35185185074806213,nan,0.04687356948852539
gate_gt,heterophily,0,0.4722222089767456,0.37037035822868347,0.16994695050367975,0.06365680694580078
reliability_gt,heterophily,0,0.2777777910232544,0.3055555522441864,-0.07643085278766082,0.05443263053894043
