graph_type,model,n,test_acc_mean,test_acc_std,best_val_acc_mean,gate_local_similarity_corr_mean,elapsed_sec_mean,delta_vs_linear_gt
heterophily,gate_gt,1,0.37037035822868347,0.0,0.4722222089767456,0.16994695050367975,0.06365680694580078,0.07407405972480774
heterophily,linear_gt,1,0.29629629850387573,0.0,0.3055555522441864,nan,0.04505324363708496,0.0
heterophily,qk_gt,1,0.35185185074806213,0.0,0.4166666567325592,nan,0.04687356948852539,0.0555555522441864
heterophily,reliability_gt,1,0.3055555522441864,0.0,0.2777777910232544,-0.07643085278766082,0.05443263053894043,0.009259253740310669
