graph_type,model,reliability_components,reliability_encoder,n,test_acc_mean,test_acc_std,best_val_acc_mean,qk_strength_mean,qk_gamma_q_abs_dev_mean,qk_gamma_k_abs_dev_mean,qk_gamma_q_std_mean,qk_gamma_k_std_mean,qk_gamma_q_abs_dev_max_mean,qk_gamma_k_abs_dev_max_mean,gate_corr_degree_mean,gate_corr_local_similarity_mean,gate_corr_neighbor_variance_mean,gate_corr_rwse_mean,gate_corr_layer1_local_similarity_mean,gate_corr_layer2_local_similarity_mean,elapsed_sec_mean,delta_vs_linear_gt
heterophily,gate_gt,"degree,local_similarity,rwse",separate,10,0.8530158996582031,0.025029082044524958,0.8677777945995331,nan,nan,nan,nan,nan,nan,nan,-0.12427517856403893,0.09195879410009103,-0.07929081243522636,-0.20968984496077278,0.024057993102053504,0.039342302856570546,9.802963781356812,nan
heterophily,reliability_gt,"degree,local_similarity,rwse",separate,10,0.8768254220485687,0.027051270756174067,0.8905555725097656,0.006721127219498158,0.00041846920794341713,0.0006315025966614485,0.0005391734477598221,0.0007538689242210239,0.0027048349380493163,0.0031165838241577148,-0.0331855808361935,0.07746598248029751,0.031539520953943925,0.02160490551252027,0.03070782205027383,0.027296293649574994,20.291625380516052,nan
homophily,gate_gt,"degree,local_similarity,rwse",separate,10,0.9707936644554138,0.008435135202046178,0.9811111330986023,nan,nan,nan,nan,nan,nan,nan,-0.08754727248186991,-0.014285498293652213,0.0188776986781247,0.011029200257806276,0.02800352916199645,-0.059294746074962094,7.054969120025635,nan
homophily,reliability_gt,"degree,local_similarity,rwse",separate,10,0.9704762041568756,0.007782630264000108,0.9816666901111603,0.00676080163102597,0.00026199206622550263,0.000391405206755735,0.00034455377026461066,0.0004901088337646798,0.0022555828094482423,0.002578034996986389,-0.061835267613328054,-0.03978140536548843,-0.01802496672632794,-0.03574313311535594,0.0012152536186252531,-0.05407473806173579,11.185550427436828,nan
noisy,gate_gt,"degree,local_similarity,rwse",separate,10,0.6106349229812622,0.0446088175789674,0.6472222447395325,nan,nan,nan,nan,nan,nan,nan,-0.04819331507066256,-0.09036893577881752,-0.00037203007957372296,-0.08439005261928667,-0.051518395976643344,-0.10098977784649642,6.392979764938355,nan
noisy,reliability_gt,"degree,local_similarity,rwse",separate,10,0.6126984179019928,0.045336833829020935,0.6427777945995331,0.0067471497459337115,0.0004507293866481632,0.0006020823435392231,0.0005768261908087879,0.0006987022061366588,0.002672645449638367,0.0028601020574569704,-0.06772390265284677,0.07145145125553756,-0.0002919172929197099,-0.01676097861466581,0.025968691994157862,0.0718993391363401,10.994870114326478,nan
