dataset,model,family,control_mode,edge_protocol,run,split,seed,best_epoch,primary_metric,best_val_primary,test_primary_at_best_val,best_val_acc,test_acc_at_best_val,best_val_roc_auc,test_roc_auc_at_best_val,test_macro_f1_at_best_val,backbone_training_mode,base_alpha,baseline_val_acc,baseline_test_acc,baseline_val_primary,baseline_test_primary,baseline_val_roc_auc,baseline_test_roc_auc,baseline_macro_f1,initial_max_abs_logit_delta,declared_trainable_parameters,active_controller_parameters,backbone_trainable_parameters,max_adjustment,lambda_init,relation_steps,causal_interventions,save_external_expert_logits,reuse_compatible_backbone_cache,compatible_backbone_cache_config,reliability_components,reliability_encoder_mode,reliability_component_dim,component_missing_mode,alpha_type,alpha_groups,normalize_features,rw_steps,rw_samples,rw_seed,hidden_dim,num_layers,num_heads,dropout,lr,weight_decay,expert_epochs,control_epochs,patience,fixed_alphas,data_fingerprint,preprocess_code_hash,elapsed_sec,alpha_mean,alpha_std,alpha_min,alpha_max,proposal_mean,adjustment_mean,adjustment_max,relation_abs_mean,relation_norm_mean,relation_to_base_norm,relation_relative_strength,relation_to_branch_disagreement,relation_state_norm_mean,relation_update_gate_mean,relation_update_gate_std,alpha_corr_raw_degree,alpha_corr_raw_local_similarity,alpha_corr_raw_neighbor_variance,alpha_corr_raw_rwse,alpha_corr_control_input_mean
Roman-empire,iterative_relation_frozen_shuffled_reliability,iterative_relation_frozen,shuffled_reliability,undirected,0:0,0,0,60,accuracy,0.8245366215705872,0.8178609013557434,0.8245366215705872,0.8178609013557434,nan,nan,0.7630770563445347,frozen,0.75,0.8227713704109192,0.8168019652366638,0.8227713704109192,0.8168019652366638,nan,nan,0.7617314794778828,4.76837158203125e-06,151528,142952,0,0.1,0.001,1,False,False,False,,"degree,local_similarity,neighbor_variance,rwse",component_concat,16,zero_slot,group,4,True,4,128,0,64,2,4,0.3,0.003,0.0001,300,200,60,"0.0,0.25,0.5,0.75,1.0",6c90251bafa0f69081c84b9e964786d57aac3b7be62fa376f64393b6cb87e624,9869881b689d2422,16.857905864715576,0.7700435519218445,0.02892950549721718,0.6675808429718018,0.8411948084831238,nan,0.027499185875058174,0.09119480848312378,0.06277857720851898,0.8031625747680664,0.4391849637031555,0.044389624148607254,0.045625537633895874,4.957282543182373,0.39988473057746887,0.35851001739501953,0.11506770395526356,0.06121903628776073,0.043220742364588005,0.05313002915492772,-0.33323320187804356
Roman-empire,iterative_relation_frozen_shuffled_reliability,iterative_relation_frozen,shuffled_reliability,undirected,1:0,1,0,43,accuracy,0.8303618431091309,0.8279209136962891,0.8303618431091309,0.8279209136962891,nan,nan,0.7789477071945978,frozen,0.75,0.8247131109237671,0.8243910670280457,0.8247131109237671,0.8243910670280457,nan,nan,0.7712128520525384,5.7220458984375e-06,151528,142952,0,0.1,0.001,1,False,False,False,,"degree,local_similarity,neighbor_variance,rwse",component_concat,16,zero_slot,group,4,True,4,128,0,64,2,4,0.3,0.003,0.0001,300,200,60,"0.0,0.25,0.5,0.75,1.0",6c90251bafa0f69081c84b9e964786d57aac3b7be62fa376f64393b6cb87e624,9869881b689d2422,14.803709030151367,0.7675064206123352,0.023827271535992622,0.6907858848571777,0.8398612141609192,nan,0.021366877481341362,0.08986121416091919,0.054124414920806885,0.7149813771247864,0.33151453733444214,0.037343889474868774,0.0382685624063015,4.683156967163086,0.44520434737205505,0.35247641801834106,0.19905926224896478,0.07080248051621771,0.17353078510567088,0.11378149621936332,-0.36704852576359825
Roman-empire,iterative_relation_frozen_shuffled_reliability,iterative_relation_frozen,shuffled_reliability,undirected,2:0,2,0,13,accuracy,0.826654851436615,0.8229791522026062,0.826654851436615,0.8229791522026062,nan,nan,0.7755870574135231,frozen,0.75,0.8215357065200806,0.8173314332962036,0.8215357065200806,0.8173314332962036,nan,nan,0.7701882662561065,3.814697265625e-06,151528,142952,0,0.1,0.001,1,False,False,False,,"degree,local_similarity,neighbor_variance,rwse",component_concat,16,zero_slot,group,4,True,4,128,0,64,2,4,0.3,0.003,0.0001,300,200,60,"0.0,0.25,0.5,0.75,1.0",6c90251bafa0f69081c84b9e964786d57aac3b7be62fa376f64393b6cb87e624,9869881b689d2422,10.483937740325928,0.77031010389328,0.028599582612514496,0.7219911217689514,0.8348473906517029,nan,0.024569060653448105,0.08484739065170288,0.05443965643644333,0.7716550230979919,0.3949567973613739,0.04492015391588211,0.04628856107592583,4.843941688537598,0.4639131724834442,0.34637296199798584,0.13960032560197574,0.010888759241264026,0.05911889772194585,-0.12364905964238651,-0.02651162952404422
