dataset,model,family,control_mode,edge_protocol,run,split,seed,best_epoch,primary_metric,best_val_primary,test_primary_at_best_val,best_val_acc,test_acc_at_best_val,best_val_roc_auc,test_roc_auc_at_best_val,test_macro_f1_at_best_val,backbone_training_mode,base_alpha,baseline_val_acc,baseline_test_acc,baseline_val_primary,baseline_test_primary,baseline_val_roc_auc,baseline_test_roc_auc,baseline_macro_f1,initial_max_abs_logit_delta,declared_trainable_parameters,active_controller_parameters,backbone_trainable_parameters,max_adjustment,lambda_init,relation_steps,causal_interventions,save_external_expert_logits,reuse_compatible_backbone_cache,compatible_backbone_cache_config,reliability_components,reliability_encoder_mode,reliability_component_dim,component_missing_mode,alpha_type,alpha_groups,normalize_features,rw_steps,rw_samples,rw_seed,hidden_dim,num_layers,num_heads,dropout,lr,weight_decay,expert_epochs,control_epochs,patience,fixed_alphas,data_fingerprint,preprocess_code_hash,elapsed_sec,alpha_mean,alpha_std,alpha_min,alpha_max,proposal_mean,adjustment_mean,adjustment_max,relation_abs_mean,relation_norm_mean,relation_to_base_norm,relation_relative_strength,relation_to_branch_disagreement,relation_state_norm_mean,relation_update_gate_mean,relation_update_gate_std,alpha_corr_raw_degree,alpha_corr_raw_local_similarity,alpha_corr_raw_neighbor_variance,alpha_corr_raw_rwse,alpha_corr_control_input_mean
Roman-empire,iterative_relation_finetune_constant_reliability,iterative_relation_finetune,constant_reliability,undirected,0:0,0,0,182,accuracy,0.8326566219329834,0.8243910670280457,0.8326566219329834,0.8243910670280457,nan,nan,0.7761187444746305,finetuned,0.75,0.8227713704109192,0.8168019652366638,0.8227713704109192,0.8168019652366638,nan,nan,0.7617314794778828,3.814697265625e-06,247226,142952,95698,0.1,0.001,1,False,False,False,,"degree,local_similarity,neighbor_variance,rwse",component_concat,16,zero_slot,group,4,True,4,128,0,64,2,4,0.3,0.003,0.0001,300,200,60,"0.0,0.25,0.5,0.75,1.0",6c90251bafa0f69081c84b9e964786d57aac3b7be62fa376f64393b6cb87e624,9869881b689d2422,17.209318161010742,0.8126128911972046,0.03214322030544281,0.7636355757713318,0.8484832048416138,nan,0.0626128688454628,0.09848320484161377,0.0578065924346447,0.6861457824707031,0.6305992603302002,0.031146109104156494,0.03181132674217224,7.5167670249938965,0.4747839868068695,0.44562581181526184,0.21860250668692674,-0.05463371995790192,0.21700526941238213,-0.04036222807615104,nan
Roman-empire,iterative_relation_finetune_constant_reliability,iterative_relation_finetune,constant_reliability,undirected,1:0,1,0,166,accuracy,0.834774911403656,0.8321567177772522,0.834774911403656,0.8321567177772522,nan,nan,0.7822357843833144,finetuned,0.75,0.8247131109237671,0.8243910670280457,0.8247131109237671,0.8243910670280457,nan,nan,0.7712128520525384,4.76837158203125e-06,247226,142952,95698,0.1,0.001,1,False,False,False,,"degree,local_similarity,neighbor_variance,rwse",component_concat,16,zero_slot,group,4,True,4,128,0,64,2,4,0.3,0.003,0.0001,300,200,60,"0.0,0.25,0.5,0.75,1.0",6c90251bafa0f69081c84b9e964786d57aac3b7be62fa376f64393b6cb87e624,9869881b689d2422,18.59289526939392,0.782137393951416,0.03939656913280487,0.7323898673057556,0.8493425846099854,nan,0.03244581073522568,0.09934258460998535,0.007750225253403187,0.10680074244737625,0.47113463282585144,0.004978477489203215,0.005087283439934254,7.722626209259033,0.5610308051109314,0.4518272578716278,-0.07100921939094404,-0.16793442458986066,-0.0006395765904800609,0.15290906633204077,nan
Roman-empire,iterative_relation_finetune_constant_reliability,iterative_relation_finetune,constant_reliability,undirected,2:0,2,0,188,accuracy,0.8301853537559509,0.8250970244407654,0.8301853537559509,0.8250970244407654,nan,nan,0.780793727973182,finetuned,0.75,0.8215357065200806,0.8173314332962036,0.8215357065200806,0.8173314332962036,nan,nan,0.7701882662561065,5.7220458984375e-06,247226,142952,95698,0.1,0.001,1,False,False,False,,"degree,local_similarity,neighbor_variance,rwse",component_concat,16,zero_slot,group,4,True,4,128,0,64,2,4,0.3,0.003,0.0001,300,200,60,"0.0,0.25,0.5,0.75,1.0",6c90251bafa0f69081c84b9e964786d57aac3b7be62fa376f64393b6cb87e624,9869881b689d2422,16.150909662246704,0.8173601031303406,0.02922855131328106,0.7682396173477173,0.8483942747116089,nan,0.06736008077859879,0.09839427471160889,0.07406317442655563,0.8488059639930725,0.6478597521781921,0.038815002888441086,0.03974366933107376,7.865455150604248,0.5281231999397278,0.452839195728302,0.18714205914729354,-0.037885606960002066,0.2661868841486864,0.11147273025121787,nan
