model,graph_type,seed,best_val_acc,test_acc_at_best_val,gate_local_similarity_corr,elapsed_sec
linear_gt,heterophily,0,0.3055555522441864,0.29629629850387573,nan,0.060662269592285156
qk_gt,heterophily,0,0.2777777910232544,0.3611111044883728,nan,0.0474851131439209
gate_gt,heterophily,0,0.4722222089767456,0.37037035822868347,0.16994690981558516,0.2875955104827881
reliability_gt,heterophily,0,0.3055555522441864,0.3333333432674408,0.13548741922223564,0.06508421897888184
