dataset,family,control_mode,split,seed,base_alpha,test_accuracy,fixed_test_accuracy,accuracy_delta_pp,corrected_rate,harmed_rate,net_correction_rate,margin_delta_mean,alpha_abs_adjustment_mean,alpha_signed_adjustment_mean,alpha_channel_std_mean,local_channel_fraction_mean,relation_norm_mean,base_mixed_norm_mean,relation_to_base_norm_mean,weighted_local_shift_mean,corr_relation_ratio_margin_delta,corr_alpha_abs_margin_delta,corr_weighted_shift_margin_delta,corrected_relation_norm_mean,harmed_relation_norm_mean,corrected_relation_to_base_norm,harmed_relation_to_base_norm,corrected_alpha_abs_mean,harmed_alpha_abs_mean,corrected_weighted_local_shift_mean,harmed_weighted_local_shift_mean,preference_count,weighted_shift_auc_local_preference,local_channel_fraction_auc_local_preference,alpha_abs_auc_changed_prediction,payload_path
Roman-empire,iterative_relation_finetune,combined,5,0,0.75,0.850864827632904,0.8400988578796387,1.076596975326538,0.029650546610355377,0.018884574994444847,0.01076597161591053,0.6397170424461365,0.0550721101462841,0.03574923798441887,0.05122559145092964,0.7297751903533936,0.7612531185150146,2.0688095092773438,0.3679667533918713,0.007529177702963352,-0.02146640606224537,-0.028145702555775642,-0.11056783050298691,0.8516630530357361,0.8072546720504761,0.4356707498903241,0.41248624739856393,0.057169098407030106,0.056538015604019165,0.013369628228247166,0.013104734010994434,0,nan,nan,0.6313148197616728,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Roman-empire\iterative_relation_finetune_combined\split5_seed0.pt
Roman-empire,iterative_relation_finetune,reliability_only,6,0,0.75,0.8450406193733215,0.8265089988708496,1.8531620502471924,0.03459230437874794,0.016060713678598404,0.018531590700149536,0.5362643599510193,0.0609990656375885,0.032943788915872574,0.05766494572162628,0.7076903581619263,1.0755375623703003,2.2184739112854004,0.4848096508591015,0.014814336784183979,-0.020188849419355392,-0.10176889598369598,-0.04954620823264122,1.0858734846115112,1.0674779415130615,0.5272109312075507,0.5132218037196635,0.06130862608551979,0.061100032180547714,0.01764434017241001,0.01619315892457962,0,nan,nan,0.525983398879456,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Roman-empire\iterative_relation_finetune_reliability_only\split6_seed0.pt
Roman-empire,iterative_relation_finetune,combined,6,0,0.75,0.846276044845581,0.8265089988708496,1.9767045974731445,0.0349452868103981,0.015178256668150425,0.019767030142247677,0.5084297060966492,0.0613427609205246,0.03800858184695244,0.05536254495382309,0.7513636946678162,0.956697940826416,2.203786611557007,0.434115506378585,0.01579059287905693,-0.08182578533887863,-0.08487512916326523,-0.06984391063451767,0.9694399833679199,0.9514472484588623,0.4672777787226727,0.4638618315215875,0.061234354972839355,0.061020627617836,0.018500881269574165,0.016886334866285324,0,nan,nan,0.4769481760045047,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Roman-empire\iterative_relation_finetune_combined\split6_seed0.pt
Roman-empire,iterative_relation_finetune,reliability_only,7,0,0.75,0.8406283259391785,0.8259795308113098,1.4648795127868652,0.031062478199601173,0.016413696110248566,0.014648782089352608,0.25862255692481995,0.05826777219772339,0.03235817328095436,0.05614106357097626,0.6958378553390503,0.8417910933494568,2.0382518768310547,0.4129965991534964,0.0038970925379544497,0.002968511776998639,-0.03631772845983505,-0.009191062301397324,0.909031093120575,0.8644146919250488,0.4834669388864754,0.44844431190621403,0.05901557579636574,0.05833260342478752,0.008865106850862503,0.006725084502249956,0,nan,nan,0.5430184557886053,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Roman-empire\iterative_relation_finetune_reliability_only\split7_seed0.pt
Roman-empire,iterative_relation_finetune,combined,7,0,0.75,0.8406283259391785,0.8259795308113098,1.4648795127868652,0.03018002025783062,0.015531239099800587,0.014648781158030033,0.37893080711364746,0.05580886825919151,0.035291559994220734,0.05221530795097351,0.7208444476127625,0.7224806547164917,2.004364252090454,0.3604537717947123,0.004729151260107756,0.010676356963813305,0.02944670058786869,-0.009764723479747772,0.8034144043922424,0.7614132165908813,0.44055477309122826,0.4063850817310185,0.05701194331049919,0.05656266212463379,0.009551157243549824,0.007836700417101383,0,nan,nan,0.5570412847899029,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Roman-empire\iterative_relation_finetune_combined\split7_seed0.pt
Roman-empire,iterative_relation_finetune,reliability_only,8,0,0.75,0.837274968624115,0.8226261734962463,1.4648795127868652,0.03212142735719681,0.01747264340519905,0.014648783951997757,0.10256198793649673,0.047107845544815063,0.02939601056277752,0.04531298950314522,0.7138316631317139,0.7721897959709167,2.0138864517211914,0.3834326385735183,0.008889632299542427,0.026330675929784775,-0.07920245081186295,-0.010377534665167332,0.7642176151275635,0.7402119636535645,0.3888131230089218,0.37039324980774513,0.047371383756399155,0.04800579696893692,0.011572686955332756,0.013065733946859837,0,nan,nan,0.5395719359843227,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Roman-empire\iterative_relation_finetune_reliability_only\split8_seed0.pt
Roman-empire,iterative_relation_finetune,combined,8,0,0.75,0.8386868834495544,0.8226261734962463,1.6060709953308105,0.03247440978884697,0.016413696110248566,0.016060713678598404,0.38558998703956604,0.05042161047458649,0.03519820794463158,0.046498969197273254,0.75425785779953,0.6827132105827332,2.03287935256958,0.33583557711862083,0.003452825592830777,0.05505586415529251,-0.0181229617446661,-0.047287169843912125,0.6638226509094238,0.6442034244537354,0.3329099233085216,0.3315377800256704,0.049805931746959686,0.049454495310783386,0.006908461917191744,0.007942280732095242,0,nan,nan,0.4359291197156564,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Roman-empire\iterative_relation_finetune_combined\split8_seed0.pt
Roman-empire,iterative_relation_finetune,reliability_only,9,0,1.0,0.8482174277305603,0.8095658421516418,3.8651585578918457,0.05788916349411011,0.01923755742609501,0.0386516060680151,1.2896713018417358,0.016336753964424133,-0.016336753964424133,0.02639998123049736,0.0,1.6539654731750488,2.3848767280578613,0.6935224172034944,-0.017988290637731552,0.10549008846282959,0.1439037024974823,-0.156027153134346,1.6245085000991821,1.5704723596572876,0.7159129092446168,0.6923027566142799,0.015523337759077549,0.015083301812410355,-0.01693524420261383,-0.01631549745798111,0,nan,nan,0.4090145664833798,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Roman-empire\iterative_relation_finetune_reliability_only\split9_seed0.pt
Roman-empire,iterative_relation_finetune,combined,9,0,1.0,0.8476879596710205,0.8095658421516418,3.812211751937866,0.05894811078906059,0.020825980231165886,0.03812213055789471,1.5984411239624023,0.015517281368374825,-0.015517281368374825,0.025827590376138687,0.0,1.6615890264511108,2.351921796798706,0.7064814096764465,-0.017829179763793945,0.15280474722385406,0.17894205451011658,-0.1558968424797058,1.6025360822677612,1.509088158607483,0.7230502426456263,0.7020068430859323,0.014579558745026588,0.014026929624378681,-0.016603242605924606,-0.015765415504574776,0,nan,nan,0.3729736879491689,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Roman-empire\iterative_relation_finetune_combined\split9_seed0.pt
Amazon-ratings,iterative_relation_frozen,reliability_only,0,0,0.75,0.47672709822654724,0.4775436818599701,-0.08165836334228516,0.004899559076875448,0.005716152023524046,-0.0008165929466485977,0.004136300180107355,0.004407738335430622,-0.001031318912282586,0.005219701211899519,0.4351905584335327,0.08219028264284134,1.862679123878479,0.044124767164246924,-0.002758398884907365,-0.060556285083293915,-0.004091485403478146,0.0666964054107666,0.07862011343240738,0.08258158713579178,0.04546402685818481,0.04108254055713285,0.004278050735592842,0.004416727926582098,-0.002710856031626463,-0.002725310157984495,0,nan,nan,0.4390824923226225,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Amazon-ratings\iterative_relation_frozen_reliability_only\split0_seed0.pt
Amazon-ratings,iterative_relation_frozen,combined,0,0,0.75,0.4775436818599701,0.4775436818599701,0.0,0.0,0.0,0.0,3.1929321409052136e-09,0.0,0.0,0.0,0.0,0.0,1.8606488704681396,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Amazon-ratings\iterative_relation_frozen_combined\split0_seed0.pt
Amazon-ratings,iterative_relation_frozen,reliability_only,1,0,0.75,0.46496814489364624,0.46496814489364624,0.0,0.0,0.0,0.0,1.2168186458438868e-09,0.0,0.0,0.0,0.0,0.0,1.893865704536438,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Amazon-ratings\iterative_relation_frozen_reliability_only\split1_seed0.pt
Amazon-ratings,iterative_relation_frozen,combined,1,0,0.75,0.46496814489364624,0.46496814489364624,0.0,0.0,0.0,0.0,-2.8984619149241553e-09,0.0,0.0,0.0,0.0,0.0,1.893865704536438,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Amazon-ratings\iterative_relation_frozen_combined\split1_seed0.pt
Amazon-ratings,iterative_relation_frozen,reliability_only,2,0,0.75,0.4737873673439026,0.47084763646125793,0.29397308826446533,0.005879471078515053,0.0029397355392575264,0.0029397355392575264,0.001090752542950213,0.004376787692308426,-0.00034258217783644795,0.005330793559551239,0.48551568388938904,0.07969975471496582,1.9163949489593506,0.041588376528671575,-0.0016293574590235949,-0.07292112708091736,0.06992747634649277,0.12502700090408325,0.07705892622470856,0.0735914334654808,0.048236196261793825,0.04583658454494101,0.0044222865253686905,0.004261729307472706,-0.0014470485039055347,-0.0017416994087398052,0,nan,nan,0.46633796964430124,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Amazon-ratings\iterative_relation_frozen_reliability_only\split2_seed0.pt
Amazon-ratings,iterative_relation_frozen,combined,2,0,0.75,0.4719908535480499,0.47084763646125793,0.11432170867919922,0.018618324771523476,0.01747509464621544,0.0011432301253080368,0.004079033620655537,0.01777447760105133,-0.0006249001016840339,0.01921256072819233,0.4926646947860718,0.25518864393234253,1.8925682306289673,0.1348372226704526,-0.006372665986418724,-0.08018109202384949,0.07701491564512253,0.11150766164064407,0.24854575097560883,0.25141748785972595,0.14789313312761182,0.1402372794599039,0.017849151045084,0.01784634031355381,-0.00619167136028409,-0.006551822647452354,0,nan,nan,0.5020795155675235,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Amazon-ratings\iterative_relation_frozen_combined\split2_seed0.pt
Amazon-ratings,iterative_relation_frozen,reliability_only,3,0,0.5,0.4484729766845703,0.4484729766845703,0.0,0.0,0.0,0.0,-1.9237902382229777e-09,0.0,0.0,0.0,0.0,0.0,1.708941102027893,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Amazon-ratings\iterative_relation_frozen_reliability_only\split3_seed0.pt
Amazon-ratings,iterative_relation_frozen,combined,3,0,0.5,0.4484729766845703,0.4484729766845703,0.0,0.0,0.0,0.0,-2.923406849930643e-09,0.0,0.0,0.0,0.0,0.0,1.708941102027893,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Amazon-ratings\iterative_relation_frozen_combined\split3_seed0.pt
Amazon-ratings,iterative_relation_frozen,reliability_only,4,0,1.0,0.4646415114402771,0.4716642200946808,-0.7022708654403687,0.028417441993951797,0.03544014319777489,-0.00702270120382309,-0.015741435810923576,0.01824580505490303,-0.01824580505490303,0.03346364200115204,0.0,0.23128129541873932,3.091214179992676,0.07481891643602881,-0.029388142749667168,0.027205735445022583,0.048994164913892746,-0.022026628255844116,0.2104196697473526,0.1886948198080063,0.07585392535552926,0.0732516106093683,0.018276304006576538,0.01812213473021984,-0.030161699280142784,-0.02783120982348919,0,nan,nan,0.4566742421867653,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Amazon-ratings\iterative_relation_frozen_reliability_only\split4_seed0.pt
Amazon-ratings,iterative_relation_frozen,combined,4,0,1.0,0.460721880197525,0.4716642200946808,-1.0942339897155762,0.02792748622596264,0.03886983543634415,-0.010942349210381508,-0.012466956861317158,0.015759337693452835,-0.015759337693452835,0.02824256755411625,0.0,0.20250727236270905,3.0819554328918457,0.06570739803745097,-0.02591547742486,0.032449446618556976,0.050674840807914734,-0.027558762580156326,0.16616353392601013,0.1567959040403366,0.06429483382330434,0.06276695534166943,0.015807554125785828,0.015630599111318588,-0.025623667985200882,-0.0240224190056324,0,nan,nan,0.4496409381105167,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Amazon-ratings\iterative_relation_frozen_combined\split4_seed0.pt
Amazon-ratings,iterative_relation_frozen,reliability_only,5,0,0.75,0.4768904149532318,0.4768904149532318,0.0,0.0,0.0,0.0,-1.2265531923461026e-09,0.0,0.0,0.0,0.0,0.0,1.931748628616333,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Amazon-ratings\iterative_relation_frozen_reliability_only\split5_seed0.pt
Amazon-ratings,iterative_relation_frozen,combined,5,0,0.75,0.4768904149532318,0.4768904149532318,0.0,0.0,0.0,0.0,-3.6455887197917036e-09,0.0,0.0,0.0,0.0,0.0,1.931748628616333,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Amazon-ratings\iterative_relation_frozen_combined\split5_seed0.pt
Amazon-ratings,iterative_relation_frozen,reliability_only,6,0,1.0,0.46692797541618347,0.46692797541618347,0.0,0.0,0.0,0.0,-1.7059798018692618e-09,0.0,0.0,0.0,0.0,0.0,2.8881630897521973,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Amazon-ratings\iterative_relation_frozen_reliability_only\split6_seed0.pt
Amazon-ratings,iterative_relation_frozen,combined,6,0,1.0,0.46643802523612976,0.46692797541618347,-0.048995018005371094,0.018128369003534317,0.018618324771523476,-0.0004899557679891586,-0.008809915743768215,0.000927718123421073,-0.000927718123421073,0.0014127547619864345,0.0,0.011097043752670288,2.9354782104492188,0.0037803188976736086,-0.0015795598737895489,0.02364352159202099,0.01669263280928135,-0.017931131646037102,0.0070664542727172375,0.007207746151834726,0.0029110275942341554,0.0030339289179725152,0.0008199732401408255,0.0008204019977711141,-0.0013107064878568053,-0.0012934119440615177,0,nan,nan,0.4462191759693061,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Amazon-ratings\iterative_relation_frozen_combined\split6_seed0.pt
Amazon-ratings,iterative_relation_frozen,reliability_only,7,0,1.0,0.4634982943534851,0.4634982943534851,0.0,0.0,0.0,0.0,-1.280093253619441e-09,0.0,0.0,0.0,0.0,0.0,3.063544988632202,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Amazon-ratings\iterative_relation_frozen_reliability_only\split7_seed0.pt
Amazon-ratings,iterative_relation_frozen,combined,7,0,1.0,0.4634982943534851,0.4634982943534851,0.0,0.0,0.0,0.0,-8.177021282307351e-10,0.0,0.0,0.0,0.0,0.0,3.063544988632202,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Amazon-ratings\iterative_relation_frozen_combined\split7_seed0.pt
Amazon-ratings,iterative_relation_frozen,reliability_only,8,0,0.75,0.46333497762680054,0.46594807505607605,-0.26130974292755127,0.02074146643280983,0.023354563862085342,-0.0026130974292755127,0.01591981016099453,0.02618260867893696,-0.0009504962363280356,0.029061811044812202,0.49091413617134094,0.3860931992530823,1.8602774143218994,0.2075460338767911,-0.011520097963511944,-0.030336817726492882,0.025403853505849838,0.013476347550749779,0.38213101029396057,0.3863946497440338,0.2114665528570521,0.2111927084375159,0.02617090567946434,0.026151638478040695,-0.009521818719804287,-0.010209270752966404,0,nan,nan,0.49542526332228565,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Amazon-ratings\iterative_relation_frozen_reliability_only\split8_seed0.pt
Amazon-ratings,iterative_relation_frozen,combined,8,0,0.75,0.4672546088695526,0.46594807505607605,0.13065338134765625,0.005552833434194326,0.00424628471955657,0.0013065487146377563,0.0035085948184132576,0.004594921134412289,-0.00027515660622157156,0.005137688014656305,0.4945096969604492,0.07853616774082184,1.8539135456085205,0.042362367936118334,-0.002711090026423335,-0.037796176970005035,-0.01205711904913187,0.0491960234940052,0.08012411743402481,0.0764877051115036,0.04157173221000828,0.04363969315217864,0.00453081913292408,0.00457129767164588,-0.0025633678305894136,-0.0024895193055272102,0,nan,nan,0.4390803408902863,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Amazon-ratings\iterative_relation_frozen_combined\split8_seed0.pt
Amazon-ratings,iterative_relation_frozen,reliability_only,9,0,0.75,0.45794546604156494,0.457782119512558,0.0163346529006958,0.00424628471955657,0.004082965664565563,0.00016331905499100685,0.0022515105083584785,0.00406684773042798,-0.00019313767552375793,0.004879934713244438,0.5173423886299133,0.06912604719400406,1.76131010055542,0.039246948718573475,-0.0018247815314680338,-0.02685684524476528,0.00048360839718952775,0.056573059409856796,0.0696839764714241,0.07768696546554565,0.045984836529869455,0.0408700221594828,0.0043297079391777515,0.004403833765536547,-0.0013767124619334936,-0.0013611024478450418,0,nan,nan,0.6576962754131085,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Amazon-ratings\iterative_relation_frozen_reliability_only\split9_seed0.pt
Amazon-ratings,iterative_relation_frozen,combined,9,0,0.75,0.4582720994949341,0.457782119512558,0.04899799823760986,0.004572921898216009,0.004082965664565563,0.0004899562336504459,0.0029424617532640696,0.004634144715964794,-9.656315523898229e-05,0.005154560785740614,0.5152077674865723,0.06940987706184387,1.7610989809036255,0.03941281995758662,-0.001826716004870832,-0.045120906084775925,-0.01237928494811058,0.05815069004893303,0.06909467279911041,0.07735531032085419,0.04485325583950869,0.040685711815366454,0.00484423665329814,0.004959134850651026,-0.001326654339209199,-0.0013430543476715684,0,nan,nan,0.6370994489916011,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Amazon-ratings\iterative_relation_frozen_combined\split9_seed0.pt
Amazon-ratings,iterative_relation_finetune,reliability_only,0,0,0.75,0.48097339272499084,0.4775436818599701,0.3429710865020752,0.07855626195669174,0.07512657344341278,0.003429688513278961,0.09652873873710632,0.0691884309053421,0.05254943668842316,0.054936785250902176,0.7967997193336487,0.5934199094772339,1.931686520576477,0.30720300791876853,0.03878573700785637,0.08738342672586441,0.16233523190021515,0.12069392949342728,0.5897666215896606,0.5808966159820557,0.3214762620097415,0.3064770890338889,0.06949549168348312,0.06885325163602829,0.0394146703183651,0.037875697016716,0,nan,nan,0.4842057635739693,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Amazon-ratings\iterative_relation_finetune_reliability_only\split0_seed0.pt
Amazon-ratings,iterative_relation_finetune,combined,0,0,0.75,0.4775436818599701,0.4775436818599701,0.0,0.0,0.0,0.0,3.1284408397169727e-09,0.0,0.0,0.0,0.0,0.0,1.8606488704681396,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Amazon-ratings\iterative_relation_finetune_combined\split0_seed0.pt
Amazon-ratings,iterative_relation_finetune,reliability_only,1,0,0.75,0.47787031531333923,0.4710109531879425,0.6859362125396729,0.05781479552388191,0.05095541477203369,0.006859380751848221,0.0030437507666647434,0.07015130668878555,0.04612136259675026,0.06125785410404205,0.7402799725532532,0.5542265772819519,1.9754449129104614,0.2805578498594522,0.027143411338329315,0.0011934636859223247,0.05978039279580116,0.06637201458215714,0.5489194393157959,0.5678823590278625,0.28104958332405083,0.28150273977718715,0.0699319913983345,0.07019457221031189,0.026167089119553566,0.025291066616773605,0,nan,nan,0.4903249689040714,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Amazon-ratings\iterative_relation_finetune_reliability_only\split1_seed0.pt
Amazon-ratings,iterative_relation_finetune,combined,1,0,0.75,0.4806467294692993,0.4710109531879425,0.9635776281356812,0.05814143270254135,0.04850563406944275,0.009635798633098602,0.02953776903450489,0.06985308974981308,0.04923774302005768,0.05856357514858246,0.7596447467803955,0.590857207775116,1.9014461040496826,0.31074097052591376,0.02683401294052601,-0.03507309406995773,0.032764434814453125,0.08854115754365921,0.5905968546867371,0.5822731256484985,0.32218347297931266,0.31662564664230874,0.06980042159557343,0.0693664625287056,0.026264527812600136,0.026084763929247856,0,nan,nan,0.4930118875342246,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Amazon-ratings\iterative_relation_finetune_combined\split1_seed0.pt
Amazon-ratings,iterative_relation_finetune,reliability_only,2,0,0.75,0.48848602175712585,0.48260655999183655,0.5879461765289307,0.05062877759337425,0.04474930465221405,0.005879472941160202,0.048125192523002625,0.06817808747291565,0.050514720380306244,0.0554535835981369,0.7867071628570557,0.549536943435669,1.9667786359786987,0.27940965667557754,0.03325574845075607,-0.010002298280596733,0.031589724123477936,0.09744161367416382,0.523518979549408,0.5444074273109436,0.2771946391728891,0.2811500072121782,0.06761570274829865,0.06794611364603043,0.03369489684700966,0.033562611788511276,0,nan,nan,0.46264206603961056,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Amazon-ratings\iterative_relation_finetune_reliability_only\split2_seed0.pt
Amazon-ratings,iterative_relation_finetune,combined,2,0,0.75,0.47084763646125793,0.48260655999183655,-1.1758923530578613,0.04409603029489517,0.05585497245192528,-0.011758942157030106,-0.005290372762829065,0.0,0.0,0.0,0.0,0.0,1.9207011461257935,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0.5,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Amazon-ratings\iterative_relation_finetune_combined\split2_seed0.pt
Amazon-ratings,iterative_relation_finetune,reliability_only,3,0,0.5,0.4484729766845703,0.4484729766845703,0.0,0.0,0.0,0.0,-2.524898734534986e-09,0.0,0.0,0.0,0.0,0.0,1.708941102027893,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Amazon-ratings\iterative_relation_finetune_reliability_only\split3_seed0.pt
Amazon-ratings,iterative_relation_finetune,combined,3,0,0.5,0.4484729766845703,0.4484729766845703,0.0,0.0,0.0,0.0,-2.0448638338166347e-09,0.0,0.0,0.0,0.0,0.0,1.708941102027893,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Amazon-ratings\iterative_relation_finetune_combined\split3_seed0.pt
Amazon-ratings,iterative_relation_finetune,reliability_only,4,0,1.0,0.4716642200946808,0.4716642200946808,0.0,0.0,0.0,0.0,-3.791607028347244e-09,0.0,0.0,0.0,0.0,0.0,3.1771178245544434,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Amazon-ratings\iterative_relation_finetune_reliability_only\split4_seed0.pt
Amazon-ratings,iterative_relation_finetune,combined,4,0,1.0,0.4716642200946808,0.4716642200946808,0.0,0.0,0.0,0.0,-3.2294367180440986e-09,0.0,0.0,0.0,0.0,0.0,3.1771178245544434,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Amazon-ratings\iterative_relation_finetune_combined\split4_seed0.pt
Amazon-ratings,iterative_relation_finetune,reliability_only,5,0,0.75,0.4899559020996094,0.4768904149532318,1.3065487146377563,0.0739833414554596,0.06091785058379173,0.013065490871667862,0.07287732511758804,0.06377372145652771,0.04368642345070839,0.05731438845396042,0.7366461753845215,0.4581131935119629,1.9248673915863037,0.2379972747807977,0.029454214498400688,0.0009514127159491181,0.07573606818914413,0.05296439677476883,0.44968271255493164,0.4536760449409485,0.24839585594692898,0.24253832027333586,0.0638280063867569,0.06347602605819702,0.029598509892821312,0.028605414554476738,0,nan,nan,0.4999893734410838,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Amazon-ratings\iterative_relation_finetune_reliability_only\split5_seed0.pt
Amazon-ratings,iterative_relation_finetune,combined,5,0,0.75,0.4844030737876892,0.4768904149532318,0.7512658834457397,0.07708639651536942,0.06957373768091202,0.0075126588344573975,0.06677171587944031,0.06642112880945206,0.043703593313694,0.05986134707927704,0.7286409735679626,0.5401182770729065,1.894368052482605,0.2851179190680878,0.03338298946619034,0.025206241756677628,0.07018842548131943,0.0897403135895729,0.534837543964386,0.5289332270622253,0.2982562627571235,0.29144565274365986,0.06655310839414597,0.06590279936790466,0.03397184982895851,0.03208399564027786,0,nan,nan,0.5072937691578034,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Amazon-ratings\iterative_relation_finetune_combined\split5_seed0.pt
Amazon-ratings,iterative_relation_finetune,reliability_only,6,0,1.0,0.46692797541618347,0.46692797541618347,0.0,0.0,0.0,0.0,-1.946909744532377e-09,0.0,0.0,0.0,0.0,0.0,2.8881630897521973,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Amazon-ratings\iterative_relation_finetune_reliability_only\split6_seed0.pt
