alpha_pearson_test,alpha_spearman_test,component,component_auc_for_local_preference,component_corr_local_advantage,control_mode,dataset,family,seed,split,test_count
nan,nan,degree,0.3324175824175824,-0.008796639985684331,reliability_only,Amazon-ratings,iterative_relation_frozen,0,3,6123
nan,nan,local_similarity,0.45054945054945056,-0.036388072681429455,reliability_only,Amazon-ratings,iterative_relation_frozen,0,3,6123
nan,nan,neighbor_variance,0.5824175824175823,0.013718415037650023,reliability_only,Amazon-ratings,iterative_relation_frozen,0,3,6123
nan,nan,rwse,0.2857142857142857,-0.04578218856786465,reliability_only,Amazon-ratings,iterative_relation_frozen,0,3,6123
0.3245353076022818,0.2905796149295776,degree,0.611111111111111,-0.024035577455282467,reliability_only,Amazon-ratings,iterative_relation_frozen,0,4,6123
-0.26115457307417633,-0.22208689009775562,local_similarity,0.52,-0.024502459607521752,reliability_only,Amazon-ratings,iterative_relation_frozen,0,4,6123
0.31991525930569015,0.30544761137184034,neighbor_variance,0.44000000000000006,0.0012169951663548494,reliability_only,Amazon-ratings,iterative_relation_frozen,0,4,6123
0.18385620447642098,0.11372478618195037,rwse,0.36888888888888893,-0.041367679833867965,reliability_only,Amazon-ratings,iterative_relation_frozen,0,4,6123
nan,nan,degree,0.5284324464388773,-0.006073768468001622,reliability_only,Amazon-ratings,iterative_relation_frozen,0,5,6123
nan,nan,local_similarity,0.5324546835800856,-0.03451611384035966,reliability_only,Amazon-ratings,iterative_relation_frozen,0,5,6123
nan,nan,neighbor_variance,0.48563654994523164,0.01834661844527458,reliability_only,Amazon-ratings,iterative_relation_frozen,0,5,6123
nan,nan,rwse,0.4848533031812774,-0.03957075528169315,reliability_only,Amazon-ratings,iterative_relation_frozen,0,5,6123
nan,nan,degree,0.4921875,0.0047803627228752395,reliability_only,Amazon-ratings,iterative_relation_frozen,0,6,6123
nan,nan,local_similarity,0.4375,-0.03166151948692527,reliability_only,Amazon-ratings,iterative_relation_frozen,0,6,6123
nan,nan,neighbor_variance,0.5,0.0205471431574868,reliability_only,Amazon-ratings,iterative_relation_frozen,0,6,6123
nan,nan,rwse,0.328125,-0.03077017850128949,reliability_only,Amazon-ratings,iterative_relation_frozen,0,6,6123
nan,nan,degree,0.5,-0.003941174517971103,reliability_only,Amazon-ratings,iterative_relation_frozen,0,7,6123
nan,nan,local_similarity,0.71875,-0.022556989979954558,reliability_only,Amazon-ratings,iterative_relation_frozen,0,7,6123
nan,nan,neighbor_variance,0.59375,0.014889170795232935,reliability_only,Amazon-ratings,iterative_relation_frozen,0,7,6123
nan,nan,rwse,0.21875,-0.0327460399937359,reliability_only,Amazon-ratings,iterative_relation_frozen,0,7,6123
-0.12347433636455513,-0.1485652703348511,degree,0.5116758241758241,-0.016705232136115307,reliability_only,Amazon-ratings,iterative_relation_frozen,0,8,6123
-0.35860522195328337,-0.35592476707403253,local_similarity,0.5280785391079509,-0.02325218495218978,reliability_only,Amazon-ratings,iterative_relation_frozen,0,8,6123
0.2816776295737858,0.2787591518159878,neighbor_variance,0.4475126589097177,0.00529732351330628,reliability_only,Amazon-ratings,iterative_relation_frozen,0,8,6123
-0.22391647529087408,-0.2182708047218809,rwse,0.4771331609566904,-0.03579353529646454,reliability_only,Amazon-ratings,iterative_relation_frozen,0,8,6123
-0.17548069847872771,-0.18541182835771428,degree,0.5686274509803922,-0.018889981198007617,reliability_only,Amazon-ratings,iterative_relation_frozen,0,9,6123
-0.28099057151964335,-0.28853677898556346,local_similarity,0.5359477124183007,-0.035304555327520186,reliability_only,Amazon-ratings,iterative_relation_frozen,0,9,6123
0.18441072583733953,0.1962596057176326,neighbor_variance,0.522875816993464,0.01314494719722536,reliability_only,Amazon-ratings,iterative_relation_frozen,0,9,6123
-0.31526631474223543,-0.3015421372264308,rwse,0.5751633986928104,-0.04571969078595733,reliability_only,Amazon-ratings,iterative_relation_frozen,0,9,6123
0.1312399375723308,0.07816131251978377,degree,0.6630482518951328,0.18481708124125917,combined,Roman-empire,iterative_relation_finetune,0,0,5666
0.4488635878244733,0.44930410779687424,local_similarity,0.507213803777798,-0.04203249406851035,combined,Roman-empire,iterative_relation_finetune,0,0,5666
-0.08279503811068926,-0.13661686469777443,neighbor_variance,0.6718839681143696,0.174119909504921,combined,Roman-empire,iterative_relation_finetune,0,0,5666
-0.40355796058945526,-0.4475930762578113,rwse,0.6019524725740671,0.17606411219922596,combined,Roman-empire,iterative_relation_finetune,0,0,5666
0.5990262604747301,0.6438027433987595,degree,0.6275077902202274,0.18361222720370837,combined,Roman-empire,iterative_relation_finetune,0,1,5666
-0.3014172520819828,-0.27634855011188325,local_similarity,0.49830765114976816,-0.059961358666763935,combined,Roman-empire,iterative_relation_finetune,0,1,5666
0.5523029846551561,0.581460982466744,neighbor_variance,0.6289071596375071,0.1712093336097012,combined,Roman-empire,iterative_relation_finetune,0,1,5666
0.3477693338449917,0.34599772057514155,rwse,0.5951538710652213,0.16595356365473207,combined,Roman-empire,iterative_relation_finetune,0,1,5666
-0.08668818715297749,-0.07480210718793645,degree,0.6488957261440974,0.18436321666537417,combined,Roman-empire,iterative_relation_finetune,0,2,5666
0.08307144822477525,0.08063064178977968,local_similarity,0.5176584728308996,-0.037690573374835994,combined,Roman-empire,iterative_relation_finetune,0,2,5666
-0.1506082327788908,-0.20488755242053708,neighbor_variance,0.6610867640160248,0.16974685992794356,combined,Roman-empire,iterative_relation_finetune,0,2,5666
-0.2831990265534033,-0.3067177252502963,rwse,0.6080956669417735,0.16775350402361763,combined,Roman-empire,iterative_relation_finetune,0,2,5666
0.12169460539451657,0.231774929293598,degree,0.6431549691603661,0.18376729007837525,combined,Roman-empire,iterative_relation_finetune,0,3,5666
0.34549720462197525,0.37322309255111946,local_similarity,0.5072013032232392,-0.0575911707004618,combined,Roman-empire,iterative_relation_finetune,0,3,5666
0.13431062526604096,0.16612098840039968,neighbor_variance,0.6479257859132511,0.16792914921789093,combined,Roman-empire,iterative_relation_finetune,0,3,5666
0.29753842126506713,0.3142924739820934,rwse,0.5988223736569838,0.185381185940394,combined,Roman-empire,iterative_relation_finetune,0,3,5666
0.536590368268501,0.5991911365364468,degree,0.6494614003590665,0.16385272941750556,combined,Roman-empire,iterative_relation_finetune,0,4,5666
0.331869202101941,0.34312403818787784,local_similarity,0.49495289519975333,-0.03501281302399376,combined,Roman-empire,iterative_relation_finetune,0,4,5666
0.34330995018865257,0.4084028748399585,neighbor_variance,0.66597131548882,0.15614755711921308,combined,Roman-empire,iterative_relation_finetune,0,4,5666
-0.05064679814064765,-0.00034925386823313534,rwse,0.6020182752117222,0.1589158049501404,combined,Roman-empire,iterative_relation_finetune,0,4,5666
0.4221355749581045,0.4832930466967627,degree,0.6689192175802496,0.21591132118977815,combined,Roman-empire,iterative_relation_finetune,0,5,5666
0.29401000483271644,0.30847647746245177,local_similarity,0.5037618123700116,-0.06192143592526574,combined,Roman-empire,iterative_relation_finetune,0,5,5666
0.3169682651943354,0.34612198731500504,neighbor_variance,0.6638522866328872,0.19298132240793,combined,Roman-empire,iterative_relation_finetune,0,5,5666
0.03243449316358582,0.08827519574965692,rwse,0.5902299893450211,0.1866633640580659,combined,Roman-empire,iterative_relation_finetune,0,5,5666
0.4632292768957284,0.5406447747714016,degree,0.6596262030357308,0.20264689216260437,combined,Roman-empire,iterative_relation_finetune,0,6,5666
0.38506329343294127,0.3845324376321733,local_similarity,0.49584517881890244,-0.07201837004619326,combined,Roman-empire,iterative_relation_finetune,0,6,5666
0.2728164891521465,0.3278971910577739,neighbor_variance,0.6622012609622094,0.1958051008435886,combined,Roman-empire,iterative_relation_finetune,0,6,5666
0.09734740197619642,0.16033772094032503,rwse,0.6054234521442382,0.1709203680910243,combined,Roman-empire,iterative_relation_finetune,0,6,5666
-0.2719394353259481,-0.2837480516405224,degree,0.6594644924927262,0.19942703371438592,combined,Roman-empire,iterative_relation_finetune,0,7,5666
0.3864615075309853,0.46047709479074356,local_similarity,0.5223138264228789,-0.03447276843646107,combined,Roman-empire,iterative_relation_finetune,0,7,5666
-0.21278803517570985,-0.21364365801053325,neighbor_variance,0.6554742767619957,0.17722400513443148,combined,Roman-empire,iterative_relation_finetune,0,7,5666
0.16761456543355818,0.14554550434554564,rwse,0.6043732423832553,0.18198397530553237,combined,Roman-empire,iterative_relation_finetune,0,7,5666
0.32781615164067396,0.38771842895501313,degree,0.6444399171310352,0.1938901077511039,combined,Roman-empire,iterative_relation_finetune,0,8,5666
0.4361303408431315,0.45041477957390924,local_similarity,0.49800689809527643,-0.043345322867378876,combined,Roman-empire,iterative_relation_finetune,0,8,5666
0.13086422452450253,0.1708495222859594,neighbor_variance,0.6532410143987696,0.1804283452366842,combined,Roman-empire,iterative_relation_finetune,0,8,5666
0.11046364244621512,0.15173633077842785,rwse,0.5683244285542121,0.16992031559176846,combined,Roman-empire,iterative_relation_finetune,0,8,5666
0.6622125572930065,0.6972488962674733,degree,0.6604010432551715,0.2005832661651658,combined,Roman-empire,iterative_relation_finetune,0,9,5666
-0.21455958792135577,-0.183267835088462,local_similarity,0.4853502484795206,-0.055666257398640055,combined,Roman-empire,iterative_relation_finetune,0,9,5666
0.5357438257985013,0.5743818202902744,neighbor_variance,0.6686095014262904,0.17937051608345672,combined,Roman-empire,iterative_relation_finetune,0,9,5666
0.31943164709232325,0.34382833367898646,rwse,0.6106300121997166,0.17975698441748297,combined,Roman-empire,iterative_relation_finetune,0,9,5666
nan,nan,degree,0.6630482518951328,0.18481708124125917,fixed,Roman-empire,iterative_relation_finetune,0,0,5666
nan,nan,local_similarity,0.507213803777798,-0.04203249406851035,fixed,Roman-empire,iterative_relation_finetune,0,0,5666
nan,nan,neighbor_variance,0.6718839681143696,0.174119909504921,fixed,Roman-empire,iterative_relation_finetune,0,0,5666
nan,nan,rwse,0.6019524725740671,0.17606411219922596,fixed,Roman-empire,iterative_relation_finetune,0,0,5666
nan,nan,degree,0.6275077902202274,0.18361222720370837,fixed,Roman-empire,iterative_relation_finetune,0,1,5666
nan,nan,local_similarity,0.49830765114976816,-0.059961358666763935,fixed,Roman-empire,iterative_relation_finetune,0,1,5666
nan,nan,neighbor_variance,0.6289071596375071,0.1712093336097012,fixed,Roman-empire,iterative_relation_finetune,0,1,5666
nan,nan,rwse,0.5951538710652213,0.16595356365473207,fixed,Roman-empire,iterative_relation_finetune,0,1,5666
nan,nan,degree,0.6488957261440974,0.18436321666537417,fixed,Roman-empire,iterative_relation_finetune,0,2,5666
nan,nan,local_similarity,0.5176584728308996,-0.037690573374835994,fixed,Roman-empire,iterative_relation_finetune,0,2,5666
nan,nan,neighbor_variance,0.6610867640160248,0.16974685992794356,fixed,Roman-empire,iterative_relation_finetune,0,2,5666
nan,nan,rwse,0.6080956669417735,0.16775350402361763,fixed,Roman-empire,iterative_relation_finetune,0,2,5666
nan,nan,degree,0.6431549691603661,0.18376729007837525,fixed,Roman-empire,iterative_relation_finetune,0,3,5666
nan,nan,local_similarity,0.5072013032232392,-0.0575911707004618,fixed,Roman-empire,iterative_relation_finetune,0,3,5666
nan,nan,neighbor_variance,0.6479257859132511,0.16792914921789093,fixed,Roman-empire,iterative_relation_finetune,0,3,5666
nan,nan,rwse,0.5988223736569838,0.185381185940394,fixed,Roman-empire,iterative_relation_finetune,0,3,5666
nan,nan,degree,0.6494614003590665,0.16385272941750556,fixed,Roman-empire,iterative_relation_finetune,0,4,5666
nan,nan,local_similarity,0.49495289519975333,-0.03501281302399376,fixed,Roman-empire,iterative_relation_finetune,0,4,5666
nan,nan,neighbor_variance,0.66597131548882,0.15614755711921308,fixed,Roman-empire,iterative_relation_finetune,0,4,5666
nan,nan,rwse,0.6020182752117222,0.1589158049501404,fixed,Roman-empire,iterative_relation_finetune,0,4,5666
nan,nan,degree,0.6689192175802496,0.21591132118977815,fixed,Roman-empire,iterative_relation_finetune,0,5,5666
nan,nan,local_similarity,0.5037618123700116,-0.06192143592526574,fixed,Roman-empire,iterative_relation_finetune,0,5,5666
nan,nan,neighbor_variance,0.6638522866328872,0.19298132240793,fixed,Roman-empire,iterative_relation_finetune,0,5,5666
nan,nan,rwse,0.5902299893450211,0.1866633640580659,fixed,Roman-empire,iterative_relation_finetune,0,5,5666
nan,nan,degree,0.6596262030357308,0.20264689216260437,fixed,Roman-empire,iterative_relation_finetune,0,6,5666
nan,nan,local_similarity,0.49584517881890244,-0.07201837004619326,fixed,Roman-empire,iterative_relation_finetune,0,6,5666
nan,nan,neighbor_variance,0.6622012609622094,0.1958051008435886,fixed,Roman-empire,iterative_relation_finetune,0,6,5666
nan,nan,rwse,0.6054234521442382,0.1709203680910243,fixed,Roman-empire,iterative_relation_finetune,0,6,5666
nan,nan,degree,0.6594644924927262,0.19942703371438592,fixed,Roman-empire,iterative_relation_finetune,0,7,5666
nan,nan,local_similarity,0.5223138264228789,-0.03447276843646107,fixed,Roman-empire,iterative_relation_finetune,0,7,5666
nan,nan,neighbor_variance,0.6554742767619957,0.17722400513443148,fixed,Roman-empire,iterative_relation_finetune,0,7,5666
nan,nan,rwse,0.6043732423832553,0.18198397530553237,fixed,Roman-empire,iterative_relation_finetune,0,7,5666
nan,nan,degree,0.6444399171310352,0.1938901077511039,fixed,Roman-empire,iterative_relation_finetune,0,8,5666
nan,nan,local_similarity,0.49800689809527643,-0.043345322867378876,fixed,Roman-empire,iterative_relation_finetune,0,8,5666
nan,nan,neighbor_variance,0.6532410143987696,0.1804283452366842,fixed,Roman-empire,iterative_relation_finetune,0,8,5666
nan,nan,rwse,0.5683244285542121,0.16992031559176846,fixed,Roman-empire,iterative_relation_finetune,0,8,5666
nan,nan,degree,0.6604010432551715,0.2005832661651658,fixed,Roman-empire,iterative_relation_finetune,0,9,5666
nan,nan,local_similarity,0.4853502484795206,-0.055666257398640055,fixed,Roman-empire,iterative_relation_finetune,0,9,5666
nan,nan,neighbor_variance,0.6686095014262904,0.17937051608345672,fixed,Roman-empire,iterative_relation_finetune,0,9,5666
nan,nan,rwse,0.6106300121997166,0.17975698441748297,fixed,Roman-empire,iterative_relation_finetune,0,9,5666
0.03370414516467333,-0.062385061210970934,degree,0.6630482518951328,0.18481708124125917,reliability_only,Roman-empire,iterative_relation_finetune,0,0,5666
0.5383528015150846,0.5672453723093764,local_similarity,0.507213803777798,-0.04203249406851035,reliability_only,Roman-empire,iterative_relation_finetune,0,0,5666
-0.13266152248092988,-0.23517606720862566,neighbor_variance,0.6718839681143696,0.174119909504921,reliability_only,Roman-empire,iterative_relation_finetune,0,0,5666
-0.3829677185049577,-0.4289177842922444,rwse,0.6019524725740671,0.17606411219922596,reliability_only,Roman-empire,iterative_relation_finetune,0,0,5666
0.6206411205073936,0.6572238304744887,degree,0.6275077902202274,0.18361222720370837,reliability_only,Roman-empire,iterative_relation_finetune,0,1,5666
-0.22163181917643363,-0.1929552391622198,local_similarity,0.49830765114976816,-0.059961358666763935,reliability_only,Roman-empire,iterative_relation_finetune,0,1,5666
0.5307042178049964,0.5524663054973759,neighbor_variance,0.6289071596375071,0.1712093336097012,reliability_only,Roman-empire,iterative_relation_finetune,0,1,5666
0.37127579088158535,0.37451284511748434,rwse,0.5951538710652213,0.16595356365473207,reliability_only,Roman-empire,iterative_relation_finetune,0,1,5666
-0.2146732497061844,-0.24217940531326826,degree,0.6488957261440974,0.18436321666537417,reliability_only,Roman-empire,iterative_relation_finetune,0,2,5666
0.22196897245821334,0.19939126321687767,local_similarity,0.5176584728308996,-0.037690573374835994,reliability_only,Roman-empire,iterative_relation_finetune,0,2,5666
-0.40964528532463307,-0.45651146839320117,neighbor_variance,0.6610867640160248,0.16974685992794356,reliability_only,Roman-empire,iterative_relation_finetune,0,2,5666
-0.2541599030449517,-0.2665654567970178,rwse,0.6080956669417735,0.16775350402361763,reliability_only,Roman-empire,iterative_relation_finetune,0,2,5666
0.1580116762868104,0.20495013462318135,degree,0.6431549691603661,0.18376729007837525,reliability_only,Roman-empire,iterative_relation_finetune,0,3,5666
0.4347994877726828,0.4103003175702868,local_similarity,0.5072013032232392,-0.0575911707004618,reliability_only,Roman-empire,iterative_relation_finetune,0,3,5666
0.002608210871116558,0.018817298089344087,neighbor_variance,0.6479257859132511,0.16792914921789093,reliability_only,Roman-empire,iterative_relation_finetune,0,3,5666
0.26202747800484333,0.31216590734214594,rwse,0.5988223736569838,0.185381185940394,reliability_only,Roman-empire,iterative_relation_finetune,0,3,5666
0.5148073639770528,0.5873835630743078,degree,0.6494614003590665,0.16385272941750556,reliability_only,Roman-empire,iterative_relation_finetune,0,4,5666
0.2833220140653912,0.26917740292289916,local_similarity,0.49495289519975333,-0.03501281302399376,reliability_only,Roman-empire,iterative_relation_finetune,0,4,5666
0.24637302327992786,0.33673691776013487,neighbor_variance,0.66597131548882,0.15614755711921308,reliability_only,Roman-empire,iterative_relation_finetune,0,4,5666
0.09942723994688088,0.17066449990049595,rwse,0.6020182752117222,0.1589158049501404,reliability_only,Roman-empire,iterative_relation_finetune,0,4,5666
0.61759935234781,0.7210081366262732,degree,0.6689192175802496,0.21591132118977815,reliability_only,Roman-empire,iterative_relation_finetune,0,5,5666
0.3468361963257689,0.3062710432386547,local_similarity,0.5037618123700116,-0.06192143592526574,reliability_only,Roman-empire,iterative_relation_finetune,0,5,5666
0.37585255257955535,0.4490912244931477,neighbor_variance,0.6638522866328872,0.19298132240793,reliability_only,Roman-empire,iterative_relation_finetune,0,5,5666
0.07300168676202887,0.18056323460382398,rwse,0.5902299893450211,0.1866633640580659,reliability_only,Roman-empire,iterative_relation_finetune,0,5,5666
0.34147003338036414,0.34095765946434553,degree,0.6596262030357308,0.20264689216260437,reliability_only,Roman-empire,iterative_relation_finetune,0,6,5666
0.4204171597622803,0.42303131352312656,local_similarity,0.49584517881890244,-0.07201837004619326,reliability_only,Roman-empire,iterative_relation_finetune,0,6,5666
0.00963400428760512,-0.008077307375234323,neighbor_variance,0.6622012609622094,0.1958051008435886,reliability_only,Roman-empire,iterative_relation_finetune,0,6,5666
-0.16189685188691927,-0.15198991389098626,rwse,0.6054234521442382,0.1709203680910243,reliability_only,Roman-empire,iterative_relation_finetune,0,6,5666
-0.3145462348419864,-0.3522729343386767,degree,0.6594644924927262,0.19942703371438592,reliability_only,Roman-empire,iterative_relation_finetune,0,7,5666
0.5874843624339706,0.5757563067888033,local_similarity,0.5223138264228789,-0.03447276843646107,reliability_only,Roman-empire,iterative_relation_finetune,0,7,5666
-0.4946783691932309,-0.5010654248860574,neighbor_variance,0.6554742767619957,0.17722400513443148,reliability_only,Roman-empire,iterative_relation_finetune,0,7,5666
-0.3876898770093703,-0.4097250710199877,rwse,0.6043732423832553,0.18198397530553237,reliability_only,Roman-empire,iterative_relation_finetune,0,7,5666
0.49777074508018704,0.5361623857047922,degree,0.6444399171310352,0.1938901077511039,reliability_only,Roman-empire,iterative_relation_finetune,0,8,5666
0.4290703108869392,0.4246633364143157,local_similarity,0.49800689809527643,-0.043345322867378876,reliability_only,Roman-empire,iterative_relation_finetune,0,8,5666
0.16203063914910534,0.20671525319470185,neighbor_variance,0.6532410143987696,0.1804283452366842,reliability_only,Roman-empire,iterative_relation_finetune,0,8,5666
0.05336251998912761,0.14048687701621915,rwse,0.5683244285542121,0.16992031559176846,reliability_only,Roman-empire,iterative_relation_finetune,0,8,5666
0.7225679712571528,0.7910303426366311,degree,0.6604010432551715,0.2005832661651658,reliability_only,Roman-empire,iterative_relation_finetune,0,9,5666
-0.05287308553836908,-0.009652311112649149,local_similarity,0.4853502484795206,-0.055666257398640055,reliability_only,Roman-empire,iterative_relation_finetune,0,9,5666
0.6179479534295486,0.6560784394128726,neighbor_variance,0.6686095014262904,0.17937051608345672,reliability_only,Roman-empire,iterative_relation_finetune,0,9,5666
0.3705021739756059,0.3916283802799392,rwse,0.6106300121997166,0.17975698441748297,reliability_only,Roman-empire,iterative_relation_finetune,0,9,5666
0.5461267901117278,0.5642840238249669,degree,0.6630482518951328,0.18481708124125917,combined,Roman-empire,iterative_relation_frozen,0,0,5666
0.08066341163551705,0.10562036666597405,local_similarity,0.507213803777798,-0.04203249406851035,combined,Roman-empire,iterative_relation_frozen,0,0,5666
0.37244756144554547,0.39676633514138615,neighbor_variance,0.6718839681143696,0.174119909504921,combined,Roman-empire,iterative_relation_frozen,0,0,5666
0.04598535684400261,0.05465853717604457,rwse,0.6019524725740671,0.17606411219922596,combined,Roman-empire,iterative_relation_frozen,0,0,5666
0.0750601500305279,0.08404841078634707,degree,0.6275077902202274,0.18361222720370837,combined,Roman-empire,iterative_relation_frozen,0,1,5666
0.0018569786320381046,-0.008725132640028577,local_similarity,0.49830765114976816,-0.059961358666763935,combined,Roman-empire,iterative_relation_frozen,0,1,5666
0.16349697851459036,0.14108264258832182,neighbor_variance,0.6289071596375071,0.1712093336097012,combined,Roman-empire,iterative_relation_frozen,0,1,5666
0.21084391928920826,0.21652503680018306,rwse,0.5951538710652213,0.16595356365473207,combined,Roman-empire,iterative_relation_frozen,0,1,5666
0.4663814276809428,0.4452700281312302,degree,0.6488957261440974,0.18436321666537417,combined,Roman-empire,iterative_relation_frozen,0,2,5666
-0.15910406243855707,-0.15340989847191344,local_similarity,0.5176584728308996,-0.037690573374835994,combined,Roman-empire,iterative_relation_frozen,0,2,5666
0.25279921665941973,0.26060313281916136,neighbor_variance,0.6610867640160248,0.16974685992794356,combined,Roman-empire,iterative_relation_frozen,0,2,5666
0.04108739037242985,0.050442293108853786,rwse,0.6080956669417735,0.16775350402361763,combined,Roman-empire,iterative_relation_frozen,0,2,5666
0.3331426086315245,0.33054598110170746,degree,0.6431549691603661,0.18376729007837525,combined,Roman-empire,iterative_relation_frozen,0,3,5666
0.025695540922543808,0.0137279093724144,local_similarity,0.5072013032232392,-0.0575911707004618,combined,Roman-empire,iterative_relation_frozen,0,3,5666
0.15549346610994433,0.1573410476721064,neighbor_variance,0.6479257859132511,0.16792914921789093,combined,Roman-empire,iterative_relation_frozen,0,3,5666
0.25811345588674267,0.26370267777923684,rwse,0.5988223736569838,0.185381185940394,combined,Roman-empire,iterative_relation_frozen,0,3,5666
0.19156293120883322,0.21218114294972934,degree,0.6494614003590665,0.16385272941750556,combined,Roman-empire,iterative_relation_frozen,0,4,5666
0.2944661385322341,0.28989605679414016,local_similarity,0.49495289519975333,-0.03501281302399376,combined,Roman-empire,iterative_relation_frozen,0,4,5666
0.2936162114352287,0.29166215226210607,neighbor_variance,0.66597131548882,0.15614755711921308,combined,Roman-empire,iterative_relation_frozen,0,4,5666
0.1762714507748826,0.18315835891975027,rwse,0.6020182752117222,0.1589158049501404,combined,Roman-empire,iterative_relation_frozen,0,4,5666
0.13929393938772144,0.14261344790105432,degree,0.6689192175802496,0.21591132118977815,combined,Roman-empire,iterative_relation_frozen,0,5,5666
0.004700881400531648,0.016392531814551175,local_similarity,0.5037618123700116,-0.06192143592526574,combined,Roman-empire,iterative_relation_frozen,0,5,5666
0.28495024433071375,0.250574640586497,neighbor_variance,0.6638522866328872,0.19298132240793,combined,Roman-empire,iterative_relation_frozen,0,5,5666
-0.029798442751301998,-0.027989785030132996,rwse,0.5902299893450211,0.1866633640580659,combined,Roman-empire,iterative_relation_frozen,0,5,5666
0.5735997739201757,0.6391393759413211,degree,0.6596262030357308,0.20264689216260437,combined,Roman-empire,iterative_relation_frozen,0,6,5666
0.18626448112519783,0.13620561719183275,local_similarity,0.49584517881890244,-0.07201837004619326,combined,Roman-empire,iterative_relation_frozen,0,6,5666
0.5075805316847939,0.5555717024956246,neighbor_variance,0.6622012609622094,0.1958051008435886,combined,Roman-empire,iterative_relation_frozen,0,6,5666
0.042590869615306774,0.10535869196908396,rwse,0.6054234521442382,0.1709203680910243,combined,Roman-empire,iterative_relation_frozen,0,6,5666
0.22815592862858378,0.2204437879364657,degree,0.6594644924927262,0.19942703371438592,combined,Roman-empire,iterative_relation_frozen,0,7,5666
0.1445214732376181,0.15492724625844043,local_similarity,0.5223138264228789,-0.03447276843646107,combined,Roman-empire,iterative_relation_frozen,0,7,5666
0.17410511617832997,0.16637312331567952,neighbor_variance,0.6554742767619957,0.17722400513443148,combined,Roman-empire,iterative_relation_frozen,0,7,5666
-0.04839332390652468,-0.027092880305738323,rwse,0.6043732423832553,0.18198397530553237,combined,Roman-empire,iterative_relation_frozen,0,7,5666
0.28352579362607516,0.2634520637375748,degree,0.6444399171310352,0.1938901077511039,combined,Roman-empire,iterative_relation_frozen,0,8,5666
-0.06326887425521754,-0.014729266263759184,local_similarity,0.49800689809527643,-0.043345322867378876,combined,Roman-empire,iterative_relation_frozen,0,8,5666
0.19715228529508824,0.1838671403199593,neighbor_variance,0.6532410143987696,0.1804283452366842,combined,Roman-empire,iterative_relation_frozen,0,8,5666
0.026762848282272052,0.019947969565859244,rwse,0.5683244285542121,0.16992031559176846,combined,Roman-empire,iterative_relation_frozen,0,8,5666
0.07790192664177342,0.10267367210955977,degree,0.6604010432551715,0.2005832661651658,combined,Roman-empire,iterative_relation_frozen,0,9,5666
-0.1913662792639172,-0.19752334703413316,local_similarity,0.4853502484795206,-0.055666257398640055,combined,Roman-empire,iterative_relation_frozen,0,9,5666
0.16712591960751785,0.1756088207856998,neighbor_variance,0.6686095014262904,0.17937051608345672,combined,Roman-empire,iterative_relation_frozen,0,9,5666
0.09297785702177008,0.10488990639289525,rwse,0.6106300121997166,0.17975698441748297,combined,Roman-empire,iterative_relation_frozen,0,9,5666
nan,nan,degree,0.6630482518951328,0.18481708124125917,fixed,Roman-empire,iterative_relation_frozen,0,0,5666
nan,nan,local_similarity,0.507213803777798,-0.04203249406851035,fixed,Roman-empire,iterative_relation_frozen,0,0,5666
nan,nan,neighbor_variance,0.6718839681143696,0.174119909504921,fixed,Roman-empire,iterative_relation_frozen,0,0,5666
nan,nan,rwse,0.6019524725740671,0.17606411219922596,fixed,Roman-empire,iterative_relation_frozen,0,0,5666
nan,nan,degree,0.6275077902202274,0.18361222720370837,fixed,Roman-empire,iterative_relation_frozen,0,1,5666
nan,nan,local_similarity,0.49830765114976816,-0.059961358666763935,fixed,Roman-empire,iterative_relation_frozen,0,1,5666
nan,nan,neighbor_variance,0.6289071596375071,0.1712093336097012,fixed,Roman-empire,iterative_relation_frozen,0,1,5666
nan,nan,rwse,0.5951538710652213,0.16595356365473207,fixed,Roman-empire,iterative_relation_frozen,0,1,5666
nan,nan,degree,0.6488957261440974,0.18436321666537417,fixed,Roman-empire,iterative_relation_frozen,0,2,5666
nan,nan,local_similarity,0.5176584728308996,-0.037690573374835994,fixed,Roman-empire,iterative_relation_frozen,0,2,5666
nan,nan,neighbor_variance,0.6610867640160248,0.16974685992794356,fixed,Roman-empire,iterative_relation_frozen,0,2,5666
nan,nan,rwse,0.6080956669417735,0.16775350402361763,fixed,Roman-empire,iterative_relation_frozen,0,2,5666
nan,nan,degree,0.6431549691603661,0.18376729007837525,fixed,Roman-empire,iterative_relation_frozen,0,3,5666
nan,nan,local_similarity,0.5072013032232392,-0.0575911707004618,fixed,Roman-empire,iterative_relation_frozen,0,3,5666
nan,nan,neighbor_variance,0.6479257859132511,0.16792914921789093,fixed,Roman-empire,iterative_relation_frozen,0,3,5666
nan,nan,rwse,0.5988223736569838,0.185381185940394,fixed,Roman-empire,iterative_relation_frozen,0,3,5666
nan,nan,degree,0.6494614003590665,0.16385272941750556,fixed,Roman-empire,iterative_relation_frozen,0,4,5666
nan,nan,local_similarity,0.49495289519975333,-0.03501281302399376,fixed,Roman-empire,iterative_relation_frozen,0,4,5666
nan,nan,neighbor_variance,0.66597131548882,0.15614755711921308,fixed,Roman-empire,iterative_relation_frozen,0,4,5666
nan,nan,rwse,0.6020182752117222,0.1589158049501404,fixed,Roman-empire,iterative_relation_frozen,0,4,5666
nan,nan,degree,0.6689192175802496,0.21591132118977815,fixed,Roman-empire,iterative_relation_frozen,0,5,5666
