graph_type,model,reliability_components,reliability_encoder,n,test_acc_mean,test_acc_std,best_val_acc_mean,qk_strength_mean,qk_gamma_q_abs_dev_mean,qk_gamma_k_abs_dev_mean,qk_gamma_q_std_mean,qk_gamma_k_std_mean,qk_gamma_q_abs_dev_max_mean,qk_gamma_k_abs_dev_max_mean,gate_corr_degree_mean,gate_corr_local_similarity_mean,gate_corr_neighbor_variance_mean,gate_corr_rwse_mean,gate_corr_layer1_local_similarity_mean,gate_corr_layer2_local_similarity_mean,elapsed_sec_mean,delta_vs_linear_gt
heterophily,gate_gt,"local_similarity,neighbor_variance,rwse",separate,10,0.8533333480358124,0.028351894687362728,0.8677777945995331,nan,nan,nan,nan,nan,nan,nan,-0.14984157773112133,0.09709600533518412,-0.21770379493335865,-0.20330117574067066,0.04195450047471835,0.015986029013868527,9.800949358940125,nan
heterophily,reliability_gt,"local_similarity,neighbor_variance,rwse",separate,10,0.8682539880275726,0.018388043075382703,0.8844444751739502,0.006737880269065499,0.0003503014624584466,0.0005225814762525261,0.0004550317768007517,0.0006372453470248729,0.002532196044921875,0.002889654040336609,0.004495869956404057,0.07881325909040425,0.09008068711309594,0.08274182909349145,0.022139942499470645,0.02279056564124423,15.826757311820984,nan
homophily,gate_gt,"local_similarity,neighbor_variance,rwse",separate,10,0.9687301695346833,0.008724382180365451,0.9788889110088348,nan,nan,nan,nan,nan,nan,nan,-0.09772569027540776,0.02875584066681809,-0.02870366783591635,-0.013086471845501787,0.0627806728740206,-0.04403774278803729,6.387476444244385,nan
homophily,reliability_gt,"local_similarity,neighbor_variance,rwse",separate,10,0.9690476417541504,0.006437873667902288,0.9811111330986023,0.006771904020570219,0.00023993732029339298,0.0003566183499060571,0.00031587079574819655,0.0004466039128601551,0.0022061198949813845,0.0025554895401000977,-0.11157419125407743,-0.0462462147731813,-0.08122493560899807,-0.047957695245937494,-0.016063686904777105,-0.052571264801623045,11.272898054122924,nan
noisy,gate_gt,"local_similarity,neighbor_variance,rwse",separate,10,0.605396842956543,0.03870673096556986,0.642777806520462,nan,nan,nan,nan,nan,nan,nan,-0.14644540574726037,-0.12039543305727912,-0.09234265967628216,-0.1664143054362166,-0.08305049099493916,-0.09745627982337042,6.538196992874146,nan
noisy,reliability_gt,"local_similarity,neighbor_variance,rwse",separate,10,0.6088888943195343,0.04694872532281142,0.6405555725097656,0.0067647262942045925,0.00042548243654891846,0.0005703387374524027,0.0005410917685367167,0.0006670525239314884,0.0024871110916137697,0.0026698172092437743,-0.027913460706504495,0.08034961024887799,0.03955633856916184,-0.03308392413628676,0.0330890397274034,0.07290872395422718,11.700401735305785,nan
