model,graph_type,seed,reliability_components,reliability_encoder,best_val_acc,test_acc_at_best_val,qk_strength_init,fixed_qk_strength,elapsed_sec,qk_strength_mean,qk_strength_layer1,qk_strength_layer2,qk_gamma_q_abs_dev_mean,qk_gamma_k_abs_dev_mean,qk_gamma_q_std,qk_gamma_k_std,qk_gamma_q_abs_dev_max,qk_gamma_k_abs_dev_max,gate_corr_degree,gate_corr_local_similarity,gate_corr_neighbor_variance,gate_corr_rwse_mean,gate_corr_layer1_local_similarity,gate_corr_layer2_local_similarity
gate_gt,heterophily,0,"local_similarity,neighbor_variance,rwse",separate,0.9000000357627869,0.8666666746139526,-5.0,nan,14.839269161224365,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.2433703755698235,-0.10818458579425387,-0.27061189319195045,-0.3493964995553671,-0.1822805097714123,-0.06519256900984167
gate_gt,heterophily,1,"local_similarity,neighbor_variance,rwse",separate,0.8833333253860474,0.882539689540863,-5.0,nan,10.923381090164185,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.2412571807201132,0.306071988957348,-0.31702869684529317,-0.19686289071504132,0.2989173745436942,0.07128999449043179
gate_gt,heterophily,2,"local_similarity,neighbor_variance,rwse",separate,0.8611111044883728,0.8158730268478394,-5.0,nan,5.076215744018555,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.10026570905193863,-0.008311250616871735,-0.058702669964976216,-0.27723627356945174,-0.43561862066310003,0.05020647749555981
gate_gt,heterophily,3,"local_similarity,neighbor_variance,rwse",separate,0.8888888955116272,0.8698412775993347,-5.0,nan,10.551216125488281,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.07210639991961805,0.2242880614928868,0.18937436034324903,-0.24837206085654986,0.2209220058677313,0.187129890070032
gate_gt,heterophily,4,"local_similarity,neighbor_variance,rwse",separate,0.8722222447395325,0.826984167098999,-5.0,nan,15.634557485580444,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.05853947845407573,0.008749637835393037,0.24352728894537662,-0.31168681971798357,0.05269919337921737,-0.02191908403743466
gate_gt,heterophily,5,"local_similarity,neighbor_variance,rwse",separate,0.7722222208976746,0.7952380776405334,-5.0,nan,6.2569193840026855,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0770546342086589,0.07864137349209142,-0.39587614902430146,0.07161208115593104,0.15594272749848762,0.003095248451791748
gate_gt,heterophily,6,"local_similarity,neighbor_variance,rwse",separate,0.8777778148651123,0.8698412775993347,-5.0,nan,8.033513307571411,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.31721034016831917,0.36013271871787694,-0.39770471923174977,-0.180244442050868,0.3601455382717061,-0.029726651883640744
gate_gt,heterophily,7,"local_similarity,neighbor_variance,rwse",separate,0.8722222447395325,0.8730158805847168,-5.0,nan,9.329459428787231,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.26617951451774297,0.1659230956048949,-0.4702586965763992,-0.509125677031125,0.1780045492114946,-0.008938226524616441
gate_gt,heterophily,8,"local_similarity,neighbor_variance,rwse",separate,0.9000000357627869,0.8777778148651123,-5.0,nan,9.2504723072052,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.07566187556331798,-0.2799817196155729,-0.5421168749597076,0.13619363980298685,-0.32087048269205215,-0.2345458542065147
gate_gt,heterophily,9,"local_similarity,neighbor_variance,rwse",separate,0.8500000238418579,0.8555555939674377,-5.0,nan,8.114489555358887,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.04677026913760524,0.22363073327804858,-0.15763989882783422,-0.1678928148692379,0.09168322910141675,0.20846106529291814
reliability_gt,heterophily,0,"local_similarity,neighbor_variance,rwse",separate,0.894444465637207,0.8523809909820557,-5.0,nan,22.32113790512085,0.00676082051359117,0.006659975741058588,0.006861665286123753,0.0003981754125561565,0.0007027824176475406,0.0005122349830344319,0.0008254051208496094,0.0024173855781555176,0.00322568416595459,-0.03226715720842754,0.05453686860747483,-0.1448407496283499,0.2913074729625259,-0.07579305275933335,0.15231207428721666
reliability_gt,heterophily,1,"local_similarity,neighbor_variance,rwse",separate,0.894444465637207,0.9015873074531555,-5.0,nan,14.596229314804077,0.006950444774702191,0.006715733092278242,0.007185156457126141,0.00042936886893585324,0.0005894060013815761,0.0005394289619289339,0.0007365613710135221,0.0027408599853515625,0.003352940082550049,0.06312030467139053,-0.011140454521480273,0.07819805396846814,0.29784681521474565,0.01960494231068815,-0.015936588005986487
reliability_gt,heterophily,2,"local_similarity,neighbor_variance,rwse",separate,0.9055556058883667,0.8301587700843811,-5.0,nan,13.484625816345215,0.006760281277820468,0.0064101205207407475,0.0071104420349001884,0.00039035966619849205,0.0005880834069103003,0.0005005070706829429,0.0006856757099740207,0.0028194785118103027,0.003102242946624756,0.001268370824146082,-0.04552903489452269,0.25329926845749673,0.09900928486753063,-0.4696583047371054,0.06584743723577421
reliability_gt,heterophily,3,"local_similarity,neighbor_variance,rwse",separate,0.8888888955116272,0.8666666746139526,-5.0,nan,14.490190982818604,0.006754426984116435,0.006556682288646698,0.006952171679586172,0.00031778152333572507,0.0005002901307307184,0.0004273494123481214,0.0006159863551147282,0.0024279356002807617,0.0024725794792175293,-0.08127925920747944,0.29496512758634863,0.1348995851488312,-0.03231715975232836,0.37807852867616604,0.10018815615366712
reliability_gt,heterophily,4,"local_similarity,neighbor_variance,rwse",separate,0.8833333253860474,0.8698412775993347,-5.0,nan,14.85109257698059,0.006633559707552195,0.00649104593321681,0.006776073481887579,0.0003466897760517895,0.0005165131879039109,0.00044716050615534186,0.0006662278319709003,0.0024052858352661133,0.0030536651611328125,-0.006046239602163485,-0.06799159515070835,-0.11359118642832293,0.04895939327945209,0.06434126200833293,-0.07892768023092563
reliability_gt,heterophily,5,"local_similarity,neighbor_variance,rwse",separate,0.8111111521720886,0.8571428656578064,-5.0,nan,15.459640502929688,0.006643614266067743,0.006496090907603502,0.006791137624531984,0.0003305219579488039,0.00044111115857958794,0.0004409992543514818,0.0005612120730802417,0.0023876726627349854,0.0026442110538482666,0.036537737315034235,0.20154360721502218,0.3863115087687926,-0.052617505986380896,0.20493485360515837,0.0050790168217680984
reliability_gt,heterophily,6,"local_similarity,neighbor_variance,rwse",separate,0.8777778148651123,0.8809524178504944,-5.0,nan,14.497354745864868,0.006818140158429742,0.006677696481347084,0.0069585838355124,0.00026729749515652657,0.00035072743776254356,0.00034167247940786183,0.0004424655926413834,0.002279996871948242,0.002458930015563965,0.006623214151546814,-0.1553967890762005,0.14979165403436992,0.07156028329918424,-0.5727457608221186,-0.07436697705163275
reliability_gt,heterophily,7,"local_similarity,neighbor_variance,rwse",separate,0.9055556058883667,0.8761904835700989,-5.0,nan,22.493102312088013,0.006745391525328159,0.0064721484668552876,0.007018634583801031,0.000402840378228575,0.0005774752935394645,0.000539145024958998,0.000690588029101491,0.0028167366981506348,0.002828359603881836,-0.03719593798620334,0.09635035586346884,-0.11076092187867319,0.019673632930741942,0.13441583574402602,0.02056213661123253
