dataset,family,control_mode,primary_metric,n,test_primary_mean,test_primary_std,test_acc_mean,test_acc_std,macro_f1_mean,backbone_training_mode,baseline_test_primary_mean,gain_over_own_baseline,base_alpha_mean,alpha_mean,alpha_std,adjustment_mean,adjustment_max,relation_abs_mean,relation_norm_mean,relation_to_base_norm,relation_relative_strength,relation_to_branch_disagreement,relation_state_norm_mean,relation_update_gate_mean,relation_update_gate_std,alpha_corr_local_similarity,alpha_corr_degree,alpha_corr_neighbor_variance,alpha_corr_rwse,alpha_corr_control_input_mean,declared_trainable_parameters,active_controller_parameters,backbone_trainable_parameters
Amazon-ratings,iterative_relation_finetune,combined,accuracy,3,0.4777614374955495,0.009804869867969907,0.4777614374955495,0.009804869867969907,0.3772788513280839,finetuned,0.47160977125167847,0.006151666243871053,0.6666666666666666,0.6934887766838074,0.041853333512941994,0.04556520779927572,0.06654187043507893,0.03263768429557482,0.3841269214948018,0.35502849022547406,0.03314884503682455,0.03458725909392039,5.856305678685506,0.5032584766546885,0.3463512857755025,-0.3219449260717132,-0.13126444235896093,0.29539324158683056,-0.5310497435575651,-0.4970648173324521,254181.0,159328.0,94853.0
Amazon-ratings,iterative_relation_finetune,constant_reliability,accuracy,3,0.4744950632254283,0.006073372166619427,0.4744950632254283,0.006073372166619427,0.37541693796466447,finetuned,0.47160977125167847,0.0028852919737497964,0.6666666666666666,0.6939637859662374,0.045904689778884254,0.05088683714469274,0.066590150197347,0.04015390947461128,0.46399207909901935,0.37844985723495483,0.041036415845155716,0.04299184928337733,5.917778889338176,0.559163490931193,0.32675130168596905,-0.1591822009279858,-0.23614198124691724,0.10509115987171891,-0.2330767977939993,nan,254181.0,150752.0,94853.0
Amazon-ratings,iterative_relation_finetune,fixed,accuracy,3,0.4770537217458089,0.008753439377914478,0.4770537217458089,0.008753439377914478,0.37809330138908814,fixed_finetuned,0.47160977125167847,0.005443950494130452,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,94853.0,0.0,94853.0
Amazon-ratings,iterative_relation_finetune,reliability_only,accuracy,3,0.4740051031112671,0.005995278892740338,0.4740051031112671,0.005995278892740338,0.37521704376112214,finetuned,0.47160977125167847,0.002395331859588623,0.6666666666666666,0.6911947925885519,0.044033595671256386,0.046950717767079674,0.06659374634424846,0.03529699891805649,0.4119308590888977,0.36356929937998456,0.037472726156314216,0.03922795380155245,5.737077554066976,0.5565890173117319,0.33060015241305035,-0.3196980369869791,-0.17780369455932576,0.3157666043543701,-0.6042351365727299,-0.5645859443096468,254181.0,150752.0,94853.0
Amazon-ratings,iterative_relation_finetune,shuffled_reliability,accuracy,3,0.47618268926938373,0.008911810588500825,0.47618268926938373,0.008911810588500825,0.3746804940266167,finetuned,0.47160977125167847,0.004572918017705281,0.6666666666666666,0.6952866117159525,0.04253305743137995,0.04806854327519735,0.06657860676447551,0.035006715605656304,0.4146728416283925,0.34537526965141296,0.03623595585425695,0.03787319486339887,5.7479424476623535,0.5383992890516917,0.332067792614301,-0.08650153512867999,-0.1548324896965225,0.053736182643990424,-0.12254904942717981,-0.30234596328181124,254181.0,150752.0,94853.0
Amazon-ratings,iterative_relation_frozen,combined,accuracy,3,0.4723719259103139,0.00354401731399098,0.4723719259103139,0.00354401731399098,0.36297416925958653,frozen,0.47160977125167847,0.0007621546586354574,0.6666666666666666,0.6666632990042368,0.001685996384670337,0.0015840075599650543,0.004853606224060059,0.0014520181963841121,0.01853050912419955,0.01166593407591184,0.002164381400992473,0.002250866654018561,3.0141842365264893,0.4927527904510498,0.16816604634126028,-0.08856953392250128,-0.47053740410201733,-3.1215401050142435e-05,-0.5316950679521067,-0.5974047413547441,159328.0,159328.0,0.0
Amazon-ratings,iterative_relation_frozen,constant_reliability,accuracy,3,0.47231748700141907,0.003607832979912945,0.47231748700141907,0.003607832979912945,0.3628795793480974,frozen,0.47160977125167847,0.0007077157497406006,0.6666666666666666,0.6666359404722849,0.0016690539196133614,0.0015494820351401966,0.004677762587865193,0.001480146621664365,0.0190347321331501,0.011323697865009308,0.002223091355214516,0.0023118453100323677,2.8027100563049316,0.4934108952681224,0.1622584660847982,-0.23893819400932,-0.3666637292795991,0.12600697020004,-0.35446040721108524,nan,159328.0,150752.0,0.0
Amazon-ratings,iterative_relation_frozen,fixed,accuracy,3,0.47160977125167847,0.004475323559808847,0.47160977125167847,0.004475323559808847,0.3616079431797322,fixed_frozen,0.47160977125167847,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0
Amazon-ratings,iterative_relation_frozen,reliability_only,accuracy,3,0.4723719259103139,0.00354401731399098,0.4723719259103139,0.00354401731399098,0.3628295460062888,frozen,0.47160977125167847,0.0007621546586354574,0.6666666666666666,0.6666015684604645,0.0016147675924003124,0.0014533690797785919,0.0046422481536865234,0.001473842343936364,0.018724544594685238,0.01033103217681249,0.002185568679124117,0.0022726974760492644,2.7844976584116616,0.4915842016537984,0.1614575833082199,-0.17517908669385418,-0.5130726335843385,0.09956646998378776,-0.4746980297221459,-0.5690488899518584,159328.0,150752.0,0.0
Amazon-ratings,iterative_relation_frozen,shuffled_reliability,accuracy,3,0.47226304809252423,0.003672153765739372,0.47226304809252423,0.003672153765739372,0.36278561377053353,frozen,0.47160977125167847,0.0006532768408457438,0.6666666666666666,0.6665977537631989,0.0016193284342686336,0.0014652786776423454,0.004703213771184285,0.0014730924740433693,0.01879829665025075,0.010461146632830301,0.002194860950112343,0.002282362120846907,2.782414436340332,0.4915603796641032,0.16134004294872284,-0.23234964714363823,-0.3670496463790836,0.12431190539145412,-0.3535133964532959,-0.03723841047486733,159328.0,150752.0,0.0
Roman-empire,iterative_relation_finetune,combined,accuracy,3,0.8440992633501688,0.005686799821906747,0.8440992633501688,0.005686799821906747,0.8005488483070544,finetuned,0.8199199835459391,0.024179279804229736,0.75,0.781578520933787,0.04968520253896713,0.05294853448867798,0.09928832451502483,0.06329199050863583,0.7490981419881185,0.5912721355756124,0.04162215627729893,0.042944950982928276,7.251626173655192,0.5010111927986145,0.4439759850502014,0.23582883322715673,0.11671874306575923,0.03962376875905746,-0.07416049149868321,0.07344412294512584,255026.0,159328.0,95698.0
Roman-empire,iterative_relation_finetune,constant_reliability,accuracy,3,0.8211554090181986,0.00679941510616607,0.8211554090181986,0.00679941510616607,0.7691587860388742,finetuned,0.8199199835459391,0.0012354254722595215,0.75,0.7665105064709982,0.017691869288682938,0.02181812624136607,0.03315490484237671,0.020586467037598293,0.24818060795466104,0.2048842708269755,0.011553090065717697,0.011826993276675543,4.91597596804301,0.49301547805468243,0.2972727318604787,-0.04370786584597445,0.3152077121024206,0.13962018691840247,0.10597171455961675,nan,255026.0,150752.0,95698.0
Roman-empire,iterative_relation_finetune,fixed,accuracy,3,0.8237439592679342,0.007390650142988018,0.8237439592679342,0.007390650142988018,0.7740194603548356,fixed_finetuned,0.8199199835459391,0.0038239757219950357,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,95698.0,0.0,95698.0
Roman-empire,iterative_relation_finetune,reliability_only,accuracy,3,0.8450993895530701,0.0047583563810325935,0.8450993895530701,0.0047583563810325935,0.8025384854418036,finetuned,0.8199199835459391,0.02517940600713094,0.75,0.7763438026110331,0.04858342309792837,0.04905845473210017,0.09957698980967204,0.061028064539035164,0.7232697407404581,0.5704483588536581,0.040711287409067154,0.042016176506876945,6.913264910380046,0.5000090400377909,0.4373828371365865,0.35820432232983773,0.15859148465126174,0.04061507713332967,-0.1886921444623066,0.05111361908487533,255026.0,150752.0,95698.0
Roman-empire,iterative_relation_finetune,shuffled_reliability,accuracy,3,0.8210965792338053,0.006716449265119599,0.8210965792338053,0.006716449265119599,0.7688543308569814,finetuned,0.8199199835459391,0.001176595687866211,0.75,0.7638794779777527,0.016872776051362354,0.0194622203707695,0.03295795122782389,0.020371753722429276,0.24469643831253052,0.19563567638397217,0.01210275168220202,0.012432027608156204,4.723604679107666,0.4843682050704956,0.29282040397326153,0.0035315448197576847,0.0042282721007376,-0.00045609384321029176,0.00448337529614358,0.30736964049067467,255026.0,150752.0,95698.0
Roman-empire,iterative_relation_frozen,combined,accuracy,3,0.8310389121373495,0.0037614530236143515,0.8310389121373495,0.0037614530236143515,0.7826863446444474,frozen,0.8199199835459391,0.011118928591410318,0.75,0.7638104955355326,0.06475189824899037,0.058435587833325066,0.09998716910680135,0.09043291707833608,1.0896257956822712,0.6835344433784485,0.05815055345495542,0.05973480145136515,6.529197374979655,0.48243488868077594,0.428578515847524,-0.011641497824084987,0.3264563408226361,0.322052758031933,0.16116767157407638,0.28127148818286146,159328.0,159328.0,0.0
Roman-empire,iterative_relation_frozen,constant_reliability,accuracy,3,0.8255088527997335,0.005889520385844159,0.8255088527997335,0.005889520385844159,0.7763732437472871,frozen,0.8199199835459391,0.0055888692537943525,0.75,0.7784347136815389,0.06445192048947017,0.0612601675093174,0.0998684565226237,0.08288375536600749,0.9673024217287699,0.49102816979090375,0.051961964617172875,0.0533743550380071,5.5405073165893555,0.4412854214509328,0.35683120290438336,0.11774635245545462,-0.04348749606694725,0.013629235644967885,0.05718514918315802,nan,159328.0,150752.0,0.0
Roman-empire,iterative_relation_frozen,fixed,accuracy,3,0.8199199835459391,0.005058733260108893,0.8199199835459391,0.005058733260108893,0.7673977398810816,fixed_frozen,0.8199199835459391,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0
Roman-empire,iterative_relation_frozen,reliability_only,accuracy,3,0.8369807998339335,0.00335593269974417,0.8369807998339335,0.00335593269974417,0.7891814458043336,frozen,0.8199199835459391,0.017060816287994385,0.75,0.7682341734568278,0.06614545732736588,0.06086506446202596,0.09997900327046712,0.08623405794302623,1.0182608167330425,0.6905716856320699,0.054735428343216576,0.05623234435915947,6.557531992594401,0.5066107511520386,0.43376725912094116,-0.045504748025638656,0.26534915825492594,0.2321155219408624,0.09025140597837766,0.18345699927535158,159328.0,150752.0,0.0
Roman-empire,iterative_relation_frozen,shuffled_reliability,accuracy,3,0.8223908344904581,0.006308313884654688,0.8223908344904581,0.006308313884654688,0.7728761068143086,frozen,0.8199199835459391,0.002470850944519043,0.75,0.7745213905970255,0.05257418006658554,0.04989838848511378,0.09810121854146321,0.07173881058891614,0.8270169893900553,0.4768499930699666,0.04479387775063515,0.0460212379693985,5.5556003252665205,0.47567300995190936,0.3749302228291829,0.027164945077630558,0.10130856279477102,0.10652160175551816,0.07070856980074469,-0.14599444569416425,159328.0,150752.0,0.0
