model,graph_type,seed,best_val_acc,test_acc_at_best_val,qk_strength_init,fixed_qk_strength,elapsed_sec,qk_strength_mean,qk_strength_layer1,qk_strength_layer2,qk_gamma_q_abs_dev_mean,qk_gamma_k_abs_dev_mean,qk_gamma_q_std,qk_gamma_k_std,qk_gamma_q_abs_dev_max,qk_gamma_k_abs_dev_max,gate_corr_degree,gate_corr_local_similarity,gate_corr_neighbor_variance,gate_corr_rwse_mean,gate_corr_layer1_local_similarity,gate_corr_layer2_local_similarity
gate_gt,homophily,5,0.9555555582046509,0.938095211982727,-5.0,0.1,2.1368887424468994,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.18982482851977003,-0.006295971572314694,0.21783108896513556,-0.6490779679884241,-0.007323288604839782,0.0588776732990766
gate_gt,homophily,6,0.9888888597488403,0.9777777791023254,-5.0,0.1,2.2409772872924805,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.19187223066265843,-0.0659186097871617,-0.3008572215939822,0.07919150189722447,-0.03720284444444698,-0.0652372140918241
gate_gt,homophily,7,0.9888888597488403,0.9777777791023254,-5.0,0.1,3.1097803115844727,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.14466775505655302,-0.054185740765612674,-0.06095141891242029,0.4651819881327922,-0.0522015811930794,-0.030541238995882885
gate_gt,homophily,8,0.9888888597488403,0.9873015880584717,-5.0,0.1,3.2253613471984863,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.23611391535016127,-0.08950070969793249,-0.026249629872105797,0.038413922549446575,-0.2405558884363579,-0.05752597393862892
gate_gt,homophily,9,0.9888888597488403,0.9825396537780762,-5.0,0.1,2.693336248397827,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.1553781754288311,-0.04909297680289508,-0.06478112249608058,-0.12986032935371206,0.2192380336974392,-0.054942839719717924
qk_gt,homophily,0,0.9611111283302307,0.9476190209388733,-5.0,0.1,7.447514533996582,0.1,0.1,0.1,0.029098618775606155,0.03525776416063309,0.02676532045006752,0.02629503794014454,0.04998919367790222,0.049998074769973755,nan,nan,nan,nan,nan,nan
qk_gt,homophily,1,0.9222221970558167,0.9428571462631226,-5.0,0.1,4.305228233337402,0.1,0.1,0.1,0.013637922704219818,0.014555896632373333,0.01643221266567707,0.016736993566155434,0.04825463891029358,0.0493505597114563,nan,nan,nan,nan,nan,nan
qk_gt,homophily,2,0.9333333373069763,0.9158729910850525,-5.0,0.1,2.95005464553833,0.1,0.1,0.1,0.011364802718162537,0.011015422642230988,0.014429431408643723,0.01334819570183754,0.049873292446136475,0.04942774772644043,nan,nan,nan,nan,nan,nan
qk_gt,homophily,3,0.9666666388511658,0.9222221970558167,-5.0,0.1,3.709373712539673,0.1,0.1,0.1,0.012317869812250137,0.01470298133790493,0.014991475269198418,0.014289166778326035,0.047232240438461304,0.04738911986351013,nan,nan,nan,nan,nan,nan
qk_gt,homophily,4,0.949999988079071,0.9238095283508301,-5.0,0.1,7.217156171798706,0.1,0.1,0.1,0.02441876195371151,0.03142303228378296,0.02544567361474037,0.026542920619249344,0.049949824810028076,0.04999500513076782,nan,nan,nan,nan,nan,nan
qk_gt,homophily,5,0.9111111164093018,0.9111111164093018,-5.0,0.1,2.76766300201416,0.1,0.1,0.1,0.012305853888392448,0.009962141513824463,0.015346968546509743,0.012422759085893631,0.048352718353271484,0.048299163579940796,nan,nan,nan,nan,nan,nan
qk_gt,homophily,6,0.9722222089767456,0.9476190209388733,-5.0,0.1,5.43108868598938,0.1,0.1,0.1,0.01635516807436943,0.018949076533317566,0.019509118050336838,0.019293159246444702,0.049696266651153564,0.049280524253845215,nan,nan,nan,nan,nan,nan
qk_gt,homophily,7,0.949999988079071,0.9301587343215942,-5.0,0.1,4.585557699203491,0.1,0.1,0.1,0.015252869576215744,0.01655387505888939,0.01853051595389843,0.01640683226287365,0.04935067892074585,0.04924842715263367,nan,nan,nan,nan,nan,nan
qk_gt,homophily,8,0.9666666388511658,0.961904764175415,-5.0,0.1,6.054673194885254,0.1,0.1,0.1,0.0136627908796072,0.018075544387102127,0.016908692196011543,0.018402667716145515,0.047482192516326904,0.049196869134902954,nan,nan,nan,nan,nan,nan
qk_gt,homophily,9,0.9555555582046509,0.9476190209388733,-5.0,0.1,4.660735368728638,0.1,0.1,0.1,0.012218994088470936,0.013580840080976486,0.015119829215109348,0.016039982438087463,0.049883246421813965,0.04979604482650757,nan,nan,nan,nan,nan,nan
reliability_gt,homophily,0,0.9888888597488403,0.9650793671607971,-5.0,0.1,3.524352788925171,0.1,0.1,0.1,0.008749740198254585,0.009635319001972675,0.01066590752452612,0.011253208853304386,0.04345905780792236,0.04599836468696594,-0.10315490222286076,-0.050945880747406906,-0.2252167821826348,-0.27696783585800755,0.16370512644518545,-0.11847320024467452
reliability_gt,homophily,1,0.9611111283302307,0.9825396537780762,-5.0,0.1,3.743405342102051,0.1,0.1,0.1,0.008687765337526798,0.009420854039490223,0.01088508777320385,0.011743796989321709,0.04469230771064758,0.0483795702457428,-0.11913306970413294,-0.10640434172628928,0.023825309224633544,-0.05546593883018482,-0.08069484148299987,-0.10265999916284635
reliability_gt,homophily,2,0.9777777791023254,0.9730158448219299,-5.0,0.1,3.436680316925049,0.1,0.1,0.1,0.008915577083826065,0.010680250823497772,0.011263084597885609,0.012982288375496864,0.04867660999298096,0.04884129762649536,0.09032133787292505,0.005183906286032875,0.07560986358949055,-0.014124843647413213,-0.14309928973724484,0.008581000814482282
reliability_gt,homophily,3,0.9944444298744202,0.9746031761169434,-5.0,0.1,3.5929551124572754,0.1,0.1,0.1,0.008413320407271385,0.011577183380723,0.01075716596096754,0.013600962236523628,0.04198187589645386,0.045672833919525146,-0.21611146744001083,0.026197175745927368,-0.176408366811875,-0.016779546648272428,-0.045718393416553905,0.02648787326908971
reliability_gt,homophily,4,0.9722222089767456,0.9523809552192688,-5.0,0.1,2.7742209434509277,0.1,0.1,0.1,0.010378066450357437,0.013872386887669563,0.012503079138696194,0.015685368329286575,0.04589688777923584,0.04813963174819946,-0.07333217283715728,-0.12977553768008865,0.011199657658230529,0.10087509760582959,0.2689636165654395,-0.1308156776857593
reliability_gt,homophily,5,0.9777777791023254,0.9777777791023254,-5.0,0.1,4.573249340057373,0.1,0.1,0.1,0.009437420405447483,0.010118371807038784,0.011616431176662445,0.01246248185634613,0.04702883958816528,0.0466630756855011,-0.05021974897339579,-0.008539440066857666,0.12909056872941677,-0.19311958841520147,0.058840485402956125,-0.04258995541380252
reliability_gt,homophily,6,0.9777777791023254,0.958730161190033,-5.0,0.1,5.325371503829956,0.1,0.1,0.1,0.008827729150652885,0.009438485838472843,0.010947443544864655,0.011020999401807785,0.04196023941040039,0.04581764340400696,-0.07119339875529714,-0.21286936333771708,-0.08643510608763122,0.08901662827962357,-0.2608678274070606,-0.09890547882198683
reliability_gt,homophily,7,0.9944444298744202,0.9841269850730896,-5.0,0.1,4.493770360946655,0.1,0.1,0.1,0.011481199413537979,0.015244103968143463,0.014048839919269085,0.0177688580006361,0.045038312673568726,0.0479293167591095,0.024017709604566874,-0.07483272620661131,0.029539162751853764,-0.13716920055304252,0.07256182087211224,-0.07491299979791528
reliability_gt,homophily,8,0.9888888597488403,0.9730158448219299,-5.0,0.1,2.8589916229248047,0.1,0.1,0.1,0.01064029149711132,0.011231774464249611,0.012899979948997498,0.013632869347929955,0.044261395931243896,0.04670536518096924,-0.05159466585507283,-0.02997169941325257,-0.09132545616465054,-0.11041225861882473,0.19893763287089303,-0.03106234687711621
reliability_gt,homophily,9,0.9833333492279053,0.9746031761169434,-5.0,0.1,3.2942616939544678,0.1,0.1,0.1,0.008048945106565952,0.007461115717887878,0.010076617822051048,0.009419132024049759,0.049456626176834106,0.04947128891944885,-0.15245893912546685,0.04392865789057547,-0.019833605494637755,0.07485015527218056,0.12476885933320167,0.0219710609765218
linear_gt,noisy,0,0.6166666746139526,0.5666666626930237,-5.0,0.1,3.8031580448150635,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
linear_gt,noisy,1,0.6555555462837219,0.644444465637207,-5.0,0.1,3.2524197101593018,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
linear_gt,noisy,2,0.6777777671813965,0.6111111044883728,-5.0,0.1,2.7542316913604736,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
linear_gt,noisy,3,0.6666666865348816,0.6095238327980042,-5.0,0.1,4.050966501235962,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
linear_gt,noisy,4,0.5444444417953491,0.4920634925365448,-5.0,0.1,1.8412389755249023,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
linear_gt,noisy,5,0.605555534362793,0.5730158686637878,-5.0,0.1,5.86431097984314,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
linear_gt,noisy,6,0.699999988079071,0.6000000238418579,-5.0,0.1,4.147331714630127,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
linear_gt,noisy,7,0.644444465637207,0.6253968477249146,-5.0,0.1,2.5757875442504883,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
linear_gt,noisy,8,0.6333333253860474,0.6714285612106323,-5.0,0.1,3.746440887451172,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
linear_gt,noisy,9,0.6277777552604675,0.6190476417541504,-5.0,0.1,5.186383008956909,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
gate_gt,noisy,0,0.5777778029441833,0.5539682507514954,-5.0,0.1,3.428014039993286,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.4364340716326286,-0.15421337664950852,-0.2413026627702124,-0.43751252482605607,-0.18950015563401926,-0.11447978433048474
gate_gt,noisy,1,0.6388888955116272,0.6333333253860474,-5.0,0.1,2.530402660369873,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.11010960911510598,0.5244863752457165,-0.2349197036083522,0.25638331916559287,0.47742718440732446,0.25311880126363295
gate_gt,noisy,2,0.6611111164093018,0.6222222447395325,-5.0,0.1,2.9050228595733643,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.16490708558324357,-0.02436456557703793,0.0020278628780444445,-0.12002724934430327,0.10845889021934287,-0.06294390816607448
gate_gt,noisy,3,0.6833333373069763,0.6523809432983398,-5.0,0.1,3.6096510887145996,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.5373158548840711,0.12205265161047228,0.017434599078368907,-0.4243782807774388,-0.2541626687731654,0.34408955111577677
gate_gt,noisy,4,0.5777778029441833,0.5269841551780701,-5.0,0.1,2.225407361984253,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.22580118834435348,-0.2306976019707797,-0.10870784476736484,-0.04076546798663685,-0.4193071305020083,-0.12897714124457205
gate_gt,noisy,5,0.6111111044883728,0.5603174567222595,-5.0,0.1,2.789486885070801,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.007707694424092164,-0.07213915648759155,-0.399899329582179,0.0861433666969643,-0.21171075315246987,0.1370110982052887
gate_gt,noisy,6,0.7277777791023254,0.617460310459137,-5.0,0.1,5.984221696853638,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.11194630201668186,-0.08517228736156955,0.301714734498838,0.06453846828373645,-0.10796673487020855,-0.05206853712461326
gate_gt,noisy,7,0.6388888955116272,0.6047618985176086,-5.0,0.1,2.800502300262451,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.39590389648414415,-0.15206680578245632,0.159542349812453,-0.384939078818609,0.10455470971190552,-0.20991381238229237
gate_gt,noisy,8,0.6722221970558167,0.6507936716079712,-5.0,0.1,2.6722705364227295,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.008990411269778713,-0.2914629048710021,-0.25299444945129906,0.22962120366911293,-0.12855082884941293,-0.3090573307231302
gate_gt,noisy,9,0.6499999761581421,0.6063492298126221,-5.0,0.1,4.150736570358276,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.2961330207798899,-0.13273707974763713,-0.17994399849544493,-0.09195265023226833,0.20149461167449806,-0.23434780050505746
qk_gt,noisy,0,0.5888888835906982,0.5396825671195984,-5.0,0.1,5.296314001083374,0.1,0.1,0.1,0.019805846735835075,0.021234452724456787,0.023074783384799957,0.019694842398166656,0.04952883720397949,0.04976585507392883,nan,nan,nan,nan,nan,nan
qk_gt,noisy,1,0.6666666865348816,0.658730149269104,-5.0,0.1,3.8213083744049072,0.1,0.1,0.1,0.015739237889647484,0.01801876910030842,0.018862158060073853,0.01907605677843094,0.04942026734352112,0.049745529890060425,nan,nan,nan,nan,nan,nan
qk_gt,noisy,2,0.6499999761581421,0.6095238327980042,-5.0,0.1,2.3264963626861572,0.1,0.1,0.1,0.009662143886089325,0.008727576583623886,0.012326978147029877,0.011006908491253853,0.04745447635650635,0.04718145728111267,nan,nan,nan,nan,nan,nan
