dataset,family,control_mode,n,test_acc_mean,test_acc_std,macro_f1_mean,baseline_test_acc_mean,gain_over_own_baseline,base_alpha_mean,alpha_mean,alpha_std,adjustment_mean,adjustment_max,alpha_corr_local_similarity,alpha_corr_rwse,alpha_corr_control_input_mean,declared_trainable_parameters,active_controller_parameters,backbone_trainable_parameters
Chameleon,hidden_mixing_finetune,combined_shuffled,5,0.5416666626930237,0.029747063858041958,0.53713181606512,0.5434210538864136,-0.0017543911933898925,0.8,0.7997846364974975,6.148362735984847e-05,0.0008451683213934302,0.0010792168322950602,-0.12268471657739624,-0.05556741200521708,0.04411899043283935,259401.0,34948.0,224453.0
Chameleon,hidden_mixing_finetune,constant_reliability,5,0.5390350818634033,0.03020908064377622,0.5339089094608628,0.5434210538864136,-0.0043859720230102536,0.8,0.7997407197952271,3.0203861388145015e-05,0.0009185982518829406,0.0009885965147987009,nan,nan,nan,259401.0,26372.0,224453.0
Chameleon,hidden_mixing_finetune,feature_only,5,0.5394736766815186,0.030132569795503397,0.5342866355702366,0.5434210538864136,-0.0039473772048950195,0.8,0.799736475944519,3.447223352850415e-05,0.000923145969863981,0.0010402627056464552,-0.17711231718439174,-0.09786121226560315,nan,259401.0,25348.0,224453.0
Chameleon,hidden_mixing_finetune,fixed,5,0.5438596487045289,0.03141404478625333,0.5383174170876308,0.5434210538864136,0.00043859481811523435,0.8,0.8,0.0,0.0,0.0,nan,nan,nan,224453.0,0.0,224453.0
Chameleon,hidden_mixing_finetune,reliability_only,5,0.5416666746139527,0.029714710994055,0.5370052530479097,0.5434210538864136,-0.0017543792724609374,0.8,0.7997715950012207,5.0671114877332e-05,0.0008733414928428828,0.0010827517602592708,-0.36487380843171613,-0.49705131417586124,-0.5176181276571942,259401.0,26372.0,224453.0
Chameleon,hidden_mixing_finetune,shuffled_reliability,5,0.5394736766815186,0.030132569795503397,0.5342866355702366,0.5434210538864136,-0.0039473772048950195,0.8,0.7997292876243591,3.194822311343159e-05,0.0009402732015587389,0.0010333862504921854,0.02477309914390783,0.00666705980764693,0.06525419640002825,259401.0,26372.0,224453.0
Chameleon,hidden_mixing_finetune,zero_reliability,5,0.5416666626930237,0.029747063858041958,0.5369563535870963,0.5434210538864136,-0.0017543911933898925,0.8,0.7997667670249939,3.4363622762612064e-05,0.0008825093158520758,0.0009584152838215231,nan,nan,nan,259401.0,26372.0,224453.0
Chameleon,hidden_mixing_frozen,combined,5,0.5447368383407593,0.03084553104331951,0.5388231463133681,0.5434210538864136,0.0013157844543457032,0.8,0.80573690533638,0.00618365214613732,0.032072048052214086,0.051988505944609645,0.1344894414138698,0.12864569130722048,0.25776626983612455,34948.0,34948.0,0.0
Chameleon,hidden_mixing_frozen,combined_constant,5,0.5425438642501831,0.032008529434407185,0.5368591842390553,0.5434210538864136,-0.0008771896362304687,0.8,0.7998573899269104,0.005888181233967771,0.016623350535519422,0.05099697429686785,-0.15242208486567155,-0.055229460063891254,nan,34948.0,34948.0,0.0
Chameleon,hidden_mixing_frozen,combined_shuffled,5,0.5416666746139527,0.03187000355465173,0.5361283107841643,0.5434210538864136,-0.0017543792724609374,0.8,0.7940171480178833,0.012652080205225503,0.009769248613156378,0.074492678954266,-0.024165398573147277,-0.017125973695348982,0.22912350698452366,34948.0,34948.0,0.0
Chameleon,hidden_mixing_frozen,constant_reliability,5,0.5425438642501831,0.032008529434407185,0.5368591842390553,0.5434210538864136,-0.0008771896362304687,0.8,0.797025328874588,0.0026834201667952583,0.006173996883444488,0.011361068370752037,nan,nan,nan,34948.0,26372.0,0.0
Chameleon,hidden_mixing_frozen,feature_only,5,0.5421052694320678,0.032568555400445724,0.5363426959413529,0.5434210538864136,-0.0013157844543457032,0.8,0.7970381200313568,0.002748366885498399,0.006128947250545025,0.012896705279126763,-0.15844574229615357,-0.06847451851142308,nan,34948.0,25348.0,0.0
Chameleon,hidden_mixing_frozen,fixed,5,0.5434210538864136,0.031609391613679524,0.5377200300158593,0.5434210538864136,0.0,0.8,0.8,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0
Chameleon,hidden_mixing_frozen,reliability_only,5,0.5456140398979187,0.031025858669585744,0.5398478377184528,0.5434210538864136,0.0021929860115051268,0.8,0.8082314491271972,0.003915830968253431,0.03571125990711153,0.04080678124446422,0.11757381350999879,-0.10982715354720234,-0.1088319643234257,34948.0,26372.0,0.0
Chameleon,hidden_mixing_frozen,shuffled_reliability,5,0.5407894849777222,0.032188319995977654,0.5351484411494465,0.5434210538864136,-0.0026315689086914063,0.8,0.79096440076828,0.017916834402421956,0.018622447457164525,0.08047563310246915,0.015069952504939891,-0.012689205257069158,0.27919321078344433,34948.0,26372.0,0.0
Chameleon,hidden_mixing_frozen,zero_reliability,5,0.5425438642501831,0.032008529434407185,0.5368591842390553,0.5434210538864136,-0.0008771896362304687,0.8,0.7971414446830749,0.002566896473581437,0.005943891708739102,0.010900118830613792,nan,nan,nan,34948.0,26372.0,0.0
Citeseer,hidden_mixing_finetune,combined,5,0.6130000352859497,0.022812272676362096,0.5773235479138091,0.614400041103363,-0.0014000058174133301,0.75,0.7597495198249817,0.010000476241111755,0.020894136838614942,0.04079997669905424,-0.2747473408717696,0.2053355554891568,-0.1586977248729414,347658.0,34948.0,312710.0
Citeseer,hidden_mixing_finetune,combined_constant,5,0.612600040435791,0.02270330074444765,0.5767454285417938,0.614400041103363,-0.0018000006675720215,0.75,0.7597494959831238,0.010000473260879517,0.020893576554954052,0.04079992305487394,0.020741395766139245,0.04751047281079377,nan,347658.0,34948.0,312710.0
Citeseer,hidden_mixing_finetune,combined_shuffled,5,0.6138000369071961,0.023111896696418242,0.5782774109864431,0.614400041103363,-0.0006000041961669922,0.75,0.7597496271133423,0.010000357031822204,0.020893980376422407,0.040799982659518716,0.024369490027090723,0.015081403377131573,-0.050387542971748876,347658.0,34948.0,312710.0
Citeseer,hidden_mixing_finetune,constant_reliability,5,0.6158000349998474,0.017336673906670635,0.5780713131648414,0.614400041103363,0.001399993896484375,0.75,0.7597469210624694,0.01002799054258503,0.020861519291065632,0.04070286173373461,nan,nan,nan,347658.0,26372.0,312710.0
Citeseer,hidden_mixing_finetune,feature_only,5,0.613200044631958,0.022877060961827546,0.5697918132253517,0.614400041103363,-0.0011999964714050292,0.75,0.7497520446777344,4.96178399771452e-06,0.0010075215948745608,0.0010143423220142721,-0.011078122693029433,-0.030028387441006672,nan,347658.0,25348.0,312710.0
Citeseer,hidden_mixing_finetune,fixed,5,0.616800045967102,0.02168316837642109,0.5787198786048303,0.614400041103363,0.0024000048637390138,0.75,0.75,0.0,0.0,0.0,nan,nan,nan,312710.0,0.0,312710.0
Citeseer,hidden_mixing_finetune,reliability_only,5,0.616200041770935,0.017814601724411443,0.5786011301136025,0.614400041103363,0.0018000006675720215,0.75,0.759702205657959,0.009994969045510515,0.02077275631017983,0.04072770667262375,-0.18012013254435152,0.21912774082436023,0.09296944946153642,347658.0,26372.0,312710.0
Citeseer,hidden_mixing_finetune,shuffled_reliability,5,0.6166000366210938,0.01671646452097762,0.579048937608156,0.614400041103363,0.002199995517730713,0.75,0.7596458673477173,0.009922914835624397,0.0206277982913889,0.040509736095555124,0.015366825394835006,0.010572086002513628,0.26373679615639695,347658.0,26372.0,312710.0
Citeseer,hidden_mixing_finetune,zero_reliability,5,0.6168000340461731,0.017428717920687134,0.5792402251097329,0.614400041103363,0.0023999929428100584,0.75,0.7597639083862304,0.010042305378010496,0.020890088728629054,0.040763379726558926,nan,nan,nan,347658.0,26372.0,312710.0
Citeseer,hidden_mixing_frozen,combined,5,0.614400041103363,0.023139576448313035,0.5778805852946993,0.614400041103363,0.0,0.75,0.7345557332038879,0.012986892485059798,0.021337027288973333,0.041836111014708875,0.06061853404778755,0.045210929128917984,-0.20745027411131312,34948.0,34948.0,0.0
Citeseer,hidden_mixing_frozen,combined_constant,5,0.6146000385284424,0.0233717747214534,0.5779526752377513,0.614400041103363,0.0001999974250793457,0.75,0.7491580009460449,0.00030388786108233036,0.001900755288079381,0.002645103307440877,0.0022874913297819357,-0.00799633677965216,nan,34948.0,34948.0,0.0
Citeseer,hidden_mixing_frozen,combined_shuffled,5,0.614400041103363,0.023139576448313035,0.5777622365078183,0.614400041103363,0.0,0.75,0.749245023727417,0.0002950267808046192,0.00178522530477494,0.0027037954423576593,0.009490371665613017,-0.006580977902570505,0.00517183040744124,34948.0,34948.0,0.0
Citeseer,hidden_mixing_frozen,constant_reliability,5,0.6142000436782837,0.0235745571916101,0.5778691902640317,0.614400041103363,-0.0001999974250793457,0.75,0.7501811146736145,0.0015250621901941486,0.004589155898429453,0.007041463302448392,nan,nan,nan,34948.0,26372.0,0.0
Citeseer,hidden_mixing_frozen,feature_only,5,0.614400041103363,0.023139576448313035,0.5777597020596318,0.614400041103363,0.0,0.75,0.7493865013122558,0.0002469447121256962,0.0015804616152308882,0.002169931260868907,-0.006609404717264324,-0.036372081293935855,nan,34948.0,25348.0,0.0
Citeseer,hidden_mixing_frozen,fixed,5,0.614400041103363,0.023139576448313035,0.5777604287466269,0.614400041103363,0.0,0.75,0.75,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0
Citeseer,hidden_mixing_frozen,reliability_only,5,0.6140000462532044,0.023469124664284035,0.5773330328080928,0.614400041103363,-0.0003999948501586914,0.75,0.7325330018997193,0.013973569197696633,0.024003491969779134,0.04276089693885297,0.05928200704867425,0.13669771974958758,-0.05333929534381367,34948.0,26372.0,0.0
Citeseer,hidden_mixing_frozen,shuffled_reliability,5,0.6140000343322753,0.023605072695891238,0.5776354993721965,0.614400041103363,-0.0004000067710876465,0.75,0.7504211306571961,0.00162200762424618,0.0046438867575488985,0.009128256817348301,0.008715491228628502,-0.007847843142807114,0.08436145856689545,34948.0,26372.0,0.0
Citeseer,hidden_mixing_frozen,zero_reliability,5,0.614400041103363,0.0238041929109898,0.5780549895940296,0.614400041103363,0.0,0.75,0.7502057194709778,0.001502150483429432,0.0045881582191213965,0.007006845087744296,nan,nan,nan,34948.0,26372.0,0.0
Cora,hidden_mixing_finetune,combined,5,0.7040000200271607,0.015887108745910348,0.6854739031516631,0.6872000336647034,0.016799986362457275,0.8,0.7995643854141236,0.0005156239378266037,0.0011076297843828798,0.004320507613010704,0.026391250490233956,-0.006694459722781099,-0.17014165450907115,202443.0,34948.0,167495.0
Cora,hidden_mixing_finetune,combined_constant,5,0.6990000367164612,0.01511289997188059,0.6798030357150482,0.6872000336647034,0.011800003051757813,0.8,0.7996426582336426,0.00026843258528970183,0.0010004717390984298,0.0020197712816298007,-0.004455281247584812,0.019434915277881878,nan,202443.0,34948.0,167495.0
Cora,hidden_mixing_finetune,combined_shuffled,5,0.6992000222206116,0.015144642225588305,0.6824340714064909,0.6872000336647034,0.011999988555908203,0.8,0.799444043636322,0.0007462388915882911,0.0012682147789746523,0.0064958857605233785,-0.005503131327280708,0.02034575243451177,0.20483916936886373,202443.0,34948.0,167495.0
Cora,hidden_mixing_finetune,constant_reliability,5,0.7016000390052796,0.014150617637241208,0.6858362359453061,0.6872000336647034,0.014400005340576172,0.8,0.7997530698776245,0.00014488750384771264,0.0008479642099700868,0.001131912413984537,nan,nan,nan,202443.0,26372.0,167495.0
Cora,hidden_mixing_finetune,feature_only,5,0.6994000315666199,0.015067850198234329,0.68091295124659,0.6872000336647034,0.012199997901916504,0.8,0.79964359998703,0.0002562736008258071,0.0010426546214148402,0.0024774707620963455,-0.001716638451472561,-0.0021661783501701537,nan,202443.0,25348.0,167495.0
Cora,hidden_mixing_finetune,fixed,5,0.7044000387191772,0.009971953522927707,0.685834124671503,0.6872000336647034,0.017200005054473878,0.8,0.8,0.0,0.0,0.0,nan,nan,nan,167495.0,0.0,167495.0
Cora,hidden_mixing_finetune,reliability_only,5,0.6996000289916993,0.01456846888471454,0.681376110465566,0.6872000336647034,0.01239999532699585,0.8,0.7997220396995545,0.00010742231679614634,0.0009273511590436101,0.0012393702287226914,0.1947268785111867,-0.12025361817777608,-0.38232386366934856,202443.0,26372.0,167495.0
Cora,hidden_mixing_finetune,shuffled_reliability,5,0.7010000228881836,0.01471054796543601,0.6826138490701636,0.6872000336647034,0.013799989223480224,0.8,0.7997244596481323,9.7791515145218e-05,0.0009252483141608536,0.0012368747731670738,-0.0001252135329471828,0.004532379967972282,0.3197493832697911,202443.0,26372.0,167495.0
Cora,hidden_mixing_finetune,zero_reliability,5,0.6994000315666199,0.015067850198234329,0.6811663267758364,0.6872000336647034,0.012199997901916504,0.8,0.7997379064559936,9.986736185965128e-05,0.0008968341862782836,0.0010944104054942728,nan,nan,nan,202443.0,26372.0,167495.0
Cora,hidden_mixing_frozen,combined,5,0.6870000243186951,0.011679050945196043,0.6730926241317642,0.6872000336647034,-0.00020000934600830078,0.8,0.7975416660308838,0.0011927225161343813,0.003987668221816421,0.009103364730253815,-0.09068121005965174,-0.19547992913799772,-0.522514793803784,34948.0,34948.0,0.0
Cora,hidden_mixing_frozen,combined_constant,5,0.6872000336647034,0.011565470514577222,0.6730905575014664,0.6872000336647034,0.0,0.8,0.7996999859809876,0.0,0.0009999999310821295,0.0009999999310821295,nan,nan,nan,34948.0,34948.0,0.0
Cora,hidden_mixing_frozen,combined_shuffled,5,0.6872000336647034,0.011565470514577222,0.6730905575014664,0.6872000336647034,0.0,0.8,0.7996999859809876,0.0,0.0009999999310821295,0.0009999999310821295,nan,nan,nan,34948.0,34948.0,0.0
Cora,hidden_mixing_frozen,constant_reliability,5,0.6872000336647034,0.011565470514577222,0.6730905575014664,0.6872000336647034,0.0,0.8,0.7996999859809876,0.0,0.0009999999310821295,0.0009999999310821295,nan,nan,nan,34948.0,26372.0,0.0
Cora,hidden_mixing_frozen,feature_only,5,0.6872000336647034,0.011565470514577222,0.6730905575014664,0.6872000336647034,0.0,0.8,0.7996999859809876,0.0,0.0009999999310821295,0.0009999999310821295,nan,nan,nan,34948.0,25348.0,0.0
Cora,hidden_mixing_frozen,fixed,5,0.6872000336647034,0.011565470514577222,0.673072610706314,0.6872000336647034,0.0,0.8,0.8,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0
Cora,hidden_mixing_frozen,reliability_only,5,0.6872000336647034,0.011565470514577222,0.6730905575014664,0.6872000336647034,0.0,0.8,0.7996999859809876,0.0,0.0009999999310821295,0.0009999999310821295,nan,nan,nan,34948.0,26372.0,0.0
Cora,hidden_mixing_frozen,shuffled_reliability,5,0.6872000336647034,0.011565470514577222,0.6730905575014664,0.6872000336647034,0.0,0.8,0.7996999859809876,0.0,0.0009999999310821295,0.0009999999310821295,nan,nan,nan,34948.0,26372.0,0.0
Cora,hidden_mixing_frozen,zero_reliability,5,0.6872000336647034,0.011565470514577222,0.6730905575014664,0.6872000336647034,0.0,0.8,0.7996999859809876,0.0,0.0009999999310821295,0.0009999999310821295,nan,nan,nan,34948.0,26372.0,0.0
Pubmed,hidden_mixing_finetune,combined,5,0.729800033569336,0.011088728078721195,0.7305993046178075,0.7344000339508057,-0.004600000381469726,0.85,0.8493356585502625,0.0004570942895952612,0.0014025359880179167,0.003210845310240984,0.012219675052520747,-0.39548906666767936,-0.5290721680717688,142471.0,34948.0,107523.0
Pubmed,hidden_mixing_finetune,combined_constant,5,0.7324000358581543,0.00968710120383832,0.7324679159745596,0.7344000339508057,-0.0019999980926513673,0.85,0.8347964286804199,0.015143308963160962,0.021255369251593947,0.04089088067412376,-0.032315022333753204,-0.06331682471570915,nan,142471.0,34948.0,107523.0
Pubmed,hidden_mixing_finetune,combined_shuffled,5,0.729800033569336,0.011088728078721195,0.7305993046178075,0.7344000339508057,-0.004600000381469726,0.85,0.84913489818573,0.0007944647542899475,0.001673218491487205,0.005133380810730159,-0.04054295474144193,-0.01035869629142102,0.1713041053123879,142471.0,34948.0,107523.0
Pubmed,hidden_mixing_finetune,constant_reliability,5,0.7300000309944152,0.010899538754847261,0.731476353572055,0.7344000339508057,-0.004400002956390381,0.85,0.8383118510246277,0.011405373623711057,0.016022471711039543,0.031259665125980975,nan,nan,nan,142471.0,26372.0,107523.0
Pubmed,hidden_mixing_finetune,feature_only,5,0.729200029373169,0.011720067904412339,0.7294986877116667,0.7344000339508057,-0.005200004577636719,0.85,0.8404621243476867,0.013697549192875158,0.013188136043027043,0.04083734073210508,-0.07627000275311097,-0.04751917494512824,nan,142471.0,25348.0,107523.0
Pubmed,hidden_mixing_finetune,fixed,5,0.7356000304222107,0.013778245253549199,0.7383326007368007,0.7344000339508057,0.0011999964714050292,0.85,0.85,0.0,0.0,0.0,nan,nan,nan,107523.0,0.0,107523.0
