dataset,family,comparison,n,mean_delta,ci95_low,ci95_high,wins,ties,losses,pvalue
Pubmed,iterative_relation_finetune,combined - combined_constant,3,-0.0009999871253967285,-0.00530258446014596,0.0033026102093525033,0,2,1,0.42264973081037427
Roman-empire,iterative_relation_protocol,fixed: finetune - frozen,3,0.00811860958735148,-0.010544264988779079,0.02678148416348204,2,1,0,0.20213880464888487
Roman-empire,iterative_relation_protocol,feature_only: finetune - frozen,3,0.0065890153249104815,0.00024565746651055657,0.012932373183310406,3,0,0,0.0465928055444867
Roman-empire,iterative_relation_protocol,reliability_only: finetune - frozen,3,0.009648183981577555,0.007398285728485698,0.011898082234669411,3,0,0,0.0029245133394597478
Roman-empire,iterative_relation_protocol,combined: finetune - frozen,3,0.012119094530741373,0.009704368031497775,0.014533821029984972,3,0,0,0.002137611077783765
Roman-empire,iterative_relation_protocol,shuffled_reliability: finetune - frozen,3,0.0020590623219807944,-0.005897422310245124,0.010015546954206714,2,0,1,0.3813826268984922
Roman-empire,iterative_relation_protocol,constant_reliability: finetune - frozen,3,-0.0014119148254394531,-0.005796153404952035,0.0029723237540731284,1,0,2,0.3001457877762348
Roman-empire,iterative_relation_protocol,combined_shuffled: finetune - frozen,3,0.003941655158996582,0.0006219632844401109,0.007261347033553053,3,0,0,0.036244493222499355
Roman-empire,iterative_relation_protocol,combined_constant: finetune - frozen,3,0.0058242082595825195,-0.0004988305413374874,0.012147247060502527,3,0,0,0.058166335054141
Amazon-ratings,iterative_relation_protocol,fixed: finetune - frozen,3,0.00952690839767456,-0.018605594392872293,0.037659411188221414,2,1,0,0.28241935718684774
Amazon-ratings,iterative_relation_protocol,feature_only: finetune - frozen,3,0.010397950808207193,-0.007053710745169589,0.027849612361583974,3,0,0,0.12439679025208683
Amazon-ratings,iterative_relation_protocol,reliability_only: finetune - frozen,3,0.006042798360188802,-0.008534414303128637,0.02062001102350624,2,0,1,0.21642239500003163
Amazon-ratings,iterative_relation_protocol,combined: finetune - frozen,3,0.013337681690851847,-0.02034892328356199,0.04702428666526568,2,1,0,0.23057478519568758
Amazon-ratings,iterative_relation_protocol,shuffled_reliability: finetune - frozen,3,0.010887900988260904,-0.004811060602789031,0.026586862579310838,3,0,0,0.09634477487860951
Amazon-ratings,iterative_relation_protocol,constant_reliability: finetune - frozen,3,0.013718763987223307,-0.003013871952198528,0.03045139992664514,3,0,0,0.07180928638551645
Amazon-ratings,iterative_relation_protocol,combined_shuffled: finetune - frozen,3,0.007349322239557902,-0.012330509173359896,0.027029153652475702,2,0,1,0.24933938043338932
Amazon-ratings,iterative_relation_protocol,combined_constant: finetune - frozen,3,0.007784853378931682,-0.006271149056954262,0.021840855814817626,3,0,0,0.14003509344211765
