dataset,router,status,status_detail,edge_protocol,run,split,seed,oof_folds,best_epoch,best_val_balanced_accuracy,best_val_preference_auc,decision_threshold,train_preference_count,train_local_preference_count,train_global_preference_count,train_preference_auc,train_balanced_accuracy,train_routing_accuracy,val_preference_count,val_local_preference_count,val_global_preference_count,val_preference_auc,val_balanced_accuracy,val_routing_accuracy,test_preference_count,test_local_preference_count,test_global_preference_count,test_preference_auc,test_balanced_accuracy,test_routing_accuracy,test_routed_node_accuracy,validation_majority_choice,test_majority_routing_accuracy,test_majority_balanced_accuracy,test_majority_routed_node_accuracy,local_expert_test_accuracy,global_expert_test_accuracy,reliability_components,normalize_features,rw_steps,rw_samples,rw_seed,hidden_dim,num_layers,num_heads,dropout,lr,weight_decay,expert_epochs,router_epochs,patience,data_fingerprint,preprocess_code_hash,oof_cache_hit,elapsed_sec
Amazon-ratings,combined,ok,,undirected,5:0,5,0,5,3,0.547367125984252,0.5296642607174104,0.4607807695865631,3015,1460,1555,0.5652755142492182,0.5460148438532353,0.5439469320066335,542,288,254,0.5296642607174104,0.547367125984252,0.5424354243542435,584,273,311,0.501431044839405,0.5031447652026431,0.5051369863013698,0.36518046259880066,local,0.4674657534246575,0.5,0.3615874648094177,0.3615874648094177,0.36779356002807617,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,500,300,100,41ca1f5d24e0096fbef58b0a50293e29950dbf0663fc652318997c8cb1f51379,9f9d1ce40cab8e6e,False,192.78590440750122
Amazon-ratings,reliability_only,ok,,undirected,6:0,6,0,5,2,0.559203817095345,0.5668371398690315,0.4433556795120239,3260,1610,1650,0.5408823640127988,0.5239092791266704,0.5230061349693251,1921,932,989,0.5668371398690315,0.559203817095345,0.5575221238938053,1846,895,951,0.556226024942871,0.5510518184328169,0.5492957746478874,0.4324677288532257,global,0.5151679306608884,0.5,0.4221786558628082,0.4130328297615051,0.4221786558628082,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,500,300,100,41ca1f5d24e0096fbef58b0a50293e29950dbf0663fc652318997c8cb1f51379,9f9d1ce40cab8e6e,False,225.18478107452393
Amazon-ratings,node_feature_only,ok,,undirected,6:0,6,0,5,5,0.5327909580492716,0.527933339698052,0.5320554971694946,3260,1610,1650,0.5746708074534161,0.5434010916619612,0.5426380368098159,1921,932,989,0.527933339698052,0.5327909580492716,0.5304528891202499,1846,895,951,0.5068901303538176,0.5107320139341711,0.5081256771397616,0.4200555384159088,global,0.5151679306608884,0.5,0.4221786558628082,0.4130328297615051,0.4221786558628082,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,500,300,100,41ca1f5d24e0096fbef58b0a50293e29950dbf0663fc652318997c8cb1f51379,9f9d1ce40cab8e6e,False,228.7504391670227
Amazon-ratings,combined,ok,,undirected,6:0,6,0,5,3,0.5658146261234089,0.575489721702678,0.4568629264831543,3260,1610,1650,0.545171277997365,0.5193337097684924,0.5171779141104295,1921,932,989,0.575489721702678,0.5658146261234089,0.5616866215512754,1846,895,951,0.5762555146302921,0.5502658183975704,0.5460455037919827,0.4314878284931183,global,0.5151679306608884,0.5,0.4221786558628082,0.4130328297615051,0.4221786558628082,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,500,300,100,41ca1f5d24e0096fbef58b0a50293e29950dbf0663fc652318997c8cb1f51379,9f9d1ce40cab8e6e,False,232.58713293075562
Amazon-ratings,reliability_only,ok,,undirected,7:0,7,0,5,4,0.5559136826382611,0.5671007071620255,0.44949501752853394,2720,1338,1382,0.5431060030847172,0.5231429504693054,0.5235294117647059,2384,1045,1339,0.5671007071620255,0.5559136826382611,0.5595637583892618,2407,1061,1346,0.5469986121478378,0.5275417230933839,0.5321977565434151,0.4045402407646179,global,0.5592023265475696,0.5,0.41515597701072693,0.368610143661499,0.41515597701072693,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,500,300,100,41ca1f5d24e0096fbef58b0a50293e29950dbf0663fc652318997c8cb1f51379,9f9d1ce40cab8e6e,False,209.87663459777832
Amazon-ratings,node_feature_only,ok,,undirected,7:0,7,0,5,226,0.5561738210690689,0.5611278859107167,0.2939946949481964,2720,1338,1382,0.9958739743747823,0.9600241412653397,0.9595588235294118,2384,1045,1339,0.5611278859107167,0.5561738210690689,0.5478187919463087,2407,1061,1346,0.5694328712294465,0.5498110784493588,0.5409223099293726,0.40796995162963867,global,0.5592023265475696,0.5,0.41515597701072693,0.368610143661499,0.41515597701072693,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,500,300,100,41ca1f5d24e0096fbef58b0a50293e29950dbf0663fc652318997c8cb1f51379,9f9d1ce40cab8e6e,False,220.0756676197052
Amazon-ratings,combined,ok,,undirected,7:0,7,0,5,2,0.5562767329757621,0.5648455785400087,0.47469282150268555,2720,1338,1382,0.5462553457976675,0.5337253044157316,0.5338235294117647,2384,1045,1339,0.5648455785400087,0.5562767329757621,0.5553691275167785,2407,1061,1346,0.5420676056259129,0.533617602614932,0.5338595762359784,0.4051935374736786,global,0.5592023265475696,0.5,0.41515597701072693,0.368610143661499,0.41515597701072693,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,500,300,100,41ca1f5d24e0096fbef58b0a50293e29950dbf0663fc652318997c8cb1f51379,9f9d1ce40cab8e6e,False,223.75280046463013
Amazon-ratings,reliability_only,ok,,undirected,8:0,8,0,5,28,0.5694783378457429,0.5738268166546738,0.5079301595687866,3521,1724,1797,0.5878746092675728,0.5604594277391941,0.5595001420051122,1968,935,1033,0.5738268166546738,0.5694783378457429,0.5685975609756098,1943,967,976,0.5662698984522013,0.5565039754522183,0.5563561502830674,0.43769392371177673,global,0.5023160061760165,0.5,0.4205454885959625,0.419075608253479,0.4205454885959625,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,500,300,100,41ca1f5d24e0096fbef58b0a50293e29950dbf0663fc652318997c8cb1f51379,9f9d1ce40cab8e6e,False,249.40823030471802
Amazon-ratings,node_feature_only,ok,,undirected,8:0,8,0,5,127,0.5433450155561652,0.5422320120514984,0.47520115971565247,3521,1724,1797,0.843645376994656,0.7440352378997219,0.7435387673956262,1968,935,1033,0.5422320120514984,0.5433450155561652,0.5421747967479674,1943,967,976,0.5458612702798922,0.5359215801786834,0.5357694287184765,0.43116119503974915,global,0.5023160061760165,0.5,0.4205454885959625,0.419075608253479,0.4205454885959625,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,500,300,100,41ca1f5d24e0096fbef58b0a50293e29950dbf0663fc652318997c8cb1f51379,9f9d1ce40cab8e6e,False,257.1812262535095
Amazon-ratings,combined,ok,,undirected,8:0,8,0,5,60,0.5731709211009934,0.5791687158010261,0.4876147508621216,3521,1724,1797,0.7161207064623044,0.658408510187771,0.6574836694120988,1968,935,1033,0.5791687158010261,0.5731709211009934,0.5721544715447154,1943,967,976,0.5647939376472783,0.5493175403054911,0.5491507977354606,0.43540748953819275,global,0.5023160061760165,0.5,0.4205454885959625,0.419075608253479,0.4205454885959625,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,500,300,100,41ca1f5d24e0096fbef58b0a50293e29950dbf0663fc652318997c8cb1f51379,9f9d1ce40cab8e6e,False,262.77620029449463
Amazon-ratings,reliability_only,ok,,undirected,9:0,9,0,5,3,0.5586161171347864,0.5606100975712048,0.4440341889858246,3506,1825,1681,0.5345676497192636,0.5217872597035359,0.5202509982886481,1801,886,915,0.5606100975712048,0.5586161171347864,0.5585785674625208,1852,927,925,0.5657541036181813,0.5404769818362052,0.5404967602591793,0.4324677288532257,global,0.4994600431965443,0.5,0.4200555384159088,0.42038217186927795,0.4200555384159088,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,500,300,100,41ca1f5d24e0096fbef58b0a50293e29950dbf0663fc652318997c8cb1f51379,9f9d1ce40cab8e6e,False,218.9346935749054
Amazon-ratings,node_feature_only,ok,,undirected,9:0,9,0,5,84,0.561199718758095,0.5427259494998088,0.3591511845588684,3506,1825,1681,0.6787060865596962,0.5982305053254341,0.6083856246434683,1801,886,915,0.5427259494998088,0.561199718758095,0.558023320377568,1852,927,925,0.5516563165106855,0.5418863523717892,0.5421166306695464,0.4329577088356018,global,0.4994600431965443,0.5,0.4200555384159088,0.42038217186927795,0.4200555384159088,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,500,300,100,41ca1f5d24e0096fbef58b0a50293e29950dbf0663fc652318997c8cb1f51379,9f9d1ce40cab8e6e,False,225.27944898605347
Amazon-ratings,combined,ok,,undirected,9:0,9,0,5,2,0.5564741146430818,0.5586525058900442,0.4663453996181488,3506,1825,1681,0.5443860063725929,0.5274722319558645,0.5296634341129492,1801,886,915,0.5586525058900442,0.5564741146430818,0.5558023320377568,1852,927,925,0.5878048922709117,0.5663762791918132,0.566414686825054,0.44030702114105225,global,0.4994600431965443,0.5,0.4200555384159088,0.42038217186927795,0.4200555384159088,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,500,300,100,41ca1f5d24e0096fbef58b0a50293e29950dbf0663fc652318997c8cb1f51379,9f9d1ce40cab8e6e,False,228.9327883720398
