dataset,router,status,status_detail,edge_protocol,run,split,seed,oof_folds,best_epoch,best_val_balanced_accuracy,best_val_preference_auc,decision_threshold,train_preference_count,train_local_preference_count,train_global_preference_count,train_preference_auc,train_balanced_accuracy,train_routing_accuracy,val_preference_count,val_local_preference_count,val_global_preference_count,val_preference_auc,val_balanced_accuracy,val_routing_accuracy,test_preference_count,test_local_preference_count,test_global_preference_count,test_preference_auc,test_balanced_accuracy,test_routing_accuracy,test_routed_node_accuracy,validation_majority_choice,test_majority_routing_accuracy,test_majority_balanced_accuracy,test_majority_routed_node_accuracy,local_expert_test_accuracy,global_expert_test_accuracy,reliability_components,normalize_features,rw_steps,rw_samples,rw_seed,hidden_dim,num_layers,num_heads,dropout,lr,weight_decay,expert_epochs,router_epochs,patience,data_fingerprint,preprocess_code_hash,oof_cache_hit,elapsed_sec
Chameleon,node_feature_only,ok,,undirected,4:0,4,0,5,0,0.6091997638924024,0.5935154734800573,0.42908766865730286,391,290,101,0.9195288494366678,0.8099522021167633,0.7468030690537084,260,201,59,0.5935154734800573,0.6091997638924024,0.5346153846153846,158,118,40,0.6129237288135593,0.6082627118644068,0.5506329113924051,0.5723684430122375,local,0.7468354430379747,0.5,0.640350878238678,0.640350878238678,0.46929824352264404,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,500,300,100,abec22f7a6e6818e16d1c945b3e711867850e016842f545f7a0b18cdff6376fd,9f9d1ce40cab8e6e,False,121.925945520401
Chameleon,combined,ok,,undirected,4:0,4,0,5,8,0.6843747364870563,0.7041909098574922,0.5544284582138062,391,290,101,0.9718333902355752,0.8944349607374531,0.8721227621483376,260,201,59,0.7041909098574922,0.6843747364870563,0.6230769230769231,158,118,40,0.6904661016949152,0.6425847457627119,0.6265822784810127,0.5986841917037964,local,0.7468354430379747,0.5,0.640350878238678,0.640350878238678,0.46929824352264404,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,500,300,100,abec22f7a6e6818e16d1c945b3e711867850e016842f545f7a0b18cdff6376fd,9f9d1ce40cab8e6e,False,125.635000705719
Chameleon,reliability_only,ok,,undirected,5:0,5,0,5,10,0.6341463414634146,0.6269845835250806,0.5036726593971252,406,309,97,0.6824808994761953,0.6270977212824875,0.5615763546798029,294,212,82,0.6269845835250806,0.6341463414634146,0.5748299319727891,161,120,41,0.6254065040650405,0.607520325203252,0.546583850931677,0.5921052694320679,local,0.7453416149068323,0.5,0.6622806787490845,0.6622806787490845,0.48903509974479675,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,500,300,100,abec22f7a6e6818e16d1c945b3e711867850e016842f545f7a0b18cdff6376fd,9f9d1ce40cab8e6e,False,99.58156275749207
Chameleon,node_feature_only,ok,,undirected,5:0,5,0,5,25,0.5819144040497009,0.5388000460193282,0.9990476965904236,406,309,97,0.9919927935141628,0.8268608414239482,0.7364532019704434,294,212,82,0.5388000460193282,0.5819144040497009,0.445578231292517,161,120,41,0.5330284552845529,0.5271341463414634,0.37888198757763975,0.5328947305679321,local,0.7453416149068323,0.5,0.6622806787490845,0.6622806787490845,0.48903509974479675,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,500,300,100,abec22f7a6e6818e16d1c945b3e711867850e016842f545f7a0b18cdff6376fd,9f9d1ce40cab8e6e,False,103.62107753753662
Chameleon,combined,ok,,undirected,5:0,5,0,5,4,0.6510009203865623,0.6485273815002301,0.4820815324783325,406,309,97,0.8944383278283788,0.8071931404931104,0.7980295566502463,294,212,82,0.6485273815002301,0.6510009203865623,0.6530612244897959,161,120,41,0.619308943089431,0.5807926829268293,0.6024844720496895,0.6118420958518982,local,0.7453416149068323,0.5,0.6622806787490845,0.6622806787490845,0.48903509974479675,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,500,300,100,abec22f7a6e6818e16d1c945b3e711867850e016842f545f7a0b18cdff6376fd,9f9d1ce40cab8e6e,False,107.21332001686096
Chameleon,reliability_only,ok,,undirected,6:0,6,0,5,12,0.6827837666455295,0.7077362079898541,0.4195936322212219,443,330,113,0.7150174309466344,0.6411236256369,0.690744920993228,273,190,83,0.7077362079898541,0.6827837666455295,0.7142857142857143,193,142,51,0.6612814139740404,0.63014360673847,0.6683937823834197,0.5986841917037964,local,0.7357512953367875,0.5,0.6271929740905762,0.6271929740905762,0.42763158679008484,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,500,300,100,abec22f7a6e6818e16d1c945b3e711867850e016842f545f7a0b18cdff6376fd,9f9d1ce40cab8e6e,False,122.10855770111084
Chameleon,node_feature_only,ok,,undirected,6:0,6,0,5,30,0.6351299936588459,0.6086556753329105,0.9908308982849121,443,330,113,0.9942075623491553,0.9454545454545454,0.9187358916478555,273,190,83,0.6086556753329105,0.6351299936588459,0.6007326007326007,193,142,51,0.6204087268710301,0.5788456227561447,0.6113989637305699,0.5745614171028137,local,0.7357512953367875,0.5,0.6271929740905762,0.6271929740905762,0.42763158679008484,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,500,300,100,abec22f7a6e6818e16d1c945b3e711867850e016842f545f7a0b18cdff6376fd,9f9d1ce40cab8e6e,False,126.54977035522461
Chameleon,combined,ok,,undirected,6:0,6,0,5,4,0.7054850982878884,0.7183893468611288,0.5361672639846802,443,330,113,0.8532582461786002,0.7638106731027086,0.708803611738149,273,190,83,0.7183893468611288,0.7054850982878884,0.6703296703296703,193,142,51,0.6466445733222866,0.6393951946975973,0.5803108808290155,0.5614035129547119,local,0.7357512953367875,0.5,0.6271929740905762,0.6271929740905762,0.42763158679008484,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,500,300,100,abec22f7a6e6818e16d1c945b3e711867850e016842f545f7a0b18cdff6376fd,9f9d1ce40cab8e6e,False,129.9740128517151
Chameleon,reliability_only,ok,,undirected,7:0,7,0,5,102,0.6843478260869565,0.6881884057971014,0.5180229544639587,422,316,106,0.879985669930738,0.8039467399092429,0.7298578199052133,259,184,75,0.6881884057971014,0.6843478260869565,0.6525096525096525,157,111,46,0.6558950254602428,0.6414022718370544,0.6369426751592356,0.6030701994895935,local,0.7070063694267515,0.5,0.6271929740905762,0.6271929740905762,0.484649121761322,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,500,300,100,abec22f7a6e6818e16d1c945b3e711867850e016842f545f7a0b18cdff6376fd,9f9d1ce40cab8e6e,False,139.9883029460907
Chameleon,node_feature_only,ok,,undirected,7:0,7,0,5,42,0.591195652173913,0.5524637681159421,0.9970391988754272,422,316,106,0.9883717458801051,0.8955696202531646,0.8436018957345972,259,184,75,0.5524637681159421,0.591195652173913,0.4864864864864865,157,111,46,0.5824520172346259,0.5587544065804935,0.4840764331210191,0.5504385828971863,local,0.7070063694267515,0.5,0.6271929740905762,0.6271929740905762,0.484649121761322,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,500,300,100,abec22f7a6e6818e16d1c945b3e711867850e016842f545f7a0b18cdff6376fd,9f9d1ce40cab8e6e,False,144.3999547958374
Chameleon,combined,ok,,undirected,7:0,7,0,5,0,0.6734782608695653,0.6710144927536232,0.5182724595069885,422,316,106,0.7568067828994507,0.6701994267972295,0.6469194312796208,259,184,75,0.6710144927536232,0.6734782608695653,0.637065637065637,157,111,46,0.5485703094398746,0.5618879749314531,0.5605095541401274,0.5767543911933899,local,0.7070063694267515,0.5,0.6271929740905762,0.6271929740905762,0.484649121761322,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,500,300,100,abec22f7a6e6818e16d1c945b3e711867850e016842f545f7a0b18cdff6376fd,9f9d1ce40cab8e6e,False,147.7324059009552
Chameleon,reliability_only,ok,,undirected,8:0,8,0,5,147,0.688098394461629,0.6646045072912063,0.7054458856582642,421,300,121,0.894573002754821,0.7667355371900827,0.6745843230403801,259,186,73,0.6646045072912063,0.688098394461629,0.6177606177606177,169,123,46,0.6097560975609756,0.5618593142453163,0.5207100591715976,0.5679824352264404,local,0.727810650887574,0.5,0.6447368264198303,0.6447368264198303,0.47587719559669495,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,500,300,100,abec22f7a6e6818e16d1c945b3e711867850e016842f545f7a0b18cdff6376fd,9f9d1ce40cab8e6e,False,115.84969472885132
Chameleon,node_feature_only,ok,,undirected,8:0,8,0,5,0,0.6253130063337753,0.6481808808366475,0.4307945966720581,421,300,121,0.8911570247933884,0.7103443526170798,0.6223277909738717,259,186,73,0.6481808808366475,0.6253130063337753,0.5096525096525096,169,123,46,0.5721986567691764,0.6109049133969601,0.5029585798816568,0.5614035129547119,local,0.727810650887574,0.5,0.6447368264198303,0.6447368264198303,0.47587719559669495,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,500,300,100,abec22f7a6e6818e16d1c945b3e711867850e016842f545f7a0b18cdff6376fd,9f9d1ce40cab8e6e,False,119.28351998329163
Chameleon,combined,ok,,undirected,8:0,8,0,5,1,0.6516791869200177,0.6252761820592134,0.5351710915565491,421,300,121,0.7361707988980717,0.6866253443526171,0.6342042755344418,259,186,73,0.6252761820592134,0.6516791869200177,0.5714285714285714,169,123,46,0.6380346412159774,0.601272534464475,0.5384615384615384,0.5745614171028137,local,0.727810650887574,0.5,0.6447368264198303,0.6447368264198303,0.47587719559669495,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,500,300,100,abec22f7a6e6818e16d1c945b3e711867850e016842f545f7a0b18cdff6376fd,9f9d1ce40cab8e6e,False,122.48068141937256
Chameleon,reliability_only,ok,,undirected,9:0,9,0,5,28,0.6485841844535503,0.6581248853281145,0.5077247619628906,405,301,104,0.7700932788142092,0.7101967799642219,0.6814814814814815,280,197,83,0.6581248853281145,0.6485841844535503,0.6428571428571429,168,127,41,0.6497023237948915,0.6209909736892645,0.5892857142857143,0.5921052694320679,local,0.7559523809523809,0.5,0.6535087823867798,0.6535087823867798,0.4649122953414917,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,500,300,100,abec22f7a6e6818e16d1c945b3e711867850e016842f545f7a0b18cdff6376fd,9f9d1ce40cab8e6e,False,117.33687853813171
Chameleon,node_feature_only,ok,,undirected,9:0,9,0,5,4,0.618769494220537,0.6240596905388048,0.5698756575584412,405,301,104,0.9899373881932022,0.9202657807308969,0.8814814814814815,280,197,83,0.6240596905388048,0.618769494220537,0.6107142857142858,168,127,41,0.6049548684463223,0.5733627808719033,0.5297619047619048,0.5701754689216614,local,0.7559523809523809,0.5,0.6535087823867798,0.6535087823867798,0.4649122953414917,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,500,300,100,abec22f7a6e6818e16d1c945b3e711867850e016842f545f7a0b18cdff6376fd,9f9d1ce40cab8e6e,False,120.95078206062317
Chameleon,combined,ok,,undirected,9:0,9,0,5,179,0.6514892055531771,0.6440584673720262,0.5640627145767212,405,301,104,0.9999680552006134,0.9966777408637874,0.9950617283950617,280,197,83,0.6440584673720262,0.6514892055531771,0.7107142857142857,168,127,41,0.6477818321490302,0.5864221240637604,0.6369047619047619,0.609649121761322,local,0.7559523809523809,0.5,0.6535087823867798,0.6535087823867798,0.4649122953414917,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,500,300,100,abec22f7a6e6818e16d1c945b3e711867850e016842f545f7a0b18cdff6376fd,9f9d1ce40cab8e6e,False,129.7673101425171
