dataset,router,status,status_detail,edge_protocol,run,split,seed,oof_folds,best_epoch,best_val_balanced_accuracy,best_val_preference_auc,decision_threshold,train_preference_count,train_local_preference_count,train_global_preference_count,train_preference_auc,train_balanced_accuracy,train_routing_accuracy,val_preference_count,val_local_preference_count,val_global_preference_count,val_preference_auc,val_balanced_accuracy,val_routing_accuracy,test_preference_count,test_local_preference_count,test_global_preference_count,test_preference_auc,test_balanced_accuracy,test_routing_accuracy,test_routed_node_accuracy,validation_majority_choice,test_majority_routing_accuracy,test_majority_balanced_accuracy,test_majority_routed_node_accuracy,local_expert_test_accuracy,global_expert_test_accuracy,reliability_components,normalize_features,rw_steps,rw_samples,rw_seed,hidden_dim,num_layers,num_heads,dropout,lr,weight_decay,expert_epochs,router_epochs,patience,data_fingerprint,preprocess_code_hash,oof_cache_hit,elapsed_sec
Actor,node_feature_only,ok,,undirected,3:0,3,0,5,9,0.5640723981900453,0.5520988513748695,0.37396255135536194,1141,466,675,0.8339469082816723,0.7158782387537752,0.6862401402278703,767,325,442,0.5520988513748695,0.5640723981900453,0.5332464146023468,485,208,277,0.5836833518467093,0.5386611357956124,0.5092783505154639,0.3309210538864136,global,0.5711340206185567,0.5,0.3506579101085663,0.3052631616592407,0.3506579101085663,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,500,300,100,b9e1e067010d32c1abc894d5b53684da37fe0c3000d6c6089eb99475573861a0,9f9d1ce40cab8e6e,False,69.74400568008423
Actor,combined,ok,,undirected,3:0,3,0,5,11,0.5715837104072399,0.5676853463278803,0.48226478695869446,1141,466,675,0.8570831346367827,0.7898442219043077,0.7879053461875548,767,325,442,0.5676853463278803,0.5715837104072399,0.5775749674054759,485,208,277,0.5439895168008887,0.5255658150513747,0.5278350515463918,0.3368421196937561,global,0.5711340206185567,0.5,0.3506579101085663,0.3052631616592407,0.3506579101085663,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,500,300,100,b9e1e067010d32c1abc894d5b53684da37fe0c3000d6c6089eb99475573861a0,9f9d1ce40cab8e6e,False,73.61244773864746
Actor,reliability_only,ok,,undirected,4:0,4,0,5,-1,0.5418870192307692,0.5207481971153847,0.5870718955993652,1075,428,647,0.5176840630371665,0.5003665371448381,0.521860465116279,646,256,390,0.5207481971153847,0.5418870192307692,0.5619195046439629,401,177,224,0.4901382163034706,0.5011728208232445,0.516209476309227,0.3309210538864136,global,0.5586034912718204,0.5,0.34210526943206787,0.31118422746658325,0.34210526943206787,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,500,300,100,b9e1e067010d32c1abc894d5b53684da37fe0c3000d6c6089eb99475573861a0,9f9d1ce40cab8e6e,False,67.55923891067505
Actor,node_feature_only,ok,,undirected,4:0,4,0,5,0,0.536678685897436,0.5272936698717948,0.4120253026485443,1075,428,647,0.6151576651403314,0.5763209782027763,0.5609302325581396,646,256,390,0.5272936698717948,0.536678685897436,0.5232198142414861,401,177,224,0.49857495964487486,0.47445016142050045,0.46384039900249374,0.3171052634716034,global,0.5586034912718204,0.5,0.34210526943206787,0.31118422746658325,0.34210526943206787,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,500,300,100,b9e1e067010d32c1abc894d5b53684da37fe0c3000d6c6089eb99475573861a0,9f9d1ce40cab8e6e,False,71.11738133430481
Actor,combined,ok,,undirected,4:0,4,0,5,0,0.5330528846153846,0.528104967948718,0.46297505497932434,1075,428,647,0.5826098889193835,0.5405772869751115,0.4874418604651163,646,256,390,0.528104967948718,0.5330528846153846,0.47832817337461303,401,177,224,0.5156628329297821,0.5097735068603713,0.47880299251870323,0.3210526406764984,global,0.5586034912718204,0.5,0.34210526943206787,0.31118422746658325,0.34210526943206787,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,500,300,100,b9e1e067010d32c1abc894d5b53684da37fe0c3000d6c6089eb99475573861a0,9f9d1ce40cab8e6e,False,74.1709668636322
Actor,reliability_only,ok,,undirected,5:0,5,0,5,-1,0.5383918128654971,0.5120358187134503,0.5903236269950867,1058,421,637,0.5215063185880966,0.5097696670482554,0.5415879017013232,754,304,450,0.5120358187134503,0.5383918128654971,0.5636604774535809,431,184,247,0.5164033620841402,0.5040375814117233,0.5197215777262181,0.32894739508628845,global,0.5730858468677494,0.5,0.3440789580345154,0.30263158679008484,0.3440789580345154,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,500,300,100,b9e1e067010d32c1abc894d5b53684da37fe0c3000d6c6089eb99475573861a0,9f9d1ce40cab8e6e,False,73.10574173927307
Actor,node_feature_only,ok,,undirected,5:0,5,0,5,16,0.5600292397660819,0.5534795321637427,0.812671422958374,1058,421,637,0.939620101649284,0.7887626455661746,0.8241965973534972,754,304,450,0.5534795321637427,0.5600292397660819,0.6047745358090185,431,184,247,0.5628080443583876,0.561135803555712,0.5962877030162413,0.3506579101085663,global,0.5730858468677494,0.5,0.3440789580345154,0.30263158679008484,0.3440789580345154,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,500,300,100,b9e1e067010d32c1abc894d5b53684da37fe0c3000d6c6089eb99475573861a0,9f9d1ce40cab8e6e,False,76.94417095184326
Actor,combined,ok,,undirected,5:0,5,0,5,152,0.5679897660818714,0.55390716374269,0.8830629587173462,1058,421,637,0.999990677798618,0.9881235154394299,0.9905482041587902,754,304,450,0.55390716374269,0.5679897660818714,0.603448275862069,431,184,247,0.5570212110543917,0.5315195388135892,0.5591647331786543,0.34013158082962036,global,0.5730858468677494,0.5,0.3440789580345154,0.30263158679008484,0.3440789580345154,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,500,300,100,b9e1e067010d32c1abc894d5b53684da37fe0c3000d6c6089eb99475573861a0,9f9d1ce40cab8e6e,False,85.25823497772217
Actor,reliability_only,ok,,undirected,6:0,6,0,5,5,0.567046563586356,0.5729022995458981,0.46692150831222534,1050,429,621,0.5796538405234056,0.5685843946713511,0.5561904761904762,718,289,429,0.5729022995458981,0.567046563586356,0.5487465181058496,437,175,262,0.5242093784078516,0.513751363140676,0.4988558352402746,0.31513160467147827,global,0.5995423340961098,0.5,0.3440789580345154,0.28684210777282715,0.3440789580345154,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,500,300,100,b9e1e067010d32c1abc894d5b53684da37fe0c3000d6c6089eb99475573861a0,9f9d1ce40cab8e6e,False,74.57463383674622
Actor,node_feature_only,ok,,undirected,6:0,6,0,5,-1,0.5688331276566571,0.5670223663303249,0.5630964040756226,1050,429,621,0.5120810483129323,0.5072914203348986,0.4704761904761905,718,289,429,0.5670223663303249,0.5688331276566571,0.5306406685236769,437,175,262,0.4457470010905126,0.43355507088331513,0.39359267734553777,0.28486841917037964,global,0.5995423340961098,0.5,0.3440789580345154,0.28684210777282715,0.3440789580345154,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,500,300,100,b9e1e067010d32c1abc894d5b53684da37fe0c3000d6c6089eb99475573861a0,9f9d1ce40cab8e6e,False,77.6712863445282
