dataset,family,comparison,n,mean_delta,ci95_low,ci95_high,wins,ties,losses,pvalue
Cora,hidden_protocol,combined: finetune - frozen,3,0.015666663646697998,-0.051741549457998456,0.08307487675139445,1,2,0,0.42264973081037427
Cora,hidden_protocol,shuffled_reliability: finetune - frozen,3,0.016333341598510742,-0.05180337807554046,0.08447006127256194,2,1,0,0.41074962265007453
Cora,hidden_protocol,constant_reliability: finetune - frozen,3,0.016333341598510742,-0.053943355215381045,0.08661003841240253,1,2,0,0.42264973081037427
Cora,hidden_protocol,zero_reliability: finetune - frozen,3,0.018000006675720215,-0.05944777118211614,0.09544778453355657,1,2,0,0.42264973081037427
Cora,hidden_protocol,combined_shuffled: finetune - frozen,3,0.01666667064030965,-0.05504422528516523,0.08837756656578452,1,2,0,0.42264973081037427
Cora,hidden_protocol,combined_constant: finetune - frozen,3,0.016999999682108562,-0.05614509535494938,0.09014509471916651,1,2,0,0.42264973081037416
Citeseer,hidden_protocol,fixed: finetune - frozen,3,0.004666666189829509,-0.009458804293825455,0.01879213667348447,2,1,0,0.29108411466133494
Citeseer,hidden_protocol,feature_only: finetune - frozen,3,0.004999995231628418,-0.01869711923163962,0.028697109694896455,1,1,1,0.4597877694694298
Citeseer,hidden_protocol,reliability_only: finetune - frozen,3,0.0069999893506368,-0.02099480209819421,0.03499478079946781,2,1,0,0.39453889740935444
Citeseer,hidden_protocol,combined: finetune - frozen,3,-0.0003333290417989095,-0.001767528153381987,0.0011008700697841681,0,2,1,0.42264973081037427
Citeseer,hidden_protocol,shuffled_reliability: finetune - frozen,3,0.008999983469645182,-0.027593606144845656,0.045593573084136016,2,1,0,0.40088716264581314
Citeseer,hidden_protocol,constant_reliability: finetune - frozen,3,0.007999996344248453,-0.024293805252254545,0.04029379794075145,2,1,0,0.39811647514985815
Citeseer,hidden_protocol,zero_reliability: finetune - frozen,3,0.00733331839243571,-0.022094328689212968,0.03676096547408439,2,1,0,0.395841756243422
Citeseer,hidden_protocol,combined_shuffled: finetune - frozen,3,-0.0003333290417989095,-0.001767528153381987,0.0011008700697841681,0,2,1,0.42264973081037427
Citeseer,hidden_protocol,combined_constant: finetune - frozen,3,-0.0003333290417989095,-0.001767528153381987,0.0011008700697841681,0,2,1,0.42264973081037427
