model,graph_type,seed,reliability_components,reliability_encoder,best_val_acc,test_acc_at_best_val,qk_strength_init,fixed_qk_strength,elapsed_sec,qk_strength_mean,qk_strength_layer1,qk_strength_layer2,qk_gamma_q_abs_dev_mean,qk_gamma_k_abs_dev_mean,qk_gamma_q_std,qk_gamma_k_std,qk_gamma_q_abs_dev_max,qk_gamma_k_abs_dev_max,gate_corr_degree,gate_corr_local_similarity,gate_corr_neighbor_variance,gate_corr_rwse_mean,gate_corr_layer1_local_similarity,gate_corr_layer2_local_similarity
gate_gt,heterophily,0,rwse,separate,0.8833333253860474,0.8492063879966736,-5.0,nan,12.620735168457031,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.19478459107038493,-0.07180061264351878,-0.14453915789029484,-0.37012615493907336,-0.06936624026808366,-0.06885258712595128
gate_gt,heterophily,1,rwse,separate,0.8888888955116272,0.8936508297920227,-5.0,nan,15.65091586112976,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.22163729998707335,0.1141808832279207,-0.08382508398025518,-0.5458083450928198,0.10940290663657712,0.0330626182968728
gate_gt,heterophily,2,rwse,separate,0.894444465637207,0.8571428656578064,-5.0,nan,11.812499761581421,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.06300655097975985,-0.01598594842290551,-0.052837669245881055,-0.35820016583598796,-0.08058157902869212,9.456947240725009e-05
gate_gt,heterophily,3,rwse,separate,0.894444465637207,0.8380952477455139,-5.0,nan,5.886778116226196,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.24082741273708078,0.10303162837295606,-0.06128042654062408,-0.4739501513288605,0.084023451188865,0.08945479490667778
gate_gt,heterophily,4,rwse,separate,0.8277778029441833,0.8063492178916931,-5.0,nan,5.716466903686523,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.12404443689250345,0.05776455699803703,-0.00549364797008408,-0.27000733544395195,0.03213486558092545,0.058096785067203054
gate_gt,heterophily,5,rwse,separate,0.7833333611488342,0.7746031880378723,-5.0,nan,5.844898223876953,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.06365393038487902,0.05413435712334536,-0.05504913280277938,0.05285060030352313,-0.06822385537662325,0.07457398367350357
gate_gt,heterophily,6,rwse,separate,0.8666666746139526,0.8730158805847168,-5.0,nan,8.209557294845581,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.09250696119308623,0.06486334923300076,-0.04985098542189672,0.25407714125688285,-0.00992621577443774,0.08546441428874432
gate_gt,heterophily,7,rwse,separate,0.8888888955116272,0.8761904835700989,-5.0,nan,10.367023944854736,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.01486417296944118,0.11451485487650072,-0.03085353739779737,-0.14980332345491684,0.052986988883790734,0.08699598360587442
gate_gt,heterophily,8,rwse,separate,0.9277778267860413,0.9047619104385376,-5.0,nan,9.03885555267334,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.03021443320355883,-0.06525553222820071,-0.11343488969619106,0.15886333674429048,-0.08817886336829639,-0.059029848317017276
gate_gt,heterophily,9,rwse,separate,0.8611111044883728,0.8587301969528198,-5.0,nan,13.900333642959595,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.12835033822785671,0.13366218196948113,0.06458235144866709,0.13612107413902927,0.11253317897394104,0.07929452880346616
reliability_gt,heterophily,0,rwse,separate,0.8666666746139526,0.8380952477455139,-5.0,nan,13.822473049163818,0.006807075580582023,0.006688800640404224,0.006925350520759821,0.00033823488047346473,0.00046866200864315033,0.00043340332922525704,0.0005729831755161285,0.0023999810218811035,0.0029380321502685547,0.005602628465009916,0.11675161470681251,0.05558112640332192,0.28826342174093367,0.11323876925468833,0.10655785766343899
reliability_gt,heterophily,1,rwse,separate,0.9000000357627869,0.8841270208358765,-5.0,nan,18.76532769203186,0.006903551751747727,0.006689770147204399,0.007117333356291056,0.0004917231271974742,0.0006579137407243252,0.0006282178801484406,0.0007938520284369588,0.0027941465377807617,0.0031806230545043945,0.09106583925995669,-0.023138265126785053,0.08525613122106052,0.2738028476235743,0.01998605432614873,-0.027888316187670452
reliability_gt,heterophily,2,rwse,separate,0.9000000357627869,0.8238095641136169,-5.0,nan,13.307966947555542,0.00678253429941833,0.006485184654593468,0.007079883944243193,0.00037879348383285105,0.0005755734746344388,0.0004822597838938236,0.0006561374757438898,0.002928614616394043,0.0030415356159210205,-0.02387267329717266,0.07074710272390261,0.0882503351139143,0.13034303827535373,-0.0659115627803584,0.0801031779083152
reliability_gt,heterophily,3,rwse,separate,0.9000000357627869,0.8809524178504944,-5.0,nan,15.253931045532227,0.00679961103014648,0.006543392315506935,0.007055829744786024,0.0003231730661354959,0.00047356734285131097,0.000436460948549211,0.00057532376376912,0.0024148225784301758,0.0025069713592529297,-0.04353165438307395,0.0893236862912874,0.03296012205016148,0.17802508489824617,0.05076020979186666,0.06835162536965918
reliability_gt,heterophily,4,rwse,separate,0.8666666746139526,0.8523809909820557,-5.0,nan,12.94054102897644,0.0067499985452741385,0.006609589327126741,0.0068904077634215355,0.0003178291954100132,0.00046784692676737905,0.0003989621181972325,0.0006032923702150583,0.0024524331092834473,0.002983957529067993,0.008332334164345253,0.006824685946910371,0.03809126570320188,-0.03441718358416205,0.006724714939171196,0.005445848823406184
reliability_gt,heterophily,5,rwse,separate,0.8388888835906982,0.865079402923584,-5.0,nan,17.468617916107178,0.006677115568891168,0.006693009287118912,0.0066612218506634235,0.0003481005260255188,0.00048441055696457624,0.00045728625264018774,0.0005866052233614028,0.0025634765625,0.002842843532562256,-0.10578921381677485,0.08001311730866242,-0.020284464303324826,-0.04544423958487986,0.03719260939474637,0.04813459048387928
reliability_gt,heterophily,6,rwse,separate,0.8722222447395325,0.879365086555481,-5.0,nan,14.079238653182983,0.006812281906604767,0.006718669086694717,0.006905894726514816,0.0002514503721613437,0.00033569871447980404,0.00032630012719891965,0.00041866092942655087,0.002222776412963867,0.0024680495262145996,-0.04629878449348888,0.10246807903120383,-0.03950641743533445,0.013898653144186084,0.09355183559197305,0.07696166772892755
reliability_gt,heterophily,7,rwse,separate,0.8500000238418579,0.8587301969528198,-5.0,nan,11.44161581993103,0.0068615342024713755,0.006674824748188257,0.007048243656754494,0.00037252012407407165,0.0005109881167300045,0.00048315938329324126,0.0006377628305926919,0.002742290496826172,0.002805948257446289,0.047503841332203714,0.05142664309459478,-0.006602764760611515,0.09474318880486124,0.08294850122838796,0.027964360781725386
reliability_gt,heterophily,8,rwse,separate,0.9055556058883667,0.9015873074531555,-5.0,nan,21.154568672180176,0.006806937977671623,0.006836907006800175,0.006776968948543072,0.0003837759140878916,0.0005816164193674922,0.0005040079122409225,0.0007313834503293037,0.002829909324645996,0.00306779146194458,0.08464144973028126,0.15440653811922256,0.14655056843874595,0.0035462389768526723,0.0910297119273824,0.09472827162879326
reliability_gt,heterophily,9,rwse,separate,0.8333333730697632,0.8507936596870422,-5.0,nan,11.254174947738647,0.006577461725100875,0.006544322706758976,0.006610600743442774,0.0002957427059300244,0.0003754693316295743,0.00039760314393788576,0.00048536184476688504,0.0025347769260406494,0.0028295516967773438,0.022793264041260156,0.10631001807139627,0.07211384200109097,0.02188243060362736,0.07782259838765325,0.087290910640934
gate_gt,homophily,0,rwse,separate,0.9833333492279053,0.9746031761169434,-5.0,nan,11.045547485351562,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.06792941972461411,-0.09699430132272174,0.11052130125712308,0.3031932586342273,-0.09624919828594809,-0.06891854394474088
gate_gt,homophily,1,rwse,separate,0.9611111283302307,0.9777777791023254,-5.0,nan,6.38312292098999,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.1549495938890835,-0.10275672496595276,0.04131124943227399,-0.46853291923071333,-0.07002779668850503,-0.09212762931953547
gate_gt,homophily,2,rwse,separate,0.9777777791023254,0.9761905074119568,-5.0,nan,6.287757158279419,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.444759854152683e-05,-0.1223782464028631,0.10522683605882811,-0.25586272707260627,-0.08418376594215522,-0.12197992895848099
gate_gt,homophily,3,rwse,separate,0.9944444894790649,0.9555555582046509,-5.0,nan,6.6619791984558105,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.13481195719133948,-0.013240779986134953,-0.08226265038916045,-0.09571276091010296,0.0718008082626288,-0.031218577219513113
gate_gt,homophily,4,rwse,separate,0.9777777791023254,0.961904764175415,-5.0,nan,6.35063099861145,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.021426899232242988,-0.005523523677473192,0.0547852314090812,-0.37317432250089605,0.05955912510315053,-0.029945362551405372
gate_gt,homophily,5,rwse,separate,0.9611111283302307,0.958730161190033,-5.0,nan,5.3631227016448975,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0916315931580963,-0.023078155719904167,0.055714698455820125,0.7352572433665682,-0.017580206095895515,-0.05802099752250382
gate_gt,homophily,6,rwse,separate,0.9888889193534851,0.9730159044265747,-5.0,nan,6.604616165161133,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.1012163514362402,-0.13749507106310155,0.1389609714443153,0.09746224651077057,0.029455255224381947,-0.13797680111938038
gate_gt,homophily,7,rwse,separate,0.9944444894790649,0.9761905074119568,-5.0,nan,7.408586025238037,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.13091692877864003,0.034797777988690444,0.03291246711508309,0.35227278355749825,0.05955453680466731,-0.03789270093132133
gate_gt,homophily,8,rwse,separate,0.9888889193534851,0.9873015880584717,-5.0,nan,6.120655298233032,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.016954402324704344,-0.015773324213363426,0.1138883729365771,0.24852891606463873,-0.015078632530760427,-0.01488519793860905
gate_gt,homophily,9,rwse,separate,0.9888889193534851,0.9730159044265747,-5.0,nan,5.935602426528931,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.16876482052044603,0.007353189628524925,-0.08756234225099237,-0.35625991695630604,0.02398316383798952,-0.0622134546168883
reliability_gt,homophily,0,rwse,separate,0.9944444894790649,0.9666666984558105,-5.0,nan,9.386883020401001,0.006812763400375843,0.006706483196467161,0.006919043604284525,0.00020770405535586178,0.00034999841591343284,0.00026761519256979227,0.0004320406005717814,0.0017798542976379395,0.0023712515830993652,-0.13363564000559786,-0.0917263188003726,-0.09496588426916164,-0.17732368360689016,0.04837462123573186,-0.09433517352589187
reliability_gt,homophily,1,rwse,separate,0.9666666984558105,0.9730159044265747,-5.0,nan,12.219382286071777,0.006836586399003863,0.006618492305278778,0.007054680492728949,0.00026435646577738225,0.0003605599922593683,0.00033384255948476493,0.000442779011791572,0.0020508170127868652,0.002567470073699951,-0.12571812335674004,-0.09831805262450882,0.07767762865141802,-0.08800947512125137,0.11639843924294338,-0.09860119909065239
reliability_gt,homophily,2,rwse,separate,0.9777777791023254,0.9714285731315613,-5.0,nan,12.11593246459961,0.006784299621358514,0.0065657952800393105,0.007002803962677717,0.00022660079412162304,0.00036543310852721334,0.0003025098703801632,0.0004636534722521901,0.0024761855602264404,0.002930939197540283,-0.041152615545828025,-0.1293375071338206,-0.040682581802579255,-0.14165283426991324,-0.015435392697356344,-0.12952465241791383
reliability_gt,homophily,3,rwse,separate,0.9944444894790649,0.9603174924850464,-5.0,nan,8.869949340820312,0.006721368990838528,0.006630630232393742,0.006812107749283314,0.000217507709749043,0.00026990275364369154,0.0002905738656409085,0.0003437599807512015,0.0020669102668762207,0.0020354390144348145,-0.11539546806687039,-0.024515375067089416,-0.08864245514344693,0.07667319399461277,0.08167754797652638,-0.024759748254149554
reliability_gt,homophily,4,rwse,separate,0.9722222685813904,0.961904764175415,-5.0,nan,11.156259536743164,0.006677113473415375,0.006634739693254232,0.006719487253576517,0.00026498103397898376,0.00042171619134023786,0.00034414269612170756,0.0005175436963327229,0.002151787281036377,0.002551734447479248,-0.03558577035849671,-0.09965219349656504,0.039600068477461024,0.12892036509437554,0.010009938375796295,-0.0994606800751624
reliability_gt,homophily,5,rwse,separate,0.9666666984558105,0.9682539701461792,-5.0,nan,12.907486200332642,0.006680832244455814,0.006545755080878735,0.006815909408032894,0.00023356483143288642,0.00032362155616283417,0.0003104346978943795,0.0004125905688852072,0.0021971464157104492,0.0025320053100585938,-0.06826245689397267,-0.08382494346886643,0.0737963236835703,-0.22111635984060182,0.01983088399418936,-0.08968955089260566
reliability_gt,homophily,6,rwse,separate,0.9888889193534851,0.9761905074119568,-5.0,nan,12.243768215179443,0.006781867705285549,0.006689323578029871,0.006874411832541227,0.00020119629334658384,0.00031056595616973937,0.00026575775700621307,0.0003913242253474891,0.0018201470375061035,0.0022299885749816895,-0.2007173195861414,-0.05407119528682192,-0.01419354645555264,-0.06950987581631916,0.044433787663203154,-0.1173533822116732
reliability_gt,homophily,7,rwse,separate,0.9833333492279053,0.9634920954704285,-5.0,nan,13.906586408615112,0.006884145084768534,0.006689767353236675,0.007078522816300392,0.0002924714353866875,0.00041263466118834913,0.0003826923784799874,0.0005342127988114953,0.002505064010620117,0.0025007426738739014,-0.02179041236165601,-0.11220458162861957,-0.00027536646133993775,-0.09366178223366524,0.04624856881342998,-0.11268280417266949
reliability_gt,homophily,8,rwse,separate,0.9833333492279053,0.9698413014411926,-5.0,nan,7.847934722900391,0.0067707509733736515,0.006640958599746227,0.006900543347001076,0.00026764621725305915,0.00039930938510224223,0.00034747138852253556,0.0004877349711023271,0.0022058486938476562,0.0024512112140655518,-0.10665079211152799,-0.07051868454534407,-0.07097134845358637,-0.16514358804345694,0.11435136834808278,-0.0729616853302159
reliability_gt,homophily,9,rwse,separate,0.9777777791023254,0.9682539701461792,-5.0,nan,11.668095350265503,0.006603201385587454,0.006549278274178505,0.006657124496996403,0.0001984482369152829,0.00027450572815723717,0.0002644732012413442,0.0003575283335521817,0.0026137828826904297,0.003106623888015747,-0.12261598310989588,-0.09914389347938121,-0.0780201937398795,-0.0510865902198237,0.008639260705213446,-0.13176586402082402
gate_gt,noisy,0,rwse,separate,0.6055555939674377,0.5476190447807312,-5.0,nan,4.3813230991363525,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.4392930580477117,-0.04452282516821072,-0.07337833010105943,-0.34126671927249896,0.005885480488094607,-0.06970481993279794
gate_gt,noisy,1,rwse,separate,0.6611111164093018,0.6904761791229248,-5.0,nan,7.669785737991333,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2545620275986855,-0.0031299840516331697,0.03135815599386186,0.3630483734565114,0.04981643389189237,-0.12290161662650202
gate_gt,noisy,2,rwse,separate,0.6388888955116272,0.6238095164299011,-5.0,nan,6.221858739852905,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.08372426263597717,-0.0700296922763202,-0.007971853376726483,0.08939336789155986,-0.057717349870577826,-0.06279059111423188
gate_gt,noisy,3,rwse,separate,0.6777777671813965,0.6380952596664429,-5.0,nan,5.75683856010437,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.16565079670416438,0.005625396713181547,0.021329771268697135,-0.31169355255836184,-0.055241381281633,0.03781214355044894
gate_gt,noisy,4,rwse,separate,0.5888888835906982,0.561904788017273,-5.0,nan,8.4309720993042,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.12624293949436335,0.0423954599455477,0.01648480215614986,-0.19708384934750192,0.05498658672682219,0.030421548599063115
gate_gt,noisy,5,rwse,separate,0.6000000238418579,0.5634920597076416,-5.0,nan,7.729287624359131,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.12192875339114695,0.03585192673123495,-0.023954682587326335,0.27361842669682357,0.012266272467428297,0.037587777365426116
gate_gt,noisy,6,rwse,separate,0.7333333492279053,0.6253968477249146,-5.0,nan,5.909360647201538,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.5452584359702393,-0.05955134616320979,0.027938346586798203,-0.49228098969354867,-0.04444943089705805,-0.060257142024069156
gate_gt,noisy,7,rwse,separate,0.6055555939674377,0.6142857074737549,-5.0,nan,4.967950344085693,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.27477703062654524,0.05325294060069186,0.015052204523590646,-0.2364376146211199,0.08005768181800413,-0.07103274930249005
gate_gt,noisy,8,rwse,separate,0.7111111283302307,0.7015873193740845,-5.0,nan,7.615948677062988,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.16636901423225747,-0.1273650051761846,0.018335131730700352,0.4139991132924358,-0.06644562547025734,-0.1390848988541457
gate_gt,noisy,9,rwse,separate,0.6055555939674377,0.5952380895614624,-5.0,nan,8.018383979797363,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.24221996437882468,-0.09880148707788874,0.0036231025631979384,0.00732891934993367,0.008924548504795057,-0.12054413665425745
reliability_gt,noisy,0,rwse,separate,0.6555555462837219,0.5968254208564758,-5.0,nan,13.364027500152588,0.006800766801461577,0.0066303382627666,0.006971195340156555,0.0005642815958708525,0.0006863671587780118,0.0007199293468147516,0.0008133209776133299,0.002692103385925293,0.003035128116607666,-0.20580011891607522,0.11184222558896019,0.010445847366888016,-0.13250947707094235,0.11401559586179334,0.09822972878097304
reliability_gt,noisy,1,rwse,separate,0.6722222566604614,0.6793650984764099,-5.0,nan,17.98931336402893,0.006758765783160925,0.0066360970959067345,0.006881434470415115,0.0006221337825991213,0.0008263936033472419,0.0007584858685731888,0.0007596287177875638,0.0030097365379333496,0.0029567480087280273,0.09747753174266721,-0.06122341619910621,0.03873314552104669,0.07920355533457855,0.04276575649510137,-0.06936564790287172
reliability_gt,noisy,2,rwse,separate,0.6555555462837219,0.6460317373275757,-5.0,nan,9.613825798034668,0.00685686687938869,0.00668300548568368,0.0070307282730937,0.0003423826419748366,0.0005733801517635584,0.0004554663901217282,0.0006748061277903616,0.002797424793243408,0.0027451813220977783,0.24323645574216793,-0.07178063734634303,0.03103235682873237,0.04220689753171712,-0.057014456317928466,-0.0681011912130193
reliability_gt,noisy,3,rwse,separate,0.6888889074325562,0.6619047522544861,-5.0,nan,11.821150064468384,0.006870628800243139,0.006619330029934645,0.007121927570551634,0.0003830415662378073,0.0005916529335081577,0.0005181991145946085,0.0006795770023018122,0.002932250499725342,0.00289192795753479,-0.13210051911862433,0.05041859737051942,-0.0251312378470459,0.05153745599739341,0.08336996822846339,0.01592979333951523
reliability_gt,noisy,4,rwse,separate,0.5611111521720886,0.5682539939880371,-5.0,nan,10.256800413131714,0.00666986289434135,0.0065283444710075855,0.006811381317675114,0.0004937145859003067,0.000550210359506309,0.000593837583437562,0.0006796260131523013,0.0028249025344848633,0.0027837753295898438,-0.15470603351518714,-0.05074024886377095,-0.03664239554736436,-0.22185915043907412,0.008892582392071703,-0.04889205799566451
