dataset,model,family,control_mode,edge_protocol,run,split,seed,best_epoch,primary_metric,best_val_primary,test_primary_at_best_val,best_val_acc,test_acc_at_best_val,best_val_roc_auc,test_roc_auc_at_best_val,test_macro_f1_at_best_val,backbone_training_mode,base_alpha,baseline_val_acc,baseline_test_acc,baseline_val_primary,baseline_test_primary,baseline_val_roc_auc,baseline_test_roc_auc,baseline_macro_f1,initial_max_abs_logit_delta,declared_trainable_parameters,active_controller_parameters,backbone_trainable_parameters,max_adjustment,lambda_init,relation_steps,causal_interventions,save_external_expert_logits,reuse_compatible_backbone_cache,compatible_backbone_cache_config,reliability_components,reliability_encoder_mode,normalize_features,rw_steps,rw_samples,rw_seed,hidden_dim,num_layers,num_heads,dropout,lr,weight_decay,expert_epochs,control_epochs,patience,fixed_alphas,data_fingerprint,preprocess_code_hash,elapsed_sec,alpha_mean,alpha_std,alpha_min,alpha_max,proposal_mean,adjustment_mean,adjustment_max,relation_abs_mean,relation_norm_mean,relation_to_base_norm,relation_relative_strength,relation_to_branch_disagreement,relation_state_norm_mean,relation_update_gate_mean,relation_update_gate_std,alpha_corr_raw_degree,alpha_corr_raw_local_similarity,alpha_corr_raw_neighbor_variance,alpha_corr_raw_rwse,alpha_corr_control_input_mean
Roman-empire,iterative_relation_finetune_combined,iterative_relation_finetune,combined,undirected,0:0,0,0,194,accuracy,0.8458958268165588,0.8355100154876709,0.8458958268165588,0.8355100154876709,nan,nan,0.790231278885362,finetuned,0.75,0.8211826682090759,0.8138015866279602,0.8211826682090759,0.8138015866279602,nan,nan,0.7553237940979045,3.814697265625e-06,304850,209152,95698,0.1,0.001,1,False,False,False,,"degree,local_similarity,neighbor_variance,rwse",component_aligned,True,4,128,0,64,2,4,0.3,0.003,0.0001,300,200,60,"0.0,0.25,0.5,0.75,1.0",6c90251bafa0f69081c84b9e964786d57aac3b7be62fa376f64393b6cb87e624,9869881b689d2422,10.590677976608276,0.7790035009384155,0.04759521409869194,0.6504942774772644,0.84954434633255,nan,0.04792952910065651,0.09954434633255005,0.055594414472579956,0.7208757996559143,0.5603189468383789,0.043138086795806885,0.044613953679800034,7.072038650512695,0.45709916949272156,0.43021008372306824,0.5893821785107687,0.07359523260051531,0.41834059499568615,0.11081824834048862,0.38207121193655424
Roman-empire,iterative_relation_finetune_combined,iterative_relation_finetune,combined,undirected,1:0,1,0,193,accuracy,0.8466019034385681,0.8503352999687195,0.8466019034385681,0.8503352999687195,nan,nan,0.8049973893179477,finetuned,0.75,0.8255957365036011,0.8220967054367065,0.8255957365036011,0.8220967054367065,nan,nan,0.7688650035750931,4.76837158203125e-06,304850,209152,95698,0.1,0.001,1,False,False,False,,"degree,local_similarity,neighbor_variance,rwse",component_aligned,True,4,128,0,64,2,4,0.3,0.003,0.0001,300,200,60,"0.0,0.25,0.5,0.75,1.0",6c90251bafa0f69081c84b9e964786d57aac3b7be62fa376f64393b6cb87e624,9869881b689d2422,9.453630924224854,0.7881643176078796,0.05779978260397911,0.6532180905342102,0.8497719168663025,nan,0.06040550768375397,0.09977191686630249,0.056823499500751495,0.7299420237541199,0.6184303164482117,0.0374404601752758,0.03853699564933777,7.86237907409668,0.5011109709739685,0.4718468487262726,-0.2549626671404586,0.23418093077130311,-0.08971172503258108,0.07753753197092307,0.023448734940651507
Roman-empire,iterative_relation_finetune_combined,iterative_relation_finetune,combined,undirected,2:0,2,0,198,accuracy,0.8397175669670105,0.8340981006622314,0.8397175669670105,0.8340981006622314,nan,nan,0.7896732327208899,finetuned,0.75,0.8206531405448914,0.816272497177124,0.8206531405448914,0.816272497177124,nan,nan,0.7682694541028842,4.76837158203125e-06,304850,209152,95698,0.1,0.001,1,False,False,False,,"degree,local_similarity,neighbor_variance,rwse",component_aligned,True,4,128,0,64,2,4,0.3,0.003,0.0001,300,200,60,"0.0,0.25,0.5,0.75,1.0",6c90251bafa0f69081c84b9e964786d57aac3b7be62fa376f64393b6cb87e624,9869881b689d2422,9.37550163269043,0.7916676998138428,0.058012448251247406,0.653525173664093,0.8497090339660645,nan,0.065452940762043,0.09970903396606445,0.07302740216255188,0.7965307831764221,0.6164230108261108,0.04462561383843422,0.04614927992224693,7.718688011169434,0.45975935459136963,0.4629637897014618,0.7885467584853423,-0.17520115602517938,0.6032043002923847,0.22412736549618142,0.483385281439256
