dataset,model,family,control_mode,edge_protocol,run,split,seed,best_epoch,primary_metric,best_val_primary,test_primary_at_best_val,best_val_acc,test_acc_at_best_val,best_val_roc_auc,test_roc_auc_at_best_val,test_macro_f1_at_best_val,backbone_training_mode,base_alpha,baseline_val_acc,baseline_test_acc,baseline_val_primary,baseline_test_primary,baseline_val_roc_auc,baseline_test_roc_auc,baseline_macro_f1,initial_max_abs_logit_delta,declared_trainable_parameters,active_controller_parameters,backbone_trainable_parameters,max_adjustment,lambda_init,relation_steps,causal_interventions,save_external_expert_logits,reuse_compatible_backbone_cache,compatible_backbone_cache_config,reliability_components,reliability_encoder_mode,normalize_features,rw_steps,rw_samples,rw_seed,hidden_dim,num_layers,num_heads,dropout,lr,weight_decay,expert_epochs,control_epochs,patience,fixed_alphas,data_fingerprint,preprocess_code_hash,elapsed_sec,alpha_mean,alpha_std,alpha_min,alpha_max,proposal_mean,adjustment_mean,adjustment_max,relation_abs_mean,relation_norm_mean,relation_to_base_norm,relation_relative_strength,relation_to_branch_disagreement,relation_state_norm_mean,relation_update_gate_mean,relation_update_gate_std,alpha_corr_raw_degree,alpha_corr_raw_local_similarity,alpha_corr_raw_neighbor_variance,alpha_corr_raw_rwse,alpha_corr_control_input_mean
Roman-empire,iterative_relation_frozen_reliability_only,iterative_relation_frozen,reliability_only,undirected,0:0,0,0,82,accuracy,0.8406001329421997,0.8335686326026917,0.8406001329421997,0.8335686326026917,nan,nan,0.7885390981270661,frozen,0.75,0.8211826682090759,0.8138015866279602,0.8211826682090759,0.8138015866279602,nan,nan,0.7553237940979045,4.76837158203125e-06,209152,200576,0,0.1,0.001,1,False,False,False,,"degree,local_similarity,neighbor_variance,rwse",component_aligned,True,4,128,0,64,2,4,0.3,0.003,0.0001,300,200,60,"0.0,0.25,0.5,0.75,1.0",6c90251bafa0f69081c84b9e964786d57aac3b7be62fa376f64393b6cb87e624,9869881b689d2422,9.363985061645508,0.7706678509712219,0.0637638047337532,0.6501138210296631,0.849958598613739,nan,0.05873043090105057,0.09995859861373901,0.08066365122795105,0.9541413187980652,0.5725096464157104,0.0508648082613945,0.05222935602068901,6.212664604187012,0.5069208145141602,0.4050743579864502,0.4619486059694122,-0.04879809787315101,0.3256359678502053,-0.025930541726664844,0.19079385896534756
Roman-empire,iterative_relation_frozen_reliability_only,iterative_relation_frozen,reliability_only,undirected,1:0,1,0,137,accuracy,0.8425419330596924,0.841863751411438,0.8425419330596924,0.841863751411438,nan,nan,0.7901218191635146,frozen,0.75,0.8255957365036011,0.8220967054367065,0.8255957365036011,0.8220967054367065,nan,nan,0.7688650035750931,3.814697265625e-06,209152,200576,0,0.1,0.001,1,False,False,False,,"degree,local_similarity,neighbor_variance,rwse",component_aligned,True,4,128,0,64,2,4,0.3,0.003,0.0001,300,200,60,"0.0,0.25,0.5,0.75,1.0",6c90251bafa0f69081c84b9e964786d57aac3b7be62fa376f64393b6cb87e624,9869881b689d2422,10.435620069503784,0.7703232169151306,0.06747536361217499,0.6500438451766968,0.8499724268913269,nan,0.06291717290878296,0.0999724268913269,0.09309057146310806,1.0812067985534668,0.6913402080535889,0.05698827654123306,0.058457642793655396,6.544734477996826,0.5110334753990173,0.4302756190299988,0.25919202362299393,-0.0038863937208138922,0.22265544661748682,0.325738526580682,0.3471980272384666
Roman-empire,iterative_relation_frozen_reliability_only,iterative_relation_frozen,reliability_only,undirected,2:0,2,0,171,accuracy,0.8381288647651672,0.8328626751899719,0.8381288647651672,0.8328626751899719,nan,nan,0.7872559212719658,frozen,0.75,0.8206531405448914,0.816272497177124,0.8206531405448914,0.816272497177124,nan,nan,0.7682694541028842,4.76837158203125e-06,209152,200576,0,0.1,0.001,1,False,False,False,,"degree,local_similarity,neighbor_variance,rwse",component_aligned,True,4,128,0,64,2,4,0.3,0.003,0.0001,300,200,60,"0.0,0.25,0.5,0.75,1.0",6c90251bafa0f69081c84b9e964786d57aac3b7be62fa376f64393b6cb87e624,9869881b689d2422,10.839055061340332,0.7635164260864258,0.07047338783740997,0.6500056385993958,0.8499957919120789,nan,0.06431296467781067,0.09999579191207886,0.08965087682008743,1.063430666923523,0.7399711012840271,0.05845772475004196,0.06014971435070038,6.891633033752441,0.5073547959327698,0.44415760040283203,0.36166102865048255,-0.13955975745236282,0.10506144942400722,-0.055923903252409195,0.058789453100992366
