dataset,family,control_mode,n,test_acc_mean,test_acc_std,macro_f1_mean,baseline_test_acc_mean,gain_over_own_baseline,base_alpha_mean,alpha_mean,alpha_std,adjustment_mean,adjustment_max,alpha_corr_local_similarity,alpha_corr_rwse,alpha_corr_control_input_mean,declared_trainable_parameters,active_controller_parameters,backbone_trainable_parameters
Chameleon,hidden_mixing_finetune,combined_shuffled,5,0.5416666626930237,0.029747063858041958,0.53713181606512,0.5434210538864136,-0.0017543911933898925,0.8,0.7997847676277161,6.120161633589305e-05,0.0008451560162939132,0.0010776171693578362,-0.12283903103570691,-0.05574390711409408,0.04292498369921277,259401.0,34948.0,224453.0
Chameleon,hidden_mixing_finetune,constant_reliability,5,0.5390350818634033,0.03020908064377622,0.5339089094608628,0.5434210538864136,-0.0043859720230102536,0.8,0.7997406721115112,3.015601723745931e-05,0.000918869290035218,0.0009886093903332949,nan,nan,nan,259401.0,26372.0,224453.0
Chameleon,hidden_mixing_finetune,feature_only,5,0.5394736766815186,0.030132569795503397,0.5342866355702366,0.5434210538864136,-0.0039473772048950195,0.8,0.7997364401817322,3.443635141593404e-05,0.0009233227814547717,0.0010399899212643505,-0.17707455761321145,-0.09786346690378636,nan,259401.0,25348.0,224453.0
Chameleon,hidden_mixing_finetune,fixed,5,0.5438596487045289,0.03141404478625333,0.5383174170876308,0.5434210538864136,0.00043859481811523435,0.8,0.8,0.0,0.0,0.0,nan,nan,nan,224453.0,0.0,224453.0
Chameleon,hidden_mixing_finetune,reliability_only,5,0.5416666746139527,0.029714710994055,0.5370052530479097,0.5434210538864136,-0.0017543792724609374,0.8,0.799771535396576,5.053252971265465e-05,0.0008736244402825832,0.0010819120099768043,-0.3651149904843988,-0.4973209466626074,-0.5178484102925598,259401.0,26372.0,224453.0
Chameleon,hidden_mixing_finetune,shuffled_reliability,5,0.5394736766815186,0.030132569795503397,0.5342866355702366,0.5434210538864136,-0.0039473772048950195,0.8,0.7997292637825012,3.1904904608381913e-05,0.0009404368931427598,0.001033200218807906,0.025034915234997988,0.006863289852874034,0.06728371987329573,259401.0,26372.0,224453.0
Chameleon,hidden_mixing_finetune,zero_reliability,5,0.5416666626930237,0.029747063858041958,0.5369563535870963,0.5434210538864136,-0.0017543911933898925,0.8,0.7997671842575074,3.3764752515708096e-05,0.0008820643881335855,0.0009569681598804892,nan,nan,nan,259401.0,26372.0,224453.0
Chameleon,hidden_mixing_frozen,combined,5,0.5438596487045289,0.031044456115807095,0.5382981855262229,0.5434210538864136,0.00043859481811523435,0.8,0.7998966634273529,0.00885893593513174,0.029176991200074553,0.040609218343161044,-0.04489105181443106,-0.10013828136280338,-0.016672189737424303,34948.0,34948.0,0.0
Chameleon,hidden_mixing_frozen,combined_constant,5,0.5421052694320678,0.032568555400445724,0.5363426959413529,0.5434210538864136,-0.0013157844543457032,0.8,0.7987607836723327,0.004854917298871442,0.014430258772335947,0.03269676510244608,-0.1506256804405107,-0.05195401430809132,nan,34948.0,34948.0,0.0
Chameleon,hidden_mixing_frozen,combined_shuffled,5,0.5425438642501831,0.03455181831262231,0.5368754743031858,0.5434210538864136,-0.0008771896362304687,0.8,0.7930288195610047,0.011260480843338883,0.016096820868551732,0.04201229477766901,-0.041719308093949026,-0.028333508786494814,0.25319161926603195,34948.0,34948.0,0.0
Chameleon,hidden_mixing_frozen,constant_reliability,5,0.5421052694320678,0.032568555400445724,0.5363426959413529,0.5434210538864136,-0.0013157844543457032,0.8,0.7968737065792084,0.002829865736930515,0.0064596393378451465,0.011922857677564024,nan,nan,nan,34948.0,26372.0,0.0
Chameleon,hidden_mixing_frozen,feature_only,5,0.5421052694320678,0.032568555400445724,0.5363426959413529,0.5434210538864136,-0.0013157844543457032,0.8,0.7969067513942718,0.0028648388921283185,0.006373456725850701,0.013076850608922542,-0.15896594950640075,-0.0680702479596407,nan,34948.0,25348.0,0.0
Chameleon,hidden_mixing_frozen,fixed,5,0.5434210538864136,0.031609391613679524,0.5377200300158593,0.5434210538864136,0.0,0.8,0.8,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0
Chameleon,hidden_mixing_frozen,reliability_only,5,0.5447368383407593,0.030720549616914183,0.5391372859423519,0.5434210538864136,0.0013157844543457032,0.8,0.8000966012477875,0.008336852357024327,0.029237166745588183,0.040607564128004016,0.0490872734177506,-0.10626023460139158,-0.0599713310284716,34948.0,26372.0,0.0
Chameleon,hidden_mixing_frozen,shuffled_reliability,5,0.5425438642501831,0.034939367643168226,0.5367275252869671,0.5434210538864136,-0.0008771896362304687,0.8,0.7938437700271607,0.010965631625731475,0.012998272175900638,0.042493007122538985,0.011033030026886975,-0.017294583220790926,0.26720705758726293,34948.0,26372.0,0.0
Chameleon,hidden_mixing_frozen,zero_reliability,5,0.5425438642501831,0.032008529434407185,0.5368591842390553,0.5434210538864136,-0.0008771896362304687,0.8,0.796968936920166,0.0027341910565155557,0.006271021720021963,0.011544777336530388,nan,nan,nan,34948.0,26372.0,0.0
Citeseer,hidden_mixing_finetune,combined,5,0.6118000388145447,0.022569002490773413,0.5765383383216114,0.614400041103363,-0.0026000022888183595,0.75,0.7547496438026429,0.005000358819961548,0.010893952660262584,0.020799979381263257,-0.2543094335993287,0.20914112464093068,-0.1924315593342589,347658.0,34948.0,312710.0
Citeseer,hidden_mixing_finetune,combined_constant,5,0.613200044631958,0.022877060961827546,0.5697918132253517,0.614400041103363,-0.0011999964714050292,0.75,0.7497549772262573,9.136180597124622e-06,0.001015184191055596,0.0010294014122337104,0.08123527651646606,0.13193595467731856,nan,347658.0,34948.0,312710.0
Citeseer,hidden_mixing_finetune,combined_shuffled,5,0.6118000388145447,0.022569002490773413,0.5765209129245714,0.614400041103363,-0.0026000022888183595,0.75,0.7547496676445007,0.005000327154994011,0.010893776081502438,0.020799985341727733,0.030551481131857537,0.019588080349331474,-0.06553904266415238,347658.0,34948.0,312710.0
Citeseer,hidden_mixing_finetune,constant_reliability,5,0.6178000450134278,0.017127755511165,0.5715546241677022,0.614400041103363,0.003400003910064697,0.75,0.7497926354408264,7.844081992516294e-05,0.0010704824700951577,0.0010947159491479397,nan,nan,nan,347658.0,26372.0,312710.0
Citeseer,hidden_mixing_finetune,feature_only,5,0.6118000388145447,0.022569002490773413,0.5769888760338417,0.614400041103363,-0.0026000022888183595,0.75,0.7547393321990967,0.004994871839880943,0.010882107727229594,0.020771142654120923,0.0271073825361623,-0.005162292531905587,nan,347658.0,25348.0,312710.0
Citeseer,hidden_mixing_finetune,fixed,5,0.616800045967102,0.02168316837642109,0.5787198786048303,0.614400041103363,0.0024000048637390138,0.75,0.75,0.0,0.0,0.0,nan,nan,nan,312710.0,0.0,312710.0
Citeseer,hidden_mixing_finetune,reliability_only,5,0.6158000349998474,0.017634061852151817,0.5781317993215542,0.614400041103363,0.001399993896484375,0.75,0.7547625422477722,0.00505526036140509,0.010893028555437922,0.02090299194678664,-0.22682856402304846,0.20775740567252016,0.037193181172472806,347658.0,26372.0,312710.0
Citeseer,hidden_mixing_finetune,shuffled_reliability,5,0.6170000314712525,0.016625288755739133,0.5791427057410126,0.614400041103363,0.002599990367889404,0.75,0.754764199256897,0.005041136464569718,0.010863699391484261,0.020844257366843522,0.012356246239813027,0.004881895432000127,0.26176807693488413,347658.0,26372.0,312710.0
Citeseer,hidden_mixing_finetune,zero_reliability,5,0.6174000382423401,0.0175111460029608,0.5710667846795959,0.614400041103363,0.0029999971389770507,0.75,0.7497956991195679,7.718447523075156e-05,0.0010682992171496153,0.0010969021124765277,nan,nan,nan,347658.0,26372.0,312710.0
Citeseer,hidden_mixing_frozen,combined,5,0.61500004529953,0.023849533143667254,0.5784303227412352,0.614400041103363,0.0006000041961669922,0.75,0.7387082576751709,0.006101011380087585,0.015742092789150775,0.02196526569314301,0.03257786662769947,-0.04940629819137146,-0.24492026869659622,34948.0,34948.0,0.0
Citeseer,hidden_mixing_frozen,combined_constant,5,0.6146000385284424,0.0233717747214534,0.5779526752377513,0.614400041103363,0.0001999974250793457,0.75,0.7491708159446716,0.000296450121095404,0.001878041122108698,0.002599984360858798,0.002262479641172276,-0.008000347063681627,nan,34948.0,34948.0,0.0
Citeseer,hidden_mixing_frozen,combined_shuffled,5,0.6142000317573547,0.023042564833002353,0.577776221625973,0.614400041103363,-0.00020000934600830078,0.75,0.7505738377571106,0.001718575629638508,0.004496018565259874,0.008915429562330246,0.006980628640861717,-0.00332848421132127,-0.06643238096277021,34948.0,34948.0,0.0
Citeseer,hidden_mixing_frozen,constant_reliability,5,0.6140000462532044,0.023469124664284035,0.577439423412282,0.614400041103363,-0.0003999948501586914,0.75,0.7490992188453675,0.00019606892456067727,0.0020084585063159465,0.0022961772279813885,nan,nan,nan,34948.0,26372.0,0.0
Citeseer,hidden_mixing_frozen,feature_only,5,0.614400041103363,0.023139576448313035,0.5777597020596318,0.614400041103363,0.0,0.75,0.74939444065094,0.00024113364925142377,0.0015656032599508762,0.0021381983300670982,-0.00664540533856347,-0.03639502283010708,nan,34948.0,25348.0,0.0
Citeseer,hidden_mixing_frozen,fixed,5,0.614400041103363,0.023139576448313035,0.5777604287466269,0.614400041103363,0.0,0.75,0.75,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0
Citeseer,hidden_mixing_frozen,reliability_only,5,0.614400041103363,0.023938243604625816,0.5774441831872006,0.614400041103363,0.0,0.75,0.7400143265724182,0.006817806494655088,0.014070023770909757,0.022565720812417568,0.05403341935448276,0.11909782276885825,-0.03559160440026385,34948.0,26372.0,0.0
Citeseer,hidden_mixing_frozen,shuffled_reliability,5,0.6142000436782837,0.023701469655084757,0.5776302042160111,0.614400041103363,-0.0001999974250793457,0.75,0.7491898775100708,0.00017345011001452805,0.001901554735377431,0.002530099614523351,0.012427579269119656,-0.011183430728732685,0.19300649034756268,34948.0,26372.0,0.0
Citeseer,hidden_mixing_frozen,zero_reliability,5,0.6142000436782837,0.023701469655084757,0.5776252227422799,0.614400041103363,-0.0001999974250793457,0.75,0.7490818619728088,0.00018221571517642587,0.0020367133896797896,0.002305741561576724,nan,nan,nan,34948.0,26372.0,0.0
Cora,hidden_mixing_finetune,combined,5,0.7076000213623047,0.019764622390352475,0.6914805372208994,0.6872000336647034,0.02039998769760132,0.8,0.7995689272880554,0.000495870895247208,0.001101543818367645,0.004043635388370603,0.02904028593600635,-0.05653342537175402,-0.22578919535302044,202443.0,34948.0,167495.0
Cora,hidden_mixing_finetune,combined_constant,5,0.6990000367164612,0.01511289997188059,0.6798030357150482,0.6872000336647034,0.011800003051757813,0.8,0.799653685092926,0.0002527071403164882,0.0009846873348578812,0.0019223359413444996,-0.004370513865833504,0.01944916517356604,nan,202443.0,34948.0,167495.0
Cora,hidden_mixing_finetune,combined_shuffled,5,0.7028000235557557,0.015144645059287212,0.6861774115218863,0.6872000336647034,0.015599989891052246,0.8,0.7993816256523132,0.0008029627068026457,0.001353838387876749,0.006315301824361086,0.00415300858318643,0.028544351637157045,-0.03573888107905059,202443.0,34948.0,167495.0
Cora,hidden_mixing_finetune,constant_reliability,5,0.704800033569336,0.01601748799545444,0.6879330040451815,0.6872000336647034,0.01759999990463257,0.8,0.7997695565223694,0.00012737953729811125,0.0008305525872856379,0.0010882931062951684,nan,nan,nan,202443.0,26372.0,167495.0
Cora,hidden_mixing_finetune,feature_only,5,0.6994000315666199,0.015067850198234329,0.68091295124659,0.6872000336647034,0.012199997901916504,0.8,0.7996462345123291,0.0002508466499421047,0.0010388110764324664,0.002412206516601145,-0.0016379012511668054,-0.0021589510698374397,nan,202443.0,25348.0,167495.0
Cora,hidden_mixing_finetune,fixed,5,0.7046000361442566,0.010111370509281976,0.686027118598552,0.6872000336647034,0.01740000247955322,0.8,0.8,0.0,0.0,0.0,nan,nan,nan,167495.0,0.0,167495.0
Cora,hidden_mixing_finetune,reliability_only,5,0.6996000289916993,0.01456846888471454,0.681376110465566,0.6872000336647034,0.01239999532699585,0.8,0.79972163438797,0.00010757376658148133,0.0009281410253606737,0.0012399658327922225,0.1948864335746769,-0.12098135601495295,-0.38227288709946267,202443.0,26372.0,167495.0
Cora,hidden_mixing_finetune,shuffled_reliability,5,0.6990000247955322,0.015244675898232788,0.6806898468132311,0.6872000336647034,0.011799991130828857,0.8,0.7997236728668213,9.923827383317985e-05,0.0009265858796425163,0.0012358928797766566,-0.0001847508422286152,0.0047233843979655,0.3199831186656822,202443.0,26372.0,167495.0
Cora,hidden_mixing_finetune,zero_reliability,5,0.6994000315666199,0.0148404915458924,0.6810411276296094,0.6872000336647034,0.012199997901916504,0.8,0.7997377276420593,9.993585481424816e-05,0.0008972877403721213,0.0010946316178888083,nan,nan,nan,202443.0,26372.0,167495.0
Cora,hidden_mixing_frozen,combined,5,0.6870000243186951,0.011610346806610645,0.6727541335843561,0.6872000336647034,-0.00020000934600830078,0.8,0.7976984739303589,0.0009649328887462616,0.003856460750102997,0.007511629723012447,-0.027959003897543154,-0.4251917360231631,-0.5851860013104615,34948.0,34948.0,0.0
Cora,hidden_mixing_frozen,combined_constant,5,0.6872000336647034,0.011565470514577222,0.6730905575014664,0.6872000336647034,0.0,0.8,0.7996999859809876,0.0,0.0009999999310821295,0.0009999999310821295,nan,nan,nan,34948.0,34948.0,0.0
Cora,hidden_mixing_frozen,combined_shuffled,5,0.6872000336647034,0.011565470514577222,0.6730905575014664,0.6872000336647034,0.0,0.8,0.7996999859809876,0.0,0.0009999999310821295,0.0009999999310821295,nan,nan,nan,34948.0,34948.0,0.0
Cora,hidden_mixing_frozen,constant_reliability,5,0.6872000336647034,0.011565470514577222,0.6730905575014664,0.6872000336647034,0.0,0.8,0.7996999859809876,0.0,0.0009999999310821295,0.0009999999310821295,nan,nan,nan,34948.0,26372.0,0.0
Cora,hidden_mixing_frozen,feature_only,5,0.6872000336647034,0.011565470514577222,0.6730905575014664,0.6872000336647034,0.0,0.8,0.7996999859809876,0.0,0.0009999999310821295,0.0009999999310821295,nan,nan,nan,34948.0,25348.0,0.0
Cora,hidden_mixing_frozen,fixed,5,0.6872000336647034,0.011565470514577222,0.673072610706314,0.6872000336647034,0.0,0.8,0.8,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0
Cora,hidden_mixing_frozen,reliability_only,5,0.6872000336647034,0.011565470514577222,0.672944354573034,0.6872000336647034,0.0,0.8,0.7916930794715882,0.007027321308851242,0.011674262396991254,0.020799189619719983,-0.23132702356445123,-0.6290188492092156,-0.5031882757231679,34948.0,26372.0,0.0
Cora,hidden_mixing_frozen,shuffled_reliability,5,0.6872000336647034,0.011565470514577222,0.6730905575014664,0.6872000336647034,0.0,0.8,0.7996999859809876,0.0,0.0009999999310821295,0.0009999999310821295,nan,nan,nan,34948.0,26372.0,0.0
Cora,hidden_mixing_frozen,zero_reliability,5,0.6872000336647034,0.011565470514577222,0.6730905575014664,0.6872000336647034,0.0,0.8,0.7996999859809876,0.0,0.0009999999310821295,0.0009999999310821295,nan,nan,nan,34948.0,26372.0,0.0
Pubmed,hidden_mixing_finetune,combined,5,0.7304000377655029,0.010556506496324785,0.7318708587199487,0.7344000339508057,-0.0039999961853027345,0.85,0.8422080039978027,0.007519429488456808,0.01078863765578717,0.02095810619648546,0.09097494319882746,-0.4482830753770647,-0.5076010493446655,142471.0,34948.0,107523.0
Pubmed,hidden_mixing_finetune,combined_constant,5,0.7304000377655029,0.010556506496324785,0.7318708587199487,0.7344000339508057,-0.0039999961853027345,0.85,0.8422007322311401,0.007519926456734538,0.010798340616747736,0.020888671814464032,-0.0524579960201112,-0.09616386055056941,nan,142471.0,34948.0,107523.0
Pubmed,hidden_mixing_finetune,combined_shuffled,5,0.7300000309944152,0.010899538754847261,0.7314758883129414,0.7344000339508057,-0.004400002956390381,0.85,0.8422045588493348,0.007538794650463388,0.010791572881862522,0.02088730668183416,-0.02307005701549311,-0.048015010154450435,0.2225456222337735,142471.0,34948.0,107523.0
Pubmed,hidden_mixing_finetune,constant_reliability,5,0.7302000284194946,0.010721939726249253,0.7317047230025719,0.7344000339508057,-0.004200005531311035,0.85,0.8431140422821045,0.0066032857081154365,0.00960278867278248,0.018420157278887926,nan,nan,nan,142471.0,26372.0,107523.0
Pubmed,hidden_mixing_finetune,feature_only,5,0.731000030040741,0.010139031104802165,0.7324920318804713,0.7344000339508057,-0.003400003910064697,0.85,0.846357262134552,0.005712034452881198,0.005370632442645728,0.020732845761813223,-0.0777537203783677,-0.00920728139068001,nan,142471.0,25348.0,107523.0
Pubmed,hidden_mixing_finetune,fixed,5,0.7356000304222107,0.013778245253549199,0.7383326007368007,0.7344000339508057,0.0011999964714050292,0.85,0.85,0.0,0.0,0.0,nan,nan,nan,107523.0,0.0,107523.0
