dataset,family,comparison,n,mean_delta,ci95_low,ci95_high,wins,ties,losses,pvalue
Roman-empire,hidden_mixing_finetune,combined - fixed,5,0.011895501613616943,0.008480802998555147,0.015310200228678739,5,0,0,0.0006393530480409179
Roman-empire,hidden_mixing_finetune,shuffled_reliability - fixed,5,0.0007059693336486817,-0.001758785122612899,0.0031707237899102625,1,2,2,0.47099262052321456
Roman-empire,hidden_mixing_finetune,constant_reliability - fixed,5,0.0017649173736572266,-0.0018459558800384308,0.005375790627352884,3,0,2,0.24628616641625822
Roman-empire,hidden_mixing_finetune,zero_reliability - fixed,5,0.002541470527648926,-0.0014713191527331868,0.006554260208031039,4,0,1,0.15349589706158295
Roman-empire,hidden_mixing_finetune,combined_shuffled - fixed,5,0.001058948040008545,-0.002416395318142927,0.004534291398160017,3,1,1,0.4451981084491852
Roman-empire,hidden_mixing_finetune,combined_constant - fixed,5,0.003529822826385498,-0.0004450774144122431,0.0075047230671832395,5,0,0,0.06927618914513417
Roman-empire,hidden_mixing_finetune,reliability_only - feature_only,5,0.010236477851867676,0.004720776133268698,0.015752179570466655,5,0,0,0.006731658924270976
Roman-empire,hidden_mixing_finetune,true reliability - shuffled reliability,5,0.010695362091064453,0.004623094056776146,0.01676763012535276,5,0,0,0.008100418174943131
Roman-empire,hidden_mixing_finetune,true reliability - constant reliability,5,0.009636414051055909,0.0029829916313684497,0.01628983647074337,5,0,0,0.01584819386847249
Roman-empire,hidden_mixing_finetune,true reliability - zero reliability,5,0.008859860897064208,0.0047239355854741,0.012995786208654317,5,0,0,0.004009242280513095
Roman-empire,hidden_mixing_finetune,combined - feature_only,5,0.010730648040771484,0.007637704589230329,0.013823591492312638,5,0,0,0.0006495344582175745
Roman-empire,hidden_mixing_finetune,combined - combined_shuffled,5,0.010836553573608399,0.008222407859182232,0.013450699288034567,5,0,0,0.00032538864341712337
Roman-empire,hidden_mixing_finetune,combined - combined_constant,5,0.008365678787231445,0.006260297874933983,0.010471059699528907,5,0,0,0.00038378744543616003
Amazon-ratings,hidden_mixing_frozen,feature_only - fixed,5,-0.0005226254463195801,-0.002915171435870621,0.0018699205432314606,2,2,1,0.5769294473637105
Amazon-ratings,hidden_mixing_frozen,reliability_only - fixed,5,-0.00045729875564575194,-0.0017350158361124763,0.0008204183248209723,1,1,3,0.3766151105663508
Amazon-ratings,hidden_mixing_frozen,combined - fixed,5,-0.0007186055183410645,-0.00211327223438497,0.0006760611977028408,1,1,3,0.2257905892294555
Amazon-ratings,hidden_mixing_frozen,shuffled_reliability - fixed,5,-0.0001959860324859619,-0.0014575092724602849,0.0010655372074883612,2,1,2,0.68845164382187
Amazon-ratings,hidden_mixing_frozen,constant_reliability - fixed,5,3.265738487243652e-05,-0.0008324599654804544,0.0008977747352253274,2,1,2,0.9215731843407073
Amazon-ratings,hidden_mixing_frozen,zero_reliability - fixed,5,3.265738487243652e-05,-0.0008324599654804544,0.0008977747352253274,2,1,2,0.9215731843407073
Amazon-ratings,hidden_mixing_frozen,combined_shuffled - fixed,5,-9.799003601074219e-05,-0.0008911859554234484,0.0006952058834019641,2,1,2,0.7488684500235265
Amazon-ratings,hidden_mixing_frozen,combined_constant - fixed,5,-0.0008819222450256348,-0.002231651147093933,0.0004678066570426632,1,1,3,0.1438518810094627
Amazon-ratings,hidden_mixing_frozen,reliability_only - feature_only,5,6.532669067382812e-05,-0.0012378939116530748,0.001368547293000731,1,2,2,0.8960376959621801
Amazon-ratings,hidden_mixing_frozen,true reliability - shuffled reliability,5,-0.00026131272315979006,-0.0007901256124202529,0.00026750016610067276,0,3,2,0.24198416282095436
Amazon-ratings,hidden_mixing_frozen,true reliability - constant reliability,5,-0.0004899561405181885,-0.0014302371653250694,0.0004503248842886924,1,2,2,0.22151663091897725
Amazon-ratings,hidden_mixing_frozen,true reliability - zero reliability,5,-0.0004899561405181885,-0.0014302371653250694,0.0004503248842886924,1,2,2,0.22151663091897725
Amazon-ratings,hidden_mixing_frozen,combined - feature_only,5,-0.00019598007202148438,-0.0020732682554723937,0.0016813081114294248,2,1,2,0.7863368504356668
Amazon-ratings,hidden_mixing_frozen,combined - combined_shuffled,5,-0.0006206154823303223,-0.00206454087396048,0.0008233099092998354,2,1,2,0.2986730015148593
Amazon-ratings,hidden_mixing_frozen,combined - combined_constant,5,0.0001633167266845703,-0.0015027527185897053,0.001829386171958846,2,1,2,0.7989687581687978
Amazon-ratings,hidden_mixing_finetune,feature_only - fixed,5,-0.0005879461765289307,-0.005560555706033355,0.004384663352975493,3,0,2,0.7591669486779411
Amazon-ratings,hidden_mixing_finetune,reliability_only - fixed,5,-0.0023517847061157227,-0.016279710792183894,0.011576141379952448,3,0,2,0.6636123943398351
Amazon-ratings,hidden_mixing_finetune,combined - fixed,5,0.0005226194858551026,-0.006759936538236804,0.00780517550994701,3,0,2,0.8517882542446829
Amazon-ratings,hidden_mixing_finetune,shuffled_reliability - fixed,5,-0.002221137285232544,-0.017294759455333562,0.012852484884868476,3,0,2,0.7034122241705002
Amazon-ratings,hidden_mixing_finetune,constant_reliability - fixed,5,-0.0023517906665802,-0.01468649465419513,0.00998291332103473,3,0,2,0.6245658897507579
Amazon-ratings,hidden_mixing_finetune,zero_reliability - fixed,5,3.26693058013916e-05,-0.007697733014630642,0.007763071626233426,3,0,2,0.9912001411203504
Amazon-ratings,hidden_mixing_finetune,combined_shuffled - fixed,5,-0.003070390224456787,-0.016014959938529878,0.009874179489616303,3,0,2,0.5461562655876633
Amazon-ratings,hidden_mixing_finetune,combined_constant - fixed,5,-0.00218847393989563,-0.017188936336416726,0.012811988456625466,3,0,2,0.7061568143627437
Amazon-ratings,hidden_mixing_finetune,reliability_only - feature_only,5,-0.001763838529586792,-0.012391689408039645,0.008864012348866062,2,1,2,0.6688889553064651
Amazon-ratings,hidden_mixing_finetune,true reliability - shuffled reliability,5,-0.00013064742088317872,-0.0034174121936291217,0.003156117351862764,2,2,1,0.9174375291528646
Amazon-ratings,hidden_mixing_finetune,true reliability - constant reliability,5,5.960464477539063e-09,-0.003658594116785979,0.003658606037714934,1,2,2,0.9999966075338775
Amazon-ratings,hidden_mixing_finetune,true reliability - zero reliability,5,-0.0023844540119171143,-0.009546308201150204,0.004777400177315975,2,1,2,0.4076034017268544
Amazon-ratings,hidden_mixing_finetune,combined - feature_only,5,0.0011105656623840332,-0.0029284014889776706,0.005149532813745737,2,1,2,0.4877562680081516
Amazon-ratings,hidden_mixing_finetune,combined - combined_shuffled,5,0.0035930097103118895,-0.006312462266724332,0.013498481687348112,2,1,2,0.3708638534946115
Amazon-ratings,hidden_mixing_finetune,combined - combined_constant,5,0.0027110934257507323,-0.008040051809757934,0.0134622386612594,2,1,2,0.5224269888929827
Cora,hidden_protocol,fixed: finetune - frozen,5,0.01740000247955322,-0.0005204365069803769,0.035320441466086816,5,0,0,0.05432954070555267
Cora,hidden_protocol,feature_only: finetune - frozen,5,0.012199997901916504,-0.007924903737188092,0.0323248995410211,3,2,0,0.1676401498900195
Cora,hidden_protocol,reliability_only: finetune - frozen,5,0.01239999532699585,-0.007516994094669735,0.03231698474866143,3,2,0,0.1589482368463357
Cora,hidden_protocol,combined: finetune - frozen,5,0.020599997043609618,-0.010124592481971489,0.05132458656919073,3,2,0,0.13615899164147374
Cora,hidden_protocol,shuffled_reliability: finetune - frozen,5,0.011799991130828857,-0.008647899052609997,0.032247881314267715,3,2,0,0.18436630570018867
Cora,hidden_protocol,constant_reliability: finetune - frozen,5,0.01759999990463257,-0.007180430408703295,0.04238043021796843,3,2,0,0.11990329021531165
Cora,hidden_protocol,zero_reliability: finetune - frozen,5,0.012199997901916504,-0.007790392434061863,0.03219038823789487,3,2,0,0.16542845228010908
Cora,hidden_protocol,combined_shuffled: finetune - frozen,5,0.015599989891052246,-0.006829130326578373,0.038029110108682866,3,2,0,0.12565863995154575
Cora,hidden_protocol,combined_constant: finetune - frozen,5,0.011800003051757813,-0.008647885109375735,0.03224789121289136,3,2,0,0.18436591978901534
Citeseer,hidden_protocol,fixed: finetune - frozen,5,0.0024000048637390138,-0.00426347689264008,0.009063486620118107,1,4,0,0.373900966300059
Citeseer,hidden_protocol,feature_only: finetune - frozen,5,-0.0026000022888183595,-0.009146777965691707,0.003946773388054988,0,3,2,0.33206085140638225
Citeseer,hidden_protocol,reliability_only: finetune - frozen,5,0.001399993896484375,-0.013016144584747064,0.015816132377715814,2,1,2,0.8007838645098708
Citeseer,hidden_protocol,combined: finetune - frozen,5,-0.0032000064849853514,-0.009494657493444806,0.003094644523474103,0,2,3,0.23095053318388215
Citeseer,hidden_protocol,shuffled_reliability: finetune - frozen,5,0.00279998779296875,-0.014569988057994556,0.020169963643932056,2,1,2,0.6776424713245847
Citeseer,hidden_protocol,constant_reliability: finetune - frozen,5,0.0037999987602233888,-0.009841363797944149,0.017441361318390927,2,2,1,0.48244055137935254
Citeseer,hidden_protocol,zero_reliability: finetune - frozen,5,0.0031999945640563965,-0.009474693752265154,0.015874682880377945,2,1,2,0.5219539479734482
Citeseer,hidden_protocol,combined_shuffled: finetune - frozen,5,-0.0023999929428100584,-0.008393502958427774,0.0035935170728076567,0,3,2,0.3285498503921854
Citeseer,hidden_protocol,combined_constant: finetune - frozen,5,-0.001399993896484375,-0.003974762136545736,0.0011747743435769867,0,2,3,0.2056414113888512
Pubmed,hidden_protocol,fixed: finetune - frozen,5,0.0011999964714050292,-0.0021317278578820943,0.004531720800692153,1,4,0,0.373900966300059
Pubmed,hidden_protocol,feature_only: finetune - frozen,5,-0.003400003910064697,-0.009946776779618877,0.0031467689594894834,0,3,2,0.22278088400143345
Pubmed,hidden_protocol,reliability_only: finetune - frozen,5,-0.0014000058174133301,-0.009233332611813956,0.006433320976987295,1,3,1,0.6457701320795359
Pubmed,hidden_protocol,combined: finetune - frozen,5,-0.0037999987602233888,-0.011061342572735037,0.0034613450522882594,1,2,2,0.21989039280172495
Pubmed,hidden_protocol,shuffled_reliability: finetune - frozen,5,-0.004200005531311035,-0.011514248611339905,0.0031142375487178357,1,1,3,0.18609501229370895
Pubmed,hidden_protocol,constant_reliability: finetune - frozen,5,-0.004200005531311035,-0.011461362631782008,0.003061351569159939,0,3,2,0.18356692488277926
Pubmed,hidden_protocol,zero_reliability: finetune - frozen,5,-0.004400002956390381,-0.011932316434444503,0.00313231052166374,0,3,2,0.18015190350366425
Pubmed,hidden_protocol,combined_shuffled: finetune - frozen,5,-0.004400002956390381,-0.011932316434444503,0.00313231052166374,0,3,2,0.18015190350366425
Pubmed,hidden_protocol,combined_constant: finetune - frozen,5,-0.0039999961853027345,-0.011023909601358142,0.003023917230752674,0,3,2,0.18900405217135857
Chameleon,hidden_protocol,fixed: finetune - frozen,5,0.00043859481811523435,-0.0007791396178059268,0.0016563292540363954,1,4,0,0.3739009663000589
Chameleon,hidden_protocol,feature_only: finetune - frozen,5,-0.0026315927505493166,-0.017841155904028926,0.01257797040293029,3,1,1,0.6560435115524298
Chameleon,hidden_protocol,reliability_only: finetune - frozen,5,-0.003070163726806641,-0.017809329742294117,0.011669002288680837,1,1,3,0.5940391924646108
Chameleon,hidden_protocol,combined: finetune - frozen,5,-0.0008772015571594238,-0.01960427901261856,0.017849875898299714,2,1,2,0.9028028536127943
Chameleon,hidden_protocol,shuffled_reliability: finetune - frozen,5,-0.0030701875686645506,-0.01878327068935873,0.012642895552029628,2,1,2,0.6162912138697931
Chameleon,hidden_protocol,constant_reliability: finetune - frozen,5,-0.0030701875686645506,-0.017809367940356854,0.011668992803027755,3,1,1,0.594036782429706
Chameleon,hidden_protocol,zero_reliability: finetune - frozen,5,-0.0008772015571594238,-0.018794952145147845,0.017040549030828998,2,2,1,0.8984454338830503
Chameleon,hidden_protocol,combined_shuffled: finetune - frozen,5,-0.0008772015571594238,-0.019204082298235954,0.017449679183917106,3,0,2,0.9006957644940847
Chameleon,hidden_protocol,combined_constant: finetune - frozen,5,0.0004385828971862793,-0.018563617779952895,0.019440783574325455,3,1,1,0.9519794822571686
Squirrel,hidden_protocol,fixed: finetune - frozen,5,-0.0038424551486968992,-0.009746326262251552,0.002061415964857753,0,2,3,0.14505038947466337
Squirrel,hidden_protocol,feature_only: finetune - frozen,5,-0.0036503374576568604,-0.011306347947855767,0.004005673032542048,2,0,3,0.25615786753154013
Squirrel,hidden_protocol,reliability_only: finetune - frozen,5,-0.004226702451705933,-0.013938737178429434,0.005485332275017568,1,2,2,0.29347307916802884
Squirrel,hidden_protocol,combined: finetune - frozen,5,-0.0023054778575897217,-0.011644128758008554,0.00703317304282911,2,1,2,0.5307297462265264
Squirrel,hidden_protocol,shuffled_reliability: finetune - frozen,5,-0.0044188261032104496,-0.01581578782137879,0.00697813561495789,2,1,2,0.3423070741736675
Squirrel,hidden_protocol,constant_reliability: finetune - frozen,5,-0.003073972463607788,-0.013519994737368035,0.0073720498101524585,2,0,3,0.45977858640063535
Squirrel,hidden_protocol,zero_reliability: finetune - frozen,5,-0.004995203018188477,-0.01635464472100826,0.006364238684631308,2,0,3,0.2891627262008195
Squirrel,hidden_protocol,combined_shuffled: finetune - frozen,5,-0.005187314748764038,-0.01613864356477253,0.005764014067244452,2,1,2,0.25879372705906617
Squirrel,hidden_protocol,combined_constant: finetune - frozen,5,-0.004418832063674927,-0.015239477667888999,0.0064018135405391466,2,0,3,0.3202160865503615
Actor,hidden_protocol,fixed: finetune - frozen,5,0.0,0.0,0.0,0,5,0,nan
Actor,hidden_protocol,feature_only: finetune - frozen,5,0.002236837148666382,-0.0012095970807733708,0.005683271378106135,3,2,0,0.1458994104237387
Actor,hidden_protocol,reliability_only: finetune - frozen,5,-0.000394737720489502,-0.000842164624702401,5.2689183723397034e-05,0,2,3,0.07048399701618668
Actor,hidden_protocol,combined: finetune - frozen,5,0.0011842072010040284,-0.003192035611375944,0.005560450013384,2,2,1,0.4942562590922494
Actor,hidden_protocol,shuffled_reliability: finetune - frozen,5,0.0007894694805145264,-0.0027899440621709376,0.00436888302319999,2,2,1,0.5733948521654848
Actor,hidden_protocol,constant_reliability: finetune - frozen,5,-5.960464477539063e-09,-0.0011552528979395177,0.0011552409770105628,1,3,1,0.9999892562564641
Actor,hidden_protocol,zero_reliability: finetune - frozen,5,-5.960464477539063e-09,-0.0011552528979395177,0.0011552409770105628,1,3,1,0.9999892562564641
Actor,hidden_protocol,combined_shuffled: finetune - frozen,5,0.0013157844543457032,-0.0014544017495315366,0.004085970658222943,3,2,0,0.2576846280044033
Actor,hidden_protocol,combined_constant: finetune - frozen,5,0.0007894694805145264,-0.0018826077412906024,0.003461546702319655,3,1,1,0.4581110701264659
Roman-empire,hidden_protocol,fixed: finetune - frozen,5,0.0030356645584106445,-0.0007454368403204225,0.006816765957141712,3,2,0,0.08970308433761241
Roman-empire,hidden_protocol,feature_only: finetune - frozen,5,0.0030356526374816896,-0.0030164156513267848,0.009087720926290163,3,0,2,0.2361477281878309
Roman-empire,hidden_protocol,reliability_only: finetune - frozen,5,0.011224842071533203,0.007050760914522162,0.015398923228544244,5,0,0,0.0017198345413492952
Roman-empire,hidden_protocol,combined: finetune - frozen,5,0.010871851444244384,0.007411765257298904,0.014331937631189864,5,0,0,0.0009510674432308766
Roman-empire,hidden_protocol,shuffled_reliability: finetune - frozen,5,0.0038828253746032715,0.001203352723991496,0.0065622980252150465,5,0,0,0.01582046514367305
Roman-empire,hidden_protocol,constant_reliability: finetune - frozen,5,0.004588770866394043,0.0009513848625518845,0.008226156870236201,4,1,0,0.02483662219060248
Roman-empire,hidden_protocol,zero_reliability: finetune - frozen,5,0.0051888227462768555,0.002795239145838787,0.007582406346714924,5,0,0,0.0038382805575925883
Roman-empire,hidden_protocol,combined_shuffled: finetune - frozen,5,0.0031415462493896485,-0.0021710222003301807,0.008454114699109477,4,0,1,0.17596976927810376
Roman-empire,hidden_protocol,combined_constant: finetune - frozen,5,0.006177175045013428,0.004515435711263376,0.00783891437876348,5,0,0,0.0004972599994206888
Amazon-ratings,hidden_protocol,fixed: finetune - frozen,5,0.008427238464355469,-0.004028565202652833,0.02088304213136377,3,2,0,0.1335181976967526
Amazon-ratings,hidden_protocol,feature_only: finetune - frozen,5,0.008361917734146119,0.00025627416665718883,0.01646756130163505,5,0,0,0.045733999207983295
Amazon-ratings,hidden_protocol,reliability_only: finetune - frozen,5,0.006532752513885498,-0.0003887905067021559,0.013454295534473151,4,1,0,0.0587692074043246
Amazon-ratings,hidden_protocol,combined: finetune - frozen,5,0.009668463468551635,0.001140073196979204,0.018196853740124065,4,1,0,0.034593780576512106
Amazon-ratings,hidden_protocol,shuffled_reliability: finetune - frozen,5,0.0064020872116088865,-0.0020293098359792606,0.014833484259197033,4,1,0,0.1026990810749878
Amazon-ratings,hidden_protocol,constant_reliability: finetune - frozen,5,0.006042790412902832,-0.0020927272995389075,0.014178308125344572,3,2,0,0.10817610476378588
Amazon-ratings,hidden_protocol,zero_reliability: finetune - frozen,5,0.008427250385284423,0.001559982731780563,0.015294518038788283,4,1,0,0.027098394554359063
Amazon-ratings,hidden_protocol,combined_shuffled: finetune - frozen,5,0.005454838275909424,-0.0026700657539115956,0.013579742305730443,4,1,0,0.1357657647279687
Amazon-ratings,hidden_protocol,combined_constant: finetune - frozen,5,0.007120686769485474,-0.0007926719001757421,0.01503404543914669,4,1,0,0.06688569125888667
