dataset,model,family,control_mode,edge_protocol,run,split,seed,best_epoch,primary_metric,best_val_primary,test_primary_at_best_val,best_val_acc,test_acc_at_best_val,best_val_roc_auc,test_roc_auc_at_best_val,test_macro_f1_at_best_val,base_alpha,baseline_val_acc,baseline_test_acc,baseline_val_primary,baseline_test_primary,baseline_val_roc_auc,baseline_test_roc_auc,baseline_macro_f1,initial_max_abs_logit_delta,declared_trainable_parameters,active_controller_parameters,backbone_trainable_parameters,max_adjustment,lambda_init,relation_steps,reliability_components,normalize_features,rw_steps,rw_samples,rw_seed,hidden_dim,num_layers,num_heads,dropout,lr,weight_decay,expert_epochs,control_epochs,patience,fixed_alphas,data_fingerprint,preprocess_code_hash,elapsed_sec,alpha_mean,alpha_std,alpha_min,alpha_max,proposal_mean,adjustment_mean,adjustment_max,relation_abs_mean,relation_norm_mean,relation_to_base_norm,relation_state_norm_mean,relation_update_gate_mean,relation_update_gate_std,alpha_corr_raw_degree,alpha_corr_raw_local_similarity,alpha_corr_raw_neighbor_variance,alpha_corr_raw_rwse,alpha_corr_control_input_mean
Tolokers,iterative_relation_frozen_constant_reliability,iterative_relation_frozen,constant_reliability,undirected,0:0,0,0,-1,roc_auc,0.8432714332071977,0.8373741625522939,0.814222514629364,0.8142857551574707,0.8432714332071977,0.8373741625522939,0.6694781871746237,1.0,0.814222514629364,0.8142857551574707,0.8432714332071977,0.8373741625522939,0.8432714332071977,0.8373741625522939,0.6694781871746237,1.430511474609375e-06,166144,157568,0,0.1,0.001,1,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,300,200,60,"0.0,0.25,0.5,0.75,1.0",1ac1394465c9651a70983a47f75a3745b2994db6c16c279cd5bcf31471862e65,9869881b689d2422,2.876027822494507,1.0,0.0,1.0,1.0,nan,0.0,0.0,0.0,0.0,0.0,1.5269038677215576,0.5070610046386719,0.07701413333415985,nan,nan,nan,nan,nan
Tolokers,iterative_relation_frozen_constant_reliability,iterative_relation_frozen,constant_reliability,undirected,1:0,1,0,2,roc_auc,0.8508531463973964,0.8485002535050118,0.8172847628593445,0.8193877935409546,0.8508531463973964,0.8485002535050118,0.6532630000832894,1.0,0.8138822317123413,0.8156462907791138,0.8504471771560156,0.8479335952433242,0.8504471771560156,0.8479335952433242,0.6344139307591713,1.430511474609375e-06,166144,157568,0,0.1,0.001,1,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,300,200,60,"0.0,0.25,0.5,0.75,1.0",1ac1394465c9651a70983a47f75a3745b2994db6c16c279cd5bcf31471862e65,9869881b689d2422,1.9835536479949951,0.9873098731040955,0.013858259655535221,0.9536497592926025,1.0,nan,0.012690172530710697,0.04635024070739746,0.0026511549949645996,0.04334287717938423,0.05368097499012947,4.522858619689941,0.5143560171127319,0.13093498349189758,-0.5699639562556988,-0.18507823799456607,-0.017825574467995535,-0.2981812590663547,nan
Tolokers,iterative_relation_frozen_constant_reliability,iterative_relation_frozen,constant_reliability,undirected,2:0,2,0,31,roc_auc,0.8404839587839388,0.8550249573650663,0.8135420083999634,0.8265306353569031,0.8404839587839388,0.8550249573650663,0.7073898408812729,0.75,0.8091187477111816,0.83299320936203,0.8403597240495364,0.8557590373858889,0.8403597240495364,0.8557590373858889,0.704895974369285,1.1920928955078125e-06,166144,157568,0,0.1,0.001,1,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,300,200,60,"0.0,0.25,0.5,0.75,1.0",1ac1394465c9651a70983a47f75a3745b2994db6c16c279cd5bcf31471862e65,9869881b689d2422,2.8241097927093506,0.7535261511802673,0.07434263080358505,0.6503030061721802,0.84971022605896,nan,0.06793275475502014,0.09971022605895996,0.04813524708151817,0.543542742729187,0.3283803462982178,6.682069778442383,0.5019519329071045,0.3587054908275604,0.35829910696313816,0.050868436265351286,0.25249684089590296,-0.3432320528205304,nan
