dataset,model,family,control_mode,edge_protocol,run,split,seed,best_epoch,primary_metric,best_val_primary,test_primary_at_best_val,best_val_acc,test_acc_at_best_val,best_val_roc_auc,test_roc_auc_at_best_val,test_macro_f1_at_best_val,base_alpha,baseline_val_acc,baseline_test_acc,baseline_val_primary,baseline_test_primary,baseline_val_roc_auc,baseline_test_roc_auc,baseline_macro_f1,initial_max_abs_logit_delta,declared_trainable_parameters,active_controller_parameters,backbone_trainable_parameters,max_adjustment,lambda_init,relation_steps,reliability_components,normalize_features,rw_steps,rw_samples,rw_seed,hidden_dim,num_layers,num_heads,dropout,lr,weight_decay,expert_epochs,control_epochs,patience,fixed_alphas,data_fingerprint,preprocess_code_hash,elapsed_sec,alpha_mean,alpha_std,alpha_min,alpha_max,proposal_mean,adjustment_mean,adjustment_max,relation_abs_mean,relation_norm_mean,relation_to_base_norm,relation_state_norm_mean,relation_update_gate_mean,relation_update_gate_std,alpha_corr_raw_degree,alpha_corr_raw_local_similarity,alpha_corr_raw_neighbor_variance,alpha_corr_raw_rwse,alpha_corr_control_input_mean
Minesweeper,iterative_relation_frozen_reliability_only,iterative_relation_frozen,reliability_only,undirected,0:0,0,0,1,roc_auc,0.8953299999999998,0.905088,0.847599983215332,0.8587999939918518,0.8953299999999998,0.905088,0.7733561903294361,0.75,0.8495999574661255,0.8583999872207642,0.895316,0.905162,0.895316,0.905162,0.7710850104912903,1.430511474609375e-06,166144,157568,0,0.1,0.001,1,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,300,200,60,"0.0,0.25,0.5,0.75,1.0",bc9ce8460d0bd5cf0eafdbd10bc072ab8fb6095b8903fed262cd5be2d3061fba,9869881b689d2422,2.252091884613037,0.7502884864807129,0.0032196545507758856,0.731966495513916,0.7708340287208557,nan,0.0020726157817989588,0.020834028720855713,0.004369089379906654,0.05125395208597183,0.014908985234797001,2.5747320652008057,0.4761013984680176,0.17636552453041077,-0.09905650723203006,-0.2224262728918835,0.2145927296900514,0.056139740291417425,-0.0023319505136127337
Minesweeper,iterative_relation_frozen_reliability_only,iterative_relation_frozen,reliability_only,undirected,1:0,1,0,2,roc_auc,0.9128660000000001,0.906871,0.8667999505996704,0.8607999682426453,0.9128660000000001,0.906871,0.7617388789567778,0.75,0.8687999844551086,0.85999995470047,0.9127289999999999,0.907126,0.9127289999999999,0.907126,0.7628726287262872,1.9073486328125e-06,166144,157568,0,0.1,0.001,1,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,300,200,60,"0.0,0.25,0.5,0.75,1.0",bc9ce8460d0bd5cf0eafdbd10bc072ab8fb6095b8903fed262cd5be2d3061fba,9869881b689d2422,1.2403109073638916,0.7504462003707886,0.0021953205578029156,0.7419747710227966,0.7595189213752747,nan,0.0017440173542127013,0.009518921375274658,0.0020825443789362907,0.0236307792365551,0.010854339227080345,2.6655631065368652,0.48830312490463257,0.18137145042419434,0.2437131866666473,-0.535025696726816,0.5142564413901757,-0.07032874102326,0.04155646727877165
Minesweeper,iterative_relation_frozen_reliability_only,iterative_relation_frozen,reliability_only,undirected,2:0,2,0,3,roc_auc,0.9032699999999999,0.909903,0.8543999791145325,0.8615999817848206,0.9032699999999999,0.909903,0.7510393029791241,0.5,0.8551999926567078,0.8639999628067017,0.902256,0.908556,0.902256,0.908556,0.7638637010169973,1.9073486328125e-06,166144,157568,0,0.1,0.001,1,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,300,200,60,"0.0,0.25,0.5,0.75,1.0",bc9ce8460d0bd5cf0eafdbd10bc072ab8fb6095b8903fed262cd5be2d3061fba,9869881b689d2422,1.2629764080047607,0.5020294785499573,0.013617183081805706,0.45543089509010315,0.5452936887741089,nan,0.01115479227155447,0.04529368877410889,0.012443970888853073,0.14166469871997833,0.06007803976535797,3.299504518508911,0.49678727984428406,0.19201211631298065,0.1996901965742986,-0.488525107406514,0.5727401835335398,0.04952786808333493,0.16211840619360937
