dataset,family,comparison,n,mean_delta,ci95_low,ci95_high,wins,ties,losses,pvalue
Tolokers,iterative_relation_frozen,shuffled_reliability - fixed,3,-0.0004100816367477167,-0.004815738618166736,0.003995575344671302,1,1,1,0.7275233342213765
Tolokers,iterative_relation_frozen,constant_reliability - fixed,3,-5.580725304499268e-05,-0.001675868581308137,0.0015642540752181518,1,1,1,0.8957662543206387
Tolokers,iterative_relation_frozen,reliability_only - feature_only,3,-0.00017634640081624445,-0.004755868037499843,0.004403175235867354,1,0,2,0.8836389726945271
Tolokers,iterative_relation_frozen,true reliability - shuffled reliability,3,-0.0001187316254054327,-0.006109393996070461,0.005871930745259595,1,0,2,0.9398099439029227
Tolokers,iterative_relation_frozen,true reliability - constant reliability,3,-0.0004730060091081567,-0.002258894531521787,0.0013128825133054737,1,0,2,0.37254947710882125
Tolokers,iterative_relation_finetune,feature_only - fixed,3,3.3100253324295594e-05,-0.0008776771622594037,0.0009438776689079948,1,1,1,0.890099001045366
Tolokers,iterative_relation_finetune,reliability_only - fixed,3,-0.0018627647681355535,-0.0069761575865846005,0.003250628050313493,0,1,2,0.2575393488700061
Tolokers,iterative_relation_finetune,shuffled_reliability - fixed,3,-0.0059432465089965065,-0.020193194673102984,0.00830670165510997,1,0,2,0.21458372831924374
Tolokers,iterative_relation_finetune,constant_reliability - fixed,3,0.00040872599497325063,-0.0030986666715436513,0.003916118661490152,1,1,1,0.6658375366119107
Tolokers,iterative_relation_finetune,reliability_only - feature_only,3,-0.001895865021459849,-0.007667754337001351,0.0038760242940816536,0,1,2,0.2931287593744377
Tolokers,iterative_relation_finetune,true reliability - shuffled reliability,3,0.004080481740860953,-0.0061100491351364,0.014271012616858305,2,0,1,0.22705464069198006
Tolokers,iterative_relation_finetune,true reliability - constant reliability,3,-0.002271490763108804,-0.01046075174524337,0.00591777021902576,0,1,2,0.3550650716640632
Questions,iterative_relation_frozen,feature_only - fixed,3,-0.0011612935004045033,-0.006158184510493919,0.003835597509684913,1,0,2,0.4226688619888018
Questions,iterative_relation_frozen,reliability_only - fixed,3,0.000213264251416286,-0.005452608889057846,0.005879137391890417,1,0,2,0.8862259307146952
Questions,iterative_relation_frozen,shuffled_reliability - fixed,3,-0.0010188351354201153,-0.005403025638402002,0.0033653553675617714,1,0,2,0.42269334226684274
Questions,iterative_relation_frozen,constant_reliability - fixed,3,-0.0006387922362885249,-0.003387790127499439,0.0021102056549223893,1,0,2,0.42271928689285665
Questions,iterative_relation_frozen,reliability_only - feature_only,3,0.0013745577518207892,-0.0018637041086995993,0.0046128196123411775,2,1,0,0.2093296051160004
Questions,iterative_relation_frozen,true reliability - shuffled reliability,3,0.0012320993868364012,-0.0020004777545074804,0.004464676528180282,2,1,0,0.24269403020958485
Questions,iterative_relation_frozen,true reliability - constant reliability,3,0.0008520564877048109,-0.0028935523659132387,0.0045976653413228605,1,1,1,0.43090687997093813
Questions,iterative_relation_finetune,feature_only - fixed,3,-0.0003294012977487955,-0.0017467006906731024,0.0010878980951755115,0,2,1,0.42264973081037427
Questions,iterative_relation_finetune,reliability_only - fixed,3,0.001130085036330386,-0.005965639332200123,0.008225809404860895,1,0,2,0.5639463611784143
Questions,iterative_relation_finetune,shuffled_reliability - fixed,3,-0.0003294782606688325,-0.0017466121102513855,0.0010876555889137206,0,1,2,0.4225148516500965
Questions,iterative_relation_finetune,constant_reliability - fixed,3,-0.0003294012977487215,-0.0017467008067283357,0.0010878982112308927,1,0,2,0.4226497623279418
Questions,iterative_relation_finetune,reliability_only - feature_only,3,0.0014594863340791815,-0.004820673248825373,0.007739645916983735,2,0,1,0.422680175350963
Questions,iterative_relation_finetune,true reliability - shuffled reliability,3,0.0014595632969992185,-0.004820430706998532,0.007739557300996969,2,1,0,0.4226497308103596
Questions,iterative_relation_finetune,true reliability - constant reliability,3,0.0014594863340791076,-0.004820176525200818,0.0077391491933590335,1,1,1,0.4226497308103888
