dataset,model,run,split,seed,best_epoch,best_val_acc,best_val_loss,test_acc_at_best_val,reliability_components,normalize_features,rw_steps,rw_samples,qk_strength_init,fixed_qk_strength,elapsed_sec,training_profile,optimizer,effective_hidden_dim,effective_dropout,effective_lr,effective_weight_decay,effective_epochs,effective_patience,selection_metric,early_stopping_rule,qk_strength_mean,qk_strength_layer1,qk_strength_layer2,qk_gamma_q_abs_dev_mean,qk_gamma_k_abs_dev_mean,qk_gamma_q_std,qk_gamma_k_std,qk_gamma_q_abs_dev_max,qk_gamma_k_abs_dev_max,gate_corr_degree,gate_corr_local_similarity,gate_corr_neighbor_variance,gate_corr_rwse_mean,gate_corr_layer1_local_similarity,gate_corr_layer2_local_similarity,gate_mean,gate_std,gate_min,gate_max,local_branch_norm_mean,global_branch_norm_mean,mixed_branch_norm_mean,local_global_cosine_mean,local_branch_norm_mean_layer1,global_branch_norm_mean_layer1,mixed_branch_norm_mean_layer1,local_global_cosine_mean_layer1,gate_mean_layer1,gate_std_layer1,gate_min_layer1,gate_max_layer1,local_branch_norm_mean_layer2,global_branch_norm_mean_layer2,mixed_branch_norm_mean_layer2,local_global_cosine_mean_layer2,gate_mean_layer2,gate_std_layer2,gate_min_layer2,gate_max_layer2
Cora,gate_gt,0:0,0,0,209,0.7000000476837158,1.9151475429534912,0.6790000200271606,"degree,local_similarity,neighbor_variance,rwse",True,4,128,-5.0,nan,4.13615345954895,standard,adamw,64,0.3,0.003,0.0001,500,100,val_acc,patience,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.10161627406651219,-0.005770705411066658,-0.042575005870065644,-0.07414645326948002,0.11675629441217109,-0.031574701250984834,0.5978394746780396,0.13636252284049988,0.22554263472557068,0.8836915493011475,2.991642713546753,1.2427430152893066,1.719987154006958,-0.5369083285331726,0.3216009736061096,0.5582950115203857,0.06501439213752747,-0.9539219737052917,0.6383687853813171,0.04917160049080849,0.3122316896915436,0.7728760242462158,5.661684513092041,1.9271910190582275,3.374959945678711,-0.11989468336105347,0.5573102235794067,0.22355343401432037,0.13885359466075897,0.9945070147514343
Cora,gate_gt,0:1,0,1,49,0.7100000381469727,1.3733612298965454,0.6930000185966492,"degree,local_similarity,neighbor_variance,rwse",True,4,128,-5.0,nan,1.6779942512512207,standard,adamw,64,0.3,0.003,0.0001,500,100,val_acc,patience,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.08270406459292831,0.18116740334076403,0.15584958967122625,-0.2896459768737344,-0.09244804496239009,0.2048166364028911,0.5854119658470154,0.11704835295677185,0.27942001819610596,0.8943561315536499,2.7075915336608887,0.9962736368179321,1.477980613708496,-0.4450397491455078,0.3651520311832428,0.5610672235488892,0.0782376155257225,-0.9508971571922302,0.6366615891456604,0.0587301068007946,0.34915992617607117,0.7972078919410706,5.0500311851501465,1.431480050086975,2.8777236938476562,0.060817644000053406,0.5341623425483704,0.1753665953874588,0.20968014001846313,0.9915043711662292
Cora,gate_gt,0:2,0,2,47,0.7120000123977661,1.2930654287338257,0.7380000352859497,"degree,local_similarity,neighbor_variance,rwse",True,4,128,-5.0,nan,1.6556758880615234,standard,adamw,64,0.3,0.003,0.0001,500,100,val_acc,patience,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.1283508527343441,0.1349084111087165,-0.15575210992365246,-0.1418179717022378,0.004070017257374942,0.13902083694195222,0.712799072265625,0.09761673957109451,0.40946298837661743,0.9136841893196106,2.8081071376800537,1.184576392173767,2.1512255668640137,-0.5347749590873718,0.31896480917930603,0.5341234803199768,0.06942933052778244,-0.9463288187980652,0.6434681415557861,0.05546608194708824,0.4578103721141815,0.8289692997932434,5.2972493171691895,1.8350292444229126,4.2330217361450195,-0.12322105467319489,0.7821300625801086,0.13976739346981049,0.36111563444137573,0.9983990788459778
Cora,gate_gt,0:3,0,3,179,0.718000054359436,1.683722972869873,0.706000030040741,"degree,local_similarity,neighbor_variance,rwse",True,4,128,-5.0,nan,3.203186511993408,standard,adamw,64,0.3,0.003,0.0001,500,100,val_acc,patience,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.22209365749681265,0.046311341566137344,0.0030335124363569965,-0.007261615438824599,0.02466090334509166,0.039322595494878924,0.6193053722381592,0.10248900949954987,0.3089364171028137,0.8772192001342773,2.8353662490844727,0.9200417399406433,1.5439218282699585,-0.5133088231086731,0.3220774531364441,0.6763648986816406,0.05737936869263649,-0.9676637649536133,0.6865723133087158,0.05174655467271805,0.3635319769382477,0.7965384721755981,5.3486552238464355,1.163718581199646,3.0304641723632812,-0.058953918516635895,0.5520384311676025,0.1532314568758011,0.25434088706970215,0.9578999876976013
Cora,gate_gt,0:4,0,4,32,0.7040000557899475,1.2010165452957153,0.6960000395774841,"degree,local_similarity,neighbor_variance,rwse",True,4,128,-5.0,nan,1.5143122673034668,standard,adamw,64,0.3,0.003,0.0001,500,100,val_acc,patience,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.004566031178333183,-0.38647297646435813,0.10610337328681249,-0.5876528735165104,-0.10929400077000159,-0.3810316924029358,0.6429639458656311,0.09888789802789688,0.31437426805496216,0.8589001297950745,2.5662481784820557,1.1052155494689941,1.59794020652771,-0.4320707321166992,0.31749409437179565,0.5512089133262634,0.08654247224330902,-0.9171546101570129,0.6611795425415039,0.049880679696798325,0.45347943902015686,0.8099535703659058,4.81500244140625,1.6592222452163696,3.1093380451202393,0.053013160824775696,0.6247483491897583,0.14789511263370514,0.17526906728744507,0.9078466892242432
Cora,gate_gt,0:5,0,5,56,0.7160000205039978,1.4023984670639038,0.718000054359436,"degree,local_similarity,neighbor_variance,rwse",True,4,128,-5.0,nan,1.9458842277526855,standard,adamw,64,0.3,0.003,0.0001,500,100,val_acc,patience,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.12781318437005756,-0.03595169877983868,0.023511940773792886,-0.19086110931542163,-0.293397108191715,0.07199462172720825,0.7047745585441589,0.0996374636888504,0.5046301484107971,0.9497796297073364,2.930683135986328,1.1048990488052368,1.983384132385254,-0.4479653239250183,0.27834802865982056,0.7050731182098389,0.09343972057104111,-0.9149937033653259,0.7433266639709473,0.05475446581840515,0.6173924803733826,0.9075723886489868,5.5830183029174805,1.5047249794006348,3.873328447341919,0.01906304806470871,0.6662224531173706,0.14452046155929565,0.39186781644821167,0.991986870765686
Cora,gate_gt,0:6,0,6,56,0.6620000600814819,1.6227476596832275,0.6740000247955322,"degree,local_similarity,neighbor_variance,rwse",True,4,128,-5.0,nan,1.7817392349243164,standard,adamw,64,0.3,0.003,0.0001,500,100,val_acc,patience,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.04686966291615936,-0.1426338168333004,0.06522060539559985,-0.34189771498038907,-0.07797225553480906,-0.12140398988779093,0.542519748210907,0.11193758994340897,0.14334888756275177,0.839502215385437,2.6122689247131348,0.9155879020690918,1.2697193622589111,-0.5026965141296387,0.33150380849838257,0.5057742595672607,0.05648241937160492,-0.9637391567230225,0.6200932860374451,0.04972602799534798,0.26568225026130676,0.7475618124008179,4.893033981323242,1.3254015445709229,2.4829564094543457,-0.04165392369031906,0.4649462401866913,0.17414915561676025,0.02101552113890648,0.9314426779747009
Cora,gate_gt,0:7,0,7,161,0.718000054359436,1.6445773839950562,0.7170000076293945,"degree,local_similarity,neighbor_variance,rwse",True,4,128,-5.0,nan,2.925504446029663,standard,adamw,64,0.3,0.003,0.0001,500,100,val_acc,patience,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.11957889836078187,0.00026665048180387284,-0.12483334164755668,-0.0051443041806554105,0.2948351150905711,-0.06834268767379516,0.6713683605194092,0.14702613651752472,0.12728454172611237,0.9442077279090881,2.9256603717803955,1.0401768684387207,1.993788480758667,-0.4939038157463074,0.31397393345832825,0.6317293643951416,0.06724405288696289,-0.958450436592102,0.6835007071495056,0.0555131621658802,0.24398261308670044,0.8888148665428162,5.537346839904785,1.4486242532730103,3.920332908630371,-0.02935720607638359,0.659235954284668,0.23853909969329834,0.010586475022137165,0.9996005892753601
Cora,gate_gt,0:8,0,8,45,0.7100000381469727,1.4017099142074585,0.6880000233650208,"degree,local_similarity,neighbor_variance,rwse",True,4,128,-5.0,nan,1.637071132659912,standard,adamw,64,0.3,0.003,0.0001,500,100,val_acc,patience,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.07199845376216663,-0.06693842938327638,0.052580773004187516,-0.13745968148057816,-0.028515386495790933,-0.0609473726351661,0.5810679197311401,0.13327011466026306,0.14616546034812927,0.8745827078819275,2.925218343734741,0.9542564749717712,1.6113553047180176,-0.4443502724170685,0.3391514718532562,0.5384254455566406,0.07748134434223175,-0.9355108737945557,0.6339960098266602,0.055891573429107666,0.2131481170654297,0.7743022441864014,5.511285305023193,1.3700875043869019,3.1452293395996094,0.046810347586870193,0.5281398892402649,0.21064864099025726,0.07918281853199005,0.9748631715774536
Cora,gate_gt,0:9,0,9,100,0.6960000395774841,1.5803685188293457,0.6770000457763672,"degree,local_similarity,neighbor_variance,rwse",True,4,128,-5.0,nan,2.255481481552124,standard,adamw,64,0.3,0.003,0.0001,500,100,val_acc,patience,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.04134689328755752,-0.006528066304774243,-0.04285128655449316,-0.08824761450253991,-0.1390351303218646,0.02470850354970063,0.602864682674408,0.14197739958763123,0.3193419575691223,0.8824942708015442,2.677403688430786,1.0280394554138184,1.6076068878173828,-0.4857192039489746,0.37483400106430054,0.5951172113418579,0.0603194385766983,-0.9726116061210632,0.625103235244751,0.05227552354335785,0.4936583638191223,0.7750774025917053,4.979973316192627,1.4609615802764893,3.1548943519592285,0.0011732189450412989,0.5806261301040649,0.2316792905330658,0.1450255811214447,0.9899111390113831
