model,graph_type,seed,best_val_acc,test_acc_at_best_val,gate_local_similarity_corr,elapsed_sec
mlp,heterophily,0,0.6277777552604675,0.6634920835494995,nan,0.13951969146728516
mlp,heterophily,1,0.6499999761581421,0.6714285612106323,nan,0.11013531684875488
mlp,heterophily,2,0.7388888597488403,0.6380952596664429,nan,0.10879850387573242
