graph_type,model,reliability_components,reliability_encoder,n,test_acc_mean,test_acc_std,best_val_acc_mean,qk_strength_mean,qk_gamma_q_abs_dev_mean,qk_gamma_k_abs_dev_mean,qk_gamma_q_std_mean,qk_gamma_k_std_mean,qk_gamma_q_abs_dev_max_mean,qk_gamma_k_abs_dev_max_mean,gate_corr_degree_mean,gate_corr_local_similarity_mean,gate_corr_neighbor_variance_mean,gate_corr_rwse_mean,gate_corr_layer1_local_similarity_mean,gate_corr_layer2_local_similarity_mean,elapsed_sec_mean,delta_vs_linear_gt
heterophily,gate_gt,neighbor_variance,separate,10,0.8560317635536194,0.02688169904882224,0.87166668176651,nan,nan,nan,nan,nan,nan,nan,-0.10012834483087979,0.030030674416153348,-0.27709135770959836,-0.054352108785720686,0.009928472689020067,0.03126712818012166,9.10556252002716,nan
heterophily,reliability_gt,neighbor_variance,separate,10,0.8646031975746155,0.025555562824939218,0.8833333492279053,0.006728384550660849,0.00021568705415120348,0.00031714443757664413,0.0002640378967043944,0.0003743883891729638,0.0007613390684127807,0.000995597243309021,0.03692480393106524,0.08877951381019854,0.09733289594285814,0.013780272021112948,0.048385860751610964,0.07065330222983082,16.043030619621277,nan
homophily,gate_gt,neighbor_variance,separate,10,0.9680952548980712,0.00887895658831326,0.9794444620609284,nan,nan,nan,nan,nan,nan,nan,-0.06181588671697759,-0.026320847470705715,0.02725732663700628,-0.024741534700202013,0.02535411451181562,-0.0695459893135283,6.4493221044540405,nan
homophily,reliability_gt,neighbor_variance,separate,10,0.9680952489376068,0.0060837287127720125,0.9800000190734863,0.006741773732937872,0.0001557944378873799,0.00022456730075646192,0.0001911280123749748,0.0002654200652614236,0.0005318582057952881,0.0007411450147628784,-0.06843256492482716,-0.0663441576370799,-0.06056413943714426,-0.04506136375527366,0.05934985904808463,-0.08447484779105985,11.748622846603393,nan
noisy,gate_gt,neighbor_variance,separate,10,0.6228571474552155,0.04149025466953168,0.647777795791626,nan,nan,nan,nan,nan,nan,nan,-0.0032675687015679086,-0.04642892878003439,-0.04656021164263624,-0.005319260947559962,-0.032867163410185696,-0.04302531165955104,6.568414688110352,nan
noisy,reliability_gt,neighbor_variance,separate,10,0.6195238113403321,0.050779011334029844,0.6488888978958129,0.006722470396198332,0.00024068649363471196,0.0003050255181733519,0.0002901872867369093,0.00035909797006752344,0.0008278191089630127,0.0009782463312149048,0.002055160548021104,-0.007564262553425187,0.06440308612918481,-0.004977191168600685,0.015677011584340247,-0.013412147845007197,11.0308842420578,nan
