dataset,router,status,status_detail,edge_protocol,run,split,seed,oof_folds,best_epoch,best_val_balanced_accuracy,best_val_preference_auc,decision_threshold,preference_threshold,utility_threshold,utility_default_choice,utility_validation_accuracy,utility_validation_best_accuracy,utility_validation_switch_rate,utility_epsilon_nodes,train_preference_count,train_local_preference_count,train_global_preference_count,train_preference_auc,train_balanced_accuracy,train_routing_accuracy,val_preference_count,val_local_preference_count,val_global_preference_count,val_preference_auc,val_balanced_accuracy,val_routing_accuracy,test_preference_count,test_local_preference_count,test_global_preference_count,test_preference_auc,test_balanced_accuracy,test_routing_accuracy,test_routed_node_accuracy,test_fixed_050_balanced_accuracy,test_fixed_050_routing_accuracy,test_fixed_050_routed_node_accuracy,test_utility_balanced_accuracy,test_utility_routing_accuracy,test_utility_routed_node_accuracy,test_utility_switch_rate,utility_checkpoint_epoch,utility_checkpoint_threshold,utility_checkpoint_validation_accuracy,test_utility_checkpoint_routed_node_accuracy,test_utility_checkpoint_switch_rate,validation_majority_choice,test_majority_routing_accuracy,test_majority_balanced_accuracy,test_majority_routed_node_accuracy,validation_best_expert_choice,validation_best_expert_accuracy,validation_best_expert_test_accuracy,validation_selected_fixed_alpha,validation_selected_fixed_alpha_accuracy,validation_selected_fixed_alpha_test_accuracy,test_oracle_union_accuracy,local_expert_test_accuracy,global_expert_test_accuracy,reliability_components,normalize_features,rw_steps,rw_samples,rw_seed,hidden_dim,num_layers,num_heads,dropout,lr,weight_decay,expert_epochs,router_epochs,patience,fixed_alphas,data_fingerprint,preprocess_code_hash,oof_cache_hit,elapsed_sec
Amazon-ratings,node_feature_only,ok,,undirected,3:0,3,0,5,4,0.6944444444444444,0.5416666666666666,0.5193741321563721,0.5193741321563721,0.0,local,0.37008002613098157,0.37024334476563775,0.0,1,101,58,43,0.7846832397754612,0.5964314354450682,0.6435643564356436,22,18,4,0.5416666666666666,0.6944444444444444,0.8181818181818182,27,13,14,0.4945054945054945,0.49725274725274726,0.48148148148148145,0.36779356002807617,0.5,0.48148148148148145,0.36779356002807617,0.5,0.48148148148148145,0.36779356002807617,0.0,-1,0.0,0.37008002613098157,0.36779356002807617,0.0,local,0.48148148148148145,0.5,0.36779356002807617,local,0.37008002400398254,0.36779356002807617,1.0,0.37008002400398254,0.36779356002807617,0.37008002400398254,0.36779356002807617,0.36795687675476074,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,300,200,60,"0.0,0.25,0.5,0.75,1.0",41ca1f5d24e0096fbef58b0a50293e29950dbf0663fc652318997c8cb1f51379,9f9d1ce40cab8e6e,False,48.21319508552551
Amazon-ratings,combined,ok,,undirected,3:0,3,0,5,21,0.6944444444444444,0.3888888888888889,0.737542450428009,0.737542450428009,0.0,local,0.37008002613098157,0.37008002613098157,0.0,1,101,58,43,0.9057738572574178,0.6866479550922213,0.6435643564356436,22,18,4,0.3888888888888889,0.6944444444444444,0.5,27,13,14,0.6263736263736264,0.5494505494505495,0.5555555555555556,0.3681201934814453,0.4945054945054945,0.48148148148148145,0.36779356002807617,0.5,0.48148148148148145,0.36779356002807617,0.0,-1,0.0,0.37008002613098157,0.36779356002807617,0.0,local,0.48148148148148145,0.5,0.36779356002807617,local,0.37008002400398254,0.36779356002807617,1.0,0.37008002400398254,0.36779356002807617,0.37008002400398254,0.36779356002807617,0.36795687675476074,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,300,200,60,"0.0,0.25,0.5,0.75,1.0",41ca1f5d24e0096fbef58b0a50293e29950dbf0663fc652318997c8cb1f51379,9f9d1ce40cab8e6e,False,53.12523555755615
Amazon-ratings,reliability_only,ok,,undirected,4:0,4,0,5,140,0.723529411764706,0.5529411764705883,0.8516295552253723,0.8516295552253723,0.0,local,0.36975338886166914,0.36975338886166914,0.0,1,104,64,40,0.986328125,0.84375,0.8076923076923077,22,17,5,0.5529411764705883,0.723529411764706,0.6818181818181818,34,25,9,0.5777777777777778,0.5377777777777778,0.5294117647058824,0.36942675709724426,0.5422222222222222,0.5882352941176471,0.3697533905506134,0.5,0.7352941176470589,0.37056997418403625,0.0,-1,0.0,0.36975338886166914,0.37056997418403625,0.0,local,0.7352941176470589,0.5,0.37056997418403625,local,0.3697533905506134,0.37056997418403625,1.0,0.3697533905506134,0.37056997418403625,0.3720398545265198,0.37056997418403625,0.36795687675476074,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,300,200,60,"0.0,0.25,0.5,0.75,1.0",41ca1f5d24e0096fbef58b0a50293e29950dbf0663fc652318997c8cb1f51379,9f9d1ce40cab8e6e,False,51.551985025405884
Amazon-ratings,node_feature_only,ok,,undirected,4:0,4,0,5,18,0.6764705882352942,0.48235294117647065,0.6310281753540039,0.6310281753540039,0.0,local,0.36975338886166914,0.36975338886166914,0.0,1,104,64,40,0.7726562499999999,0.640625,0.5576923076923077,22,17,5,0.48235294117647065,0.6764705882352942,0.5,34,25,9,0.6333333333333333,0.5644444444444444,0.4117647058823529,0.3687734603881836,0.5155555555555555,0.7058823529411765,0.3704066574573517,0.5,0.7352941176470589,0.37056997418403625,0.0,-1,0.0,0.36975338886166914,0.37056997418403625,0.0,local,0.7352941176470589,0.5,0.37056997418403625,local,0.3697533905506134,0.37056997418403625,1.0,0.3697533905506134,0.37056997418403625,0.3720398545265198,0.37056997418403625,0.36795687675476074,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,300,200,60,"0.0,0.25,0.5,0.75,1.0",41ca1f5d24e0096fbef58b0a50293e29950dbf0663fc652318997c8cb1f51379,9f9d1ce40cab8e6e,False,56.17172122001648
Amazon-ratings,combined,ok,,undirected,4:0,4,0,5,-1,0.7941176470588236,0.7411764705882353,0.5105882287025452,0.5105882287025452,0.0,local,0.36975338886166914,0.36975338886166914,0.0,1,104,64,40,0.45781249999999996,0.41875,0.4230769230769231,22,17,5,0.7411764705882353,0.7941176470588236,0.6818181818181818,34,25,9,0.5422222222222223,0.4822222222222222,0.5,0.3692634403705597,0.5266666666666666,0.6176470588235294,0.369916707277298,0.5,0.7352941176470589,0.37056997418403625,0.0,-1,0.0,0.36975338886166914,0.37056997418403625,0.0,local,0.7352941176470589,0.5,0.37056997418403625,local,0.3697533905506134,0.37056997418403625,1.0,0.3697533905506134,0.37056997418403625,0.3720398545265198,0.37056997418403625,0.36795687675476074,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,300,200,60,"0.0,0.25,0.5,0.75,1.0",41ca1f5d24e0096fbef58b0a50293e29950dbf0663fc652318997c8cb1f51379,9f9d1ce40cab8e6e,False,59.90673875808716
Amazon-ratings,reliability_only,ok,,undirected,5:0,5,0,5,-1,0.54915791776028,0.5360208880139983,0.6179254651069641,0.6179254651069641,0.5588396787643433,local,0.37481626653601174,0.374979585170668,0.14698677119059284,1,414,205,209,0.5334344731007118,0.5260240401447077,0.5289855072463768,542,288,254,0.5360208880139983,0.54915791776028,0.5295202952029521,584,273,311,0.4792763506589873,0.4863609059750539,0.5051369863013698,0.36518046259880066,0.5,0.4674657534246575,0.3615874648094177,0.5015488263076687,0.476027397260274,0.3624040484428406,0.14225052297115326,-1,0.5588396787643433,0.37481626653601174,0.3624040484428406,0.14225052297115326,local,0.4674657534246575,0.5,0.3615874648094177,local,0.3735097050666809,0.3615874648094177,1.0,0.3735097050666809,0.3615874648094177,0.41237956285476685,0.3615874648094177,0.36779356002807617,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,300,200,60,"0.0,0.25,0.5,0.75,1.0",41ca1f5d24e0096fbef58b0a50293e29950dbf0663fc652318997c8cb1f51379,9f9d1ce40cab8e6e,False,43.526376724243164
Amazon-ratings,node_feature_only,ok,,undirected,5:0,5,0,5,58,0.5758284120734908,0.5656646434820648,0.5840811729431152,0.5840811729431152,0.558098554611206,local,0.37726604605585495,0.3774293646905112,0.6029723991507431,1,414,205,209,0.8922861477418601,0.8161745827984596,0.8164251207729468,542,288,254,0.5656646434820648,0.5758284120734908,0.5756457564575646,584,273,311,0.5796202725463175,0.5540204704191842,0.5547945205479452,0.369916707277298,0.5547919390363121,0.5496575342465754,0.36942675709724426,0.5583136049373991,0.5565068493150684,0.37008002400398254,0.6093418002128601,120,0.00041880650678649545,0.37726604605585495,0.36567041277885437,0.2582067549228668,local,0.4674657534246575,0.5,0.3615874648094177,local,0.3735097050666809,0.3615874648094177,1.0,0.3735097050666809,0.3615874648094177,0.41237956285476685,0.3615874648094177,0.36779356002807617,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,300,200,60,"0.0,0.25,0.5,0.75,1.0",41ca1f5d24e0096fbef58b0a50293e29950dbf0663fc652318997c8cb1f51379,9f9d1ce40cab8e6e,False,54.02666115760803
Amazon-ratings,combined,ok,,undirected,5:0,5,0,5,3,0.5325760061242345,0.509323053368329,0.5311962366104126,0.5311962366104126,0.38624390959739685,local,0.3739996733627307,0.3741629919973869,0.05307855626326964,1,414,205,209,0.6602870813397129,0.6005018088458396,0.6014492753623188,542,288,254,0.509323053368329,0.5325760061242345,0.5202952029520295,584,273,311,0.48547165588966235,0.483469370929178,0.4965753424657534,0.3643638789653778,0.49787404449783873,0.5,0.36469051241874695,0.48927599731458254,0.4589041095890411,0.3607708513736725,0.05275191739201546,4,0.3626636862754822,0.3741629919973869,0.3610974848270416,0.0669606402516365,local,0.4674657534246575,0.5,0.3615874648094177,local,0.3735097050666809,0.3615874648094177,1.0,0.3735097050666809,0.3615874648094177,0.41237956285476685,0.3615874648094177,0.36779356002807617,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,300,200,60,"0.0,0.25,0.5,0.75,1.0",41ca1f5d24e0096fbef58b0a50293e29950dbf0663fc652318997c8cb1f51379,9f9d1ce40cab8e6e,False,58.15525245666504
Amazon-ratings,reliability_only,ok,,undirected,6:0,6,0,5,3,0.5480769230769231,0.3269230769230769,0.4206547439098358,0.4206547439098358,0.0,local,0.3692634329577005,0.3692634329577005,0.0,1,97,51,46,0.649616368286445,0.566069906223359,0.5773195876288659,17,13,4,0.3269230769230769,0.5480769230769231,0.7058823529411765,20,16,4,0.46875,0.59375,0.8,0.369916707277298,0.4375,0.4,0.368610143661499,0.5,0.8,0.369916707277298,0.0,-1,0.0,0.3692634329577005,0.369916707277298,0.0,local,0.8,0.5,0.369916707277298,local,0.3692634403705597,0.369916707277298,1.0,0.3692634403705597,0.369916707277298,0.37056997418403625,0.369916707277298,0.36795687675476074,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,300,200,60,"0.0,0.25,0.5,0.75,1.0",41ca1f5d24e0096fbef58b0a50293e29950dbf0663fc652318997c8cb1f51379,9f9d1ce40cab8e6e,False,43.82243585586548
Amazon-ratings,node_feature_only,ok,,undirected,6:0,6,0,5,0,0.6826923076923077,0.5576923076923077,0.4469546675682068,0.4469546675682068,0.0,local,0.3692634329577005,0.3692634329577005,0.0,1,97,51,46,0.5549872122762148,0.5072463768115942,0.5154639175257731,17,13,4,0.5576923076923077,0.6826923076923077,0.6470588235294118,20,16,4,0.328125,0.21875,0.35,0.36844682693481445,0.5,0.2,0.36795687675476074,0.5,0.8,0.369916707277298,0.0,-1,0.0,0.3692634329577005,0.369916707277298,0.0,local,0.8,0.5,0.369916707277298,local,0.3692634403705597,0.369916707277298,1.0,0.3692634403705597,0.369916707277298,0.37056997418403625,0.369916707277298,0.36795687675476074,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,300,200,60,"0.0,0.25,0.5,0.75,1.0",41ca1f5d24e0096fbef58b0a50293e29950dbf0663fc652318997c8cb1f51379,9f9d1ce40cab8e6e,False,47.424545764923096
Amazon-ratings,combined,ok,,undirected,6:0,6,0,5,-1,0.6923076923076923,0.4807692307692307,0.5696824193000793,0.5696824193000793,0.0,local,0.3692634329577005,0.3692634329577005,0.0,1,97,51,46,0.4803921568627451,0.4697357203751066,0.4536082474226804,17,13,4,0.4807692307692307,0.6923076923076923,0.5294117647058824,20,16,4,0.609375,0.53125,0.4,0.368610143661499,0.46875,0.6,0.3692634403705597,0.5,0.8,0.369916707277298,0.0,-1,0.0,0.3692634329577005,0.369916707277298,0.0,local,0.8,0.5,0.369916707277298,local,0.3692634403705597,0.369916707277298,1.0,0.3692634403705597,0.369916707277298,0.37056997418403625,0.369916707277298,0.36795687675476074,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,300,200,60,"0.0,0.25,0.5,0.75,1.0",41ca1f5d24e0096fbef58b0a50293e29950dbf0663fc652318997c8cb1f51379,9f9d1ce40cab8e6e,False,51.158891677856445
Amazon-ratings,reliability_only,ok,,undirected,7:0,7,0,5,1,0.6875,0.609375,0.4579492509365082,0.4579492509365082,0.0,local,0.36975338886166914,0.36975338886166914,0.0,1,102,52,50,0.6169230769230769,0.5423076923076923,0.5490196078431373,20,16,4,0.609375,0.6875,0.8,12,8,4,0.3125,0.375,0.5,0.3682835102081299,0.3125,0.25,0.36779356002807617,0.5,0.6666666666666666,0.368610143661499,0.0,-1,0.0,0.36975338886166914,0.368610143661499,0.0,local,0.6666666666666666,0.5,0.368610143661499,local,0.3697533905506134,0.368610143661499,1.0,0.3697533905506134,0.368610143661499,0.3692634403705597,0.368610143661499,0.36795687675476074,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,300,200,60,"0.0,0.25,0.5,0.75,1.0",41ca1f5d24e0096fbef58b0a50293e29950dbf0663fc652318997c8cb1f51379,9f9d1ce40cab8e6e,False,43.15167999267578
Amazon-ratings,node_feature_only,ok,,undirected,7:0,7,0,5,58,0.78125,0.78125,0.06935853511095047,0.06935853511095047,0.0,local,0.36975338886166914,0.3699167074963253,0.0,1,102,52,50,0.9842307692307692,0.7703846153846154,0.7745098039215687,20,16,4,0.78125,0.78125,0.8,12,8,4,0.375,0.4375,0.5,0.3682835102081299,0.5,0.4166666666666667,0.3681201934814453,0.5,0.6666666666666666,0.368610143661499,0.0,-1,0.0,0.36975338886166914,0.368610143661499,0.0,local,0.6666666666666666,0.5,0.368610143661499,local,0.3697533905506134,0.368610143661499,1.0,0.3697533905506134,0.368610143661499,0.3692634403705597,0.368610143661499,0.36795687675476074,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,300,200,60,"0.0,0.25,0.5,0.75,1.0",41ca1f5d24e0096fbef58b0a50293e29950dbf0663fc652318997c8cb1f51379,9f9d1ce40cab8e6e,False,50.09174704551697
