dataset,router,status,status_detail,edge_protocol,run,split,seed,oof_folds,best_epoch,best_val_balanced_accuracy,best_val_preference_auc,decision_threshold,preference_threshold,utility_threshold,utility_default_choice,utility_validation_accuracy,utility_validation_best_accuracy,utility_validation_switch_rate,utility_epsilon_nodes,train_preference_count,train_local_preference_count,train_global_preference_count,train_preference_auc,train_balanced_accuracy,train_routing_accuracy,val_preference_count,val_local_preference_count,val_global_preference_count,val_preference_auc,val_balanced_accuracy,val_routing_accuracy,test_preference_count,test_local_preference_count,test_global_preference_count,test_preference_auc,test_balanced_accuracy,test_routing_accuracy,test_routed_node_accuracy,test_fixed_050_balanced_accuracy,test_fixed_050_routing_accuracy,test_fixed_050_routed_node_accuracy,test_utility_balanced_accuracy,test_utility_routing_accuracy,test_utility_routed_node_accuracy,test_utility_switch_rate,utility_checkpoint_epoch,utility_checkpoint_threshold,utility_checkpoint_validation_accuracy,test_utility_checkpoint_routed_node_accuracy,test_utility_checkpoint_switch_rate,validation_majority_choice,test_majority_routing_accuracy,test_majority_balanced_accuracy,test_majority_routed_node_accuracy,validation_best_expert_choice,validation_best_expert_accuracy,validation_best_expert_test_accuracy,validation_selected_fixed_alpha,validation_selected_fixed_alpha_accuracy,validation_selected_fixed_alpha_test_accuracy,test_oracle_union_accuracy,local_expert_test_accuracy,global_expert_test_accuracy,reliability_components,normalize_features,rw_steps,rw_samples,rw_seed,hidden_dim,num_layers,num_heads,dropout,lr,weight_decay,expert_epochs,router_epochs,patience,fixed_alphas,data_fingerprint,preprocess_code_hash,oof_cache_hit,elapsed_sec
Cora,reliability_only,ok,,undirected,0:4,0,4,5,28,0.6121995820271682,0.6003134796238245,0.3546973466873169,0.3546973466873169,0.0,local,0.794,0.794,0.0,1,45,39,6,0.9572649572649573,0.8974358974358974,0.8222222222222222,161,132,29,0.6003134796238245,0.6121995820271682,0.7391304347826086,367,312,55,0.6277389277389278,0.5578671328671329,0.7193460490463215,0.753000020980835,0.5798368298368298,0.667574931880109,0.734000027179718,0.5,0.8501362397820164,0.8010000586509705,0.0,-1,0.0,0.794,0.8010000586509705,0.0,local,0.8501362397820164,0.5,0.8010000586509705,local,0.7940000295639038,0.8010000586509705,1.0,0.7940000295639038,0.8010000586509705,0.8560000658035278,0.8010000586509705,0.5440000295639038,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,300,200,60,"0.0,0.25,0.5,0.75,1.0",b1b454ab1e4565619c24ee5251bb8a356262a72fbbc91d3875917dbfe4026068,9f9d1ce40cab8e6e,False,56.619075775146484
Cora,node_feature_only,ok,,undirected,0:4,0,4,5,0,0.5813740856844305,0.5559038662486938,0.5059694051742554,0.5059694051742554,0.0,local,0.794,0.794,0.0,1,45,39,6,0.9102564102564104,0.8076923076923077,0.6666666666666666,161,132,29,0.5559038662486938,0.5813740856844305,0.5341614906832298,367,312,55,0.509965034965035,0.5211247086247086,0.5040871934604905,0.6740000247955322,0.5060897435897436,0.5803814713896458,0.7020000219345093,0.5,0.8501362397820164,0.8010000586509705,0.0,-1,0.0,0.794,0.8010000586509705,0.0,local,0.8501362397820164,0.5,0.8010000586509705,local,0.7940000295639038,0.8010000586509705,1.0,0.7940000295639038,0.8010000586509705,0.8560000658035278,0.8010000586509705,0.5440000295639038,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,300,200,60,"0.0,0.25,0.5,0.75,1.0",b1b454ab1e4565619c24ee5251bb8a356262a72fbbc91d3875917dbfe4026068,9f9d1ce40cab8e6e,False,59.53799605369568
Cora,combined,ok,,undirected,0:4,0,4,5,5,0.5919540229885057,0.5551201671891327,0.5252545475959778,0.5252545475959778,0.0,local,0.794,0.796,0.0,1,45,39,6,0.952991452991453,0.8974358974358974,0.8222222222222222,161,132,29,0.5551201671891327,0.5919540229885057,0.639751552795031,367,312,55,0.6008741258741259,0.5841200466200466,0.662125340599455,0.7320000529289246,0.5536130536130537,0.6866485013623979,0.7410000562667847,0.5,0.8501362397820164,0.8010000586509705,0.0,-1,0.0,0.794,0.8010000586509705,0.0,local,0.8501362397820164,0.5,0.8010000586509705,local,0.7940000295639038,0.8010000586509705,1.0,0.7940000295639038,0.8010000586509705,0.8560000658035278,0.8010000586509705,0.5440000295639038,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,300,200,60,"0.0,0.25,0.5,0.75,1.0",b1b454ab1e4565619c24ee5251bb8a356262a72fbbc91d3875917dbfe4026068,9f9d1ce40cab8e6e,False,62.95299196243286
Cora,reliability_only,ok,,undirected,0:5,0,5,5,32,0.6519240379810095,0.6146926536731635,0.6342176198959351,0.6342176198959351,0.0,local,0.794,0.794,0.0,1,55,47,8,0.9787234042553192,0.7978723404255319,0.6545454545454545,167,138,29,0.6146926536731635,0.6519240379810095,0.6047904191616766,361,311,50,0.5254983922829581,0.49723472668810287,0.5096952908587258,0.6800000071525574,0.5001286173633441,0.6592797783933518,0.734000027179718,0.5,0.8614958448753463,0.8070000410079956,0.0,-1,0.0,0.794,0.8070000410079956,0.0,local,0.8614958448753463,0.5,0.8070000410079956,local,0.7940000295639038,0.8070000410079956,1.0,0.7940000295639038,0.8070000410079956,0.8570000529289246,0.8070000410079956,0.5460000038146973,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,300,200,60,"0.0,0.25,0.5,0.75,1.0",b1b454ab1e4565619c24ee5251bb8a356262a72fbbc91d3875917dbfe4026068,9f9d1ce40cab8e6e,False,54.22542643547058
Cora,node_feature_only,ok,,undirected,0:5,0,5,5,2,0.6084457771114443,0.5729635182408797,0.5149438977241516,0.5149438977241516,0.0,local,0.794,0.794,0.0,1,55,47,8,0.9920212765957447,0.9361702127659575,0.8909090909090909,167,138,29,0.5729635182408797,0.6084457771114443,0.5329341317365269,361,311,50,0.5452090032154341,0.5238263665594856,0.45429362880886426,0.6600000262260437,0.5511897106109325,0.631578947368421,0.7240000367164612,0.5,0.8614958448753463,0.8070000410079956,0.0,-1,0.0,0.794,0.8070000410079956,0.0,local,0.8614958448753463,0.5,0.8070000410079956,local,0.7940000295639038,0.8070000410079956,1.0,0.7940000295639038,0.8070000410079956,0.8570000529289246,0.8070000410079956,0.5460000038146973,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,300,200,60,"0.0,0.25,0.5,0.75,1.0",b1b454ab1e4565619c24ee5251bb8a356262a72fbbc91d3875917dbfe4026068,9f9d1ce40cab8e6e,False,57.904614210128784
Cora,combined,ok,,undirected,0:5,0,5,5,8,0.6826586706646677,0.6614192903548226,0.5561269521713257,0.5561269521713257,0.0,local,0.794,0.794,0.0,1,55,47,8,0.9920212765957447,0.9468085106382979,0.9090909090909091,167,138,29,0.6614192903548226,0.6826586706646677,0.7005988023952096,361,311,50,0.5345337620578778,0.5158199356913183,0.5706371191135734,0.7020000219345093,0.5097749196141479,0.6759002770083102,0.7400000095367432,0.5,0.8614958448753463,0.8070000410079956,0.0,-1,0.0,0.794,0.8070000410079956,0.0,local,0.8614958448753463,0.5,0.8070000410079956,local,0.7940000295639038,0.8070000410079956,1.0,0.7940000295639038,0.8070000410079956,0.8570000529289246,0.8070000410079956,0.5460000038146973,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,300,200,60,"0.0,0.25,0.5,0.75,1.0",b1b454ab1e4565619c24ee5251bb8a356262a72fbbc91d3875917dbfe4026068,9f9d1ce40cab8e6e,False,61.53801250457764
Cora,reliability_only,ok,,undirected,0:6,0,6,5,9,0.6865942028985507,0.6733091787439613,0.5154252052307129,0.5154252052307129,0.0,local,0.794,0.794,0.0,1,49,44,5,0.9272727272727272,0.7613636363636364,0.5714285714285714,162,138,24,0.6733091787439613,0.6865942028985507,0.5246913580246914,365,317,48,0.5706164563617244,0.5686777076761305,0.4657534246575342,0.6630000472068787,0.5664432176656151,0.5232876712328767,0.6840000152587891,0.5,0.8684931506849315,0.8100000619888306,0.0,-1,0.0,0.794,0.8100000619888306,0.0,local,0.8684931506849315,0.5,0.8100000619888306,local,0.7940000295639038,0.8100000619888306,1.0,0.7940000295639038,0.8100000619888306,0.8580000400543213,0.8100000619888306,0.5410000085830688,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,300,200,60,"0.0,0.25,0.5,0.75,1.0",b1b454ab1e4565619c24ee5251bb8a356262a72fbbc91d3875917dbfe4026068,9f9d1ce40cab8e6e,False,54.391767501831055
Cora,node_feature_only,ok,,undirected,0:6,0,6,5,22,0.5878623188405797,0.4930555555555556,0.9971908926963806,0.9971908926963806,0.0,local,0.794,0.794,0.0,1,49,44,5,1.0,0.9886363636363636,0.9795918367346939,162,138,24,0.4930555555555556,0.5878623188405797,0.3271604938271605,365,317,48,0.5142613038906414,0.5302313354363828,0.30684931506849317,0.6050000190734863,0.5217862776025237,0.8602739726027397,0.8070000410079956,0.5,0.8684931506849315,0.8100000619888306,0.0,-1,0.0,0.794,0.8100000619888306,0.0,local,0.8684931506849315,0.5,0.8100000619888306,local,0.7940000295639038,0.8100000619888306,1.0,0.7940000295639038,0.8100000619888306,0.8580000400543213,0.8100000619888306,0.5410000085830688,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,300,200,60,"0.0,0.25,0.5,0.75,1.0",b1b454ab1e4565619c24ee5251bb8a356262a72fbbc91d3875917dbfe4026068,9f9d1ce40cab8e6e,False,58.66378331184387
Cora,combined,ok,,undirected,0:6,0,6,5,9,0.6322463768115942,0.5760869565217391,0.6113028526306152,0.6113028526306152,0.0,local,0.794,0.794,0.0,1,49,44,5,1.0,0.9659090909090908,0.9387755102040817,162,138,24,0.5760869565217391,0.6322463768115942,0.6666666666666666,365,317,48,0.5951629863301788,0.5458727655099895,0.6410958904109589,0.7270000576972961,0.5319400630914827,0.7397260273972602,0.7630000114440918,0.5,0.8684931506849315,0.8100000619888306,0.0,-1,0.0,0.794,0.8100000619888306,0.0,local,0.8684931506849315,0.5,0.8100000619888306,local,0.7940000295639038,0.8100000619888306,1.0,0.7940000295639038,0.8100000619888306,0.8580000400543213,0.8100000619888306,0.5410000085830688,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,300,200,60,"0.0,0.25,0.5,0.75,1.0",b1b454ab1e4565619c24ee5251bb8a356262a72fbbc91d3875917dbfe4026068,9f9d1ce40cab8e6e,False,62.3601279258728
Cora,reliability_only,ok,,undirected,0:7,0,7,5,0,0.6304964539007092,0.568321513002364,0.5110229849815369,0.5110229849815369,0.0,local,0.8,0.8,0.0,1,45,41,4,0.5609756097560976,0.5579268292682926,0.4,171,141,30,0.568321513002364,0.6304964539007092,0.52046783625731,383,334,49,0.5215996578272027,0.5366613711352805,0.4804177545691906,0.6650000214576721,0.48729072467310275,0.5613577023498695,0.6960000395774841,0.5,0.8720626631853786,0.815000057220459,0.0,-1,0.0,0.8,0.815000057220459,0.0,local,0.8720626631853786,0.5,0.815000057220459,local,0.800000011920929,0.815000057220459,1.0,0.800000011920929,0.815000057220459,0.8640000224113464,0.815000057220459,0.5300000309944153,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,300,200,60,"0.0,0.25,0.5,0.75,1.0",b1b454ab1e4565619c24ee5251bb8a356262a72fbbc91d3875917dbfe4026068,9f9d1ce40cab8e6e,False,59.735071420669556
