dataset,router,status,status_detail,edge_protocol,run,split,seed,oof_folds,best_epoch,best_val_balanced_accuracy,best_val_preference_auc,decision_threshold,preference_threshold,utility_threshold,utility_default_choice,utility_validation_accuracy,utility_validation_best_accuracy,utility_validation_switch_rate,utility_epsilon_nodes,train_preference_count,train_local_preference_count,train_global_preference_count,train_preference_auc,train_balanced_accuracy,train_routing_accuracy,val_preference_count,val_local_preference_count,val_global_preference_count,val_preference_auc,val_balanced_accuracy,val_routing_accuracy,test_preference_count,test_local_preference_count,test_global_preference_count,test_preference_auc,test_balanced_accuracy,test_routing_accuracy,test_routed_node_accuracy,test_fixed_050_balanced_accuracy,test_fixed_050_routing_accuracy,test_fixed_050_routed_node_accuracy,test_utility_balanced_accuracy,test_utility_routing_accuracy,test_utility_routed_node_accuracy,test_utility_switch_rate,utility_checkpoint_epoch,utility_checkpoint_threshold,utility_checkpoint_validation_accuracy,test_utility_checkpoint_routed_node_accuracy,test_utility_checkpoint_switch_rate,validation_majority_choice,test_majority_routing_accuracy,test_majority_balanced_accuracy,test_majority_routed_node_accuracy,validation_best_expert_choice,validation_best_expert_accuracy,validation_best_expert_test_accuracy,validation_selected_fixed_alpha,validation_selected_fixed_alpha_accuracy,validation_selected_fixed_alpha_test_accuracy,test_oracle_union_accuracy,local_expert_test_accuracy,global_expert_test_accuracy,reliability_components,normalize_features,rw_steps,rw_samples,rw_seed,hidden_dim,num_layers,num_heads,dropout,lr,weight_decay,expert_epochs,router_epochs,patience,fixed_alphas,data_fingerprint,preprocess_code_hash,oof_cache_hit,elapsed_sec
Pubmed,node_feature_only,ok,,undirected,0:4,0,4,5,6,0.6454954954954955,0.5995495495495495,0.5040677189826965,0.5040677189826965,0.4469218850135803,local,0.786,0.788,0.008,1,11,8,3,1.0,1.0,1.0,104,74,30,0.5995495495495495,0.6454954954954955,0.7211538461538461,221,150,71,0.49727699530516434,0.5208450704225353,0.6063348416289592,0.7520000338554382,0.48859154929577464,0.5927601809954751,0.7490000128746033,0.5070422535211268,0.6832579185520362,0.7690000534057617,0.009000000543892384,4,0.46050649881362915,0.792,0.7560000419616699,0.13900001347064972,local,0.6787330316742082,0.5,0.7680000066757202,local,0.784000039100647,0.7680000066757202,1.0,0.784000039100647,0.7680000066757202,0.8390000462532043,0.7680000066757202,0.6890000104904175,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,300,200,60,"0.0,0.25,0.5,0.75,1.0",4795d40bde3d1d8757eeac0e3d66b3ec4c65ed4551bfa7cdbd84401a1e3417d9,9f9d1ce40cab8e6e,False,115.3763530254364
Pubmed,combined,ok,,undirected,0:4,0,4,5,2,0.5990990990990991,0.5346846846846847,0.560329794883728,0.560329794883728,0.0,local,0.784,0.784,0.0,1,11,8,3,0.9166666666666667,0.8125,0.7272727272727273,104,74,30,0.5346846846846847,0.5990990990990991,0.5,221,150,71,0.4994366197183099,0.47469483568075116,0.40271493212669685,0.7070000171661377,0.5009859154929578,0.4434389140271493,0.7160000205039978,0.5,0.6787330316742082,0.7680000066757202,0.0,-1,0.449130117893219,0.79,0.7600000500679016,0.04800000041723251,local,0.6787330316742082,0.5,0.7680000066757202,local,0.784000039100647,0.7680000066757202,1.0,0.784000039100647,0.7680000066757202,0.8390000462532043,0.7680000066757202,0.6890000104904175,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,300,200,60,"0.0,0.25,0.5,0.75,1.0",4795d40bde3d1d8757eeac0e3d66b3ec4c65ed4551bfa7cdbd84401a1e3417d9,9f9d1ce40cab8e6e,False,120.8928484916687
Pubmed,reliability_only,ok,,undirected,0:5,0,5,5,-1,0.6161924119241193,0.6165311653116532,0.42522165179252625,0.42522165179252625,0.41805535554885864,local,0.8,0.802,0.088,1,14,9,5,0.5111111111111111,0.5,0.6428571428571429,118,82,36,0.6165311653116532,0.6161924119241193,0.7372881355932204,221,143,78,0.5212479827864444,0.5273892773892774,0.6334841628959276,0.7620000243186951,0.46736596736596736,0.4841628959276018,0.7290000319480896,0.520979020979021,0.6289592760180995,0.7610000371932983,0.08300000429153442,-1,0.41805535554885864,0.8,0.7610000371932983,0.08300000429153442,local,0.6470588235294118,0.5,0.76500004529953,local,0.7920000553131104,0.76500004529953,1.0,0.7920000553131104,0.76500004529953,0.843000054359436,0.76500004529953,0.7000000476837158,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,300,200,60,"0.0,0.25,0.5,0.75,1.0",4795d40bde3d1d8757eeac0e3d66b3ec4c65ed4551bfa7cdbd84401a1e3417d9,9f9d1ce40cab8e6e,False,118.53391242027283
Pubmed,node_feature_only,ok,,undirected,0:5,0,5,5,9,0.5667344173441734,0.4911924119241193,0.5227822065353394,0.5227822065353394,0.0,local,0.792,0.792,0.0,1,14,9,5,1.0,1.0,1.0,118,82,36,0.4911924119241193,0.5667344173441734,0.5169491525423728,221,143,78,0.5684059530213376,0.5646853146853147,0.5158371040723982,0.7360000610351562,0.5675990675990676,0.5384615384615384,0.7410000562667847,0.5,0.6470588235294118,0.76500004529953,0.0,-1,0.0,0.792,0.76500004529953,0.0,local,0.6470588235294118,0.5,0.76500004529953,local,0.7920000553131104,0.76500004529953,1.0,0.7920000553131104,0.76500004529953,0.843000054359436,0.76500004529953,0.7000000476837158,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,300,200,60,"0.0,0.25,0.5,0.75,1.0",4795d40bde3d1d8757eeac0e3d66b3ec4c65ed4551bfa7cdbd84401a1e3417d9,9f9d1ce40cab8e6e,False,125.78495693206787
Pubmed,combined,ok,,undirected,0:5,0,5,5,4,0.5376016260162602,0.3756775067750678,0.6215288043022156,0.6215288043022156,0.0,local,0.792,0.792,0.0,1,14,9,5,1.0,0.6666666666666666,0.5714285714285714,118,82,36,0.3756775067750678,0.5376016260162602,0.3898305084745763,221,143,78,0.4834140218755604,0.4906759906759907,0.37104072398190047,0.7040000557899475,0.493006993006993,0.4117647058823529,0.7130000591278076,0.5,0.6470588235294118,0.76500004529953,0.0,-1,0.0,0.792,0.76500004529953,0.0,local,0.6470588235294118,0.5,0.76500004529953,local,0.7920000553131104,0.76500004529953,1.0,0.7920000553131104,0.76500004529953,0.843000054359436,0.76500004529953,0.7000000476837158,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,300,200,60,"0.0,0.25,0.5,0.75,1.0",4795d40bde3d1d8757eeac0e3d66b3ec4c65ed4551bfa7cdbd84401a1e3417d9,9f9d1ce40cab8e6e,False,132.56808352470398
Pubmed,reliability_only,ok,,undirected,0:6,0,6,5,14,0.6173913043478261,0.513623188405797,0.7027794718742371,0.7027794718742371,0.0,local,0.784,0.784,0.0,1,12,7,5,0.8571428571428571,0.7142857142857143,0.6666666666666666,94,69,25,0.513623188405797,0.6173913043478261,0.5319148936170213,189,128,61,0.5153688524590164,0.5301613729508197,0.43915343915343913,0.7310000061988831,0.5337474385245902,0.5079365079365079,0.7440000176429749,0.5,0.6772486772486772,0.7760000228881836,0.0,0,0.5113341212272644,0.786,0.7760000228881836,0.0,local,0.6772486772486772,0.5,0.7760000228881836,local,0.784000039100647,0.7760000228881836,1.0,0.784000039100647,0.7760000228881836,0.8370000123977661,0.7760000228881836,0.7090000510215759,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,300,200,60,"0.0,0.25,0.5,0.75,1.0",4795d40bde3d1d8757eeac0e3d66b3ec4c65ed4551bfa7cdbd84401a1e3417d9,9f9d1ce40cab8e6e,False,108.19852209091187
Pubmed,node_feature_only,ok,,undirected,0:6,0,6,5,-1,0.5939130434782609,0.5310144927536231,0.5436844229698181,0.5436844229698181,0.0,local,0.784,0.786,0.0,1,12,7,5,0.6,0.5142857142857142,0.5,94,69,25,0.5310144927536231,0.5939130434782609,0.4787234042553192,189,128,61,0.42046618852459017,0.4809810450819672,0.4074074074074074,0.7250000238418579,0.5,0.6772486772486772,0.7760000228881836,0.5,0.6772486772486772,0.7760000228881836,0.0,-1,0.0,0.784,0.7760000228881836,0.0,local,0.6772486772486772,0.5,0.7760000228881836,local,0.784000039100647,0.7760000228881836,1.0,0.784000039100647,0.7760000228881836,0.8370000123977661,0.7760000228881836,0.7090000510215759,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,300,200,60,"0.0,0.25,0.5,0.75,1.0",4795d40bde3d1d8757eeac0e3d66b3ec4c65ed4551bfa7cdbd84401a1e3417d9,9f9d1ce40cab8e6e,False,113.62639307975769
Pubmed,combined,ok,,undirected,0:6,0,6,5,2,0.6284057971014493,0.5159420289855072,0.6092401146888733,0.6092401146888733,0.0,local,0.784,0.784,0.0,1,12,7,5,0.8571428571428572,0.7857142857142857,0.75,94,69,25,0.5159420289855072,0.6284057971014493,0.5106382978723404,189,128,61,0.5358606557377049,0.48994620901639346,0.4021164021164021,0.7240000367164612,0.5142161885245902,0.48148148148148145,0.7390000224113464,0.5,0.6772486772486772,0.7760000228881836,0.0,-1,0.4488353133201599,0.786,0.7750000357627869,0.003000000026077032,local,0.6772486772486772,0.5,0.7760000228881836,local,0.784000039100647,0.7760000228881836,1.0,0.784000039100647,0.7760000228881836,0.8370000123977661,0.7760000228881836,0.7090000510215759,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,300,200,60,"0.0,0.25,0.5,0.75,1.0",4795d40bde3d1d8757eeac0e3d66b3ec4c65ed4551bfa7cdbd84401a1e3417d9,9f9d1ce40cab8e6e,False,118.61219120025635
Pubmed,reliability_only,ok,,undirected,0:7,0,7,5,0,0.5700757575757576,0.39520202020202017,0.44522807002067566,0.44522807002067566,0.0,local,0.788,0.79,0.0,1,9,7,2,1.0,0.5,0.7777777777777778,94,72,22,0.39520202020202017,0.5700757575757576,0.776595744680851,207,136,71,0.5199875724937862,0.48467274233637114,0.6280193236714976,0.7590000629425049,0.5252692626346314,0.5265700483091788,0.7380000352859497,0.5,0.6570048309178744,0.76500004529953,0.0,-1,0.0,0.788,0.76500004529953,0.0,local,0.6570048309178744,0.5,0.76500004529953,local,0.7880000472068787,0.76500004529953,0.75,0.7940000295639038,0.7740000486373901,0.8360000252723694,0.76500004529953,0.7000000476837158,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,300,200,60,"0.0,0.25,0.5,0.75,1.0",4795d40bde3d1d8757eeac0e3d66b3ec4c65ed4551bfa7cdbd84401a1e3417d9,9f9d1ce40cab8e6e,False,124.60025763511658
Pubmed,node_feature_only,ok,,undirected,0:7,0,7,5,51,0.5700757575757576,0.5340909090909092,0.3348715901374817,0.3348715901374817,0.012691553682088852,local,0.79,0.792,0.01,1,9,7,2,1.0,1.0,1.0,94,72,22,0.5340909090909092,0.5700757575757576,0.776595744680851,207,136,71,0.5237158243579122,0.5045567522783762,0.6231884057971014,0.7580000162124634,0.4972038111019056,0.6135265700483091,0.7560000419616699,0.4996893123446562,0.6521739130434783,0.7640000581741333,0.018000001087784767,9,0.35083597898483276,0.792,0.7610000371932983,0.01900000125169754,local,0.6570048309178744,0.5,0.76500004529953,local,0.7880000472068787,0.76500004529953,0.75,0.7940000295639038,0.7740000486373901,0.8360000252723694,0.76500004529953,0.7000000476837158,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,300,200,60,"0.0,0.25,0.5,0.75,1.0",4795d40bde3d1d8757eeac0e3d66b3ec4c65ed4551bfa7cdbd84401a1e3417d9,9f9d1ce40cab8e6e,False,135.827050447464
Pubmed,combined,ok,,undirected,0:7,0,7,5,0,0.6799242424242424,0.595959595959596,0.5163188576698303,0.5163188576698303,0.0,local,0.788,0.788,0.0,1,9,7,2,0.8571428571428571,0.9285714285714286,0.8888888888888888,94,72,22,0.595959595959596,0.6799242424242424,0.6063829787234043,207,136,71,0.5592377796188898,0.5623446561723281,0.5797101449275363,0.7490000128746033,0.5415803645401823,0.6231884057971014,0.7580000162124634,0.5,0.6570048309178744,0.76500004529953,0.0,-1,0.0,0.788,0.76500004529953,0.0,local,0.6570048309178744,0.5,0.76500004529953,local,0.7880000472068787,0.76500004529953,0.75,0.7940000295639038,0.7740000486373901,0.8360000252723694,0.76500004529953,0.7000000476837158,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,300,200,60,"0.0,0.25,0.5,0.75,1.0",4795d40bde3d1d8757eeac0e3d66b3ec4c65ed4551bfa7cdbd84401a1e3417d9,9f9d1ce40cab8e6e,False,141.9741916656494
Pubmed,reliability_only,ok,,undirected,0:8,0,8,5,-1,0.6235800344234079,0.5800344234079173,0.6514788866043091,0.6514788866043091,0.0,local,0.786,0.788,0.0,1,13,11,2,0.4090909090909091,0.4318181818181818,0.38461538461538464,118,83,35,0.5800344234079173,0.6235800344234079,0.5169491525423728,240,156,84,0.5403693528693528,0.48534798534798534,0.44166666666666665,0.7170000076293945,0.5,0.65,0.7670000195503235,0.5,0.65,0.7670000195503235,0.0,0,0.5493831634521484,0.788,0.7670000195503235,0.01600000075995922,local,0.65,0.5,0.7670000195503235,local,0.7860000133514404,0.7670000195503235,1.0,0.7860000133514404,0.7670000195503235,0.8510000109672546,0.7670000195503235,0.6950000524520874,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,300,200,60,"0.0,0.25,0.5,0.75,1.0",4795d40bde3d1d8757eeac0e3d66b3ec4c65ed4551bfa7cdbd84401a1e3417d9,9f9d1ce40cab8e6e,False,94.17256736755371
