dataset,family,comparison,n,mean_delta,ci95_low,ci95_high,wins,ties,losses,pvalue
Roman-empire,iterative_relation_finetune,reliability_only - feature_only,3,0.02406164010365804,0.012213299812003907,0.03590998039531217,3,0,0,0.012845778527347524
Roman-empire,iterative_relation_finetune,true reliability - shuffled reliability,3,0.019767006238301594,0.005232573146897198,0.03430143932970599,3,0,0,0.027983901285495136
Roman-empire,iterative_relation_finetune,true reliability - constant reliability,3,0.023767491181691486,0.010833294532860117,0.036701687830522856,3,0,0,0.015623138418603261
Roman-empire,iterative_relation_finetune,combined - feature_only,3,0.025650084018707275,0.012820266317038528,0.03847990172037602,3,0,0,0.013246291094145579
Roman-empire,iterative_relation_finetune,combined - combined_shuffled,3,0.02612072229385376,0.015212717777423933,0.03702872681028359,3,0,0,0.009288882951245981
Roman-empire,iterative_relation_finetune,combined - combined_constant,3,0.02500295639038086,0.009487729479292667,0.04051818330146905,3,0,0,0.0201726402720441
Amazon-ratings,iterative_relation_frozen,feature_only - fixed,3,0.0035385688145955405,-0.006082168255053541,0.013159305884244623,2,1,0,0.2543499751366064
Amazon-ratings,iterative_relation_frozen,reliability_only - fixed,3,0.0020686984062194824,-0.005801712036881115,0.00993910884932008,2,1,0,0.3754530886652505
Amazon-ratings,iterative_relation_frozen,combined - fixed,3,0.0033208131790161133,-0.0038262190492580036,0.01046784540729023,2,1,0,0.18361310900959874
Amazon-ratings,iterative_relation_frozen,shuffled_reliability - fixed,3,0.0022864540417989096,-0.005538512541968601,0.010111420625566421,2,1,0,0.33559018316471323
Amazon-ratings,iterative_relation_frozen,constant_reliability - fixed,3,0.0034296909968058267,-0.006532845361516444,0.013392227355128097,2,1,0,0.2767214981560061
Amazon-ratings,iterative_relation_frozen,combined_shuffled - fixed,3,0.003974090019861857,-0.005966391087356631,0.013914571127080347,2,1,0,0.22754524221897476
Amazon-ratings,iterative_relation_frozen,combined_constant - fixed,3,0.0025042096773783364,-0.00827053492672506,0.013278954281481733,1,2,0,0.42264973081037427
Amazon-ratings,iterative_relation_frozen,reliability_only - feature_only,3,-0.0014698704083760579,-0.004690066141796845,0.0017503253250447293,0,1,2,0.1884971950310514
Amazon-ratings,iterative_relation_frozen,true reliability - shuffled reliability,3,-0.0002177556355794271,-0.000837474515751577,0.0004019632445927228,0,1,2,0.26970325665977835
Amazon-ratings,iterative_relation_frozen,true reliability - constant reliability,3,-0.0013609925905863445,-0.004295950270297641,0.0015739650891249516,0,1,2,0.18415581451859597
Amazon-ratings,iterative_relation_frozen,combined - feature_only,3,-0.0002177556355794271,-0.005916933136394562,0.005481421865235709,1,1,1,0.8845314211258659
Amazon-ratings,iterative_relation_frozen,combined - combined_shuffled,3,-0.0006532768408457438,-0.005720525192478728,0.00441397151078724,1,1,1,0.6348494072546921
Amazon-ratings,iterative_relation_frozen,combined - combined_constant,3,0.0008166035016377767,-0.00847926047769151,0.010112467480967065,1,1,1,0.7417973409657224
Amazon-ratings,iterative_relation_finetune,feature_only - fixed,3,0.0026675264040629068,-0.011306270347518455,0.016641323155644268,1,0,2,0.49777386904060894
Amazon-ratings,iterative_relation_finetune,reliability_only - fixed,3,0.0071315765380859375,-0.0038324815338455654,0.01809563461001744,3,0,0,0.10747931910839406
Amazon-ratings,iterative_relation_finetune,combined - fixed,3,-0.003593007723490397,-0.02568068832316713,0.018494672876186332,1,1,1,0.5564370870999646
Amazon-ratings,iterative_relation_finetune,shuffled_reliability - fixed,3,-0.006260544061660767,-0.035584780798883664,0.023063692675562134,1,0,2,0.45528219921281743
Amazon-ratings,iterative_relation_finetune,constant_reliability - fixed,3,0.0008710324764251709,-0.015975933385964137,0.01771799833881448,2,0,1,0.8446088496571269
Amazon-ratings,iterative_relation_finetune,combined_shuffled - fixed,3,-0.0003810723622639974,-0.018298080476795927,0.017535935752267934,2,0,1,0.9354262641628588
Amazon-ratings,iterative_relation_finetune,combined_constant - fixed,3,0.0002177556355794271,-0.015611674259213804,0.016047185530372658,1,1,1,0.9581837204128072
Amazon-ratings,iterative_relation_finetune,reliability_only - feature_only,3,0.00446405013402303,-0.0038735425817064467,0.012801642849752506,3,0,0,0.14777351264594715
Amazon-ratings,iterative_relation_finetune,true reliability - shuffled reliability,3,0.013392120599746704,-0.004985963173518446,0.031770204373011854,3,0,0,0.08843875928976352
Amazon-ratings,iterative_relation_finetune,true reliability - constant reliability,3,0.006260544061660767,0.0003766372253902117,0.01214445089793132,3,0,0,0.04454869034507395
Amazon-ratings,iterative_relation_finetune,combined - feature_only,3,-0.006260534127553304,-0.028835927192717187,0.01631485893761058,1,0,2,0.3551433046422653
Amazon-ratings,iterative_relation_finetune,combined - combined_shuffled,3,-0.0032119353612264,-0.010148602190377422,0.0037247314679246224,0,1,2,0.18455686195354373
Amazon-ratings,iterative_relation_finetune,combined - combined_constant,3,-0.0038107633590698242,-0.018384194988309073,0.010762668270169425,1,0,2,0.3774271990277276
Cora,iterative_relation_frozen,feature_only - fixed,3,0.0,0.0,0.0,0,3,0,nan
Cora,iterative_relation_frozen,reliability_only - fixed,3,0.0,0.0,0.0,0,3,0,nan
Cora,iterative_relation_frozen,combined - fixed,3,0.0,0.0,0.0,0,3,0,nan
Cora,iterative_relation_frozen,shuffled_reliability - fixed,3,0.0,0.0,0.0,0,3,0,nan
Cora,iterative_relation_frozen,constant_reliability - fixed,3,0.0,0.0,0.0,0,3,0,nan
Cora,iterative_relation_frozen,combined_shuffled - fixed,3,0.0,0.0,0.0,0,3,0,nan
Cora,iterative_relation_frozen,combined_constant - fixed,3,0.0,0.0,0.0,0,3,0,nan
Cora,iterative_relation_frozen,reliability_only - feature_only,3,0.0,0.0,0.0,0,3,0,nan
Cora,iterative_relation_frozen,true reliability - shuffled reliability,3,0.0,0.0,0.0,0,3,0,nan
Cora,iterative_relation_frozen,true reliability - constant reliability,3,0.0,0.0,0.0,0,3,0,nan
Cora,iterative_relation_frozen,combined - feature_only,3,0.0,0.0,0.0,0,3,0,nan
Cora,iterative_relation_frozen,combined - combined_shuffled,3,0.0,0.0,0.0,0,3,0,nan
Cora,iterative_relation_frozen,combined - combined_constant,3,0.0,0.0,0.0,0,3,0,nan
Cora,iterative_relation_finetune,feature_only - fixed,3,-0.019999980926513672,-0.04593518196992367,0.005935220116896324,0,0,3,0.0800751810240428
Cora,iterative_relation_finetune,reliability_only - fixed,3,-0.012333313624064127,-0.038426650683745754,0.013760023435617502,0,0,3,0.17899397379305818
Cora,iterative_relation_finetune,combined - fixed,3,-0.008333345254262289,-0.0582845238194549,0.041617833310930316,1,0,2,0.5473951937864238
Cora,iterative_relation_finetune,shuffled_reliability - fixed,3,-0.015999992688496906,-0.044648463415487796,0.012648478038493987,0,0,3,0.13817259297255483
Cora,iterative_relation_finetune,constant_reliability - fixed,3,-0.013333320617675781,-0.04399344764932595,0.01732680641397439,0,0,3,0.20223145279204835
Cora,iterative_relation_finetune,combined_shuffled - fixed,3,-0.015333314736684164,-0.06129550143030286,0.030628871956934527,1,0,2,0.28765670993604736
Cora,iterative_relation_finetune,combined_constant - fixed,3,-0.0069999893506368,-0.036287616087715156,0.02228763738644156,1,0,2,0.4118839357795293
Cora,iterative_relation_finetune,reliability_only - feature_only,3,0.007666667302449544,-0.00887348680191722,0.024206821406816306,3,0,0,0.1842732169661252
Cora,iterative_relation_finetune,true reliability - shuffled reliability,3,0.00366667906443278,-0.00012785511536581853,0.007461213244231378,3,0,0,0.053269141623308716
Cora,iterative_relation_finetune,true reliability - constant reliability,3,0.0010000069936116536,-0.006452384227879969,0.008452398215103275,2,0,1,0.6220323086451816
Cora,iterative_relation_finetune,combined - feature_only,3,0.011666635672251383,-0.01580896125402667,0.03914223259852944,2,1,0,0.2092289803674524
Cora,iterative_relation_finetune,combined - combined_shuffled,3,0.006999969482421875,-0.009289547895397963,0.023289486860241713,2,1,0,0.2057071969415642
Cora,iterative_relation_finetune,combined - combined_constant,3,-0.0013333559036254883,-0.02201789488859294,0.019351183081341962,1,0,2,0.8075464052638408
Pubmed,iterative_relation_frozen,feature_only - fixed,3,0.0003333290417989095,-0.0011008700697841681,0.001767528153381987,1,2,0,0.42264973081037427
Pubmed,iterative_relation_frozen,reliability_only - fixed,3,0.0003333290417989095,-0.0011008700697841681,0.001767528153381987,1,2,0,0.42264973081037427
Pubmed,iterative_relation_frozen,combined - fixed,3,0.0006666779518127441,-0.0022018057573825927,0.003535161661008081,1,2,0,0.42264973081037427
Pubmed,iterative_relation_frozen,shuffled_reliability - fixed,3,0.0003333290417989095,-0.0011008700697841681,0.001767528153381987,1,2,0,0.42264973081037427
Pubmed,iterative_relation_frozen,constant_reliability - fixed,3,-0.0003333290417989095,-0.001767528153381987,0.0011008700697841681,0,2,1,0.42264973081037427
Pubmed,iterative_relation_frozen,combined_shuffled - fixed,3,-0.002666652202606201,-0.0186374402372948,0.013304135832082398,1,1,1,0.5470915225021287
Pubmed,iterative_relation_frozen,combined_constant - fixed,3,0.0006666779518127441,-0.0022018057573825927,0.003535161661008081,1,2,0,0.42264973081037427
Pubmed,iterative_relation_frozen,reliability_only - feature_only,3,0.0,0.0,0.0,0,3,0,nan
Pubmed,iterative_relation_frozen,true reliability - shuffled reliability,3,0.0,0.0,0.0,0,3,0,nan
Pubmed,iterative_relation_frozen,true reliability - constant reliability,3,0.000666658083597819,-0.0022017401395683363,0.003535056306763974,1,2,0,0.42264973081037427
Pubmed,iterative_relation_frozen,combined - feature_only,3,0.00033334891001383465,-0.0011009356875984245,0.001767633507626094,1,2,0,0.42264973081037416
Pubmed,iterative_relation_frozen,combined - combined_shuffled,3,0.0033333301544189453,-0.011008831933470194,0.017675492242308084,1,2,0,0.42264973081037427
Pubmed,iterative_relation_frozen,combined - combined_constant,3,0.0,0.0,0.0,0,3,0,nan
Pubmed,iterative_relation_finetune,feature_only - fixed,3,0.0003333290417989095,-0.0034612051379996887,0.0041278632215975075,1,1,1,0.7418011102528389
Pubmed,iterative_relation_finetune,reliability_only - fixed,3,0.000666658083597819,-0.0022017401395683363,0.003535056306763974,1,2,0,0.42264973081037427
Pubmed,iterative_relation_finetune,combined - fixed,3,-0.0003333290417989095,-0.001767528153381987,0.0011008700697841681,0,2,1,0.42264973081037427
Pubmed,iterative_relation_finetune,shuffled_reliability - fixed,3,-0.0006666779518127441,-0.003535161661008081,0.0022018057573825927,0,2,1,0.42264973081037427
Pubmed,iterative_relation_finetune,constant_reliability - fixed,3,-0.0010000069936116536,-0.005302689814390068,0.003302675827166761,0,2,1,0.42264973081037427
Pubmed,iterative_relation_finetune,combined_shuffled - fixed,3,-0.0010000069936116536,-0.005302689814390068,0.003302675827166761,0,2,1,0.42264973081037427
Pubmed,iterative_relation_finetune,combined_constant - fixed,3,-0.0003333290417989095,-0.001767528153381987,0.0011008700697841681,0,2,1,0.42264973081037427
Pubmed,iterative_relation_finetune,reliability_only - feature_only,3,0.0003333290417989095,-0.00591819995050754,0.006584858034105358,1,1,1,0.8398718461949128
Pubmed,iterative_relation_finetune,true reliability - shuffled reliability,3,0.0013333360354105632,-0.0044035458969509285,0.007070217967772055,1,2,0,0.42264973081037416
Pubmed,iterative_relation_finetune,true reliability - constant reliability,3,0.0016666650772094727,-0.005504415966735097,0.008837746121154042,1,2,0,0.42264973081037427
Pubmed,iterative_relation_finetune,combined - feature_only,3,-0.000666658083597819,-0.003535056306763974,0.0022017401395683363,0,2,1,0.42264973081037427
Pubmed,iterative_relation_finetune,combined - combined_shuffled,3,0.0006666779518127441,-0.0022018057573825927,0.003535161661008081,1,2,0,0.42264973081037427
Pubmed,iterative_relation_finetune,combined - combined_constant,3,0.0,0.0,0.0,0,3,0,nan
Roman-empire,iterative_relation_protocol,fixed: finetune - frozen,3,0.008648077646891275,-0.011313678582524118,0.028609833876306667,2,1,0,0.20333096831215872
Roman-empire,iterative_relation_protocol,feature_only: finetune - frozen,3,0.0007059772809346517,-0.010693213871352893,0.012105168433222197,2,0,1,0.8148336276020973
Roman-empire,iterative_relation_protocol,reliability_only: finetune - frozen,3,0.008353908856709799,0.004523363755391623,0.012184453958027974,3,0,0,0.01116725712859841
Roman-empire,iterative_relation_protocol,combined: finetune - frozen,3,0.014825284481048584,0.011756317475389777,0.01789425148670739,3,0,0,0.0023067526933346597
Roman-empire,iterative_relation_protocol,shuffled_reliability: finetune - frozen,3,0.00370633602142334,-0.007095422019738439,0.014508094062585119,2,0,1,0.27786200175069703
Roman-empire,iterative_relation_protocol,constant_reliability: finetune - frozen,3,-0.0037063161532084146,-0.01662326046146662,0.009210628155049791,0,0,3,0.34235796337727
Roman-empire,iterative_relation_protocol,combined_shuffled: finetune - frozen,3,0.0007059772809346517,-0.011115388046222637,0.012527342608091942,2,0,1,0.8212313214371054
Roman-empire,iterative_relation_protocol,combined_constant: finetune - frozen,3,0.0012354453404744465,-0.012033834717812268,0.014504725398761163,2,0,1,0.727455641982584
Amazon-ratings,iterative_relation_protocol,fixed: finetune - frozen,3,0.014099836349487305,-0.016878488673356055,0.045078161372330665,2,1,0,0.1892898764857574
Amazon-ratings,iterative_relation_protocol,feature_only: finetune - frozen,3,0.013228793938954672,0.004423939661727322,0.02203364821618202,3,0,0,0.02310332765186608
Amazon-ratings,iterative_relation_protocol,reliability_only: finetune - frozen,3,0.01916271448135376,0.0015888642427106699,0.03673656471999685,3,0,0,0.042551758644101864
Amazon-ratings,iterative_relation_protocol,combined: finetune - frozen,3,0.007186015446980794,-0.023732913531609764,0.03810494442557135,1,2,0,0.42264973081037427
Amazon-ratings,iterative_relation_protocol,shuffled_reliability: finetune - frozen,3,0.005552838246027629,-0.01154465912186755,0.02265033561392281,2,0,1,0.29713592364061636
Amazon-ratings,iterative_relation_protocol,constant_reliability: finetune - frozen,3,0.01154117782910665,-0.0006119276819106425,0.02369428334012394,3,0,0,0.05500151282293011
Amazon-ratings,iterative_relation_protocol,combined_shuffled: finetune - frozen,3,0.00974467396736145,-0.009432523272731894,0.028921871207454795,3,0,0,0.16034585503023013
Amazon-ratings,iterative_relation_protocol,combined_constant: finetune - frozen,3,0.011813382307688395,-6.583970913692089e-05,0.02369260432451371,3,0,0,0.05051724417921913
Cora,iterative_relation_protocol,fixed: finetune - frozen,3,0.019666671752929688,-0.05243043763065611,0.09176378113651548,2,0,1,0.3613686967221458
Cora,iterative_relation_protocol,feature_only: finetune - frozen,3,-0.0003333091735839844,-0.05269692539007145,0.052030307042903484,1,0,2,0.9806376748294505
Cora,iterative_relation_protocol,reliability_only: finetune - frozen,3,0.00733335812886556,-0.03876284694499826,0.05342956320272938,2,0,1,0.5643338646389446
Cora,iterative_relation_protocol,combined: finetune - frozen,3,0.011333326498667399,-0.014040584204385078,0.036707237201719874,3,0,0,0.19457537105552686
Cora,iterative_relation_protocol,shuffled_reliability: finetune - frozen,3,0.00366667906443278,-0.03981167751980496,0.047145035648670515,2,0,1,0.7514713040297256
Cora,iterative_relation_protocol,constant_reliability: finetune - frozen,3,0.006333351135253906,-0.03707390452652996,0.049740606797037776,2,0,1,0.594271346927546
Cora,iterative_relation_protocol,combined_shuffled: finetune - frozen,3,0.004333357016245524,-0.035901450690607385,0.04456816472309843,1,0,2,0.688615326482497
Cora,iterative_relation_protocol,combined_constant: finetune - frozen,3,0.012666682402292887,-0.030953307700536496,0.056286672505122266,2,0,1,0.3379019702456336
Pubmed,iterative_relation_protocol,fixed: finetune - frozen,3,0.0019999941190083823,-0.0066052860365192635,0.010605274274536029,1,2,0,0.42264973081037427
Pubmed,iterative_relation_protocol,feature_only: finetune - frozen,3,0.0019999941190083823,-0.00545239710248324,0.009452385340500004,2,0,1,0.3675444679725657
Pubmed,iterative_relation_protocol,reliability_only: finetune - frozen,3,0.0023333231608072915,-0.009920564465847522,0.014587210787462104,1,1,1,0.49871899716325097
Pubmed,iterative_relation_protocol,combined: finetune - frozen,3,0.0009999871253967285,-0.007956727187375263,0.00995670143816872,1,1,1,0.6783708669981989
Pubmed,iterative_relation_protocol,shuffled_reliability: finetune - frozen,3,0.0009999871253967285,-0.005572338865071141,0.007572313115864598,1,1,1,0.5799159747915971
Pubmed,iterative_relation_protocol,constant_reliability: finetune - frozen,3,0.001333316167195638,-0.0024612180126029606,0.005127850346994236,2,1,0,0.26970325665977846
Pubmed,iterative_relation_protocol,combined_shuffled: finetune - frozen,3,0.0036666393280029297,-0.011307064163852581,0.018640342819858442,2,0,1,0.4025657044143516
Pubmed,iterative_relation_protocol,combined_constant: finetune - frozen,3,0.0009999871253967285,-0.007956727187375263,0.00995670143816872,1,1,1,0.6783708669981989
