model,graph_type,seed,best_val_acc,test_acc_at_best_val,elapsed_sec,qk_strength_mean,qk_strength_layer1,qk_strength_layer2,gate_corr_degree,gate_corr_local_similarity,gate_corr_neighbor_variance,gate_corr_rwse_mean,gate_corr_layer1_local_similarity,gate_corr_layer2_local_similarity
reliability_gt,homophily,9,0.9833333492279053,0.9746031761169434,3.374788761138916,0.00663129985332489,0.006571644451469183,0.006690955255180597,-0.15245833456579294,0.04395102921677393,-0.019847543175334856,0.07480607829634989,0.12476568101878309,0.022005997499562533
mlp,noisy,0,0.5444444417953491,0.5746031999588013,0.10492539405822754,nan,nan,nan,nan,nan,nan,nan,nan,nan
mlp,noisy,1,0.550000011920929,0.5809524059295654,0.09452390670776367,nan,nan,nan,nan,nan,nan,nan,nan,nan
mlp,noisy,2,0.6666666865348816,0.5539682507514954,0.09660816192626953,nan,nan,nan,nan,nan,nan,nan,nan,nan
mlp,noisy,3,0.6333333253860474,0.5603174567222595,0.1240243911743164,nan,nan,nan,nan,nan,nan,nan,nan,nan
mlp,noisy,4,0.5611110925674438,0.5158730149269104,0.10349035263061523,nan,nan,nan,nan,nan,nan,nan,nan,nan
mlp,noisy,5,0.5222222208976746,0.5174603462219238,0.09408092498779297,nan,nan,nan,nan,nan,nan,nan,nan,nan
mlp,noisy,6,0.644444465637207,0.5666666626930237,0.15946173667907715,nan,nan,nan,nan,nan,nan,nan,nan,nan
mlp,noisy,7,0.5888888835906982,0.60317462682724,0.11983442306518555,nan,nan,nan,nan,nan,nan,nan,nan,nan
mlp,noisy,8,0.5944444537162781,0.6126984357833862,0.11921191215515137,nan,nan,nan,nan,nan,nan,nan,nan,nan
mlp,noisy,9,0.5388888716697693,0.5523809790611267,0.12256598472595215,nan,nan,nan,nan,nan,nan,nan,nan,nan
gcn,noisy,0,0.8222222328186035,0.8047618865966797,1.7841136455535889,nan,nan,nan,nan,nan,nan,nan,nan,nan
gcn,noisy,1,0.7444444298744202,0.8222222328186035,0.9738805294036865,nan,nan,nan,nan,nan,nan,nan,nan,nan
gcn,noisy,2,0.8166666626930237,0.7857142686843872,1.510786533355713,nan,nan,nan,nan,nan,nan,nan,nan,nan
gcn,noisy,3,0.8111110925674438,0.7809523940086365,1.2862873077392578,nan,nan,nan,nan,nan,nan,nan,nan,nan
gcn,noisy,4,0.7611111402511597,0.7777777910232544,1.228581428527832,nan,nan,nan,nan,nan,nan,nan,nan,nan
gcn,noisy,5,0.7944444417953491,0.7698412537574768,2.432738780975342,nan,nan,nan,nan,nan,nan,nan,nan,nan
gcn,noisy,6,0.8444444537162781,0.7539682388305664,1.2402150630950928,nan,nan,nan,nan,nan,nan,nan,nan,nan
gcn,noisy,7,0.800000011920929,0.8063492178916931,1.2796392440795898,nan,nan,nan,nan,nan,nan,nan,nan,nan
gcn,noisy,8,0.8222222328186035,0.7555555701255798,1.9813086986541748,nan,nan,nan,nan,nan,nan,nan,nan,nan
gcn,noisy,9,0.8500000238418579,0.8238095045089722,1.2692744731903076,nan,nan,nan,nan,nan,nan,nan,nan,nan
linear_gt,noisy,0,0.6166666746139526,0.5666666626930237,3.6876537799835205,nan,nan,nan,nan,nan,nan,nan,nan,nan
linear_gt,noisy,1,0.6555555462837219,0.644444465637207,2.9728739261627197,nan,nan,nan,nan,nan,nan,nan,nan,nan
linear_gt,noisy,2,0.6777777671813965,0.6111111044883728,2.4966559410095215,nan,nan,nan,nan,nan,nan,nan,nan,nan
linear_gt,noisy,3,0.6666666865348816,0.6095238327980042,3.75858473777771,nan,nan,nan,nan,nan,nan,nan,nan,nan
linear_gt,noisy,4,0.5444444417953491,0.4920634925365448,1.6881120204925537,nan,nan,nan,nan,nan,nan,nan,nan,nan
linear_gt,noisy,5,0.605555534362793,0.5730158686637878,5.071280241012573,nan,nan,nan,nan,nan,nan,nan,nan,nan
linear_gt,noisy,6,0.699999988079071,0.6000000238418579,3.8309919834136963,nan,nan,nan,nan,nan,nan,nan,nan,nan
linear_gt,noisy,7,0.644444465637207,0.6253968477249146,2.365351676940918,nan,nan,nan,nan,nan,nan,nan,nan,nan
linear_gt,noisy,8,0.6333333253860474,0.6714285612106323,3.4284443855285645,nan,nan,nan,nan,nan,nan,nan,nan,nan
linear_gt,noisy,9,0.6277777552604675,0.6190476417541504,4.935400009155273,nan,nan,nan,nan,nan,nan,nan,nan,nan
q_only_gt,noisy,0,0.5888888835906982,0.5349206328392029,4.646349906921387,0.007705956697463989,0.0072365207597613335,0.008175392635166645,nan,nan,nan,nan,nan,nan
q_only_gt,noisy,1,0.6611111164093018,0.6492063403129578,2.8699891567230225,0.007100669899955392,0.006816554814577103,0.007384784985333681,nan,nan,nan,nan,nan,nan
q_only_gt,noisy,2,0.6499999761581421,0.6095238327980042,2.003145217895508,0.006917180959135294,0.00684800511226058,0.006986356806010008,nan,nan,nan,nan,nan,nan
q_only_gt,noisy,3,0.6944444179534912,0.620634913444519,3.580387592315674,0.007360192248597741,0.007206784561276436,0.007513599935919046,nan,nan,nan,nan,nan,nan
q_only_gt,noisy,4,0.5277777910232544,0.5285714268684387,2.139633893966675,0.006890584249049425,0.006773057393729687,0.0070081111043691635,nan,nan,nan,nan,nan,nan
q_only_gt,noisy,5,0.5888888835906982,0.5761904716491699,4.5554399490356445,0.007753537967801094,0.007486516609787941,0.008020559325814247,nan,nan,nan,nan,nan,nan
q_only_gt,noisy,6,0.699999988079071,0.5952380895614624,3.806826114654541,0.007201678119599819,0.007022404577583075,0.007380951661616564,nan,nan,nan,nan,nan,nan
q_only_gt,noisy,7,0.6277777552604675,0.6238095164299011,2.0890679359436035,0.006932275136932731,0.006821537856012583,0.007043012417852879,nan,nan,nan,nan,nan,nan
q_only_gt,noisy,8,0.6722221970558167,0.6650793552398682,4.02077317237854,0.007584371836856008,0.007016737479716539,0.008152006193995476,nan,nan,nan,nan,nan,nan
q_only_gt,noisy,9,0.6166666746139526,0.5888888835906982,2.675294876098633,0.007129239849746227,0.006913522258400917,0.0073449574410915375,nan,nan,nan,nan,nan,nan
k_only_gt,noisy,0,0.5944444537162781,0.5634920597076416,5.885204315185547,0.006551243597641587,0.0068336306139826775,0.006268856581300497,nan,nan,nan,nan,nan,nan
k_only_gt,noisy,1,0.6611111164093018,0.6492063403129578,2.9104528427124023,0.006553386803716421,0.0066055008210241795,0.006501272786408663,nan,nan,nan,nan,nan,nan
k_only_gt,noisy,2,0.6499999761581421,0.6095238327980042,2.00482177734375,0.006670908536761999,0.006639782339334488,0.00670203473418951,nan,nan,nan,nan,nan,nan
k_only_gt,noisy,3,0.6944444179534912,0.620634913444519,3.5946309566497803,0.006653638323768973,0.006429814267903566,0.00687746237963438,nan,nan,nan,nan,nan,nan
k_only_gt,noisy,4,0.5277777910232544,0.5285714268684387,2.0686349868774414,0.006657994352281094,0.006620756350457668,0.006695232354104519,nan,nan,nan,nan,nan,nan
k_only_gt,noisy,5,0.5888888835906982,0.5761904716491699,4.586479663848877,0.006803669035434723,0.006724447477608919,0.006882890593260527,nan,nan,nan,nan,nan,nan
k_only_gt,noisy,6,0.7055555582046509,0.5984126925468445,5.669717788696289,0.007080686278641224,0.00718053849413991,0.006980834063142538,nan,nan,nan,nan,nan,nan
k_only_gt,noisy,7,0.6277777552604675,0.6238095164299011,2.0825886726379395,0.006552533945068717,0.00651747127994895,0.006587596610188484,nan,nan,nan,nan,nan,nan
k_only_gt,noisy,8,0.6722221970558167,0.6634920835494995,4.02657413482666,0.006544682430103421,0.006595436949282885,0.006493927910923958,nan,nan,nan,nan,nan,nan
k_only_gt,noisy,9,0.6166666746139526,0.5888888835906982,2.6778433322906494,0.006614583777263761,0.006585418712347746,0.006643748842179775,nan,nan,nan,nan,nan,nan
qk_gt,noisy,0,0.5888888835906982,0.5349206328392029,4.602583646774292,0.006864294409751892,0.006801824551075697,0.006926764268428087,nan,nan,nan,nan,nan,nan
qk_gt,noisy,1,0.6611111164093018,0.6492063403129578,2.9357118606567383,0.006768928142264485,0.006661767605692148,0.0068760886788368225,nan,nan,nan,nan,nan,nan
qk_gt,noisy,2,0.6499999761581421,0.6095238327980042,2.049975872039795,0.006800608476623893,0.006724979262799025,0.006876237690448761,nan,nan,nan,nan,nan,nan
qk_gt,noisy,3,0.6944444179534912,0.620634913444519,3.6393043994903564,0.006902552908286452,0.006636200938373804,0.0071689048781991005,nan,nan,nan,nan,nan,nan
qk_gt,noisy,4,0.5277777910232544,0.5285714268684387,2.1148054599761963,0.006760807242244482,0.006650893483310938,0.006870721001178026,nan,nan,nan,nan,nan,nan
qk_gt,noisy,5,0.5944444537162781,0.5555555820465088,5.772757053375244,0.00738154212012887,0.007086614146828651,0.007676470093429089,nan,nan,nan,nan,nan,nan
qk_gt,noisy,6,0.6944444179534912,0.5936508178710938,5.803421258926392,0.007532255491241813,0.007318831514567137,0.007745679467916489,nan,nan,nan,nan,nan,nan
qk_gt,noisy,7,0.6277777552604675,0.6238095164299011,2.1234493255615234,0.006685990607365966,0.006570334080606699,0.006801647134125233,nan,nan,nan,nan,nan,nan
qk_gt,noisy,8,0.6722221970558167,0.6634920835494995,4.150130033493042,0.0069857442285865545,0.00668835686519742,0.007283131591975689,nan,nan,nan,nan,nan,nan
qk_gt,noisy,9,0.6166666746139526,0.5888888835906982,2.738428831100464,0.0068380574230104685,0.006639395374804735,0.007036719471216202,nan,nan,nan,nan,nan,nan
gate_gt,noisy,0,0.5777778029441833,0.5539682507514954,3.033653497695923,nan,nan,nan,-0.4364340716326286,-0.15421337664950852,-0.2413026627702124,-0.43751252482605607,-0.18950015563401926,-0.11447978433048474
gate_gt,noisy,1,0.6388888955116272,0.6333333253860474,2.5012998580932617,nan,nan,nan,0.11010960911510598,0.5244863752457165,-0.2349197036083522,0.25638331916559287,0.47742718440732446,0.25311880126363295
gate_gt,noisy,2,0.6611111164093018,0.6222222447395325,2.666455030441284,nan,nan,nan,0.16490708558324357,-0.02436456557703793,0.0020278628780444445,-0.12002724934430327,0.10845889021934287,-0.06294390816607448
gate_gt,noisy,3,0.6833333373069763,0.6523809432983398,3.277103900909424,nan,nan,nan,-0.5373158548840711,0.12205265161047228,0.017434599078368907,-0.4243782807774388,-0.2541626687731654,0.34408955111577677
gate_gt,noisy,4,0.5777778029441833,0.5269841551780701,2.0772953033447266,nan,nan,nan,0.22580118834435348,-0.2306976019707797,-0.10870784476736484,-0.04076546798663685,-0.4193071305020083,-0.12897714124457205
gate_gt,noisy,5,0.6111111044883728,0.5603174567222595,2.4968080520629883,nan,nan,nan,-0.007707694424092164,-0.07213915648759155,-0.399899329582179,0.0861433666969643,-0.21171075315246987,0.1370110982052887
gate_gt,noisy,6,0.7277777791023254,0.617460310459137,5.338289260864258,nan,nan,nan,-0.11194630201668186,-0.08517228736156955,0.301714734498838,0.06453846828373645,-0.10796673487020855,-0.05206853712461326
gate_gt,noisy,7,0.6388888955116272,0.6047618985176086,2.542098045349121,nan,nan,nan,-0.39590389648414415,-0.15206680578245632,0.159542349812453,-0.384939078818609,0.10455470971190552,-0.20991381238229237
gate_gt,noisy,8,0.6722221970558167,0.6507936716079712,2.41896915435791,nan,nan,nan,0.008990411269778713,-0.2914629048710021,-0.25299444945129906,0.22962120366911293,-0.12855082884941293,-0.3090573307231302
gate_gt,noisy,9,0.6499999761581421,0.6063492298126221,3.828688383102417,nan,nan,nan,-0.2961330207798899,-0.13273707974763713,-0.17994399849544493,-0.09195265023226833,0.20149461167449806,-0.23434780050505746
reliability_gt,noisy,0,0.6166666746139526,0.5904762148857117,4.042787551879883,0.006843004608526826,0.006728713400661945,0.0069572958163917065,0.019674986736708335,0.22906796362813073,0.27771743539253196,0.041138542034029335,0.190748191108583,0.21009556949125052
reliability_gt,noisy,1,0.6777777671813965,0.6777777671813965,4.216744899749756,0.006760071264579892,0.006515896413475275,0.007004246115684509,0.0689107147503718,0.1017397879001485,-0.0446553596325659,0.32054390086862267,0.11081177056919911,0.0032085699160226896
reliability_gt,noisy,2,0.6499999761581421,0.6380952596664429,2.4614317417144775,0.006835665786638856,0.006658859085291624,0.007012472487986088,0.21673385432079678,0.09775098911600318,0.02300786800187821,-0.023578174990506406,0.15428554919947302,0.0814239328148226
reliability_gt,noisy,3,0.6833333373069763,0.6650793552398682,2.9462695121765137,0.006816779728978872,0.006606758572161198,0.007026800885796547,-0.22210069375393823,0.389428085941807,-0.1820286973201766,0.03972004801421953,0.655587595661504,0.13263119601178947
reliability_gt,noisy,4,0.5833333134651184,0.5507936477661133,2.527733087539673,0.006645499495789409,0.006576939020305872,0.006714059971272945,-0.12384472524550116,-0.09417667406507937,-0.11057161462210863,-0.15031375012625972,-0.432384898212808,0.02298354690200217
reliability_gt,noisy,5,0.605555534362793,0.5714285969734192,4.249404430389404,0.006805313751101494,0.006774882785975933,0.006835744716227055,-0.43040517338313705,0.28525113391441836,0.05805801184821414,-0.2538401999403971,0.22385413945503535,0.07663059450494997
reliability_gt,noisy,6,0.6722221970558167,0.5936508178710938,2.7875630855560303,0.006848146673291922,0.006573603022843599,0.007122690323740244,-0.4955179267852305,-0.013668970373433634,-0.09932896092989259,-0.4360086213282766,-0.3761510211010092,0.20224723747340984
reliability_gt,noisy,7,0.6499999761581421,0.6142857074737549,2.936443328857422,0.0068593439646065235,0.0066153015941381454,0.007103386335074902,-0.2567772208909542,-0.01269278325581006,0.09322094727009547,-0.27069627365373344,0.0687830471019877,-0.03939328443606511
reliability_gt,noisy,8,0.6666666865348816,0.6746031641960144,4.677606582641602,0.007028807187452912,0.006775027606636286,0.007282586768269539,-0.21297054870042403,0.38904439795339285,0.02524496861824208,-0.3085637423988367,0.4622873648663797,0.29791120980903324
reliability_gt,noisy,9,0.6499999761581421,0.6015872955322266,4.5445122718811035,0.006718783872202039,0.006746580358594656,0.0066909873858094215,-0.14960477566727481,-0.12554738338287894,0.02995947807800621,0.1739420877913661,-0.3305684282854708,0.0885611857651091
