dataset,model,model_family,edge_protocol,run,split,seed,best_epoch,best_val_acc,test_acc_at_best_val,test_macro_f1_at_best_val,local_expert_val_acc,global_expert_val_acc,local_expert_test_acc,global_expert_test_acc,local_expert_best_epoch,global_expert_best_epoch,fixed_alpha,fallback_max_abs_error,reliability_components,normalize_features,rw_steps,rw_samples,rw_seed,hidden_dim,num_layers,num_heads,dropout,lr,weight_decay,expert_epochs,gate_epochs,patience,data_fingerprint,preprocess_code_hash,elapsed_sec,alpha_mean,alpha_std,alpha_min,alpha_max,local_logit_norm_mean,global_logit_norm_mean,local_entropy_mean,global_entropy_mean,local_global_logit_cosine_mean,alpha_corr_degree,alpha_corr_local_similarity,alpha_corr_neighbor_variance,alpha_corr_rwse,alpha_corr_label_homophily,val_both_correct,val_local_only_correct,val_global_only_correct,val_both_wrong,val_global_correct_given_local_wrong,test_both_correct,test_local_only_correct,test_global_only_correct,test_both_wrong,test_global_correct_given_local_wrong
Actor,ordinary_gate,ordinary_gate,undirected,0:0,0,0,22,0.3762335479259491,0.35986843705177307,0.3318099580970431,0.2878289520740509,0.37458881735801697,0.2743421196937561,0.35789474844932556,11.0,30.0,nan,nan,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,100,80,30,b9e1e067010d32c1abc894d5b53684da37fe0c3000d6c6089eb99475573861a0,5125b25c6a33007f,1.379377841949463,0.16091400384902954,0.11000348627567291,0.002713266061618924,0.45959949493408203,0.43320584297180176,2.9831340312957764,1.5906168222427368,1.0897866487503052,0.15388506650924683,-0.003771182879305531,0.12600868571807416,0.0068855791797626425,0.0020279785627978484,-0.02468488398937667,0.18297697603702545,0.10485197603702545,0.19161184132099152,0.5205591917037964,0.2690531015396118,0.16447369754314423,0.10986842215061188,0.19342106580734253,0.5322368741035461,0.26654577255249023
Actor,ordinary_gate,ordinary_gate,undirected,1:0,1,0,12,0.36677631735801697,0.3572368621826172,0.3329997463252005,0.3166118562221527,0.36677631735801697,0.2901315987110138,0.35592105984687805,74.0,31.0,nan,nan,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,100,80,30,b9e1e067010d32c1abc894d5b53684da37fe0c3000d6c6089eb99475573861a0,5125b25c6a33007f,0.45047736167907715,0.027567613869905472,0.0227527916431427,0.003215342527255416,0.16508819162845612,0.7025479078292847,2.9514925479888916,1.5576971769332886,1.0736256837844849,0.37450581789016724,-0.0014163460829798439,-0.11097553331402327,0.011363122061199321,1.0202396678291368e-06,-0.03619178291617554,0.19901315867900848,0.11759868264198303,0.16776315867900848,0.515625,0.24548737704753876,0.18421053886413574,0.10592105984687805,0.1717105358839035,0.5381579399108887,0.24189063906669617
Actor,ordinary_gate,ordinary_gate,undirected,2:0,2,0,5,0.38322368264198303,0.3677631616592407,0.3273289342180724,0.32195723056793213,0.38116776943206787,0.2993421256542206,0.37105265259742737,97.0,29.0,nan,nan,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,100,80,30,b9e1e067010d32c1abc894d5b53684da37fe0c3000d6c6089eb99475573861a0,5125b25c6a33007f,0.3786025047302246,0.16756673157215118,0.013685183599591255,0.10176432877779007,0.2451615035533905,0.8264288902282715,2.7741305828094482,1.531243920326233,1.1154963970184326,0.4742920398712158,-0.03461751596923426,-0.11967949256328153,-0.004530374078172945,-0.030705387268854252,-0.049834492121276164,0.20271381735801697,0.11924342066049576,0.1784539520740509,0.49958881735801697,0.26318982243537903,0.19144737720489502,0.10789474099874496,0.17960527539253235,0.5210526585578918,0.2563380300998688
