dataset,model,model_family,edge_protocol,run,split,seed,best_epoch,best_val_acc,test_acc_at_best_val,test_macro_f1_at_best_val,local_expert_val_acc,global_expert_val_acc,local_expert_test_acc,global_expert_test_acc,local_expert_best_epoch,global_expert_best_epoch,fixed_alpha,fallback_max_abs_error,reliability_components,normalize_features,rw_steps,rw_samples,rw_seed,hidden_dim,num_layers,num_heads,dropout,lr,weight_decay,expert_epochs,gate_epochs,patience,data_fingerprint,preprocess_code_hash,elapsed_sec,alpha_mean,alpha_std,alpha_min,alpha_max,local_logit_norm_mean,global_logit_norm_mean,local_entropy_mean,global_entropy_mean,local_global_logit_cosine_mean,alpha_corr_degree,alpha_corr_local_similarity,alpha_corr_neighbor_variance,alpha_corr_rwse,alpha_corr_label_homophily,val_both_correct,val_local_only_correct,val_global_only_correct,val_both_wrong,val_global_correct_given_local_wrong,test_both_correct,test_local_only_correct,test_global_only_correct,test_both_wrong,test_global_correct_given_local_wrong
Actor,reliability_gate,reliability_gate,undirected,0:0,0,0,8,0.37541118264198303,0.3592105507850647,0.33344547772223293,0.2878289520740509,0.37458881735801697,0.2743421196937561,0.35789474844932556,11.0,30.0,nan,nan,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,100,80,30,b9e1e067010d32c1abc894d5b53684da37fe0c3000d6c6089eb99475573861a0,5125b25c6a33007f,1.2144429683685303,0.0224995668977499,0.00890915933996439,0.012495147995650768,0.09554548561573029,0.43320584297180176,2.9831340312957764,1.5906168222427368,1.0897866487503052,0.15388506650924683,0.0016664785847916893,-0.04536527164477813,0.034617498132461844,0.10079897367947173,-0.024002154915719512,0.18297697603702545,0.10485197603702545,0.19161184132099152,0.5205591917037964,0.2690531015396118,0.16447369754314423,0.10986842215061188,0.19342106580734253,0.5322368741035461,0.26654577255249023
Actor,reliability_gate,reliability_gate,undirected,1:0,1,0,12,0.36677631735801697,0.3565789759159088,0.3319375652911033,0.3166118562221527,0.36677631735801697,0.2901315987110138,0.35592105984687805,74.0,31.0,nan,nan,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,100,80,30,b9e1e067010d32c1abc894d5b53684da37fe0c3000d6c6089eb99475573861a0,5125b25c6a33007f,0.4488399028778076,0.02310812845826149,0.023445740342140198,0.00197970075532794,0.27655696868896484,0.7025479078292847,2.9514925479888916,1.5576971769332886,1.0736256837844849,0.37450581789016724,-0.17752449122957087,0.0014481627609928022,-0.10621663019771715,0.19936417237731982,-0.023360389653726762,0.19901315867900848,0.11759868264198303,0.16776315867900848,0.515625,0.24548737704753876,0.18421053886413574,0.10592105984687805,0.1717105358839035,0.5381579399108887,0.24189063906669617
Actor,reliability_gate,reliability_gate,undirected,2:0,2,0,12,0.3840460479259491,0.3677631616592407,0.3285290515972067,0.32195723056793213,0.38116776943206787,0.2993421256542206,0.37105265259742737,97.0,29.0,nan,nan,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,100,80,30,b9e1e067010d32c1abc894d5b53684da37fe0c3000d6c6089eb99475573861a0,5125b25c6a33007f,0.44425368309020996,0.29523545503616333,0.12519007921218872,0.03389976546168327,0.5108866095542908,0.8264288902282715,2.7741305828094482,1.531243920326233,1.1154963970184326,0.4742920398712158,-0.5189941599167648,0.2169231717500711,-0.40702717345688766,0.27909811096301285,-0.04593358168300643,0.20271381735801697,0.11924342066049576,0.1784539520740509,0.49958881735801697,0.26318982243537903,0.19144737720489502,0.10789474099874496,0.17960527539253235,0.5210526585578918,0.2563380300998688
