dataset,family,control_mode,n,test_acc_mean,test_acc_std,macro_f1_mean,baseline_test_acc_mean,gain_over_own_baseline,base_alpha_mean,alpha_mean,alpha_std,adjustment_mean,adjustment_max,alpha_corr_local_similarity,alpha_corr_rwse,alpha_corr_control_input_mean,declared_trainable_parameters,active_controller_parameters,backbone_trainable_parameters
Citeseer,hidden_mixing_frozen,feature_only,10,0.6138000369071961,0.02018315908429403,0.578346421215047,0.6137000381946563,9.999871253967285e-05,0.775,0.7744393765926361,0.00016841235192259773,0.0014711242285557092,0.00194587818114087,0.01989208961809567,0.035900556670533504,nan,34948.0,25348.0,0.0
Citeseer,hidden_mixing_frozen,fixed,10,0.6137000381946563,0.0198597603098652,0.5780230425777207,0.6137000381946563,0.0,0.775,0.775,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0
Citeseer,hidden_mixing_frozen,reliability_only,10,0.6138000369071961,0.02064363497438044,0.5781886617788313,0.6137000381946563,9.999871253967285e-05,0.775,0.769774878025055,0.0034424423734890296,0.007680317736230791,0.012047717359382659,0.1218773403389132,0.11076099602283535,-0.14476511953679053,34948.0,26372.0,0.0
Citeseer,hidden_mixing_frozen,shuffled_reliability,10,0.6137000381946563,0.02050389582181762,0.5782816722932366,0.6137000381946563,0.0,0.775,0.7740488290786743,0.00039741488435538483,0.002059962833300233,0.0032183539704419674,0.008887437783183141,-0.006738584831693527,0.15197223008633956,34948.0,26372.0,0.0
Citeseer,hidden_mixing_frozen,zero_reliability,10,0.6137000381946563,0.02050389582181762,0.578279181556371,0.6137000381946563,0.0,0.775,0.7741426706314087,0.0002539208398957271,0.0019149484636727721,0.00229502230649814,nan,nan,nan,34948.0,26372.0,0.0
Cora,hidden_mixing_finetune,combined,10,0.6964000284671783,0.019820199202363276,0.6798119275337664,0.6860000312328338,0.010399997234344482,0.8,0.7996340870857239,0.0002480205283063697,0.0010514469002373516,0.002522279118420556,0.023410000380335878,-0.055914736679959706,-0.22294844958286283,202443.0,34948.0,167495.0
Cora,hidden_mixing_finetune,combined_constant,10,0.6918000340461731,0.014413882295977449,0.6734434476438005,0.6860000312328338,0.005800002813339233,0.8,0.7996768355369568,0.000126354152962449,0.0009923439414706082,0.0014611712307669223,-0.004373979030382624,0.01945163500914909,nan,202443.0,34948.0,167495.0
Cora,hidden_mixing_finetune,combined_shuffled,10,0.6923000276088714,0.014533070170620922,0.6753870057296916,0.6860000312328338,0.006299996376037597,0.8,0.7995661854743957,0.000376266565581318,0.001140685915015638,0.0035305479890666903,-0.006269532881734297,0.02166416526530076,0.1959744829121054,202443.0,34948.0,167495.0
Cora,hidden_mixing_finetune,constant_reliability,10,0.6947000324726105,0.016492727931007093,0.6777712857944768,0.6860000312328338,0.00870000123977661,0.8,0.7997380137443543,6.080119892430958e-05,0.0009096528636291623,0.0010357952734921128,nan,nan,nan,202443.0,26372.0,167495.0
Cora,hidden_mixing_finetune,feature_only,10,0.6920000314712524,0.014491381846454656,0.6739984054095715,0.6860000312328338,0.006000000238418579,0.8,0.7996731102466583,0.00012542400381789775,0.0010194065631367265,0.0017061077523976564,-0.0016286909386853529,-0.0021527386181570797,nan,202443.0,25348.0,167495.0
Cora,hidden_mixing_finetune,fixed,10,0.6989000320434571,0.011139566685735128,0.6808106653957295,0.6860000312328338,0.01290000081062317,0.8,0.8,0.0,0.0,0.0,nan,nan,nan,167495.0,0.0,167495.0
Cora,hidden_mixing_finetune,reliability_only,10,0.6921000301837921,0.014286014718988575,0.6742299850190594,0.6860000312328338,0.006099998950958252,0.8,0.7997108101844788,5.3787032447871753e-05,0.0009640707052312791,0.0011199836269952356,0.19488828582833856,-0.12098307993297512,-0.3822752017709013,202443.0,26372.0,167495.0
