dataset,family,comparison,n,mean_delta,ci95_low,ci95_high,wins,ties,losses,pvalue
Pubmed,hidden_mixing_finetune,combined - feature_only,10,0.0003000020980834961,-0.0012834997282254294,0.0018835039243924217,1,8,1,0.6783060846798343
Pubmed,hidden_mixing_finetune,combined - combined_shuffled,10,0.00020000338554382324,-0.00025243570565920643,0.000652442476746853,1,9,0,0.34343639613791355
Pubmed,hidden_mixing_finetune,combined - combined_constant,10,0.0,0.0,0.0,0,10,0,nan
Roman-empire,hidden_protocol,fixed: finetune - frozen,10,0.00423579216003418,0.0009683246663210617,0.007503259653747298,7,2,1,0.01668752885846303
Roman-empire,hidden_protocol,feature_only: finetune - frozen,10,0.004959398508071899,0.002674040247363558,0.007244756768780241,10,0,0,0.000837136411528317
Roman-empire,hidden_protocol,reliability_only: finetune - frozen,10,0.011030703783035278,0.006218576109632989,0.015842831456437566,10,0,0,0.000575116371922161
Roman-empire,hidden_protocol,combined: finetune - frozen,10,0.013219207525253296,0.008824847037804399,0.017613568012702193,10,0,0,7.860385650015973e-05
Roman-empire,hidden_protocol,shuffled_reliability: finetune - frozen,10,0.005400639772415161,0.002203195932023887,0.008598083612806435,8,1,1,0.004084311228811699
Roman-empire,hidden_protocol,constant_reliability: finetune - frozen,10,0.005594772100448608,0.002550641428139606,0.00863890277275761,9,0,1,0.0024564897248056756
Roman-empire,hidden_protocol,zero_reliability: finetune - frozen,10,0.005241787433624268,0.002482075188002173,0.008001499679246363,8,1,1,0.002000212847307502
Roman-empire,hidden_protocol,combined_shuffled: finetune - frozen,10,0.0044122815132141115,0.001654527715235349,0.0071700353111928735,9,0,1,0.005577408290570962
Roman-empire,hidden_protocol,combined_constant: finetune - frozen,10,0.004606413841247559,0.0021826435875138403,0.007030184094981277,9,0,1,0.001992797257054306
Amazon-ratings,hidden_protocol,fixed: finetune - frozen,10,0.0028744101524353026,-0.000544751801548767,0.006293572106419372,3,7,0,0.08963789330012989
Amazon-ratings,hidden_protocol,feature_only: finetune - frozen,10,0.006206110119819641,0.0017672096455586487,0.010645010594080634,7,2,1,0.01149898025216371
Amazon-ratings,hidden_protocol,reliability_only: finetune - frozen,10,0.005209869146347046,0.0007834728605818882,0.009636265432112205,7,3,0,0.025936780470531353
Amazon-ratings,hidden_protocol,combined: finetune - frozen,10,0.004964891076087952,0.0010622714126779088,0.008867510739497994,8,1,1,0.01824021562402179
Amazon-ratings,hidden_protocol,shuffled_reliability: finetune - frozen,10,0.004115632176399231,-0.0001432520268234384,0.008374516379621902,6,4,0,0.05661199052339009
