graph_type,model,reliability_components,reliability_encoder,n,test_acc_mean,test_acc_std,best_val_acc_mean,qk_strength_mean,qk_gamma_q_abs_dev_mean,qk_gamma_k_abs_dev_mean,qk_gamma_q_std_mean,qk_gamma_k_std_mean,qk_gamma_q_abs_dev_max_mean,qk_gamma_k_abs_dev_max_mean,gate_corr_degree_mean,gate_corr_local_similarity_mean,gate_corr_neighbor_variance_mean,gate_corr_rwse_mean,gate_corr_layer1_local_similarity_mean,gate_corr_layer2_local_similarity_mean,elapsed_sec_mean,delta_vs_linear_gt
heterophily,gate_gt,"degree,neighbor_variance,rwse",separate,10,0.8450793862342835,0.023492062172378744,0.8627777934074402,nan,nan,nan,nan,nan,nan,nan,-0.13543553823160087,0.0359563893926366,-0.1994461341348915,-0.2687377517924927,0.005202106527294915,0.025269796060186516,9.050141286849975,nan
heterophily,reliability_gt,"degree,neighbor_variance,rwse",separate,10,0.8636508166790009,0.024635922685185253,0.8744444608688354,0.006805247743614018,0.0004042889398988336,0.0005822162027470767,0.0005209681228734552,0.0007095081906300038,0.002693575620651245,0.0029363423585891725,-0.06910418039876066,0.06625158188537855,0.01790126632263559,0.028999815753887093,0.04318440241167087,0.05148777624415271,15.610160207748413,nan
homophily,gate_gt,"degree,neighbor_variance,rwse",separate,10,0.9701587438583374,0.008302669401290267,0.9788889169692994,nan,nan,nan,nan,nan,nan,nan,-0.12337737183831815,-0.04720511355680997,-0.026066442690647527,-0.032824570942459864,0.001917241662807857,-0.06428512066330579,6.7451749563217165,nan
homophily,reliability_gt,"degree,neighbor_variance,rwse",separate,10,0.9658730387687683,0.009370456682986073,0.9805555820465088,0.006766856950707734,0.00026066006103064865,0.0003902390570146963,0.0003422489360673353,0.0004864220944000408,0.0022513508796691895,0.0025912076234817505,-0.08473719445113115,-0.06400999821549104,-0.06722303114356194,-0.05914696457315134,0.04263715037949912,-0.07961290036032223,10.460298252105712,nan
noisy,gate_gt,"degree,neighbor_variance,rwse",separate,10,0.6192063570022583,0.051003780016957594,0.6455555856227875,nan,nan,nan,nan,nan,nan,nan,-0.12708613619987347,-0.040816967883032004,-0.09815204591621206,-0.14011617006112578,-0.0106599784421698,-0.04651333182508535,8.045656061172485,nan
noisy,reliability_gt,"degree,neighbor_variance,rwse",separate,10,0.6138095319271087,0.040431342549385865,0.6450000107288361,0.006777606368996203,0.0004997620912035927,0.0006452678353525698,0.0006337207189062611,0.0007692956074606627,0.0028990447521209718,0.003012561798095703,-0.10998523484001647,0.004599023255525943,0.052622384154595,-0.060935493748881644,0.0385061077165452,-0.006935564993858185,11.962322759628297,nan
