model,graph_type,seed,reliability_components,reliability_encoder,best_val_acc,test_acc_at_best_val,qk_strength_init,fixed_qk_strength,elapsed_sec,qk_strength_mean,qk_strength_layer1,qk_strength_layer2,qk_gamma_q_abs_dev_mean,qk_gamma_k_abs_dev_mean,qk_gamma_q_std,qk_gamma_k_std,qk_gamma_q_abs_dev_max,qk_gamma_k_abs_dev_max,gate_corr_degree,gate_corr_local_similarity,gate_corr_neighbor_variance,gate_corr_rwse_mean,gate_corr_layer1_local_similarity,gate_corr_layer2_local_similarity
gate_gt,heterophily,0,"degree,neighbor_variance,rwse",separate,0.8833333253860474,0.8571428656578064,-5.0,nan,10.56375789642334,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.3715156153263583,-0.07796300212123373,-0.20296939383635776,-0.29353326222094395,-0.10507536227841434,-0.05077142847401936
gate_gt,heterophily,1,"degree,neighbor_variance,rwse",separate,0.8611111044883728,0.8587301969528198,-5.0,nan,6.2019829750061035,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.20109682479515195,0.06921486467147578,-0.2620259562960554,-0.5651367011571257,0.0802508729821606,-0.04091649593650181
gate_gt,heterophily,2,"degree,neighbor_variance,rwse",separate,0.8722222447395325,0.8253968358039856,-5.0,nan,7.786746025085449,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.18058742862987412,-0.020312367648872832,-0.04846473962936851,-0.45477365629498584,-0.06504118016598077,-0.0014621071319251852
gate_gt,heterophily,3,"degree,neighbor_variance,rwse",separate,0.8833333253860474,0.8460317850112915,-5.0,nan,5.873411417007446,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.1861909785902031,0.11624169150063564,0.0686036775843466,-0.33913191812730914,0.09636062057660492,0.09389301087215879
gate_gt,heterophily,4,"degree,neighbor_variance,rwse",separate,0.8611111044883728,0.8238095641136169,-5.0,nan,10.008723974227905,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.07781099346256405,0.0031632485415798075,0.16944815517858844,-0.3746233346462079,-0.026955455609202386,0.015460153344462617
gate_gt,heterophily,5,"degree,neighbor_variance,rwse",separate,0.7888889312744141,0.7904762029647827,-5.0,nan,7.528303146362305,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.014543468995411372,0.07914997489883976,-0.31449157019946283,-0.006546293567551349,-0.024496540855823878,0.09271513613806057
gate_gt,heterophily,6,"degree,neighbor_variance,rwse",separate,0.8722222447395325,0.8603174686431885,-5.0,nan,10.531235933303833,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0739740257200758,0.08345886430986627,-0.2591981481559745,0.004682009029241302,-0.006020644248160466,0.1067197969916571
gate_gt,heterophily,7,"degree,neighbor_variance,rwse",separate,0.8777778148651123,0.8666666746139526,-5.0,nan,11.59788990020752,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.22193393871394815,0.06226376479366578,-0.4801850922296305,-0.48245345844056386,0.04702440550673466,0.030989212191644137
gate_gt,heterophily,8,"degree,neighbor_variance,rwse",separate,0.9055556058883667,0.8698412775993347,-5.0,nan,11.483522415161133,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.29820383154233815,-0.052227680463807456,-0.5074887691314086,-0.000603335857300631,-0.035105336890422875,-0.05455505018412199
gate_gt,heterophily,9,"degree,neighbor_variance,rwse",separate,0.8222222328186035,0.8523809909820557,-5.0,nan,8.925839185714722,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.24241478546909342,0.09657453544421703,-0.15768950463359205,-0.17525756664217995,0.09107968625545368,0.0606257327904503
reliability_gt,heterophily,0,"degree,neighbor_variance,rwse",separate,0.8555555939674377,0.8158730268478394,-5.0,nan,14.273434162139893,0.006790846586227417,0.006639732047915459,0.006941961124539375,0.00043203422683291137,0.0005828882567584515,0.0005449462332762778,0.000696727482136339,0.002535521984100342,0.003114461898803711,-0.14565111677085357,0.1366576339839139,-0.18131152183675886,0.15180586190429926,0.07202060539265502,0.14304196236231273
reliability_gt,heterophily,1,"degree,neighbor_variance,rwse",separate,0.8833333253860474,0.8841270208358765,-5.0,nan,15.414814949035645,0.006887640804052353,0.0066875871270895,0.007087694481015205,0.0004508754354901612,0.0006230184808373451,0.0005594187532551587,0.0007594621274620295,0.0026920437812805176,0.0032519102096557617,-6.963569488238799e-05,0.00517126761317656,0.02019856096870194,0.2560243671526827,-0.01133427490890429,0.00793028670380452
reliability_gt,heterophily,2,"degree,neighbor_variance,rwse",separate,0.9055556058883667,0.841269850730896,-5.0,nan,16.6811203956604,0.006759405601769686,0.006474467925727367,0.007044343277812004,0.00046491966350004077,0.0006750040338374674,0.0005975339445285499,0.0007781875319778919,0.0031478404998779297,0.0032278895378112793,-0.003623069786420491,0.06254741132091472,0.21422255169646234,0.11428877384915453,-0.08824971607945645,0.09113486826430767
